AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
None, 0.9,2021-12-03, -13.0, -8.0,49
None, 0.5,2021-12-04, -14.2, -7.0,49
None, 0.4,2021-12-05, -18.9, -10.8,49
None, 2.0,2021-12-06, -11.0, -5.5,49
None, 1.4,2021-12-07, -6.0, 0.4,49
None, 3.4,2021-12-08, -12.2, -1.5,49
None, 0.4,2021-12-09, -15.3, -6.8,49
