AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
0.5, 0.0,2021-12-03 00:00:00, -0.2, 1.6,49
0.4, None,2021-12-03 01:00:00, None, None,49
0.2, None,2021-12-03 02:00:00, None, None,49
0.1, None,2021-12-03 03:00:00, None, None,49
-0.1, None,2021-12-03 04:00:00, None, None,49
-0.1, None,2021-12-03 05:00:00, None, None,49
-0.1, None,2021-12-03 06:00:00, None, None,49
-0.2, None,2021-12-03 07:00:00, None, None,49
-0.2, None,2021-12-03 08:00:00, None, None,49
-0.1, None,2021-12-03 09:00:00, None, None,49
0.0, None,2021-12-03 10:00:00, None, None,49
0.3, None,2021-12-03 11:00:00, None, None,49
1.0, None,2021-12-03 12:00:00, None, None,49
1.1, None,2021-12-03 13:00:00, None, None,49
1.5, None,2021-12-03 14:00:00, None, None,49
1.6, None,2021-12-03 15:00:00, None, None,49
0.9, None,2021-12-03 16:00:00, None, None,49
0.4, None,2021-12-03 17:00:00, None, None,49
0.9, None,2021-12-03 18:00:00, None, None,49
0.9, None,2021-12-03 19:00:00, None, None,49
0.9, None,2021-12-03 20:00:00, None, None,49
1.0, None,2021-12-03 21:00:00, None, None,49
0.9, None,2021-12-03 22:00:00, None, None,49
0.5, None,2021-12-03 23:00:00, None, None,49
1.0, 0.0,2021-12-04 00:00:00, -1.1, 2.9,49
0.8, None,2021-12-04 01:00:00, None, None,49
0.3, None,2021-12-04 02:00:00, None, None,49
0.4, None,2021-12-04 03:00:00, None, None,49
0.2, None,2021-12-04 04:00:00, None, None,49
0.3, None,2021-12-04 05:00:00, None, None,49
0.6, None,2021-12-04 06:00:00, None, None,49
0.5, None,2021-12-04 07:00:00, None, None,49
0.0, None,2021-12-04 08:00:00, None, None,49
-0.4, None,2021-12-04 09:00:00, None, None,49
0.3, None,2021-12-04 10:00:00, None, None,49
0.4, None,2021-12-04 11:00:00, None, None,49
1.4, None,2021-12-04 12:00:00, None, None,49
1.7, None,2021-12-04 13:00:00, None, None,49
2.5, None,2021-12-04 14:00:00, None, None,49
2.9, None,2021-12-04 15:00:00, None, None,49
2.1, None,2021-12-04 16:00:00, None, None,49
1.6, None,2021-12-04 17:00:00, None, None,49
0.5, None,2021-12-04 18:00:00, None, None,49
0.2, None,2021-12-04 19:00:00, None, None,49
-0.1, None,2021-12-04 20:00:00, None, None,49
-0.6, None,2021-12-04 21:00:00, None, None,49
-0.9, None,2021-12-04 22:00:00, None, None,49
-1.1, None,2021-12-04 23:00:00, None, None,49
-0.5, 2.0,2021-12-05 00:00:00, -1.8, 1.4,49
-1.0, None,2021-12-05 01:00:00, None, None,49
-1.5, None,2021-12-05 02:00:00, None, None,49
-1.3, None,2021-12-05 03:00:00, None, None,49
-1.3, None,2021-12-05 04:00:00, None, None,49
-1.4, None,2021-12-05 05:00:00, None, None,49
-1.2, None,2021-12-05 06:00:00, None, None,49
-1.8, None,2021-12-05 07:00:00, None, None,49
-1.4, None,2021-12-05 08:00:00, None, None,49
-1.6, None,2021-12-05 09:00:00, None, None,49
-0.7, None,2021-12-05 10:00:00, None, None,49
0.1, None,2021-12-05 11:00:00, None, None,49
0.5, None,2021-12-05 12:00:00, None, None,49
1.1, None,2021-12-05 13:00:00, None, None,49
1.4, None,2021-12-05 14:00:00, None, None,49
1.0, None,2021-12-05 15:00:00, None, None,49
0.6, None,2021-12-05 16:00:00, None, None,49
0.1, None,2021-12-05 17:00:00, None, None,49
0.2, None,2021-12-05 18:00:00, None, None,49
0.3, None,2021-12-05 19:00:00, None, None,49
0.0, None,2021-12-05 20:00:00, None, None,49
-0.1, None,2021-12-05 21:00:00, None, None,49
-0.3, None,2021-12-05 22:00:00, None, None,49
-0.2, None,2021-12-05 23:00:00, None, None,49
-0.3, 14.0,2021-12-06 00:00:00, -0.3, 1.3,49
-0.3, None,2021-12-06 01:00:00, None, None,49
-0.1, None,2021-12-06 02:00:00, None, None,49
-0.3, None,2021-12-06 03:00:00, None, None,49
-0.2, None,2021-12-06 04:00:00, None, None,49
-0.1, None,2021-12-06 05:00:00, None, None,49
-0.2, None,2021-12-06 06:00:00, None, None,49
-0.1, None,2021-12-06 07:00:00, None, None,49
-0.1, None,2021-12-06 08:00:00, None, None,49
0.2, None,2021-12-06 09:00:00, None, None,49
0.1, None,2021-12-06 10:00:00, None, None,49
0.4, None,2021-12-06 11:00:00, None, None,49
0.5, None,2021-12-06 12:00:00, None, None,49
0.8, None,2021-12-06 13:00:00, None, None,49
1.0, None,2021-12-06 14:00:00, None, None,49
1.0, None,2021-12-06 15:00:00, None, None,49
1.2, None,2021-12-06 16:00:00, None, None,49
1.1, None,2021-12-06 17:00:00, None, None,49
1.2, None,2021-12-06 18:00:00, None, None,49
1.2, None,2021-12-06 19:00:00, None, None,49
1.2, None,2021-12-06 20:00:00, None, None,49
1.3, None,2021-12-06 21:00:00, None, None,49
1.1, None,2021-12-06 22:00:00, None, None,49
1.2, None,2021-12-06 23:00:00, None, None,49
1.4, 12.0,2021-12-07 00:00:00, 1.3, 3.9,49
1.5, None,2021-12-07 01:00:00, None, None,49
1.3, None,2021-12-07 02:00:00, None, None,49
1.4, None,2021-12-07 03:00:00, None, None,49
1.3, None,2021-12-07 04:00:00, None, None,49
1.3, None,2021-12-07 05:00:00, None, None,49
1.7, None,2021-12-07 06:00:00, None, None,49
1.5, None,2021-12-07 07:00:00, None, None,49
1.7, None,2021-12-07 08:00:00, None, None,49
1.8, None,2021-12-07 09:00:00, None, None,49
2.0, None,2021-12-07 10:00:00, None, None,49
2.3, None,2021-12-07 11:00:00, None, None,49
2.5, None,2021-12-07 12:00:00, None, None,49
