WDIR_VECT,time,HUMIDITY,week_of_year
39.0,2022-11-12 00:00:00,100.0,46
52.1,2022-11-12 01:00:00,100.0,46
50.0,2022-11-12 02:00:00,100.0,46
40.3,2022-11-12 03:00:00,100.0,46
48.4,2022-11-12 04:00:00,100.0,46
45.0,2022-11-12 05:00:00,100.0,46
68.4,2022-11-12 06:00:00,99.6,46
57.3,2022-11-12 07:00:00,99.3,46
56.1,2022-11-12 08:00:00,99.2,46
68.8,2022-11-12 09:00:00,98.8,46
51.6,2022-11-12 10:00:00,98.6,46
61.7,2022-11-12 11:00:00,98.6,46
73.2,2022-11-12 12:00:00,97.5,46
73.9,2022-11-12 13:00:00,91.1,46
91.0,2022-11-12 14:00:00,87.6,46
71.9,2022-11-12 15:00:00,89.3,46
71.2,2022-11-12 16:00:00,87.4,46
80.6,2022-11-12 17:00:00,86.9,46
45.6,2022-11-12 18:00:00,88.0,46
62.4,2022-11-12 19:00:00,87.3,46
45.7,2022-11-12 20:00:00,88.5,46
50.1,2022-11-12 21:00:00,91.2,46
53.1,2022-11-12 22:00:00,92.6,46
127.2,2022-11-12 23:00:00,92.8,46
1.2,2022-11-13 00:00:00,93.7,46
300.4,2022-11-13 01:00:00,91.9,46
312.0,2022-11-13 02:00:00,92.5,46
335.9,2022-11-13 03:00:00,94.9,46
345.8,2022-11-13 04:00:00,95.8,46
19.9,2022-11-13 05:00:00,97.1,46
35.9,2022-11-13 06:00:00,96.0,46
45.5,2022-11-13 07:00:00,94.4,46
61.2,2022-11-13 08:00:00,93.1,46
38.5,2022-11-13 09:00:00,94.4,46
32.0,2022-11-13 10:00:00,95.1,46
50.7,2022-11-13 11:00:00,91.1,46
33.8,2022-11-13 12:00:00,92.1,46
50.5,2022-11-13 13:00:00,89.0,46
55.5,2022-11-13 14:00:00,87.7,46
71.1,2022-11-13 15:00:00,87.1,46
70.2,2022-11-13 16:00:00,87.7,46
44.6,2022-11-13 17:00:00,89.7,46
52.5,2022-11-13 18:00:00,90.3,46
63.4,2022-11-13 19:00:00,93.8,46
65.1,2022-11-13 20:00:00,95.7,46
53.2,2022-11-13 21:00:00,96.2,46
65.7,2022-11-13 22:00:00,96.8,46
49.9,2022-11-13 23:00:00,98.1,46
60.6,2022-11-14 00:00:00,98.1,46
47.1,2022-11-14 01:00:00,98.1,46
59.4,2022-11-14 02:00:00,97.6,46
52.9,2022-11-14 03:00:00,98.4,46
53.6,2022-11-14 04:00:00,97.9,46
47.4,2022-11-14 05:00:00,98.6,46
38.4,2022-11-14 06:00:00,98.9,46
60.7,2022-11-14 07:00:00,98.0,46
20.3,2022-11-14 08:00:00,97.6,46
40.9,2022-11-14 09:00:00,98.5,46
41.3,2022-11-14 10:00:00,98.2,46
36.0,2022-11-14 11:00:00,98.1,46
28.1,2022-11-14 12:00:00,97.4,46
52.6,2022-11-14 13:00:00,95.0,46
10.1,2022-11-14 14:00:00,86.2,46
354.0,2022-11-14 15:00:00,83.8,46
276.5,2022-11-14 16:00:00,81.6,46
185.7,2022-11-14 17:00:00,90.5,46
64.7,2022-11-14 18:00:00,96.7,46
65.9,2022-11-14 19:00:00,97.4,46
63.5,2022-11-14 20:00:00,95.8,46
54.6,2022-11-14 21:00:00,96.0,46
52.1,2022-11-14 22:00:00,96.7,46
56.7,2022-11-14 23:00:00,97.2,46
49.8,2022-11-15 00:00:00,96.3,46
54.3,2022-11-15 01:00:00,97.3,46
40.0,2022-11-15 02:00:00,95.9,46
48.4,2022-11-15 03:00:00,94.2,46
59.0,2022-11-15 04:00:00,94.3,46
48.6,2022-11-15 05:00:00,95.4,46
53.3,2022-11-15 06:00:00,96.7,46
56.8,2022-11-15 07:00:00,95.6,46
40.9,2022-11-15 08:00:00,97.1,46
49.9,2022-11-15 09:00:00,95.7,46
37.1,2022-11-15 10:00:00,94.5,46
29.8,2022-11-15 11:00:00,91.9,46
1.6,2022-11-15 12:00:00,85.3,46
326.2,2022-11-15 13:00:00,82.1,46
317.9,2022-11-15 14:00:00,78.4,46
278.2,2022-11-15 15:00:00,75.1,46
355.6,2022-11-15 16:00:00,82.9,46
52.0,2022-11-15 17:00:00,93.3,46
52.7,2022-11-15 18:00:00,93.4,46
60.8,2022-11-15 19:00:00,92.6,46
53.9,2022-11-15 20:00:00,93.2,46
41.9,2022-11-15 21:00:00,92.7,46
45.5,2022-11-15 22:00:00,92.1,46
