time,tasmin,tasmax,pcp,week_of_year
2018-05-21,3.1,18.5,0.0,21
2018-05-22,8.1,21.2,0.0,21
2018-05-23,7.7,23.2,0.0,21
2018-05-24,8.2,18.0,0.0,21
2018-05-25,2.7,11.6,0.0,21
2018-05-26,1.1,10.7,1.0,21
2018-05-27,3.9,15.9,0.0,21
