wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP
299.0, 85.0, 10.0,0.0, 2.1,7.3, 4.4,4.1, 295.0, 0.2, 10.6,87.0,2020-10-28 00:00:00,44,,,,,,
274.0, 87.0, 8.6,0.0, 2.1,7.0, 4.1,4.4, 275.0, 0.0, 10.6,87.0,2020-10-28 01:00:00,44,,,,,,
303.0, 87.0, 7.3,0.0, 2.1,6.5, 4.1,4.6, 299.0, 0.0, 10.6,86.0,2020-10-28 02:00:00,44,,,,,,
298.0, 87.0, 7.0,0.0, 2.4,10.0, 4.4,4.9, 274.0, 0.0, 10.6,84.0,2020-10-28 03:00:00,44,,,,,,
279.0, 86.0, 6.5,0.0, 2.5,8.9, 4.6,4.9, 303.0, 0.0, 10.6,85.0,2020-10-28 04:00:00,44,,,,,,
280.0, 84.0, 10.0,0.0, 2.4,7.5, 4.9,5.0, 298.0, 0.0, 10.6,84.0,2020-10-28 05:00:00,44,,,,,,
279.0, None, None,0.0, None,9.0, None,4.9, None, None, None,85.0,2020-10-28 06:00:00,44,,,,,,
277.0, 84.0, 7.5,0.0, 2.5,6.6, 5.0,5.3, 280.0, 0.0, 10.6,83.0,2020-10-28 07:00:00,44,,,,,,
301.0, 85.0, 9.0,0.0, 2.6,7.6, 4.9,6.4, 279.0, 0.0, 10.6,80.0,2020-10-28 08:00:00,44,,,,,,
260.0, 83.0, 6.6,0.0, 2.7,9.5, 5.3,6.5, 277.0, 0.0, 10.6,79.0,2020-10-28 09:00:00,44,,,,,,
289.0, 80.0, 7.6,0.0, 3.2,11.2, 6.4,6.8, 301.0, 0.0, 10.6,78.0,2020-10-28 10:00:00,44,,,,,,
270.0, 79.0, 9.5,0.0, 3.1,14.2, 6.5,8.0, 260.0, 0.0, 10.4,71.0,2020-10-28 11:00:00,44,,,,,,
312.0, None, None,0.0, None,8.5, None,7.4, None, None, None,75.0,2020-10-28 12:00:00,44,,,,,,
290.0, 71.0, 14.2,0.0, 3.1,9.9, 8.0,7.5, 270.0, 0.0, 9.6,74.0,2020-10-28 13:00:00,44,,,,,,
276.0, 75.0, 8.5,0.0, 3.3,9.9, 7.4,7.6, 312.0, 0.0, 8.2,71.0,2020-10-28 14:00:00,44,,,,,,
284.0, 74.0, 9.9,0.0, 3.2,11.7, 7.5,6.9, 290.0, 0.0, 6.4,74.0,2020-10-28 15:00:00,44,,,,,,
235.0, 71.0, 9.9,0.0, 2.7,13.1, 7.6,6.4, 276.0, 0.0, 4.4,74.0,2020-10-28 16:00:00,44,,,,,,
275.0, 74.0, 11.7,0.0, 2.6,8.4, 6.9,5.9, 284.0, 0.0, 3.0,76.0,2020-10-28 17:00:00,44,,,,,,
292.0, 74.0, 13.1,0.0, 2.1,8.6, 6.4,5.7, 235.0, 0.0, 2.4,79.0,2020-10-28 18:00:00,44,,,,,,
223.0, 76.0, 8.4,0.0, 2.0,6.7, 5.9,5.5, 275.0, 0.0, 1.8,81.0,2020-10-28 19:00:00,44,,,,,,
236.0, 79.0, 8.6,0.0, 2.3,8.6, 5.7,5.4, 292.0, 0.0, 1.2,82.0,2020-10-28 20:00:00,44,,,,,,
289.0, 81.0, 6.7,0.0, 2.5,8.2, 5.5,5.5, 223.0, 0.0, 0.6,80.0,2020-10-28 21:00:00,44,,,,,,
280.0, 82.0, 8.6,0.0, 2.6,10.9, 5.4,5.4, 236.0, 0.0, 0.4,80.0,2020-10-28 22:00:00,44,,,,,,
256.0, 80.0, 8.2,0.0, 2.3,8.5, 5.5,5.2, 289.0, 0.0, 0.2,82.0,2020-10-28 23:00:00,44,,,,,,
232.0, 80.0, 10.9,0.0, 2.2,8.5, 5.4,4.9, 280.0, 0.0, 0.0,82.0,2020-10-29 00:00:00,44,,,,,,
242.0, 82.0, 8.5,0.0, 2.4,9.9, 5.2,4.9, 256.0, 0.0, 0.0,83.0,2020-10-29 01:00:00,44,,,,,,
287.0, 82.0, 8.5,0.0, 2.1,7.3, 4.9,4.8, 232.0, 0.0, 0.0,82.0,2020-10-29 02:00:00,44,,,,,,
258.0, 83.0, 9.9,0.0, 2.3,7.1, 4.9,4.8, 242.0, 0.0, 0.0,82.0,2020-10-29 03:00:00,44,,,,,,
283.0, 82.0, 7.3,0.0, 2.0,8.6, 4.8,4.7, 287.0, 0.0, 0.0,83.0,2020-10-29 04:00:00,44,,,,,,
287.0, 82.0, 7.1,0.0, 2.0,10.2, 4.8,4.6, 258.0, 0.0, 0.0,83.0,2020-10-29 05:00:00,44,,,,,,
270.0, 83.0, 8.6,0.0, 2.1,9.0, 4.7,4.3, 283.0, 0.0, 0.0,85.0,2020-10-29 06:00:00,44,,,,,,
283.0, 83.0, 10.2,0.0, 2.0,6.5, 4.6,4.5, 287.0, 0.0, 0.0,84.0,2020-10-29 07:00:00,44,,,,,,
275.0, 85.0, 9.0,0.0, 2.0,8.1, 4.3,5.2, 270.0, 0.0, 0.0,81.0,2020-10-29 08:00:00,44,,,,,,
262.0, 84.0, 6.5,0.0, 2.0,7.0, 4.5,6.4, 283.0, 0.0, 0.0,76.0,2020-10-29 09:00:00,44,,,,,,
254.0, 81.0, 8.1,0.0, 2.2,10.3, 5.2,6.9, 275.0, 0.0, 0.0,75.0,2020-10-29 10:00:00,44,,,,,,
246.0, 76.0, 7.0,0.0, 2.5,6.7, 6.4,6.9, 262.0, 0.0, 0.0,74.0,2020-10-29 11:00:00,44,,,,,,
251.0, 75.0, 10.3,0.0, 2.8,8.5, 6.9,8.3, 254.0, 0.0, 0.0,68.0,2020-10-29 12:00:00,44,,,,,,
213.0, 74.0, 6.7,0.0, 2.6,16.0, 6.9,8.7, 246.0, 0.0, 0.0,66.0,2020-10-29 13:00:00,44,,,,,,
239.0, 68.0, 8.5,0.0, 2.7,7.7, 8.3,8.0, 251.0, 0.0, 0.0,69.0,2020-10-29 14:00:00,44,,,,,,
257.0, 66.0, 16.0,0.0, 2.7,5.6, 8.7,6.2, 213.0, 0.0, 0.0,78.0,2020-10-29 15:00:00,44,,,,,,
211.0, 69.0, 7.7,0.0, 2.7,3.6, 8.0,4.3, 239.0, 0.0, 0.0,86.0,2020-10-29 16:00:00,44,,,,,,
0.0, 78.0, 5.6,0.0, 2.7,4.8, 6.2,2.6, 257.0, 0.0, 0.0,92.0,2020-10-29 17:00:00,44,,,,,,
330.0, 86.0, 3.6,0.0, 2.2,4.5, 4.3,1.9, 211.0, 0.0, 0.0,95.0,2020-10-29 18:00:00,44,,,,,,
333.0, 92.0, 4.8,0.0, 1.4,3.0, 2.6,1.7, 0.0, 0.0, 0.0,95.0,2020-10-29 19:00:00,44,,,,,,
139.0, 95.0, 4.5,0.0, 1.2,7.1, 1.9,2.4, 330.0, 0.0, 0.0,95.0,2020-10-29 20:00:00,44,,,,,,
350.0, 95.0, 3.0,0.0, 1.0,3.7, 1.7,0.3, 333.0, 0.0, 0.0,95.0,2020-10-29 21:00:00,44,,,,,,
357.0, 95.0, 7.1,0.0, 1.7,2.4, 2.4,-0.2, 139.0, 0.0, 0.0,97.0,2020-10-29 22:00:00,44,,,,,,
357.0, 95.0, 3.7,0.0, -0.4,5.8, 0.3,0.7, 350.0, 0.0, 0.0,96.0,2020-10-29 23:00:00,44,,,,,,
358.0, 97.0, 2.4,0.0, -0.6,5.7, -0.2,0.7, 357.0, 0.0, 0.0,95.0,2020-10-30 00:00:00,44,,,,,,
11.0, None, None,0.0, None,6.7, None,0.7, None, None, None,94.0,2020-10-30 01:00:00,44,,,,,,
330.0, None, None,0.0, None,2.0, None,0.2, None, None, None,96.0,2020-10-30 02:00:00,44,,,,,,
219.0, 94.0, 6.7,0.0, -0.2,5.3, 0.7,1.9, 11.0, 0.0, 0.0,84.0,2020-10-30 03:00:00,44,,,,,,
222.0, 96.0, 2.0,0.6, -0.4,13.5, 0.2,2.7, 330.0, 0.0, 0.0,90.0,2020-10-30 04:00:00,44,,,,,,
223.0, 84.0, 5.3,0.8, -0.5,17.0, 1.9,2.3, 219.0, 0.0, 0.0,92.0,2020-10-30 05:00:00,44,,,,,,
228.0, 90.0, 13.5,0.0, 1.2,19.5, 2.7,2.1, 222.0, 0.6, 0.6,91.0,2020-10-30 06:00:00,44,,,,,,
225.0, 92.0, 17.0,0.0, 1.1,21.1, 2.3,3.4, 223.0, 0.8, 1.4,79.0,2020-10-30 07:00:00,44,,,,,,
257.0, None, None,0.0, None,10.5, None,3.9, None, None, None,75.0,2020-10-30 08:00:00,44,,,,,,
269.0, None, None,0.0, None,17.1, None,3.3, None, None, None,74.0,2020-10-30 09:00:00,44,,,,,,
266.0, None, None,0.0, None,20.7, None,4.0, None, None, None,68.0,2020-10-30 10:00:00,44,,,,,,
274.0, None, None,0.0, None,20.1, None,4.5, None, None, None,65.0,2020-10-30 11:00:00,44,,,,,,
278.0, 68.0, 20.7,0.0, -1.4,16.3, 4.0,5.0, 266.0, 0.0, 1.4,61.0,2020-10-30 12:00:00,44,,,,,,
284.0, 65.0, 20.1,0.0, -1.5,17.7, 4.5,5.1, 274.0, 0.0, 1.4,60.0,2020-10-30 13:00:00,44,,,,,,
278.0, 61.0, 16.3,0.0, -1.9,11.4, 5.0,3.8, 278.0, 0.0, 1.4,66.0,2020-10-30 14:00:00,44,,,,,,
276.0, 60.0, 17.7,0.0, -2.0,10.8, 5.1,2.6, 284.0, 0.0, 1.4,71.0,2020-10-30 15:00:00,44,,,,,,
303.0, None, None,0.0, None,12.0, None,1.7, None, None, None,73.0,2020-10-30 16:00:00,44,,,,,,
314.0, None, None,0.0, None,15.6, None,1.1, None, None, None,75.0,2020-10-30 17:00:00,44,,,,,,
301.0, 73.0, 12.0,0.0, -2.6,15.5, 1.7,0.5, 303.0, 0.0, 1.4,75.0,2020-10-30 18:00:00,44,,,,,,
301.0, None, None,0.0, None,11.3, None,0.3, None, None, None,76.0,2020-10-30 19:00:00,44,,,,,,
299.0, None, None,0.0, None,7.3, None,-0.2, None, None, None,77.0,2020-10-30 20:00:00,44,,,,,,
291.0, 76.0, 11.3,0.0, -3.4,5.6, 0.3,-0.7, 301.0, 0.0, 1.4,77.0,2020-10-30 21:00:00,44,,,,,,
244.0, 77.0, 7.3,0.0, -3.7,2.8, -0.2,-1.3, 299.0, 0.0, 1.4,81.0,2020-10-30 22:00:00,44,,,,,,
302.0, None, None,0.0, None,6.8, None,-1.1, None, None, None,78.0,2020-10-30 23:00:00,44,,,,,,
320.0, None, None,0.0, None,8.9, None,0.1, None, None, None,72.0,2020-10-31 00:00:00,44,,,,,,
311.0, None, None,0.0, None,11.3, None,-0.1, None, None, None,73.0,2020-10-31 01:00:00,44,,,,,,
186.0, None, None,0.0, None,2.7, None,-2.7, None, None, None,89.0,2020-10-31 02:00:00,44,,,,,,
309.0, 73.0, 11.3,0.0, -4.4,7.2, -0.1,-1.9, 311.0, 0.0, 1.4,81.0,2020-10-31 03:00:00,44,,,,,,
41.0, 89.0, 2.7,0.0, -4.3,3.0, -2.7,-3.0, 186.0, 0.0, 1.4,85.0,2020-10-31 04:00:00,44,,,,,,
67.0, 81.0, 7.2,0.0, -4.7,2.0, -1.9,-4.2, 309.0, 0.0, 1.4,90.0,2020-10-31 05:00:00,44,,,,,,
302.0, 85.0, 3.0,0.0, -5.2,1.8, -3.0,-4.1, 41.0, 0.0, 0.8,91.0,2020-10-31 06:00:00,44,,,,,,
153.0, None, None,0.0, None,2.0, None,-0.9, None, None, None,80.0,2020-10-31 07:00:00,44,,,,,,
155.0, 91.0, 1.8,0.0, -5.3,3.9, -4.1,3.2, 302.0, 0.0, 0.0,60.0,2020-10-31 08:00:00,44,,,,,,
153.0, 80.0, 2.0,0.0, -3.9,7.8, -0.9,3.0, 153.0, 0.0, 0.0,61.0,2020-10-31 09:00:00,44,,,,,,
144.0, None, None,0.0, None,9.0, None,3.1, None, None, None,61.0,2020-10-31 10:00:00,44,,,,,,
127.0, 61.0, 7.8,0.0, -3.8,6.4, 3.0,4.9, 153.0, 0.0, 0.0,59.0,2020-10-31 11:00:00,44,,,,,,
124.0, None, None,0.0, None,5.2, None,3.7, None, None, None,64.0,2020-10-31 12:00:00,44,,,,,,
135.0, None, None,0.0, None,5.8, None,3.8, None, None, None,65.0,2020-10-31 13:00:00,44,,,,,,
112.0, 64.0, 5.2,0.0, -2.5,3.4, 3.7,4.4, 124.0, 0.0, 0.0,63.0,2020-10-31 14:00:00,44,,,,,,
261.0, 65.0, 5.8,0.0, -2.2,1.9, 3.8,1.4, 135.0, 0.0, 0.0,78.0,2020-10-31 15:00:00,44,,,,,,
346.0, 63.0, 3.4,0.0, -2.0,5.3, 4.4,-0.2, 112.0, 0.0, 0.0,83.0,2020-10-31 16:00:00,44,,,,,,
342.0, 78.0, 1.9,0.0, -2.0,3.7, 1.4,-0.8, 261.0, 0.0, 0.0,87.0,2020-10-31 17:00:00,44,,,,,,
348.0, 83.0, 5.3,0.0, -2.7,5.8, -0.2,-1.3, 346.0, 0.0, 0.0,89.0,2020-10-31 18:00:00,44,,,,,,
357.0, None, None,0.0, None,4.0, None,-1.1, None, None, None,87.0,2020-10-31 19:00:00,44,,,,,,
14.0, 89.0, 5.8,0.0, -2.9,6.3, -1.3,-0.8, 348.0, 0.0, 0.0,84.0,2020-10-31 20:00:00,44,,,,,,
4.0, None, None,0.0, None,6.2, None,-1.3, None, None, None,87.0,2020-10-31 21:00:00,44,,,,,,
7.0, 84.0, 6.3,0.0, -3.2,7.2, -0.8,-1.3, 14.0, 0.0, 0.0,86.0,2020-10-31 22:00:00,44,,,,,,
6.0, None, None,0.0, None,8.6, None,-1.2, None, None, None,86.0,2020-10-31 23:00:00,44,,,,,,
357.0, None, None,0.0, None,5.4, None,-1.4, None, None, None,86.0,2020-11-01 00:00:00,44,,,,,,
358.0, None, None,0.0, None,4.0, None,-1.7, None, None, None,87.0,2020-11-01 01:00:00,44,,,,,,
12.0, 87.0, 4.0,0.0, -3.6,8.0, -1.7,-1.3, 358.0, 0.0, 0.0,84.0,2020-11-01 02:00:00,44,,,,,,
14.0, 84.0, 8.0,0.0, -3.7,8.0, -1.3,-1.4, 12.0, 0.0, 0.0,85.0,2020-11-01 03:00:00,44,,,,,,
7.0, 85.0, 8.0,0.0, -3.6,9.1, -1.4,-1.2, 14.0, 0.0, 0.0,84.0,2020-11-01 04:00:00,44,,,,,,
16.0, 84.0, 9.1,0.0, -3.6,9.0, -1.2,-0.8, 7.0, 0.0, 0.0,82.0,2020-11-01 05:00:00,44,,,,,,
10.0, 82.0, 9.0,0.0, -3.5,10.5, -0.8,-1.0, 16.0, 0.0, 0.0,83.0,2020-11-01 06:00:00,44,,,,,,
28.0, 83.0, 10.5,0.0, -3.5,7.4, -1.0,0.9, 10.0, 0.0, 0.0,74.0,2020-11-01 07:00:00,44,,,,,,
72.0, 74.0, 7.4,0.0, -3.2,5.6, 0.9,3.2, 28.0, 0.0, 0.0,64.0,2020-11-01 08:00:00,44,,,,,,
123.0, None, None,0.0, None,4.4, None,3.3, None, None, None,64.0,2020-11-01 09:00:00,44,,,,,,
101.0, None, None,0.0, None,6.5, None,4.6, None, None, None,59.0,2020-11-01 10:00:00,44,,,,,,
106.0, 59.0, 6.5,0.0, -2.7,5.1, 4.6,6.2, 101.0, 0.0, 0.0,57.0,2020-11-01 11:00:00,44,,,,,,
112.0, None, None,0.0, None,6.7, None,6.5, None, None, None,55.0,2020-11-01 12:00:00,44,,,,,,
114.0, 55.0, 6.7,0.0, -1.9,5.5, 6.5,6.8, 112.0, 0.0, 0.0,51.0,2020-11-01 13:00:00,44,,,,,,
128.0, 51.0, 5.5,0.0, -2.6,4.9, 6.8,7.4, 114.0, 0.0, 0.0,48.0,2020-11-01 14:00:00,44,,,,,,
118.0, None, None,0.0, None,3.4, None,4.7, None, None, None,51.0,2020-11-01 15:00:00,44,,,,,,
352.0, None, None,0.0, None,5.4, None,1.8, None, None, None,63.0,2020-11-01 16:00:00,44,,,,,,
