TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
5.4, 1.055, 86.6,83.5,2017-10-01 00:00:00,5.765,40
5.8, 2.527, 83.5,84.1,2017-10-01 01:00:00,5.794,40
5.8, 2.801, 84.1,81.7,2017-10-01 02:00:00,6.044,40
6.0, 1.779, 81.7,81.1,2017-10-01 03:00:00,5.925,40
5.9, 2.727, 81.1,76.03,2017-10-01 04:00:00,6.31,40
6.3, 3.299, 76.0,75.8,2017-10-01 05:00:00,6.338,40
6.3, 3.981, 75.8,77.33,2017-10-01 06:00:00,6.093,40
6.1, 4.582, 77.3,77.65,2017-10-01 07:00:00,5.879,40
5.9, 4.711, 77.7,77.01,2017-10-01 08:00:00,5.895,40
5.9, 4.075, 77.0,74.1,2017-10-01 09:00:00,6.268,40
6.3, 3.995, 74.1,72.55,2017-10-01 10:00:00,6.406,40
6.4, 4.656, 72.6,66.72,2017-10-01 11:00:00,7.053,40
7.1, 4.485, 66.7,59.62,2017-10-01 12:00:00,8.14,40
8.1, 4.405, 59.6,54.74,2017-10-01 13:00:00,8.9,40
8.9, 4.085, 54.7,57.8,2017-10-01 14:00:00,8.59,40
8.6, 4.11, 57.8,56.32,2017-10-01 15:00:00,8.83,40
8.8, 3.779, 56.3,55.92,2017-10-01 16:00:00,8.61,40
8.6, 3.684, 55.9,57.69,2017-10-01 17:00:00,8.52,40
8.5, 4.158, 57.7,61.09,2017-10-01 18:00:00,8.02,40
8.0, 3.869, 61.1,63.44,2017-10-01 19:00:00,7.643,40
7.6, 3.72, 63.4,65.68,2017-10-01 20:00:00,7.475,40
7.5, 4.241, 65.7,65.82,2017-10-01 21:00:00,7.51,40
7.5, 4.252, 65.8,65.69,2017-10-01 22:00:00,7.36,40
7.4, 3.979, 65.7,67.14,2017-10-01 23:00:00,6.922,40
6.9, 3.934, 67.1,68.69,2017-10-02 00:00:00,6.654,40
6.7, 3.991, 68.7,69.46,2017-10-02 01:00:00,6.248,40
6.2, 3.074, 69.5,69.46,2017-10-02 02:00:00,5.912,40
5.9, 2.731, 69.5,69.84,2017-10-02 03:00:00,5.547,40
5.5, 3.023, 69.8,70.82,2017-10-02 04:00:00,5.179,40
5.2, 2.757, 70.8,71.4,2017-10-02 05:00:00,4.839,40
4.8, 4.333, 71.4,72.1,2017-10-02 06:00:00,4.655,40
4.7, 4.59, 72.1,71.29,2017-10-02 07:00:00,4.432,40
4.4, 4.626, 71.3,67.72,2017-10-02 08:00:00,5.024,40
5.0, 5.024, 67.7,64.13,2017-10-02 09:00:00,5.641,40
5.6, 5.642, 64.1,63.14,2017-10-02 10:00:00,5.593,40
5.6, 5.582, 63.1,61.24,2017-10-02 11:00:00,5.849,40
5.8, 5.016, 61.2,56.71,2017-10-02 12:00:00,6.835,40
6.8, 4.588, 56.7,49.43,2017-10-02 13:00:00,8.39,40
8.4, 4.109, 49.4,42.98,2017-10-02 14:00:00,10.03,40
10.0, 3.581, 43.0,39.73,2017-10-02 15:00:00,10.92,40
10.9, 4.179, 39.7,38.46,2017-10-02 16:00:00,11.17,40
11.2, 5.049, 38.5,37.31,2017-10-02 17:00:00,10.5,40
10.5, 4.719, 37.3,40.49,2017-10-02 18:00:00,9.45,40
9.4, 4.527, 40.5,43.08,2017-10-02 19:00:00,8.57,40
8.6, 4.096, 43.1,44.48,2017-10-02 20:00:00,7.957,40
8.0, 3.534, 44.5,44.97,2017-10-02 21:00:00,7.599,40
7.6, 3.493, 45.0,44.78,2017-10-02 22:00:00,7.146,40
7.1, 3.402, 44.8,44.99,2017-10-02 23:00:00,6.581,40
6.6, 3.109, 45.0,45.11,2017-10-03 00:00:00,6.207,40
6.2, 3.703, 45.1,45.02,2017-10-03 01:00:00,5.752,40
5.8, 3.74, 45.0,45.91,2017-10-03 02:00:00,5.287,40
5.3, 4.002, 45.9,46.05,2017-10-03 03:00:00,4.997,40
5.0, 3.479, 46.1,47.44,2017-10-03 04:00:00,4.49,40
4.5, 2.982, 47.4,48.68,2017-10-03 05:00:00,4.031,40
4.0, 2.139, 48.7,49.6,2017-10-03 06:00:00,3.686,40
3.7, 1.618, 49.6,53.33,2017-10-03 07:00:00,3.03,40
3.0, 2.129, 53.3,51.42,2017-10-03 08:00:00,4.208,40
4.2, 2.094, 51.4,51.38,2017-10-03 09:00:00,4.738,40
4.7, 1.785, 51.4,50.23,2017-10-03 10:00:00,5.592,40
5.6, 2.252, 50.2,43.93,2017-10-03 11:00:00,6.735,40
6.7, 2.094, 43.9,38.45,2017-10-03 12:00:00,7.789,40
7.8, 1.765, 38.5,29.69,2017-10-03 13:00:00,8.79,40
8.8, 1.485, 29.7,24.21,2017-10-03 14:00:00,9.97,40
10.0, 1.296, 24.2,23.71,2017-10-03 15:00:00,10.7,40
10.7, 0.995998, 23.7,22.27,2017-10-03 16:00:00,11.42,40
11.4, 1.224, 22.3,25.02,2017-10-03 17:00:00,9.96,40
10.0, 1.676, 25.0,28.8,2017-10-03 18:00:00,8.67,40
8.7, 2.884, 28.8,30.79,2017-10-03 19:00:00,7.828,40
7.8, 3.595, 30.8,35.43,2017-10-03 20:00:00,6.021,40
6.0, 3.137, 35.4,35.77,2017-10-03 21:00:00,5.616,40
5.6, 2.33, 35.8,37.33,2017-10-03 22:00:00,5.456,40
5.5, 2.312, 37.3,41.35,2017-10-03 23:00:00,4.369,40
4.4, 2.777, 41.4,45.72,2017-10-04 00:00:00,3.885,40
3.9, 1.142, 45.7,48.8,2017-10-04 01:00:00,3.315,40
3.3, 1.994, 48.8,53.44,2017-10-04 02:00:00,2.335,40
2.3, 2.116, 53.4,54.54,2017-10-04 03:00:00,2.106,40
2.1, 1.751, 54.5,58.56,2017-10-04 04:00:00,1.165,40
1.2, 2.461, 58.6,60.31,2017-10-04 05:00:00,0.517,40
0.5, 1.569, 60.3,60.51,2017-10-04 06:00:00,0.566999,40
0.6, 1.709, 60.5,64.43,2017-10-04 07:00:00,0.92,40
0.9, 0.238, 64.4,59.05,2017-10-04 08:00:00,2.614,40
2.6, 0.634, 59.1,54.82,2017-10-04 09:00:00,3.547,40
3.5, 0.86, 54.8,52.07,2017-10-04 10:00:00,4.873,40
4.9, 0.845, 52.1,48.9,2017-10-04 11:00:00,6.331,40
6.3, 0.899999, 48.9,44.18,2017-10-04 12:00:00,8.15,40
8.1, 0.930998, 44.2,38.57,2017-10-04 13:00:00,9.91,40
9.9, 0.802999, 38.6,32.98,2017-10-04 14:00:00,11.94,40
11.9, 0.721, 33.0,31.05,2017-10-04 15:00:00,12.89,40
12.9, 0.583998, 31.1,29.29,2017-10-04 16:00:00,13.83,40
13.8, 0.865998, 29.3,30.93,2017-10-04 17:00:00,12.54,40
12.5, 1.306, 30.9,32.1,2017-10-04 18:00:00,11.38,40
11.4, 1.436, 32.1,32.06,2017-10-04 19:00:00,11.07,40
11.1, 1.222, 32.1,36.58,2017-10-04 20:00:00,9.76,40
9.8, 1.533, 36.6,41.22,2017-10-04 21:00:00,8.71,40
8.7, 2.234, 41.2,43.97,2017-10-04 22:00:00,7.301,40
7.3, 1.584, 44.0,46.3,2017-10-04 23:00:00,6.579,40
6.6, 1.386, 46.3,50.17,2017-10-05 00:00:00,5.956,40
6.0, 1.983, 50.2,54.06,2017-10-05 01:00:00,4.773,40
4.8, 2.152, 54.1,54.34,2017-10-05 02:00:00,4.327,40
4.3, 2.751, 54.3,56.31,2017-10-05 03:00:00,3.947,40
3.9, 2.399, 56.3,59.51,2017-10-05 04:00:00,3.631,40
3.6, 2.131, 59.5,63.24,2017-10-05 05:00:00,2.911,40
2.9, 2.105, 63.2,66.74,2017-10-05 06:00:00,1.983,40
2.0, 2.226, 66.7,64.51,2017-10-05 07:00:00,2.667,40
2.7, 0.411, 64.5,56.06,2017-10-05 08:00:00,5.431,40
5.4, 0.563, 56.1,53.84,2017-10-05 09:00:00,6.508,40
6.5, 0.874, 53.8,52.65,2017-10-05 10:00:00,7.626,40
7.6, 0.846, 52.7,49.76,2017-10-05 11:00:00,8.7,40
8.7, 1.287, 49.8,46.88,2017-10-05 12:00:00,9.91,40
9.9, 1.479, 46.9,41.22,2017-10-05 13:00:00,11.64,40
11.6, 0.945999, 41.2,34.1,2017-10-05 14:00:00,13.46,40
13.5, 0.662, 34.1,30.31,2017-10-05 15:00:00,14.74,40
14.7, 0.638998, 30.3,27.83,2017-10-05 16:00:00,16.05,40
16.1, 0.737999, 27.8,30.94,2017-10-05 17:00:00,14.15,40
14.2, 1.514, 30.9,36.03,2017-10-05 18:00:00,12.68,40
12.7, 1.91, 36.0,40.57,2017-10-05 19:00:00,11.66,40
11.7, 2.44, 40.6,43.43,2017-10-05 20:00:00,10.32,40
