WSPD_SCLR,time,week_of_year
1.956,2017-10-01 00:00:00,40
2.215,2017-10-01 01:00:00,40
3.847,2017-10-01 02:00:00,40
3.823,2017-10-01 03:00:00,40
4.195,2017-10-01 04:00:00,40
4.688,2017-10-01 05:00:00,40
4.224,2017-10-01 06:00:00,40
3.184,2017-10-01 07:00:00,40
3.429,2017-10-01 08:00:00,40
3.831,2017-10-01 09:00:00,40
6.247,2017-10-01 10:00:00,40
6.175,2017-10-01 11:00:00,40
6.419,2017-10-01 12:00:00,40
6.158,2017-10-01 13:00:00,40
6.14,2017-10-01 14:00:00,40
6.258,2017-10-01 15:00:00,40
5.457,2017-10-01 16:00:00,40
4.423,2017-10-01 17:00:00,40
3.722,2017-10-01 18:00:00,40
2.188,2017-10-01 19:00:00,40
2.6,2017-10-01 20:00:00,40
3.065,2017-10-01 21:00:00,40
2.441,2017-10-01 22:00:00,40
2.012,2017-10-01 23:00:00,40
1.423,2017-10-02 00:00:00,40
1.389,2017-10-02 01:00:00,40
1.849,2017-10-02 02:00:00,40
2.48,2017-10-02 03:00:00,40
2.58,2017-10-02 04:00:00,40
2.393,2017-10-02 05:00:00,40
1.906,2017-10-02 06:00:00,40
2.359,2017-10-02 07:00:00,40
2.098,2017-10-02 08:00:00,40
2.699,2017-10-02 09:00:00,40
2.658,2017-10-02 10:00:00,40
2.404,2017-10-02 11:00:00,40
2.352,2017-10-02 12:00:00,40
2.765,2017-10-02 13:00:00,40
2.2,2017-10-02 14:00:00,40
2.432,2017-10-02 15:00:00,40
2.657,2017-10-02 16:00:00,40
1.98,2017-10-02 17:00:00,40
1.668,2017-10-02 18:00:00,40
1.549,2017-10-02 19:00:00,40
2.332,2017-10-02 20:00:00,40
2.454,2017-10-02 21:00:00,40
2.446,2017-10-02 22:00:00,40
2.559,2017-10-02 23:00:00,40
2.338,2017-10-03 00:00:00,40
2.28,2017-10-03 01:00:00,40
1.244,2017-10-03 02:00:00,40
1.649,2017-10-03 03:00:00,40
0.619,2017-10-03 04:00:00,40
0.111,2017-10-03 05:00:00,40
1.524,2017-10-03 06:00:00,40
4.132,2017-10-03 07:00:00,40
3.23,2017-10-03 08:00:00,40
3.941,2017-10-03 09:00:00,40
4.692,2017-10-03 10:00:00,40
4.252,2017-10-03 11:00:00,40
4.709,2017-10-03 12:00:00,40
5.174,2017-10-03 13:00:00,40
4.364,2017-10-03 14:00:00,40
5.137,2017-10-03 15:00:00,40
4.266,2017-10-03 16:00:00,40
2.798,2017-10-03 17:00:00,40
3.238,2017-10-03 18:00:00,40
2.667,2017-10-03 19:00:00,40
3.659,2017-10-03 20:00:00,40
3.765,2017-10-03 21:00:00,40
3.105,2017-10-03 22:00:00,40
3.3,2017-10-03 23:00:00,40
3.631,2017-10-04 00:00:00,40
3.291,2017-10-04 01:00:00,40
3.325,2017-10-04 02:00:00,40
2.922,2017-10-04 03:00:00,40
2.201,2017-10-04 04:00:00,40
2.039,2017-10-04 05:00:00,40
2.394,2017-10-04 06:00:00,40
2.319,2017-10-04 07:00:00,40
1.814,2017-10-04 08:00:00,40
1.284,2017-10-04 09:00:00,40
0.708,2017-10-04 10:00:00,40
0.758,2017-10-04 11:00:00,40
1.125,2017-10-04 12:00:00,40
1.779,2017-10-04 13:00:00,40
1.353,2017-10-04 14:00:00,40
1.95,2017-10-04 15:00:00,40
1.53,2017-10-04 16:00:00,40
1.164,2017-10-04 17:00:00,40
1.345,2017-10-04 18:00:00,40
1.888,2017-10-04 19:00:00,40
1.947,2017-10-04 20:00:00,40
2.024,2017-10-04 21:00:00,40
1.464,2017-10-04 22:00:00,40
2.34,2017-10-04 23:00:00,40
2.745,2017-10-05 00:00:00,40
3.686,2017-10-05 01:00:00,40
4.37,2017-10-05 02:00:00,40
4.189,2017-10-05 03:00:00,40
3.948,2017-10-05 04:00:00,40
3.789,2017-10-05 05:00:00,40
4.325,2017-10-05 06:00:00,40
5.181,2017-10-05 07:00:00,40
5.395,2017-10-05 08:00:00,40
4.491,2017-10-05 09:00:00,40
6.253,2017-10-05 10:00:00,40
6.833,2017-10-05 11:00:00,40
6.81,2017-10-05 12:00:00,40
6.271,2017-10-05 13:00:00,40
6.001,2017-10-05 14:00:00,40
6.438,2017-10-05 15:00:00,40
6.462,2017-10-05 16:00:00,40
7.615,2017-10-05 17:00:00,40
7.337,2017-10-05 18:00:00,40
6.333,2017-10-05 19:00:00,40
4.34,2017-10-05 20:00:00,40
4.052,2017-10-05 21:00:00,40
5.7,2017-10-05 22:00:00,40
6.424,2017-10-05 23:00:00,40
6.228,2017-10-06 00:00:00,40
6.61,2017-10-06 01:00:00,40
6.213,2017-10-06 02:00:00,40
5.909,2017-10-06 03:00:00,40
5.893,2017-10-06 04:00:00,40
6.022,2017-10-06 05:00:00,40
7.19,2017-10-06 06:00:00,40
6.193,2017-10-06 07:00:00,40
8.27,2017-10-06 08:00:00,40
6.873,2017-10-06 09:00:00,40
8.11,2017-10-06 10:00:00,40
8.29,2017-10-06 11:00:00,40
8.59,2017-10-06 12:00:00,40
7.74,2017-10-06 13:00:00,40
9.29,2017-10-06 14:00:00,40
8.92,2017-10-06 15:00:00,40
6.32,2017-10-06 16:00:00,40
7.06,2017-10-06 17:00:00,40
5.174,2017-10-06 18:00:00,40
5.678,2017-10-06 19:00:00,40
6.032,2017-10-06 20:00:00,40
4.974,2017-10-06 21:00:00,40
6.208,2017-10-06 22:00:00,40
3.609,2017-10-06 23:00:00,40
1.434,2017-10-07 00:00:00,40
2.535,2017-10-07 01:00:00,40
3.345,2017-10-07 02:00:00,40
3.828,2017-10-07 03:00:00,40
3.278,2017-10-07 04:00:00,40
3.066,2017-10-07 05:00:00,40
3.606,2017-10-07 06:00:00,40
4.047,2017-10-07 07:00:00,40
4.31,2017-10-07 08:00:00,40
3.849,2017-10-07 09:00:00,40
3.51,2017-10-07 10:00:00,40
3.051,2017-10-07 11:00:00,40
4.282,2017-10-07 12:00:00,40
4.706,2017-10-07 13:00:00,40
4.9,2017-10-07 14:00:00,40
4.463,2017-10-07 15:00:00,40
4.256,2017-10-07 16:00:00,40
4.318,2017-10-07 17:00:00,40
3.781,2017-10-07 18:00:00,40
5.206,2017-10-07 19:00:00,40
4.052,2017-10-07 20:00:00,40
3.882,2017-10-07 21:00:00,40
2.993,2017-10-07 22:00:00,40
2.594,2017-10-07 23:00:00,40
