AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
14.4, 0.0,0.0,0.0, 0.0,2018-08-20 00:00:00,337.0,76.0,34
14.3, None,0.0,0.2, None,2018-08-20 00:15:00,26.0,76.0,34
14.0, None,0.0,0.0, None,2018-08-20 00:30:00,22.0,80.0,34
13.8, None,0.0,0.0, None,2018-08-20 00:45:00,246.0,80.0,34
13.8, 0.0,0.0,0.0, 0.0,2018-08-20 01:00:00,292.0,82.0,34
13.8, None,0.0,0.0, None,2018-08-20 01:15:00,42.0,79.0,34
13.6, None,0.0,2.2, None,2018-08-20 01:30:00,55.0,79.0,34
13.3, None,0.0,0.0, None,2018-08-20 01:45:00,200.0,86.0,34
13.3, 0.0,0.0,0.0, 0.0,2018-08-20 02:00:00,343.0,80.0,34
13.1, None,0.0,0.0, None,2018-08-20 02:15:00,25.0,80.0,34
13.1, None,0.0,0.0, None,2018-08-20 02:30:00,36.0,77.0,34
13.1, None,0.0,0.1, None,2018-08-20 02:45:00,329.0,76.0,34
13.0, 1.0,0.0,1.9, 0.0,2018-08-20 03:00:00,12.0,74.0,34
12.6, None,0.0,0.1, None,2018-08-20 03:15:00,105.0,76.0,34
12.3, None,0.0,4.4, None,2018-08-20 03:30:00,55.0,76.0,34
12.2, None,0.0,0.0, None,2018-08-20 03:45:00,331.0,77.0,34
12.3, 0.0,0.0,0.8, 0.0,2018-08-20 04:00:00,47.0,74.0,34
12.4, None,0.0,0.0, None,2018-08-20 04:15:00,242.0,79.0,34
12.5, None,0.0,0.0, None,2018-08-20 04:30:00,213.0,73.0,34
12.3, None,0.0,0.5, None,2018-08-20 04:45:00,54.0,72.0,34
12.2, 0.0,0.0,0.0, 0.0,2018-08-20 05:00:00,280.0,73.0,34
12.2, None,0.0,0.0, None,2018-08-20 05:15:00,273.0,74.0,34
12.1, None,0.0,0.0, None,2018-08-20 05:30:00,350.0,74.0,34
12.1, None,0.0,0.0, None,2018-08-20 05:45:00,11.0,73.0,34
12.2, 0.0,0.0,0.0, 0.0,2018-08-20 06:00:00,272.0,76.0,34
12.5, None,0.0,1.6, None,2018-08-20 06:15:00,312.0,76.0,34
12.7, None,0.0,0.0, None,2018-08-20 06:30:00,304.0,72.0,34
13.5, None,0.0,1.3, None,2018-08-20 06:45:00,47.0,68.0,34
13.7, 0.0,0.0,0.9, 0.0,2018-08-20 07:00:00,331.0,73.0,34
14.3, None,0.0,0.0, None,2018-08-20 07:15:00,108.0,69.0,34
15.0, None,0.0,0.2, None,2018-08-20 07:30:00,11.0,71.0,34
15.4, None,0.0,0.6, None,2018-08-20 07:45:00,17.0,74.0,34
16.6, -1.0,0.0,0.3, 0.0,2018-08-20 08:00:00,334.0,74.0,34
17.5, None,0.0,1.9, None,2018-08-20 08:15:00,269.0,71.0,34
18.5, None,0.0,0.9, None,2018-08-20 08:30:00,155.0,63.0,34
19.4, None,0.0,3.0, None,2018-08-20 08:45:00,189.0,60.0,34
21.1, -1.0,0.0,5.0, 0.0,2018-08-20 09:00:00,236.0,49.0,34
22.7, None,0.0,7.5, None,2018-08-20 09:15:00,37.0,35.0,34
23.7, None,0.0,10.1, None,2018-08-20 09:30:00,33.0,32.0,34
24.1, None,0.0,9.6, None,2018-08-20 09:45:00,30.0,32.0,34
24.6, -1.0,0.0,11.0, 0.0,2018-08-20 10:00:00,24.0,28.0,34
25.0, None,0.0,11.0, None,2018-08-20 10:15:00,35.0,26.0,34
25.6, None,0.0,9.4, None,2018-08-20 10:30:00,32.0,25.0,34
25.9, None,0.0,10.4, None,2018-08-20 10:45:00,59.0,24.0,34
26.9, 0.0,0.0,6.0, 0.0,2018-08-20 11:00:00,54.0,23.0,34
26.5, None,0.0,11.5, None,2018-08-20 11:15:00,62.0,22.0,34
27.1, None,0.0,11.6, None,2018-08-20 11:30:00,55.0,19.0,34
27.8, None,0.0,10.4, None,2018-08-20 11:45:00,45.0,18.0,34
27.5, 0.0,0.0,13.3, 0.0,2018-08-20 12:00:00,47.0,18.0,34
27.7, None,0.0,14.0, None,2018-08-20 12:15:00,45.0,17.0,34
28.2, None,0.0,11.4, None,2018-08-20 12:30:00,41.0,16.0,34
28.2, None,0.0,12.8, None,2018-08-20 12:45:00,36.0,16.0,34
28.3, -1.0,0.0,10.7, 0.0,2018-08-20 13:00:00,65.0,16.0,34
28.1, None,0.0,13.5, None,2018-08-20 13:15:00,9.0,17.0,34
