wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
77.0, 32.0, 11.5,0.0, 5.3,5.6, 22.8,18.0, 104.0, 0.0, 0.0,46.0,2020-08-19 00:00:00, None,34,,,,,,,,,,,,
282.0, 38.0, 8.6,0.0, 5.6,4.2, 20.4,16.0, 98.0, 0.0, 0.0,57.0,2020-08-19 01:00:00, None,34,,,,,,,,,,,,
78.0, 46.0, 5.6,0.0, 6.2,4.0, 18.0,14.1, 77.0, 0.0, 0.0,65.0,2020-08-19 02:00:00, None,34,,,,,,,,,,,,
39.0, 57.0, 4.2,0.0, 7.5,3.4, 16.0,13.3, 282.0, 0.0, 0.0,65.0,2020-08-19 03:00:00, None,34,,,,,,,,,,,,
46.0, 65.0, 4.0,0.0, 7.6,3.4, 14.1,12.5, 78.0, 0.0, 0.0,69.0,2020-08-19 04:00:00, None,34,,,,,,,,,,,,
72.0, 65.0, 3.4,0.0, 6.9,4.8, 13.3,12.3, 39.0, 0.0, 0.0,72.0,2020-08-19 05:00:00, None,34,,,,,,,,,,,,
15.0, 69.0, 3.4,0.0, 7.0,1.9, 12.5,16.3, 46.0, 0.0, 0.0,62.0,2020-08-19 06:00:00, None,34,,,,,,,,,,,,
271.0, 72.0, 4.8,0.0, 7.4,3.5, 12.3,20.4, 72.0, 0.0, 0.0,52.0,2020-08-19 07:00:00, None,34,,,,,,,,,,,,
281.0, 62.0, 1.9,0.0, 9.0,5.8, 16.3,22.2, 15.0, 0.0, 0.0,43.0,2020-08-19 08:00:00, None,34,,,,,,,,,,,,
339.0, 52.0, 3.5,0.0, 10.2,5.4, 20.4,24.4, 271.0, 0.0, 0.0,33.0,2020-08-19 09:00:00, None,34,,,,,,,,,,,,
294.0, 43.0, 5.8,0.0, 9.0,7.2, 22.2,26.4, 281.0, 0.0, 0.0,30.0,2020-08-19 10:00:00, None,34,,,,,,,,,,,,
308.0, 33.0, 5.4,0.0, 7.1,9.9, 24.4,29.0, 339.0, 0.0, 0.0,24.0,2020-08-19 11:00:00, None,34,,,,,,,,,,,,
