station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
241.6, -3.1, 13.4636, 76.5, 76.5466, 2019-01-01 00:00:00, -3.11002
250.6, -2.2, 14.9395, 76.6, 76.6333, 2019-01-01 01:00:00, -2.22045
254.2, -1.5, 20.1945, 75.9, 75.9025, 2019-01-01 02:00:00, -1.52829
256.3, -1.5, 21.1043, 77.3, 77.2625, 2019-01-01 03:00:00, -1.5113
256.1, -1.4, 19.9933, 77.3, 77.3281, 2019-01-01 04:00:00, -1.39914
253.4, -1.3, 10.9999, 77.3, 77.3158, 2019-01-01 05:00:00, -1.25948
246.6, -1.7, 8.86015, 80.2, 80.2092, 2019-01-01 06:00:00, -1.74561
255.2, -1.1, 12.7061, 78.7, 78.6554, 2019-01-01 07:00:00, -1.10379
272.8, -1.8, 9.51863, 82.4, 82.4042, 2019-01-01 08:00:00, -1.8374
276.8, -2.2, 10.5074, 84.1, 84.1469, 2019-01-01 09:00:00, -2.15928
243.8, -1.0, 13.0424, 74.8, 74.8356, 2019-01-01 10:00:00, -1.00103
234.3, -1.2, 11.3913, 75.7, 75.6565, 2019-01-01 11:00:00, -1.16125
255.2, -0.1, 12.3602, 76.4, 76.4202, 2019-01-01 12:00:00, -0.074992
246.1, 1.3, 12.5306, 69.7, 69.7173, 2019-01-01 13:00:00, 1.27238
249.1, 1.3, 12.6722, 70.9, 70.89, 2019-01-01 14:00:00, 1.30338
230.2, 0.8, 14.0729, 77.9, 77.8587, 2019-01-01 15:00:00, 0.798479
224.8, 1.0, 17.9401, 74.6, 74.5977, 2019-01-01 16:00:00, 1.00782
219.9, 0.2, 19.2903, 81.2, 81.2444, 2019-01-01 17:00:00, 0.240176
221.2, 0.6, 17.6717, 81.7, 81.6822, 2019-01-01 18:00:00, 0.551307
219.5, 0.9, 16.7122, 83.1, 83.0659, 2019-01-01 19:00:00, 0.910992
224.1, 1.7, 15.6042, 81.6, 81.5833, 2019-01-01 20:00:00, 1.69829
226.9, 2.3, 17.6079, 79.5, 79.5364, 2019-01-01 21:00:00, 2.29905
227.0, 3.0, 16.7948, 76.5, 76.5393, 2019-01-01 22:00:00, 2.96429
224.6, 3.8, 17.7269, 72.6, 72.562, 2019-01-01 23:00:00, 3.80849
207.8, 3.8, 15.9418, 72.1, 72.0598, 2019-01-02 00:00:00, 3.81023
221.0, 3.9, 19.2091, 71.8, 71.7656, 2019-01-02 01:00:00, 3.93985
222.7, 3.5, 26.7485, 74.7, 74.6955, 2019-01-02 02:00:00, 3.48474
218.1, 2.3, 22.2459, 82.2, 82.2422, 2019-01-02 03:00:00, 2.32467
216.7, 1.4, 16.8258, 88.4, 88.3988, 2019-01-02 04:00:00, 1.36779
219.5, 1.0, 14.9876, 89.8, 89.8141, 2019-01-02 05:00:00, 0.97358
217.3, 0.6, 13.8099, 93.0, 92.9821, 2019-01-02 06:00:00, 0.553932
216.0, 0.3, 13.5365, 94.0, 93.9748, 2019-01-02 07:00:00, 0.262721
215.3, 0.1, 12.9658, 96.3, 96.285, 2019-01-02 08:00:00, 0.064158
218.5, 0.2, 12.9607, 94.5, 94.5376, 2019-01-02 09:00:00, 0.154638
225.8, 0.1, 9.9611, 94.5, 94.4795, 2019-01-02 10:00:00, 0.075046
221.2, 0.5, 11.8792, 89.7, 89.6786, 2019-01-02 11:00:00, 0.471702
220.2, 0.6, 13.6366, 84.5, 84.481, 2019-01-02 12:00:00, 0.561523
227.5, 0.9, 13.2874, 79.4, 79.4365, 2019-01-02 13:00:00, 0.881555
230.5, 1.1, 11.379, 76.8, 76.7791, 2019-01-02 14:00:00, 1.08052
242.9, 1.1, 9.5819, 75.4, 75.4391, 2019-01-02 15:00:00, 1.05791
251.3, 0.8, 11.122, 73.7, 73.7219, 2019-01-02 16:00:00, 0.817924
239.2, 0.4, 12.5726, 72.5, 72.4793, 2019-01-02 17:00:00, 0.417064
245.2, 0.1, 12.4751, 64.1, 64.1499, 2019-01-02 18:00:00, 0.136675
255.6, -0.5, 10.2349, 59.9, 59.9217, 2019-01-02 19:00:00, -0.526848
265.8, -1.1, 9.34676, 56.9, 56.9385, 2019-01-02 20:00:00, -1.13856
287.6, -2.1, 7.46518, 61.2, 61.1799, 2019-01-02 21:00:00, -2.1039
276.0, -2.3, 9.54451, 57.2, 57.1953, 2019-01-02 22:00:00, -2.26069
268.9, -3.2, 6.63412, 62.5, 62.4618, 2019-01-02 23:00:00, -3.15359
261.3, -3.6, 8.68081, 64.9, 64.8505, 2019-01-03 00:00:00, -3.56138
252.0, -3.7, 8.81112, 63.4, 63.4349, 2019-01-03 01:00:00, -3.65856
248.4, -4.3, 7.68045, 65.1, 65.0836, 2019-01-03 02:00:00, -4.2905
238.0, -4.9, 9.51516, 67.2, 67.2241, 2019-01-03 03:00:00, -4.91693
