station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
95.4, -4.1, 2.694, 87.3, 87.3, 2019-01-01 00:00:00, -4.063
105.8, -4.0, 2.183, 87.9, 87.9, 2019-01-01 01:00:00, -3.969
97.5, -4.0, 2.042, 87.9, 87.9, 2019-01-01 02:00:00, -3.968
105.4, -3.9, 0.925, 88.7, 88.7, 2019-01-01 03:00:00, -3.862
24.8, -3.5, 0.669, 88.9, 88.9, 2019-01-01 04:00:00, -3.514
82.6, -3.8, 1.0, 89.3, 89.3, 2019-01-01 05:00:00, -3.811
91.9, -3.7, 1.515, 89.6, 89.6, 2019-01-01 06:00:00, -3.673
101.2, -3.4, 1.535, 90.5, 90.5, 2019-01-01 07:00:00, -3.392
97.7, -3.2, 2.215, 90.4, 90.4, 2019-01-01 08:00:00, -3.246
99.6, -2.6, 2.008, 90.1, 90.1, 2019-01-01 09:00:00, -2.647
96.9, -2.5, 2.416, 89.9, 89.9, 2019-01-01 10:00:00, -2.53
108.4, -2.2, 2.324, 89.4, 89.4, 2019-01-01 11:00:00, -2.194
105.6, -1.8, 2.235, 89.3, 89.3, 2019-01-01 12:00:00, -1.776
82.9, -0.5, 2.376, 87.7, 87.7, 2019-01-01 13:00:00, -0.490999
78.9, 0.1, 2.082, 86.2, 86.2, 2019-01-01 14:00:00, 0.136998
85.2, 0.3, 1.538, 86.9, 86.9, 2019-01-01 15:00:00, 0.259999
93.1, 0.5, 1.762, 87.9, 87.9, 2019-01-01 16:00:00, 0.538999
99.4, 0.3, 1.637, 89.0, 89.0, 2019-01-01 17:00:00, 0.300998
97.1, 0.2, 1.61, 90.3, 90.3, 2019-01-01 18:00:00, 0.192
89.3, 0.6, 2.012, 91.1, 91.1, 2019-01-01 19:00:00, 0.612999
78.5, 0.9, 2.647, 91.1, 91.1, 2019-01-01 20:00:00, 0.873
81.5, 1.4, 2.167, 89.7, 89.7, 2019-01-01 21:00:00, 1.407
72.7, 2.2, 1.971, 86.3, 86.3, 2019-01-01 22:00:00, 2.178
87.7, 2.1, 1.4, 87.1, 87.1, 2019-01-01 23:00:00, 2.147
70.3, 3.3, 2.505, 83.5, 83.5, 2019-01-02 00:00:00, 3.348
258.4, 7.0, 5.322, 68.2, 68.23, 2019-01-02 01:00:00, 6.985
258.4, 6.6, 4.81, 68.8, 68.81, 2019-01-02 02:00:00, 6.642
259.6, 6.7, 4.925, 66.0, 65.95, 2019-01-02 03:00:00, 6.7
262.1, 5.9, 4.084, 71.4, 71.4, 2019-01-02 04:00:00, 5.866
282.0, 5.2, 2.146, 76.9, 76.9, 2019-01-02 05:00:00, 5.235
12.2, 4.6, 2.258, 80.2, 80.2, 2019-01-02 06:00:00, 4.577
19.9, 4.6, 2.17, 79.2, 79.2, 2019-01-02 07:00:00, 4.586
346.7, 4.6, 3.643, 78.2, 78.2, 2019-01-02 08:00:00, 4.649
306.5, 4.5, 2.222, 78.6, 78.6, 2019-01-02 09:00:00, 4.485
256.8, 4.0, 1.587, 81.1, 81.1, 2019-01-02 10:00:00, 4.037
272.3, 3.9, 1.505, 82.1, 82.1, 2019-01-02 11:00:00, 3.892
281.1, 4.5, 1.579, 80.3, 80.3, 2019-01-02 12:00:00, 4.451
287.3, 4.6, 1.54, 81.2, 81.2, 2019-01-02 13:00:00, 4.624
263.5, 4.4, 1.809, 83.0, 83.0, 2019-01-02 14:00:00, 4.406
236.1, 3.5, 2.711, 89.0, 89.0, 2019-01-02 15:00:00, 3.465
225.1, 3.1, 1.577, 90.8, 90.8, 2019-01-02 16:00:00, 3.103
262.6, 2.6, 0.648, 93.5, 93.5, 2019-01-02 17:00:00, 2.553
258.3, 2.0, 1.012, 96.2, 96.2, 2019-01-02 18:00:00, 1.971
255.9, 1.3, 2.986, 96.2, 96.2, 2019-01-02 19:00:00, 1.281
261.7, 0.6, 2.785, 94.1, 94.1, 2019-01-02 20:00:00, 0.575999
267.1, 0.0, 2.139, 94.6, 94.6, 2019-01-02 21:00:00, -0.028
261.1, -0.5, 2.754, 93.9, 93.9, 2019-01-02 22:00:00, -0.546998
246.9, -0.8, 1.364, 93.3, 93.3, 2019-01-02 23:00:00, -0.824998
317.0, -0.9, 0.601, 92.1, 92.1, 2019-01-03 00:00:00, -0.893
302.0, -1.1, 1.03, 87.9, 87.9, 2019-01-03 01:00:00, -1.112
149.0, -1.3, 0.640999, 88.5, 88.5, 2019-01-03 02:00:00, -1.261
261.8, -1.3, 0.676998, 88.4, 88.4, 2019-01-03 03:00:00, -1.344
338.6, -1.8, 1.571, 84.3, 84.3, 2019-01-03 04:00:00, -1.78
54.7, -1.9, 0.72, 86.4, 86.4, 2019-01-03 05:00:00, -1.904
63.7, -2.3, 2.083, 86.4, 86.4, 2019-01-03 06:00:00, -2.251
55.3, -2.6, 1.86, 86.5, 86.5, 2019-01-03 07:00:00, -2.57
60.0, -3.1, 1.488, 86.7, 86.7, 2019-01-03 08:00:00, -3.072
73.9, -3.6, 1.08, 87.2, 87.2, 2019-01-03 09:00:00, -3.573
56.4, -3.7, 1.14, 86.2, 86.2, 2019-01-03 10:00:00, -3.7
78.8, -3.8, 1.82, 83.6, 83.6, 2019-01-03 11:00:00, -3.789
55.5, -3.6, 2.44, 80.3, 80.3, 2019-01-03 12:00:00, -3.646
42.7, -3.5, 2.429, 79.1, 79.1, 2019-01-03 13:00:00, -3.533
38.7, -3.1, 1.952, 78.5, 78.5, 2019-01-03 14:00:00, -3.056
68.8, -3.0, 2.462, 77.6, 77.6, 2019-01-03 15:00:00, -2.985
74.5, -3.4, 2.937, 79.9, 79.9, 2019-01-03 16:00:00, -3.364
59.7, -3.8, 2.22, 85.8, 85.8, 2019-01-03 17:00:00, -3.823
67.3, -4.0, 2.15, 85.9, 85.9, 2019-01-03 18:00:00, -4.029
56.9, -4.3, 1.846, 88.3, 88.3, 2019-01-03 19:00:00, -4.275
66.8, -4.1, 3.112, 85.1, 85.1, 2019-01-03 20:00:00, -4.116
74.6, -4.0, 3.372, 81.2, 81.2, 2019-01-03 21:00:00, -4.036
83.6, -4.0, 2.788, 81.8, 81.8, 2019-01-03 22:00:00, -3.989
78.4, -3.9, 2.568, 81.9, 81.9, 2019-01-03 23:00:00, -3.855
72.4, -4.1, 3.199, 84.9, 84.9, 2019-01-04 00:00:00, -4.057
70.7, -4.1, 2.88, 86.0, 86.0, 2019-01-04 01:00:00, -4.06
87.3, -4.0, 3.683, 83.6, 83.6, 2019-01-04 02:00:00, -3.966
79.9, -3.9, 2.523, 83.8, 83.8, 2019-01-04 03:00:00, -3.914
