station_observations
WDIR_VECT, TEMP_MEAN, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
269.9, -3.0, 89.6, 89.6, 2019-01-03 13:00:00, -3.002
295.3, -2.6, 88.3, 88.3, 2019-01-03 14:00:00, -2.571
276.6, -2.6, 88.4, 88.4, 2019-01-03 15:00:00, -2.593
330.2, -2.4, 86.1, 86.1, 2019-01-03 16:00:00, -2.395
110.7, -2.4, 84.7, 84.7, 2019-01-03 17:00:00, -2.407
130.1, -2.4, 84.1, 84.1, 2019-01-03 18:00:00, -2.446
127.5, -2.4, 80.1, 80.1, 2019-01-03 19:00:00, -2.427
137.5, -2.6, 80.0, 80.0, 2019-01-03 20:00:00, -2.567
116.9, -2.8, 80.5, 80.5, 2019-01-03 21:00:00, -2.76
112.3, -3.4, 86.8, 86.8, 2019-01-03 22:00:00, -3.364
125.5, -3.7, 88.3, 88.3, 2019-01-03 23:00:00, -3.678
114.7, -3.6, 85.7, 85.7, 2019-01-04 00:00:00, -3.57
121.9, -3.7, 86.1, 86.1, 2019-01-04 01:00:00, -3.667
109.6, -3.6, 84.8, 84.8, 2019-01-04 02:00:00, -3.585
114.0, -3.8, 87.6, 87.6, 2019-01-04 03:00:00, -3.834
121.0, -3.9, 88.1, 88.1, 2019-01-04 04:00:00, -3.923
69.7, -3.9, 87.4, 87.4, 2019-01-04 05:00:00, -3.852
288.2, -3.9, 89.0, 89.0, 2019-01-04 06:00:00, -3.863
114.1, -3.9, 89.0, 89.0, 2019-01-04 07:00:00, -3.946
181.2, -4.0, 86.5, 86.5, 2019-01-04 08:00:00, -3.986
208.6, -4.1, 88.6, 88.6, 2019-01-04 09:00:00, -4.06
234.3, -4.0, 91.4, 91.4, 2019-01-04 10:00:00, -4.013
105.7, -3.5, 88.6, 88.6, 2019-01-04 11:00:00, -3.517
98.7, -2.9, 81.8, 81.8, 2019-01-04 12:00:00, -2.89
156.9, -2.8, 83.7, 83.7, 2019-01-04 13:00:00, -2.801
295.0, -2.5, 82.9, 82.9, 2019-01-04 14:00:00, -2.477
311.4, -2.3, 83.8, 83.8, 2019-01-04 15:00:00, -2.336
278.5, -2.5, 84.7, 84.7, 2019-01-04 16:00:00, -2.52
77.2, -2.7, 88.3, 88.3, 2019-01-04 17:00:00, -2.737
111.7, -2.8, 90.0, 90.0, 2019-01-04 18:00:00, -2.771
124.3, -2.8, 87.2, 87.2, 2019-01-04 19:00:00, -2.768
95.2, -3.2, 90.6, 90.6, 2019-01-04 20:00:00, -3.159
98.8, -3.6, 92.1, 92.1, 2019-01-04 21:00:00, -3.635
107.6, -3.6, 89.2, 89.2, 2019-01-04 22:00:00, -3.552
87.8, -3.8, 90.2, 90.2, 2019-01-04 23:00:00, -3.763
92.7, -3.8, 90.7, 90.7, 2019-01-05 00:00:00, -3.806
118.3, -3.8, 90.4, 90.4, 2019-01-05 01:00:00, -3.759
119.1, -3.7, 86.2, 86.2, 2019-01-05 02:00:00, -3.656
119.2, -3.9, 86.5, 86.5, 2019-01-05 03:00:00, -3.855
116.5, -4.0, 85.9, 85.9, 2019-01-05 04:00:00, -3.991
96.4, -4.4, 87.0, 87.0, 2019-01-05 05:00:00, -4.416
88.9, -4.9, 88.7, 88.7, 2019-01-05 06:00:00, -4.938
89.5, -5.2, 89.4, 89.4, 2019-01-05 07:00:00, -5.157
99.9, -5.3, 89.8, 89.8, 2019-01-05 08:00:00, -5.31
93.8, -5.4, 90.3, 90.3, 2019-01-05 09:00:00, -5.37
88.4, -5.1, 89.8, 89.8, 2019-01-05 10:00:00, -5.104
90.2, -5.0, 89.7, 89.7, 2019-01-05 11:00:00, -5.016
95.0, -4.5, 89.2, 89.2, 2019-01-05 12:00:00, -4.48
103.4, -3.7, 86.7, 86.7, 2019-01-05 13:00:00, -3.74
114.4, -3.1, 86.4, 86.4, 2019-01-05 14:00:00, -3.149
135.7, -2.3, 85.7, 85.7, 2019-01-05 15:00:00, -2.344
96.4, -2.7, 87.9, 87.9, 2019-01-05 16:00:00, -2.671
99.1, -3.0, 89.1, 89.1, 2019-01-05 17:00:00, -3.049
102.5, -3.6, 91.0, 91.0, 2019-01-05 18:00:00, -3.619
95.8, -3.5, 90.6, 90.6, 2019-01-05 19:00:00, -3.459
269.1, -3.3, 90.8, 90.8, 2019-01-05 20:00:00, -3.273
281.0, -3.2, 91.2, 91.2, 2019-01-05 21:00:00, -3.203
104.3, -3.3, 91.8, 91.8, 2019-01-05 22:00:00, -3.298
278.8, -3.3, 92.1, 92.1, 2019-01-05 23:00:00, -3.332
278.6, -3.4, 92.2, 92.2, 2019-01-06 00:00:00, -3.353
285.3, -3.3, 91.9, 91.9, 2019-01-06 01:00:00, -3.27
278.6, -3.3, 91.7, 91.7, 2019-01-06 02:00:00, -3.276
276.2, -3.3, 92.1, 92.1, 2019-01-06 03:00:00, -3.273
278.3, -3.1, 91.8, 91.8, 2019-01-06 04:00:00, -3.124
279.3, -3.1, 91.9, 91.9, 2019-01-06 05:00:00, -3.07
281.2, -3.1, 91.9, 91.9, 2019-01-06 06:00:00, -3.055
274.8, -3.0, 92.0, 92.0, 2019-01-06 07:00:00, -3.009
84.2, -2.9, 92.9, 92.9, 2019-01-06 08:00:00, -2.897
111.6, -2.3, 93.0, 93.0, 2019-01-06 09:00:00, -2.272
125.9, -2.7, 90.0, 90.0, 2019-01-06 10:00:00, -2.717
129.7, -3.8, 88.9, 88.9, 2019-01-06 11:00:00, -3.786
126.1, -4.5, 88.9, 88.9, 2019-01-06 12:00:00, -4.549
124.5, -4.9, 88.9, 88.9, 2019-01-06 13:00:00, -4.943
125.2, -5.2, 87.4, 87.4, 2019-01-06 14:00:00, -5.196
119.9, -5.3, 84.0, 84.0, 2019-01-06 15:00:00, -5.31
113.0, -5.6, 84.8, 84.8, 2019-01-06 16:00:00, -5.568
118.8, -5.9, 84.0, 84.0, 2019-01-06 17:00:00, -5.87
123.2, -6.3, 82.5, 82.5, 2019-01-06 18:00:00, -6.31
138.0, -6.8, 81.8, 81.8, 2019-01-06 19:00:00, -6.764
128.3, -7.0, 80.0, 80.0, 2019-01-06 20:00:00, -7.023
127.1, -7.3, 78.5, 78.5, 2019-01-06 21:00:00, -7.271
120.2, -7.5, 78.9, 78.88, 2019-01-06 22:00:00, -7.452
114.8, -7.8, 79.3, 79.3, 2019-01-06 23:00:00, -7.826
97.5, -8.8, 81.0, 81.0, 2019-01-07 00:00:00, -8.82
87.7, -10.6, 82.4, 82.4, 2019-01-07 01:00:00, -10.61
87.7, -12.0, 84.0, 84.0, 2019-01-07 02:00:00, -11.98
101.9, -11.9, 83.3, 83.3, 2019-01-07 03:00:00, -11.88
99.8, -10.8, 82.1, 82.1, 2019-01-07 04:00:00, -10.84
102.7, -11.3, 81.8, 81.8, 2019-01-07 05:00:00, -11.27
99.0, -13.2, 82.4, 82.4, 2019-01-07 06:00:00, -13.21
98.6, -14.4, 82.3, 82.3, 2019-01-07 07:00:00, -14.41
113.8, -13.9, 82.3, 82.3, 2019-01-07 08:00:00, -13.85
108.0, -14.0, 81.9, 81.9, 2019-01-07 09:00:00, -14.0
128.4, -13.7, 80.6, 80.6, 2019-01-07 10:00:00, -13.73
149.6, -12.6, 75.8, 75.75, 2019-01-07 11:00:00, -12.56
248.2, -10.8, 72.0, 72.04, 2019-01-07 12:00:00, -10.78
269.4, -9.7, 73.1, 73.1, 2019-01-07 13:00:00, -9.73
252.1, -7.3, 68.7, 68.73, 2019-01-07 14:00:00, -7.28
280.5, -9.7, 77.4, 77.39, 2019-01-07 15:00:00, -9.72
298.3, -11.1, 81.1, 81.1, 2019-01-07 16:00:00, -11.1
281.0, -13.3, 81.8, 81.8, 2019-01-07 17:00:00, -13.31
271.2, -14.5, 81.6, 81.6, 2019-01-07 18:00:00, -14.51
108.7, -16.2, 80.9, 80.9, 2019-01-07 19:00:00, -16.23
107.3, -17.6, 79.3, 79.28, 2019-01-07 20:00:00, -17.56
97.2, -18.2, 77.9, 77.87, 2019-01-07 21:00:00, -18.21
99.8, -19.1, 77.0, 77.02, 2019-01-07 22:00:00, -19.14
107.7, -19.6, 76.2, 76.24, 2019-01-07 23:00:00, -19.55
100.2, -19.9, 75.5, 75.53, 2019-01-08 00:00:00, -19.92
104.9, -20.0, 75.6, 75.6, 2019-01-08 01:00:00, -19.96
93.3, -19.6, 75.7, 75.73, 2019-01-08 02:00:00, -19.63
101.0, -19.8, 75.5, 75.54, 2019-01-08 03:00:00, -19.81
93.5, -19.9, 75.5, 75.5, 2019-01-08 04:00:00, -19.89
89.8, -20.0, 75.3, 75.27, 2019-01-08 05:00:00, -20.01
99.8, -20.8, 74.5, 74.49, 2019-01-08 06:00:00, -20.82
89.4, -20.8, 74.3, 74.31, 2019-01-08 07:00:00, -20.84
91.0, -20.6, 74.4, 74.43, 2019-01-08 08:00:00, -20.59
90.3, -20.3, 74.7, 74.73, 2019-01-08 09:00:00, -20.31
89.9, -19.3, 75.8, 75.77, 2019-01-08 10:00:00, -19.27
83.2, -16.4, 78.7, 78.72, 2019-01-08 11:00:00, -16.44
81.2, -13.9, 81.0, 81.0, 2019-01-08 12:00:00, -13.85
93.0, -12.2, 80.9, 80.9, 2019-01-08 13:00:00, -12.24
75.6, -11.1, 78.0, 77.95, 2019-01-08 14:00:00, -11.09
84.9, -10.6, 77.6, 77.62, 2019-01-08 15:00:00, -10.58
91.6, -10.2, 76.9, 76.89, 2019-01-08 16:00:00, -10.24
108.8, -10.0, 77.9, 77.88, 2019-01-08 17:00:00, -9.99
127.4, -9.9, 76.4, 76.41, 2019-01-08 18:00:00, -9.86
135.0, -9.9, 74.2, 74.15, 2019-01-08 19:00:00, -9.92
100.8, -10.1, 76.2, 76.19, 2019-01-08 20:00:00, -10.09
91.0, -10.4, 80.7, 80.7, 2019-01-08 21:00:00, -10.35
88.9, -10.5, 84.4, 84.4, 2019-01-08 22:00:00, -10.47
88.1, -10.2, 84.6, 84.6, 2019-01-08 23:00:00, -10.16
84.7, -10.0, 85.3, 85.3, 2019-01-09 00:00:00, -10.0
55.2, -9.7, 84.9, 84.9, 2019-01-09 01:00:00, -9.7
271.4, -10.1, 85.5, 85.5, 2019-01-09 02:00:00, -10.06
275.7, -10.1, 85.7, 85.7, 2019-01-09 03:00:00, -10.06
275.9, -10.0, 85.7, 85.7, 2019-01-09 04:00:00, -9.98
277.4, -9.9, 86.1, 86.1, 2019-01-09 05:00:00, -9.94
277.6, -9.9, 86.1, 86.1, 2019-01-09 06:00:00, -9.86
279.2, -9.6, 85.9, 85.9, 2019-01-09 07:00:00, -9.64
275.7, -9.6, 85.9, 85.9, 2019-01-09 08:00:00, -9.59
279.6, -9.4, 86.4, 86.4, 2019-01-09 09:00:00, -9.4
280.2, -9.1, 86.6, 86.6, 2019-01-09 10:00:00, -9.1
279.5, -8.7, 86.8, 86.8, 2019-01-09 11:00:00, -8.74
280.0, -8.3, 87.3, 87.3, 2019-01-09 12:00:00, -8.27
275.7, -7.5, 86.7, 86.7, 2019-01-09 13:00:00, -7.548
106.1, -6.6, 85.1, 85.1, 2019-01-09 14:00:00, -6.563
115.8, -6.0, 83.8, 83.8, 2019-01-09 15:00:00, -6.048
123.6, -5.9, 84.4, 84.4, 2019-01-09 16:00:00, -5.9
123.2, -5.8, 82.9, 82.9, 2019-01-09 17:00:00, -5.815
121.4, -6.0, 84.3, 84.3, 2019-01-09 18:00:00, -5.96
127.6, -5.9, 84.2, 84.2, 2019-01-09 19:00:00, -5.885
136.0, -5.6, 83.6, 83.6, 2019-01-09 20:00:00, -5.646
134.5, -5.7, 83.6, 83.6, 2019-01-09 21:00:00, -5.686
122.7, -5.6, 83.7, 83.7, 2019-01-09 22:00:00, -5.647
121.7, -5.6, 85.4, 85.4, 2019-01-09 23:00:00, -5.607
101.2, -5.4, 87.1, 87.1, 2019-01-10 00:00:00, -5.447
90.1, -5.9, 89.0, 89.0, 2019-01-10 01:00:00, -5.873
93.8, -5.9, 89.4, 89.4, 2019-01-10 02:00:00, -5.931
88.8, -5.8, 88.5, 88.5, 2019-01-10 03:00:00, -5.791
114.2, -5.8, 88.6, 88.6, 2019-01-10 04:00:00, -5.752
88.3, -5.7, 88.8, 88.8, 2019-01-10 05:00:00, -5.656
95.2, -6.2, 89.7, 89.7, 2019-01-10 06:00:00, -6.241
100.1, -7.7, 89.7, 89.7, 2019-01-10 07:00:00, -7.713
99.1, -8.9, 88.2, 88.2, 2019-01-10 08:00:00, -8.95
97.8, -8.6, 87.7, 87.7, 2019-01-10 09:00:00, -8.65
108.3, -8.6, 87.5, 87.5, 2019-01-10 10:00:00, -8.62
92.6, -8.6, 87.3, 87.3, 2019-01-10 11:00:00, -8.6
92.6, -7.6, 86.4, 86.4, 2019-01-10 12:00:00, -7.575
89.5, -5.2, 82.6, 82.6, 2019-01-10 13:00:00, -5.202
95.9, -3.8, 81.7, 81.7, 2019-01-10 14:00:00, -3.79
95.2, -3.5, 84.9, 84.9, 2019-01-10 15:00:00, -3.547
99.2, -3.0, 86.8, 86.8, 2019-01-10 16:00:00, -2.965
95.5, -2.9, 88.1, 88.1, 2019-01-10 17:00:00, -2.919
89.0, -2.8, 89.4, 89.4, 2019-01-10 18:00:00, -2.81
90.2, -2.7, 90.6, 90.6, 2019-01-10 19:00:00, -2.733
98.0, -2.8, 91.7, 91.7, 2019-01-10 20:00:00, -2.798
96.8, -2.1, 91.7, 91.7, 2019-01-10 21:00:00, -2.138
92.6, -1.8, 92.2, 92.2, 2019-01-10 22:00:00, -1.75
98.2, -1.5, 93.1, 93.1, 2019-01-10 23:00:00, -1.497
99.3, -1.6, 94.0, 94.0, 2019-01-11 00:00:00, -1.581
91.8, -1.5, 94.0, 94.0, 2019-01-11 01:00:00, -1.547
91.7, -1.8, 93.4, 93.4, 2019-01-11 02:00:00, -1.762
92.5, -2.0, 92.7, 92.7, 2019-01-11 03:00:00, -2.043
111.4, 0.5, 87.5, 87.5, 2019-01-11 04:00:00, 0.547999
109.1, 1.3, 85.2, 85.2, 2019-01-11 05:00:00, 1.28
104.9, 1.9, 83.1, 83.1, 2019-01-11 06:00:00, 1.913
110.6, 2.5, 81.5, 81.5, 2019-01-11 07:00:00, 2.479
99.8, 2.5, 82.5, 82.5, 2019-01-11 08:00:00, 2.451
99.1, 2.1, 83.9, 83.9, 2019-01-11 09:00:00, 2.128
98.5, 2.2, 86.6, 86.6, 2019-01-11 10:00:00, 2.162
99.5, 2.7, 83.7, 83.7, 2019-01-11 11:00:00, 2.723
96.7, 3.0, 83.0, 83.0, 2019-01-11 12:00:00, 3.038
102.3, 3.2, 84.0, 84.0, 2019-01-11 13:00:00, 3.231
107.2, 4.0, 80.2, 80.2, 2019-01-11 14:00:00, 4.045
92.6, 2.9, 89.0, 89.0, 2019-01-11 15:00:00, 2.929
97.6, 3.1, 88.3, 88.3, 2019-01-11 16:00:00, 3.094
93.8, 2.4, 89.3, 89.3, 2019-01-11 17:00:00, 2.384
93.6, 1.5, 93.9, 93.9, 2019-01-11 18:00:00, 1.499
94.0, 1.0, 95.7, 95.7, 2019-01-11 19:00:00, 1.0
93.0, 0.8, 96.2, 96.2, 2019-01-11 20:00:00, 0.805
92.1, 0.8, 96.3, 96.3, 2019-01-11 21:00:00, 0.792999
99.4, 0.9, 96.3, 96.3, 2019-01-11 22:00:00, 0.851
99.0, 0.6, 96.3, 96.3, 2019-01-11 23:00:00, 0.620998
100.3, 0.4, 96.5, 96.5, 2019-01-12 00:00:00, 0.421999
94.4, 0.0, 96.6, 96.6, 2019-01-12 01:00:00, -0.012
104.8, 0.1, 97.0, 97.0, 2019-01-12 02:00:00, 0.098999
94.3, 0.2, 97.0, 97.0, 2019-01-12 03:00:00, 0.194998
100.8, -0.1, 96.9, 96.9, 2019-01-12 04:00:00, -0.081
94.5, -0.2, 97.0, 97.0, 2019-01-12 05:00:00, -0.190999
93.4, 0.2, 97.0, 97.0, 2019-01-12 06:00:00, 0.204998
94.8, 0.6, 95.7, 95.7, 2019-01-12 07:00:00, 0.554
89.5, 0.7, 95.9, 95.9, 2019-01-12 08:00:00, 0.654999
86.3, 0.8, 96.5, 96.5, 2019-01-12 09:00:00, 0.787998
102.5, 0.9, 96.7, 96.7, 2019-01-12 10:00:00, 0.927999
92.4, 1.3, 97.0, 97.0, 2019-01-12 11:00:00, 1.294
95.9, 1.7, 96.8, 96.8, 2019-01-12 12:00:00, 1.663
95.2, 2.0, 96.7, 96.7, 2019-01-12 13:00:00, 2.01
95.7, 2.5, 96.1, 96.1, 2019-01-12 14:00:00, 2.46
85.8, 2.8, 94.4, 94.4, 2019-01-12 15:00:00, 2.829
94.6, 2.5, 94.9, 94.9, 2019-01-12 16:00:00, 2.548
97.7, 1.9, 96.4, 96.4, 2019-01-12 17:00:00, 1.942
95.2, 1.9, 96.9, 96.9, 2019-01-12 18:00:00, 1.859
87.8, 2.1, 92.6, 92.6, 2019-01-12 19:00:00, 2.132
287.5, 1.6, 93.6, 93.6, 2019-01-12 20:00:00, 1.619
101.1, 1.7, 93.8, 93.8, 2019-01-12 21:00:00, 1.658
273.3, 1.5, 93.3, 93.3, 2019-01-12 22:00:00, 1.462
105.0, 1.5, 93.7, 93.7, 2019-01-12 23:00:00, 1.491
103.0, 0.9, 94.8, 94.8, 2019-01-13 00:00:00, 0.938
90.9, 0.3, 96.1, 96.1, 2019-01-13 01:00:00, 0.331999
92.6, -0.2, 96.6, 96.6, 2019-01-13 02:00:00, -0.181998
98.3, -0.7, 96.8, 96.8, 2019-01-13 03:00:00, -0.658999
107.9, -1.1, 97.0, 97.0, 2019-01-13 04:00:00, -1.085
101.1, -1.5, 97.0, 97.0, 2019-01-13 05:00:00, -1.53
84.3, -1.9, 96.9, 96.9, 2019-01-13 06:00:00, -1.912
111.2, -2.3, 96.7, 96.7, 2019-01-13 07:00:00, -2.316
93.3, -2.3, 96.6, 96.6, 2019-01-13 08:00:00, -2.284
92.5, -2.5, 96.2, 96.2, 2019-01-13 09:00:00, -2.462
102.6, -2.3, 96.1, 96.1, 2019-01-13 10:00:00, -2.296
101.8, -1.9, 96.1, 96.1, 2019-01-13 11:00:00, -1.895
93.9, -1.2, 96.2, 96.2, 2019-01-13 12:00:00, -1.227
104.3, -0.5, 96.6, 96.6, 2019-01-13 13:00:00, -0.505999
91.1, -0.2, 96.8, 96.8, 2019-01-13 14:00:00, -0.175999
116.8, -0.1, 97.0, 97.0, 2019-01-13 15:00:00, -0.14
98.1, -0.1, 97.3, 97.3, 2019-01-13 16:00:00, -0.104998
95.8, -0.6, 97.3, 97.3, 2019-01-13 17:00:00, -0.574998
74.0, -1.0, 97.3, 97.3, 2019-01-13 18:00:00, -1.036
95.8, -1.6, 97.2, 97.2, 2019-01-13 19:00:00, -1.602
105.8, -2.1, 97.0, 97.0, 2019-01-13 20:00:00, -2.122
117.3, -2.2, 96.8, 96.8, 2019-01-13 21:00:00, -2.214
112.2, -2.1, 96.5, 96.5, 2019-01-13 22:00:00, -2.128
99.9, -2.3, 96.4, 96.4, 2019-01-13 23:00:00, -2.281
98.3, -2.3, 96.3, 96.3, 2019-01-14 00:00:00, -2.3
105.6, -2.3, 96.1, 96.1, 2019-01-14 01:00:00, -2.274
107.6, -2.3, 95.9, 95.9, 2019-01-14 02:00:00, -2.313
106.4, -2.4, 95.7, 95.7, 2019-01-14 03:00:00, -2.392
97.9, -2.7, 95.4, 95.4, 2019-01-14 04:00:00, -2.718
87.5, -3.0, 95.1, 95.1, 2019-01-14 05:00:00, -3.004
101.4, -3.3, 94.9, 94.9, 2019-01-14 06:00:00, -3.303
98.2, -3.4, 94.7, 94.7, 2019-01-14 07:00:00, -3.432
94.6, -4.2, 94.1, 94.1, 2019-01-14 08:00:00, -4.194
102.3, -4.5, 93.6, 93.6, 2019-01-14 09:00:00, -4.522
102.3, -4.1, 94.0, 94.0, 2019-01-14 10:00:00, -4.132
97.9, -3.4, 94.9, 94.9, 2019-01-14 11:00:00, -3.439
91.9, -3.1, 95.3, 95.3, 2019-01-14 12:00:00, -3.064
97.5, -2.5, 95.4, 95.4, 2019-01-14 13:00:00, -2.518
76.0, -1.7, 95.8, 95.8, 2019-01-14 14:00:00, -1.732
117.3, -1.5, 96.1, 96.1, 2019-01-14 15:00:00, -1.524
89.2, -1.9, 96.1, 96.1, 2019-01-14 16:00:00, -1.856
88.7, -2.5, 95.9, 95.9, 2019-01-14 17:00:00, -2.507
88.2, -3.2, 95.4, 95.4, 2019-01-14 18:00:00, -3.234
132.5, -2.5, 95.6, 95.6, 2019-01-14 19:00:00, -2.512
141.4, -2.4, 95.8, 95.8, 2019-01-14 20:00:00, -2.388
123.7, -2.5, 95.6, 95.6, 2019-01-14 21:00:00, -2.544
116.4, -2.6, 95.5, 95.5, 2019-01-14 22:00:00, -2.615
111.3, -2.7, 95.3, 95.3, 2019-01-14 23:00:00, -2.691
16.2, -3.4, 94.7, 94.7, 2019-01-15 00:00:00, -3.437
93.4, -4.0, 94.0, 94.0, 2019-01-15 01:00:00, -4.012
98.1, -4.2, 94.1, 94.1, 2019-01-15 02:00:00, -4.174
111.5, -4.9, 93.6, 93.6, 2019-01-15 03:00:00, -4.909
105.2, -5.2, 93.2, 93.2, 2019-01-15 04:00:00, -5.212
94.8, -5.9, 92.5, 92.5, 2019-01-15 05:00:00, -5.87
96.3, -7.0, 91.1, 91.1, 2019-01-15 06:00:00, -6.958
96.1, -8.1, 89.8, 89.8, 2019-01-15 07:00:00, -8.06
88.1, -7.8, 89.8, 89.8, 2019-01-15 08:00:00, -7.832
332.9, -7.3, 90.2, 90.2, 2019-01-15 09:00:00, -7.257
94.3, -6.6, 90.9, 90.9, 2019-01-15 10:00:00, -6.555
84.6, -5.9, 91.6, 91.6, 2019-01-15 11:00:00, -5.907
98.2, -4.8, 92.6, 92.6, 2019-01-15 12:00:00, -4.817
136.0, -4.1, 93.4, 93.4, 2019-01-15 13:00:00, -4.077
123.2, -3.9, 93.6, 93.6, 2019-01-15 14:00:00, -3.923
229.9, -4.0, 93.5, 93.5, 2019-01-15 15:00:00, -3.958
150.3, -3.9, 93.6, 93.6, 2019-01-15 16:00:00, -3.919
115.5, -4.0, 93.6, 93.6, 2019-01-15 17:00:00, -4.012
88.4, -4.3, 93.5, 93.5, 2019-01-15 18:00:00, -4.29
82.9, -4.4, 93.5, 93.5, 2019-01-15 19:00:00, -4.359
123.0, -4.3, 93.5, 93.5, 2019-01-15 20:00:00, -4.294
88.9, -4.3, 93.6, 93.6, 2019-01-15 21:00:00, -4.307
102.2, -4.3, 93.6, 93.6, 2019-01-15 22:00:00, -4.309
103.8, -4.4, 93.5, 93.5, 2019-01-15 23:00:00, -4.448
102.3, -4.6, 93.2, 93.2, 2019-01-16 00:00:00, -4.595
92.4, -4.8, 93.1, 93.1, 2019-01-16 01:00:00, -4.767
91.0, -4.9, 93.0, 93.0, 2019-01-16 02:00:00, -4.902
101.4, -5.0, 92.9, 92.9, 2019-01-16 03:00:00, -5.028
