station_observations
WDIR_VECT, BAR_PRESS, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
178.6, None, 1.4, 1.579, 95.5, 95.5, 2019-01-04 00:00:00, 1.364
87.1, None, 4.4, 5.267, 76.5, 76.53, 2019-01-04 01:00:00, 4.371
94.1, None, 4.7, 4.154, 72.6, 72.55, 2019-01-04 02:00:00, 4.655
122.7, None, 3.7, 2.505, 80.5, 80.5, 2019-01-04 03:00:00, 3.711
223.5, None, 2.1, 1.245, 89.7, 89.7, 2019-01-04 04:00:00, 2.079
255.2, None, 1.5, 1.317, 92.1, 92.1, 2019-01-04 05:00:00, 1.482
267.5, None, 1.3, 1.535, 93.3, 93.3, 2019-01-04 06:00:00, 1.279
232.0, None, -0.4, 0.976998, 98.0, 98.0, 2019-01-04 07:00:00, -0.374
226.4, None, -2.0, 0.897, 100.0, 100.0, 2019-01-04 08:00:00, -1.997
210.4, None, -1.7, 1.06, 99.8, 99.8, 2019-01-04 09:00:00, -1.738
0.0, None, -3.1, None, 97.5, 97.5, 2019-01-04 10:00:00, -3.146
282.9, None, -0.1, 1.096, 89.3, 89.3, 2019-01-04 11:00:00, -0.071998
142.5, None, 1.3, 0.945999, 83.7, 83.7, 2019-01-04 12:00:00, 1.266
214.1, 949.0, 2.5, 1.047, 77.9, 77.94, 2019-01-04 13:00:00, 2.451
210.8, 949.0, 3.7, 0.814998, 73.6, 73.62, 2019-01-04 14:00:00, 3.675
168.9, 949.0, 1.1, 0.894999, 85.6, 85.6, 2019-01-04 15:00:00, 1.068
166.0, 949.0, -0.2, 0.816999, 91.7, 91.7, 2019-01-04 16:00:00, -0.215
224.8, 950.0, -2.2, 0.91, 98.0, 98.0, 2019-01-04 17:00:00, -2.207
263.6, 950.0, -3.0, 0.601, 99.7, 99.7, 2019-01-04 18:00:00, -3.011
253.7, 951.0, -4.7, 0.584999, 100.0, 100.0, 2019-01-04 19:00:00, -4.661
256.3, 951.0, -4.4, 1.141, 100.0, 100.0, 2019-01-04 20:00:00, -4.404
263.5, 952.0, -4.5, 1.025, 99.9, 99.9, 2019-01-04 21:00:00, -4.479
236.6, 952.0, -5.0, 0.981998, 100.0, 100.0, 2019-01-04 22:00:00, -5.043
165.0, 952.0, -5.3, 0.568, 100.0, 100.0, 2019-01-04 23:00:00, -5.325
267.9, 952.0, -6.1, 0.523998, 100.0, 100.0, 2019-01-05 00:00:00, -6.113
249.3, 952.0, -6.4, 0.644999, 99.7, 99.7, 2019-01-05 01:00:00, -6.37
198.9, 952.0, -5.5, 0.66, 100.0, 100.0, 2019-01-05 02:00:00, -5.506
244.8, 951.0, -5.3, 0.593999, 100.0, 100.0, 2019-01-05 03:00:00, -5.256
262.6, 951.0, -4.7, 0.643, 100.0, 100.0, 2019-01-05 04:00:00, -4.71
257.7, 951.0, -4.2, 0.509, 100.0, 100.0, 2019-01-05 05:00:00, -4.163
269.3, 950.0, -3.8, 0.4, 100.0, 100.0, 2019-01-05 06:00:00, -3.798
241.0, 950.0, -3.3, 0.560998, 100.0, 100.0, 2019-01-05 07:00:00, -3.345
227.6, 949.0, -3.1, 0.432, 100.0, 100.0, 2019-01-05 08:00:00, -3.069
325.3, 949.0, -2.9, 0.642, 100.0, 100.0, 2019-01-05 09:00:00, -2.935
217.8, 948.0, -2.4, 0.527998, 100.0, 100.0, 2019-01-05 10:00:00, -2.436
262.3, 947.0, -1.3, 0.481, 100.0, 100.0, 2019-01-05 11:00:00, -1.288
128.4, 945.0, -0.4, 0.717, 100.0, 100.0, 2019-01-05 12:00:00, -0.425
184.8, 944.0, -0.3, 0.85, 98.7, 98.7, 2019-01-05 13:00:00, -0.272
186.3, 943.0, -0.2, 0.897, 97.4, 97.4, 2019-01-05 14:00:00, -0.214
200.5, 942.0, -0.9, 0.757, 98.3, 98.3, 2019-01-05 15:00:00, -0.851998
177.8, 941.0, -1.3, 0.368, 100.0, 100.0, 2019-01-05 16:00:00, -1.258
247.2, 940.0, -2.8, 0.890999, 100.0, 100.0, 2019-01-05 17:00:00, -2.814
223.8, 939.0, -2.5, 1.225, 100.0, 100.0, 2019-01-05 18:00:00, -2.457
235.2, 938.0, -1.8, 1.817, 99.6, 99.6, 2019-01-05 19:00:00, -1.779
196.3, 937.0, -2.4, 1.011, 100.0, 100.0, 2019-01-05 20:00:00, -2.38
259.5, 937.0, -2.4, 0.925998, 100.0, 100.0, 2019-01-05 21:00:00, -2.37
285.3, 937.0, -2.0, 1.075, 100.0, 100.0, 2019-01-05 22:00:00, -1.982
19.1, 937.0, -1.6, 0.893998, 100.0, 100.0, 2019-01-05 23:00:00, -1.629
224.0, 935.0, -0.9, 1.775, 99.3, 99.3, 2019-01-06 00:00:00, -0.912998
135.7, 935.0, 1.1, 1.674, 95.2, 95.2, 2019-01-06 01:00:00, 1.067
100.6, 934.0, 2.8, 3.388, 89.9, 89.9, 2019-01-06 02:00:00, 2.799
93.7, 934.0, 3.3, 4.596, 87.5, 87.5, 2019-01-06 03:00:00, 3.342
111.4, 933.0, 3.1, 3.704, 88.4, 88.4, 2019-01-06 04:00:00, 3.064
110.9, 933.0, 3.6, 3.546, 83.8, 83.8, 2019-01-06 05:00:00, 3.605
94.6, 933.0, 3.4, 4.265, 85.7, 85.7, 2019-01-06 06:00:00, 3.364
98.3, 934.0, 3.4, 3.395, 85.8, 85.8, 2019-01-06 07:00:00, 3.413
175.0, 935.0, 2.2, 1.485, 93.6, 93.6, 2019-01-06 08:00:00, 2.155
54.9, 936.0, 3.5, 2.359, 84.5, 84.5, 2019-01-06 09:00:00, 3.493
36.9, 937.0, 3.9, 1.895, 79.4, 79.4, 2019-01-06 10:00:00, 3.889
73.9, 938.0, 4.8, 2.49, 69.7, 69.66, 2019-01-06 11:00:00, 4.779
60.0, 938.0, 4.7, 2.1, 70.0, 70.04, 2019-01-06 12:00:00, 4.671
102.0, 939.0, 4.8, 1.347, 68.5, 68.53, 2019-01-06 13:00:00, 4.85
117.3, 939.0, 5.0, 1.029, 67.3, 67.31, 2019-01-06 14:00:00, 5.037
95.5, 939.0, 4.2, 1.077, 69.5, 69.51, 2019-01-06 15:00:00, 4.196
188.3, 939.0, 1.8, 0.967, 80.2, 80.2, 2019-01-06 16:00:00, 1.816
168.9, 940.0, -0.2, 0.762, 88.3, 88.3, 2019-01-06 17:00:00, -0.177
171.4, 940.0, -2.3, 0.904999, 93.2, 93.2, 2019-01-06 18:00:00, -2.273
292.5, 940.0, -3.8, 0.735, 96.3, 96.3, 2019-01-06 19:00:00, -3.765
345.0, 940.0, -4.4, 0.810998, 99.4, 99.4, 2019-01-06 20:00:00, -4.376
264.5, 940.0, -6.1, 0.791998, 98.2, 98.2, 2019-01-06 21:00:00, -6.095
235.2, 941.0, -6.6, 0.705999, 99.6, 99.6, 2019-01-06 22:00:00, -6.604
251.6, 941.0, -5.7, 0.949, 99.1, 99.1, 2019-01-06 23:00:00, -5.717
195.5, 941.0, -5.5, 0.248998, 99.3, 99.3, 2019-01-07 00:00:00, -5.459
255.6, 941.0, -5.0, 0.611998, 99.2, 99.2, 2019-01-07 01:00:00, -5.041
235.9, 942.0, -4.2, 0.252999, 99.3, 99.3, 2019-01-07 02:00:00, -4.185
287.0, 943.0, -3.8, 0.767, 98.4, 98.4, 2019-01-07 03:00:00, -3.819
257.7, 944.0, -3.5, 1.083, 94.8, 94.8, 2019-01-07 04:00:00, -3.507
299.0, 944.0, -3.7, 0.388, 96.4, 96.4, 2019-01-07 05:00:00, -3.696
234.4, 945.0, -4.0, 0.898998, 95.1, 95.1, 2019-01-07 06:00:00, -4.006
217.0, 947.0, -4.7, 0.671, 96.9, 96.9, 2019-01-07 07:00:00, -4.698
243.2, 948.0, -6.0, 0.638, 97.2, 97.2, 2019-01-07 08:00:00, -5.987
221.8, 950.0, -6.0, 0.776, 98.5, 98.5, 2019-01-07 09:00:00, -6.011
138.4, 951.0, -5.1, 0.586, 94.7, 94.7, 2019-01-07 10:00:00, -5.14
195.8, 952.0, -2.9, 0.586, 87.6, 87.6, 2019-01-07 11:00:00, -2.876
160.8, 952.0, -1.3, 0.402, 77.4, 77.43, 2019-01-07 12:00:00, -1.288
135.4, 953.0, -1.3, 0.699998, 78.6, 78.56, 2019-01-07 13:00:00, -1.277
162.8, 954.0, -1.1, 0.55, 79.6, 79.64, 2019-01-07 14:00:00, -1.096
233.2, 955.0, -2.4, 1.069, 84.5, 84.5, 2019-01-07 15:00:00, -2.363
131.8, 956.0, -1.4, 2.169, 83.1, 83.1, 2019-01-07 16:00:00, -1.413
135.3, 958.0, -3.1, 1.434, 88.3, 88.3, 2019-01-07 17:00:00, -3.063
261.8, 959.0, -4.4, 1.043, 92.3, 92.3, 2019-01-07 18:00:00, -4.445
229.5, 960.0, -5.5, 0.841, 94.3, 94.3, 2019-01-07 19:00:00, -5.479
231.9, 962.0, -7.0, 1.132, 94.9, 94.9, 2019-01-07 20:00:00, -7.046
342.6, 963.0, -7.3, 1.098, 93.7, 93.7, 2019-01-07 21:00:00, -7.347
260.8, 964.0, -8.0, 1.049, 95.5, 95.5, 2019-01-07 22:00:00, -8.01
241.4, 966.0, -8.5, 1.018, 93.7, 93.7, 2019-01-07 23:00:00, -8.5
240.8, 966.0, -9.2, 1.124, 91.9, 91.9, 2019-01-08 00:00:00, -9.21
263.6, 966.0, -9.8, 1.427, 91.7, 91.7, 2019-01-08 01:00:00, -9.81
261.0, 968.0, -10.3, 1.358, 91.1, 91.1, 2019-01-08 02:00:00, -10.33
252.2, 968.0, -10.9, 1.325, 91.7, 91.7, 2019-01-08 03:00:00, -10.94
275.8, 969.0, -12.3, 1.323, 92.7, 92.7, 2019-01-08 04:00:00, -12.28
232.4, 969.0, -13.2, 0.652998, 95.2, 95.2, 2019-01-08 05:00:00, -13.18
200.6, 969.0, -13.3, 0.939, 95.0, 95.0, 2019-01-08 06:00:00, -13.26
268.4, 970.0, -12.8, 0.736, 93.8, 93.8, 2019-01-08 07:00:00, -12.75
216.6, 969.0, -11.6, 0.753, 92.9, 92.9, 2019-01-08 08:00:00, -11.62
110.3, 969.0, -11.5, 0.625998, 92.3, 92.3, 2019-01-08 09:00:00, -11.45
234.5, 968.0, -10.1, 0.629, 89.0, 89.0, 2019-01-08 10:00:00, -10.12
195.1, 968.0, -8.5, 0.597, 82.8, 82.8, 2019-01-08 11:00:00, -8.51
204.8, 967.0, -7.5, 0.421, 77.3, 77.32, 2019-01-08 12:00:00, -7.517
189.5, 965.0, -7.0, 0.537998, 75.6, 75.58, 2019-01-08 13:00:00, -7.011
33.7, 965.0, -6.2, 0.582, 73.2, 73.19, 2019-01-08 14:00:00, -6.176
83.1, 964.0, -5.5, 1.08, 73.1, 73.12, 2019-01-08 15:00:00, -5.47
76.6, 963.0, -5.0, 1.67, 75.9, 75.93, 2019-01-08 16:00:00, -5.047
89.4, 962.0, -4.8, 0.940998, 76.6, 76.58, 2019-01-08 17:00:00, -4.81
172.1, 962.0, -4.8, 0.635999, 80.8, 80.8, 2019-01-08 18:00:00, -4.791
41.8, 961.0, -4.2, 1.64, 92.8, 92.8, 2019-01-08 19:00:00, -4.218
125.9, 960.0, -4.6, 0.512, 98.4, 98.4, 2019-01-08 20:00:00, -4.625
138.0, 960.0, -4.3, 0.497, 99.1, 99.1, 2019-01-08 21:00:00, -4.268
70.6, 959.0, -4.0, 0.526, 98.5, 98.5, 2019-01-08 22:00:00, -4.044
76.4, 959.0, -3.8, 0.87, 98.3, 98.3, 2019-01-08 23:00:00, -3.775
103.9, 958.0, -3.5, 0.528998, 96.6, 96.6, 2019-01-09 00:00:00, -3.527
100.8, 957.0, -3.6, 0.558, 98.4, 98.4, 2019-01-09 01:00:00, -3.624
236.2, 956.0, -3.5, 0.591, 99.0, 99.0, 2019-01-09 02:00:00, -3.516
196.1, 956.0, -3.6, 0.441, 99.9, 99.9, 2019-01-09 03:00:00, -3.57
169.8, 955.0, -3.6, 0.449, 100.0, 100.0, 2019-01-09 04:00:00, -3.558
182.2, 954.0, -3.5, 0.308999, 100.0, 100.0, 2019-01-09 05:00:00, -3.501
201.0, 954.0, -3.5, 0.767, 100.0, 100.0, 2019-01-09 06:00:00, -3.454
198.2, 954.0, -3.4, 0.657998, 100.0, 100.0, 2019-01-09 07:00:00, -3.353
220.5, 953.0, -3.3, 0.856, 100.0, 100.0, 2019-01-09 08:00:00, -3.269
206.8, 954.0, -3.0, 0.699, 99.9, 99.9, 2019-01-09 09:00:00, -2.966
211.2, 954.0, -2.5, 0.578998, 98.5, 98.5, 2019-01-09 10:00:00, -2.469
236.3, 954.0, -1.8, 0.439, 94.9, 94.9, 2019-01-09 11:00:00, -1.783
203.5, 953.0, -1.4, 0.231998, 95.1, 95.1, 2019-01-09 12:00:00, -1.415
211.6, 953.0, -1.4, 0.449, 96.9, 96.9, 2019-01-09 13:00:00, -1.377
238.5, 953.0, -1.2, 0.388998, 95.6, 95.6, 2019-01-09 14:00:00, -1.181
209.5, 953.0, -1.1, 0.442999, 96.0, 96.0, 2019-01-09 15:00:00, -1.134
259.7, 953.0, -1.1, 0.465999, 97.2, 97.2, 2019-01-09 16:00:00, -1.143
152.2, 953.0, -1.3, 0.303, 99.9, 99.9, 2019-01-09 17:00:00, -1.307
216.8, 953.0, -1.3, 0.825999, 100.0, 100.0, 2019-01-09 18:00:00, -1.282
262.6, 953.0, -1.3, 0.603999, 100.0, 100.0, 2019-01-09 19:00:00, -1.284
195.5, 953.0, -1.2, 0.488, 100.0, 100.0, 2019-01-09 20:00:00, -1.23
206.1, 953.0, -1.1, 0.799, 100.0, 100.0, 2019-01-09 21:00:00, -1.076
198.9, 954.0, -0.7, 0.248998, 100.0, 100.0, 2019-01-09 22:00:00, -0.653998
235.6, 954.0, -0.5, 0.569, 100.0, 100.0, 2019-01-09 23:00:00, -0.485
209.4, 954.0, -0.4, 0.709999, 100.0, 100.0, 2019-01-10 00:00:00, -0.374
232.2, 954.0, -0.3, 0.688, 100.0, 100.0, 2019-01-10 01:00:00, -0.296999
209.6, 955.0, -0.2, 0.542999, 100.0, 100.0, 2019-01-10 02:00:00, -0.209
80.7, 956.0, -0.1, 0.381998, 100.0, 100.0, 2019-01-10 03:00:00, -0.123
205.7, 956.0, -0.1, 0.791, 100.0, 100.0, 2019-01-10 04:00:00, -0.07
252.9, 956.0, -0.1, 0.777998, 100.0, 100.0, 2019-01-10 05:00:00, -0.052
177.9, 956.0, 0.0, 0.640999, 100.0, 100.0, 2019-01-10 06:00:00, -0.048999
247.8, 957.0, 0.0, 0.492, 100.0, 100.0, 2019-01-10 07:00:00, 0.002
253.4, 958.0, 0.1, 0.583, 100.0, 100.0, 2019-01-10 08:00:00, 0.052
225.5, 959.0, 0.2, 0.675, 100.0, 100.0, 2019-01-10 09:00:00, 0.217998
225.8, 960.0, 0.6, 0.607999, 99.8, 99.8, 2019-01-10 10:00:00, 0.560998
103.4, 960.0, 1.2, 0.296999, 96.4, 96.4, 2019-01-10 11:00:00, 1.246
274.5, 960.0, 1.5, 0.382999, 94.7, 94.7, 2019-01-10 12:00:00, 1.542
196.8, 960.0, 2.5, 0.232998, 90.1, 90.1, 2019-01-10 13:00:00, 2.525
180.5, 960.0, 2.4, 0.338999, 91.3, 91.3, 2019-01-10 14:00:00, 2.43
130.0, 961.0, 2.3, 0.430999, 93.7, 93.7, 2019-01-10 15:00:00, 2.257
247.5, 961.0, 1.6, 1.03, 98.3, 98.3, 2019-01-10 16:00:00, 1.61
200.6, 961.0, 1.0, 0.795, 100.0, 100.0, 2019-01-10 17:00:00, 1.018
224.7, 961.0, 0.8, 0.569, 100.0, 100.0, 2019-01-10 18:00:00, 0.802999
265.9, 962.0, 0.7, 0.582, 100.0, 100.0, 2019-01-10 19:00:00, 0.726998
255.0, 962.0, 0.7, 0.513998, 100.0, 100.0, 2019-01-10 20:00:00, 0.68
271.5, 962.0, 0.6, 0.23, 100.0, 100.0, 2019-01-10 21:00:00, 0.628
197.2, 963.0, 0.6, 0.421, 100.0, 100.0, 2019-01-10 22:00:00, 0.620998
233.8, 963.0, 0.6, 0.651, 100.0, 100.0, 2019-01-10 23:00:00, 0.635999
242.2, 963.0, 0.8, 0.623, 100.0, 100.0, 2019-01-11 00:00:00, 0.763998
175.9, 963.0, 0.7, 0.538999, 100.0, 100.0, 2019-01-11 01:00:00, 0.716
279.8, 964.0, 0.7, 0.504998, 100.0, 100.0, 2019-01-11 02:00:00, 0.651
77.5, 964.0, 0.6, 0.806999, 100.0, 100.0, 2019-01-11 03:00:00, 0.56
206.5, 963.0, 0.6, 0.485, 100.0, 100.0, 2019-01-11 04:00:00, 0.579999
277.6, 963.0, 0.5, 0.504, 100.0, 100.0, 2019-01-11 05:00:00, 0.522
177.2, 963.0, 0.5, 0.338999, 100.0, 100.0, 2019-01-11 06:00:00, 0.49
236.0, 963.0, 0.5, 0.439, 100.0, 100.0, 2019-01-11 07:00:00, 0.535
297.5, 963.0, 0.5, 0.485, 100.0, 100.0, 2019-01-11 08:00:00, 0.513
215.4, 963.0, 0.7, 0.314, 100.0, 100.0, 2019-01-11 09:00:00, 0.698
162.6, 963.0, 1.1, 0.17, 100.0, 100.0, 2019-01-11 10:00:00, 1.07
205.4, 963.0, 1.7, 0.240998, 99.2, 99.2, 2019-01-11 11:00:00, 1.662
3.0, 963.0, 2.7, 0.241999, 95.2, 95.2, 2019-01-11 12:00:00, 2.713
188.1, 962.0, 2.9, 0.686999, 94.1, 94.1, 2019-01-11 13:00:00, 2.919
161.5, 962.0, 3.3, 0.391999, 91.8, 91.8, 2019-01-11 14:00:00, 3.333
164.3, 962.0, 3.1, 0.333999, 94.1, 94.1, 2019-01-11 15:00:00, 3.067
110.0, 962.0, 2.5, 0.314999, 97.8, 97.8, 2019-01-11 16:00:00, 2.459
126.1, 961.0, 1.7, 0.601, 100.0, 100.0, 2019-01-11 17:00:00, 1.702
333.9, 961.0, 1.1, 0.532, 100.0, 100.0, 2019-01-11 18:00:00, 1.11
260.0, 961.0, 0.8, 0.771, 100.0, 100.0, 2019-01-11 19:00:00, 0.783999
304.8, 961.0, 0.7, 0.569, 100.0, 100.0, 2019-01-11 20:00:00, 0.700999
219.8, 961.0, 0.6, 0.523, 100.0, 100.0, 2019-01-11 21:00:00, 0.606998
160.0, 962.0, 0.7, 0.68, 100.0, 100.0, 2019-01-11 22:00:00, 0.691999
70.2, 961.0, 0.6, 0.286, 100.0, 100.0, 2019-01-11 23:00:00, 0.629998
81.4, 961.0, 0.7, 0.674, 100.0, 100.0, 2019-01-12 00:00:00, 0.653998
75.4, 961.0, 0.6, 0.453999, 100.0, 100.0, 2019-01-12 01:00:00, 0.611998
71.8, 962.0, 0.6, 0.423, 100.0, 100.0, 2019-01-12 02:00:00, 0.574
72.4, 962.0, 0.6, 0.414, 100.0, 100.0, 2019-01-12 03:00:00, 0.569
0.0, 962.0, 0.5, None, 100.0, 100.0, 2019-01-12 04:00:00, 0.533999
18.3, 962.0, 0.5, 0.711, 100.0, 100.0, 2019-01-12 05:00:00, 0.521
25.7, 962.0, 0.7, 0.800998, 100.0, 100.0, 2019-01-12 06:00:00, 0.683
352.2, 962.0, 0.7, 1.464, 97.6, 97.6, 2019-01-12 07:00:00, 0.697
346.8, 962.0, 0.6, 1.083, 96.4, 96.4, 2019-01-12 08:00:00, 0.573
332.5, 963.0, 0.4, 1.528, 95.3, 95.3, 2019-01-12 09:00:00, 0.351999
341.6, 964.0, 0.3, 1.684, 94.2, 94.2, 2019-01-12 10:00:00, 0.268999
342.3, 964.0, 0.4, 1.683, 92.1, 92.1, 2019-01-12 11:00:00, 0.444
324.2, 964.0, 0.7, 1.328, 88.3, 88.3, 2019-01-12 12:00:00, 0.728999
199.4, 963.0, 1.3, 1.007, 86.2, 86.2, 2019-01-12 13:00:00, 1.299
232.7, 963.0, 1.6, 0.845, 84.6, 84.6, 2019-01-12 14:00:00, 1.626
171.7, 963.0, 3.1, 0.878, 79.4, 79.39, 2019-01-12 15:00:00, 3.054
165.6, 964.0, 1.5, 0.705999, 87.9, 87.9, 2019-01-12 16:00:00, 1.514
73.2, 964.0, 0.6, 1.015, 93.8, 93.8, 2019-01-12 17:00:00, 0.628
208.9, 964.0, 0.4, 0.354999, 95.2, 95.2, 2019-01-12 18:00:00, 0.411
187.2, 964.0, 0.4, 0.504998, 95.1, 95.1, 2019-01-12 19:00:00, 0.365999
185.9, 964.0, 0.3, 0.337, 95.7, 95.7, 2019-01-12 20:00:00, 0.256
0.4, 965.0, 0.2, 0.467999, 95.2, 95.2, 2019-01-12 21:00:00, 0.216998
212.6, 965.0, 0.1, 0.546, 95.5, 95.5, 2019-01-12 22:00:00, 0.112998
277.0, 965.0, 0.0, 0.764998, 94.4, 94.4, 2019-01-12 23:00:00, 0.026
265.1, 966.0, -0.2, 1.451, 95.5, 95.5, 2019-01-13 00:00:00, -0.17
296.3, 966.0, -0.3, 1.464, 94.7, 94.7, 2019-01-13 01:00:00, -0.312999
289.8, 966.0, -0.4, 0.646, 94.0, 94.0, 2019-01-13 02:00:00, -0.449
