station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, PRECIP_TOTAL, avg_rel_hum_pst1hr, time, HUMIDITY, avg_air_temp_pst1hr
112.9, 1.5, 2.517, None, 96.8, 2019-01-03 00:00:00, 96.8, 1.518
106.5, 1.3, 2.503, None, 97.4, 2019-01-03 01:00:00, 97.4, 1.282
112.3, 1.3, 2.028, None, 97.8, 2019-01-03 02:00:00, 97.8, 1.33
129.4, 1.2, 0.781, None, 98.6, 2019-01-03 03:00:00, 98.6, 1.166
209.8, 0.8, 0.425998, None, 99.0, 2019-01-03 04:00:00, 99.0, 0.794
103.3, 0.6, 0.289, None, 99.7, 2019-01-03 05:00:00, 99.7, 0.563
280.6, 0.3, 0.030998, None, 100.0, 2019-01-03 06:00:00, 100.0, 0.340999
247.6, 0.4, 0.158, None, 100.0, 2019-01-03 07:00:00, 100.0, 0.426999
271.3, 0.3, 0.6, None, 100.0, 2019-01-03 08:00:00, 100.0, 0.270999
0.0, 0.2, None, None, 100.0, 2019-01-03 09:00:00, 100.0, 0.243
238.2, 0.2, 0.37, None, 100.0, 2019-01-03 10:00:00, 100.0, 0.238998
253.4, 0.3, 0.18, None, 100.0, 2019-01-03 11:00:00, 100.0, 0.289999
318.4, 0.2, 0.0, None, 100.0, 2019-01-03 12:00:00, 100.0, 0.196998
247.6, 0.2, 0.178, None, 100.0, 2019-01-03 13:00:00, 100.0, 0.228
282.0, 0.2, 0.171, None, 100.0, 2019-01-03 14:00:00, 100.0, 0.216998
328.8, 0.5, 0.351999, None, 100.0, 2019-01-03 15:00:00, 100.0, 0.541998
132.7, 0.7, 0.967, None, 100.0, 2019-01-03 16:00:00, 100.0, 0.73
147.3, 0.8, 1.468, None, 100.0, 2019-01-03 17:00:00, 100.0, 0.754
202.4, 0.6, 1.563, None, 100.0, 2019-01-03 18:00:00, 100.0, 0.606
263.5, 0.1, 0.395, None, 100.0, 2019-01-03 19:00:00, 100.0, 0.086998
264.4, 0.0, 1.003, None, 100.0, 2019-01-03 20:00:00, 100.0, -0.030998
199.0, 0.1, 0.637, None, 100.0, 2019-01-03 21:00:00, 100.0, 0.065999
211.5, 0.1, 1.231, None, 100.0, 2019-01-03 22:00:00, 100.0, 0.079
267.3, -0.1, 0.460999, None, 100.0, 2019-01-03 23:00:00, 100.0, -0.086
201.8, 0.1, 1.621, None, 100.0, 2019-01-04 00:00:00, 100.0, 0.07
254.7, 0.1, 0.865998, None, 100.0, 2019-01-04 01:00:00, 100.0, 0.071998
175.3, 0.4, 2.025, None, 100.0, 2019-01-04 02:00:00, 100.0, 0.426999
287.6, 0.2, 0.81, None, 100.0, 2019-01-04 03:00:00, 100.0, 0.237
127.0, 0.6, 1.06, None, 100.0, 2019-01-04 04:00:00, 100.0, 0.573
294.3, 0.5, 1.384, None, 100.0, 2019-01-04 05:00:00, 100.0, 0.537
333.2, 0.5, 1.66, None, 100.0, 2019-01-04 06:00:00, 100.0, 0.510999
296.4, 0.7, 0.691999, None, 100.0, 2019-01-04 07:00:00, 100.0, 0.703
266.7, 0.6, 0.788999, None, 100.0, 2019-01-04 08:00:00, 100.0, 0.623
289.9, 0.6, 0.665, None, 100.0, 2019-01-04 09:00:00, 100.0, 0.626999
292.1, 0.5, 0.528998, None, 100.0, 2019-01-04 10:00:00, 100.0, 0.518998
311.3, 0.6, 0.66, None, 100.0, 2019-01-04 11:00:00, 100.0, 0.615
299.4, 0.8, 0.293, None, 100.0, 2019-01-04 12:00:00, 100.0, 0.828
293.5, 0.9, 0.86, None, 100.0, 2019-01-04 13:00:00, 100.0, 0.869
319.4, 1.0, 1.09, None, 100.0, 2019-01-04 14:00:00, 100.0, 0.975
314.4, 0.9, 1.322, None, 100.0, 2019-01-04 15:00:00, 100.0, 0.929
329.2, 1.0, 1.031, None, 99.6, 2019-01-04 16:00:00, 99.6, 0.97
351.2, 0.9, 1.043, None, 98.5, 2019-01-04 17:00:00, 98.5, 0.917999
316.9, 0.8, 2.072, None, 98.7, 2019-01-04 18:00:00, 98.7, 0.808
322.9, 0.8, 2.668, None, 97.5, 2019-01-04 19:00:00, 97.5, 0.787
317.4, 0.7, 1.704, None, 97.2, 2019-01-04 20:00:00, 97.2, 0.665
288.7, 0.7, 0.197999, None, 97.3, 2019-01-04 21:00:00, 97.3, 0.72
246.1, 0.6, 0.463999, None, 98.5, 2019-01-04 22:00:00, 98.5, 0.601998
139.4, 0.8, 0.917999, None, 99.0, 2019-01-04 23:00:00, 99.0, 0.754
120.6, 0.9, 2.082, None, 99.2, 2019-01-05 00:00:00, 99.2, 0.921998
113.9, 0.6, 1.97, None, 99.0, 2019-01-05 01:00:00, 99.0, 0.579999
114.8, 0.0, 2.221, None, 99.7, 2019-01-05 02:00:00, 99.7, 0.016
126.4, -0.1, 1.573, None, 100.0, 2019-01-05 03:00:00, 100.0, -0.081
128.3, -0.1, 0.852998, None, 99.0, 2019-01-05 04:00:00, 99.0, -0.118
226.4, -0.3, 0.768, None, 99.7, 2019-01-05 05:00:00, 99.7, -0.268
211.8, -0.3, 0.977998, None, 100.0, 2019-01-05 06:00:00, 100.0, -0.324
224.0, -0.7, 1.239, None, 100.0, 2019-01-05 07:00:00, 100.0, -0.679
260.0, -0.7, 0.637, None, 100.0, 2019-01-05 08:00:00, 100.0, -0.745
248.3, -0.7, 0.314, None, 100.0, 2019-01-05 09:00:00, 100.0, -0.689
242.8, -1.0, 0.741998, None, 100.0, 2019-01-05 10:00:00, 100.0, -0.977998
252.1, -0.9, 1.165, None, 100.0, 2019-01-05 11:00:00, 100.0, -0.924
229.0, -0.6, 0.537, None, 100.0, 2019-01-05 12:00:00, 100.0, -0.612999
344.1, -0.3, 0.474, None, 99.7, 2019-01-05 13:00:00, 99.7, -0.252
4.5, -0.1, 0.101, None, 99.7, 2019-01-05 14:00:00, 99.7, -0.061999
322.5, 0.0, 0.207, None, 99.8, 2019-01-05 15:00:00, 99.8, -0.017
345.7, -0.1, 0.474, None, 100.0, 2019-01-05 16:00:00, 100.0, -0.101
277.7, -0.2, 0.713998, None, 100.0, 2019-01-05 17:00:00, 100.0, -0.178
313.1, -0.5, 1.004, None, 100.0, 2019-01-05 18:00:00, 100.0, -0.463999
286.7, -0.5, 0.674, None, 100.0, 2019-01-05 19:00:00, 100.0, -0.485
307.7, -0.7, 0.707, None, 100.0, 2019-01-05 20:00:00, 100.0, -0.691999
308.7, -0.5, 0.365999, None, 100.0, 2019-01-05 21:00:00, 100.0, -0.528998
317.7, -0.3, 0.819, None, 100.0, 2019-01-05 22:00:00, 100.0, -0.310999
326.9, 0.1, 0.606998, None, 100.0, 2019-01-05 23:00:00, 100.0, 0.052999
172.7, 0.4, 0.398, None, 100.0, 2019-01-06 00:00:00, 100.0, 0.402999
119.7, 0.3, 0.367, None, 100.0, 2019-01-06 01:00:00, 100.0, 0.296999
None, 0.4, None, None, 100.0, 2019-01-06 02:00:00, 100.0, 0.372999
239.1, 0.4, 0.421, None, 100.0, 2019-01-06 03:00:00, 100.0, 0.449999
264.0, 0.4, 0.358999, None, 100.0, 2019-01-06 04:00:00, 100.0, 0.419999
267.3, 0.4, 0.386999, None, 100.0, 2019-01-06 05:00:00, 100.0, 0.446999
None, 0.4, None, None, 100.0, 2019-01-06 06:00:00, 100.0, 0.446999
214.5, 0.3, 0.094999, None, 100.0, 2019-01-06 07:00:00, 100.0, 0.293
151.5, 0.2, 0.172998, None, 100.0, 2019-01-06 08:00:00, 100.0, 0.186
233.8, 0.3, 0.736, None, 100.0, 2019-01-06 09:00:00, 100.0, 0.254
254.6, 0.3, 0.082998, None, 100.0, 2019-01-06 10:00:00, 100.0, 0.319999
111.4, 0.5, 0.243, None, 100.0, 2019-01-06 11:00:00, 100.0, 0.456999
125.8, 0.6, 0.953, None, 100.0, 2019-01-06 12:00:00, 100.0, 0.580999
158.3, 0.8, 1.943, None, 100.0, 2019-01-06 13:00:00, 100.0, 0.79
186.1, 2.0, 3.145, None, 96.9, 2019-01-06 14:00:00, 96.9, 1.953
195.9, 2.5, 2.42, None, 89.3, 2019-01-06 15:00:00, 89.3, 2.474
177.5, 2.7, 2.597, None, 87.4, 2019-01-06 16:00:00, 87.4, 2.658
102.0, 2.3, 1.933, None, 84.2, 2019-01-06 17:00:00, 84.2, 2.338
79.3, 1.9, 1.611, None, 88.7, 2019-01-06 18:00:00, 88.7, 1.891
262.4, 1.1, 0.856, None, 96.8, 2019-01-06 19:00:00, 96.8, 1.101
182.6, 1.6, 2.017, None, 90.3, 2019-01-06 20:00:00, 90.3, 1.599
312.5, 0.8, 0.888998, None, 92.7, 2019-01-06 21:00:00, 92.7, 0.836
297.2, 0.5, 0.684, None, 94.7, 2019-01-06 22:00:00, 94.7, 0.510999
247.4, 0.3, 0.570999, None, 96.1, 2019-01-06 23:00:00, 96.1, 0.266999
11.1, 0.0, 0.488999, None, 97.7, 2019-01-07 00:00:00, 97.7, -0.014999
328.3, -0.6, 1.22, None, 99.0, 2019-01-07 01:00:00, 99.0, -0.602998
314.7, -1.3, 2.447, None, 100.0, 2019-01-07 02:00:00, 100.0, -1.334
330.3, -2.1, 3.809, None, 93.6, 2019-01-07 03:00:00, 93.6, -2.117
340.1, -3.7, 3.958, None, 90.4, 2019-01-07 04:00:00, 90.4, -3.729
7.5, -4.6, 3.925, None, 89.8, 2019-01-07 05:00:00, 89.8, -4.551
13.4, -5.3, 3.825, None, 89.9, 2019-01-07 06:00:00, 89.9, -5.273
1.0, -5.6, 2.789, None, 88.4, 2019-01-07 07:00:00, 88.4, -5.649
3.0, -5.9, 1.75, None, 89.1, 2019-01-07 08:00:00, 89.1, -5.876
39.1, -6.4, 1.52, None, 89.3, 2019-01-07 09:00:00, 89.3, -6.36
32.1, -6.6, 1.31, None, 89.3, 2019-01-07 10:00:00, 89.3, -6.643
335.7, -6.4, 0.814, None, 88.0, 2019-01-07 11:00:00, 88.0, -6.395
339.4, -5.2, 0.702, None, 85.1, 2019-01-07 12:00:00, 85.1, -5.185
344.7, -4.4, 1.001, None, 80.4, 2019-01-07 13:00:00, 80.4, -4.352
336.4, -2.7, 0.755999, None, 71.2, 2019-01-07 14:00:00, 71.2, -2.692
357.3, -2.2, 1.067, None, 60.52, 2019-01-07 15:00:00, 60.5, -2.164
241.8, -2.2, 1.374, None, 65.43, 2019-01-07 16:00:00, 65.4, -2.231
249.7, -4.0, 0.629998, None, 81.4, 2019-01-07 17:00:00, 81.4, -3.96
241.2, -5.7, 0.638, None, 93.6, 2019-01-07 18:00:00, 93.6, -5.718
309.0, -7.1, 0.372999, None, 96.0, 2019-01-07 19:00:00, 96.0, -7.05
247.7, -8.1, 0.926998, None, 95.8, 2019-01-07 20:00:00, 95.8, -8.14
250.8, -9.0, 0.681999, None, 92.4, 2019-01-07 21:00:00, 92.4, -9.03
257.3, -9.8, 1.078, None, 93.4, 2019-01-07 22:00:00, 93.4, -9.75
248.3, -10.6, 1.242, None, 91.9, 2019-01-07 23:00:00, 91.9, -10.64
240.9, -11.5, 1.428, None, 87.7, 2019-01-08 00:00:00, 87.7, -11.53
238.5, -12.3, 1.433, None, 86.6, 2019-01-08 01:00:00, 86.6, -12.26
233.1, -13.0, 1.664, None, 93.7, 2019-01-08 02:00:00, 93.7, -12.97
237.2, -13.6, 1.464, None, 92.9, 2019-01-08 03:00:00, 92.9, -13.59
241.1, -14.2, 1.626, None, 91.1, 2019-01-08 04:00:00, 91.1, -14.16
233.4, -14.9, 1.766, None, 91.6, 2019-01-08 05:00:00, 91.6, -14.85
242.7, -15.2, 1.445, None, 91.2, 2019-01-08 06:00:00, 91.2, -15.19
236.3, -15.9, 1.951, None, 89.2, 2019-01-08 07:00:00, 89.2, -15.89
244.2, -16.0, 1.438, None, 90.6, 2019-01-08 08:00:00, 90.6, -15.98
236.9, -16.1, 1.617, None, 89.9, 2019-01-08 09:00:00, 89.9, -16.11
227.2, -15.8, 1.231, None, 89.5, 2019-01-08 10:00:00, 89.5, -15.78
240.9, -15.0, 1.002, None, 90.4, 2019-01-08 11:00:00, 90.4, -14.97
229.7, -13.9, 0.732999, None, 91.9, 2019-01-08 12:00:00, 91.9, -13.93
184.7, -13.0, 0.388, None, 93.3, 2019-01-08 13:00:00, 93.3, -13.0
246.6, -12.5, 0.514998, None, 93.2, 2019-01-08 14:00:00, 93.2, -12.48
317.0, -11.8, 1.739, None, 93.2, 2019-01-08 15:00:00, 93.2, -11.84
355.9, -11.0, 0.897, None, 93.0, 2019-01-08 16:00:00, 93.0, -11.01
331.6, -10.6, 1.371, None, 92.2, 2019-01-08 17:00:00, 92.2, -10.57
337.6, -10.0, 1.383, None, 92.4, 2019-01-08 18:00:00, 92.4, -10.0
344.0, -9.7, 1.411, None, 94.4, 2019-01-08 19:00:00, 94.4, -9.69
329.5, -9.3, 1.863, None, 95.4, 2019-01-08 20:00:00, 95.4, -9.29
335.0, -8.8, 2.933, None, 94.8, 2019-01-08 21:00:00, 94.8, -8.84
329.0, -8.7, 2.681, None, 94.3, 2019-01-08 22:00:00, 94.3, -8.71
323.4, -8.5, 2.774, None, 93.1, 2019-01-08 23:00:00, 93.1, -8.53
326.1, -8.5, 2.853, None, 92.6, 2019-01-09 00:00:00, 92.6, -8.46
319.8, -8.4, 2.27, None, 92.2, 2019-01-09 01:00:00, 92.2, -8.36
324.2, -8.4, 1.921, None, 92.7, 2019-01-09 02:00:00, 92.7, -8.44
344.4, -8.3, 1.09, None, 92.5, 2019-01-09 03:00:00, 92.5, -8.32
322.7, -8.1, 0.656, None, 92.6, 2019-01-09 04:00:00, 92.6, -8.14
337.6, -8.3, 0.787, None, 93.4, 2019-01-09 05:00:00, 93.4, -8.34
329.8, -8.3, 0.847, None, 93.7, 2019-01-09 06:00:00, 93.7, -8.33
332.5, -8.3, 0.915, None, 93.2, 2019-01-09 07:00:00, 93.2, -8.26
3.2, -8.0, 0.365999, None, 92.4, 2019-01-09 08:00:00, 92.4, -8.03
337.4, -7.9, 0.669, None, 92.3, 2019-01-09 09:00:00, 92.3, -7.88
113.7, -7.6, 1.065, None, 94.0, 2019-01-09 10:00:00, 94.0, -7.6
262.0, -7.4, 0.674, None, 95.5, 2019-01-09 11:00:00, 95.5, -7.38
357.7, -7.1, 0.239998, None, 94.7, 2019-01-09 12:00:00, 94.7, -7.07
322.7, -6.5, 0.640999, None, 93.6, 2019-01-09 13:00:00, 93.6, -6.515
308.0, -5.9, 0.194998, None, 94.5, 2019-01-09 14:00:00, 94.5, -5.863
74.3, -5.4, 0.428999, None, 93.1, 2019-01-09 15:00:00, 93.1, -5.376
215.4, -5.1, 0.570999, None, 94.9, 2019-01-09 16:00:00, 94.9, -5.083
309.8, -5.2, 0.347, None, 94.7, 2019-01-09 17:00:00, 94.7, -5.205
339.2, -5.5, 0.758, None, 95.5, 2019-01-09 18:00:00, 95.5, -5.547
343.4, -5.9, 0.595, None, 96.0, 2019-01-09 19:00:00, 96.0, -5.927
359.6, -6.2, 0.703, None, 96.6, 2019-01-09 20:00:00, 96.6, -6.196
238.5, -5.9, 1.046, None, 97.7, 2019-01-09 21:00:00, 97.7, -5.927
217.3, -5.9, 0.572, None, 98.1, 2019-01-09 22:00:00, 98.1, -5.876
174.7, -5.9, 1.2, None, 98.1, 2019-01-09 23:00:00, 98.1, -5.935
184.2, -5.7, 2.133, None, 98.7, 2019-01-10 00:00:00, 98.7, -5.703
316.6, -5.9, 0.816999, None, 97.6, 2019-01-10 01:00:00, 97.6, -5.914
357.2, -6.2, 1.263, None, 98.2, 2019-01-10 02:00:00, 98.2, -6.152
353.6, -6.0, 0.822, None, 98.3, 2019-01-10 03:00:00, 98.3, -6.023
173.3, -5.2, 1.216, None, 99.4, 2019-01-10 04:00:00, 99.4, -5.199
207.1, -5.1, 0.609, None, 99.6, 2019-01-10 05:00:00, 99.6, -5.109
275.7, -4.7, 0.796998, None, 99.5, 2019-01-10 06:00:00, 99.5, -4.715
196.2, -4.5, 1.196, None, 99.5, 2019-01-10 07:00:00, 99.5, -4.465
235.5, -4.8, 0.865, None, 99.7, 2019-01-10 08:00:00, 99.7, -4.753
217.3, -4.9, 0.833998, None, 99.8, 2019-01-10 09:00:00, 99.8, -4.909
261.7, -4.7, 0.666998, None, 99.9, 2019-01-10 10:00:00, 99.9, -4.707
275.2, -3.9, 0.349999, None, 99.9, 2019-01-10 11:00:00, 99.9, -3.931
213.6, -3.3, 0.499, None, 100.0, 2019-01-10 12:00:00, 100.0, -3.297
233.7, -2.6, 0.266999, None, 100.0, 2019-01-10 13:00:00, 100.0, -2.575
236.5, -2.0, 0.759998, None, 99.2, 2019-01-10 14:00:00, 99.2, -2.005
265.8, -0.9, 0.838998, None, 98.7, 2019-01-10 15:00:00, 98.7, -0.941999
279.9, -0.5, 0.773, None, 99.0, 2019-01-10 16:00:00, 99.0, -0.460999
224.4, -0.2, 0.345999, None, 99.3, 2019-01-10 17:00:00, 99.3, -0.207
175.8, -0.4, 0.425998, None, 99.6, 2019-01-10 18:00:00, 99.6, -0.363999
234.1, -0.3, 0.381, None, 100.0, 2019-01-10 19:00:00, 100.0, -0.33
211.5, -0.1, 0.583998, None, 100.0, 2019-01-10 20:00:00, 100.0, -0.101
227.0, -0.2, 0.171, None, 100.0, 2019-01-10 21:00:00, 100.0, -0.224998
123.8, -0.2, 0.284, None, 100.0, 2019-01-10 22:00:00, 100.0, -0.182998
255.2, -0.3, 0.409999, None, 100.0, 2019-01-10 23:00:00, 100.0, -0.316
251.3, 0.2, 0.162, None, 100.0, 2019-01-11 00:00:00, 100.0, 0.162
236.6, 0.5, 0.09, None, 100.0, 2019-01-11 01:00:00, 100.0, 0.474
182.8, 2.1, 2.038, None, 99.4, 2019-01-11 02:00:00, 99.4, 2.118
184.6, 2.5, 1.1, None, 97.5, 2019-01-11 03:00:00, 97.5, 2.468
173.7, 3.3, 1.566, None, 93.5, 2019-01-11 04:00:00, 93.5, 3.263
177.8, 4.2, 2.317, None, 83.6, 2019-01-11 05:00:00, 83.6, 4.249
150.5, 5.8, 3.534, None, 75.2, 2019-01-11 06:00:00, 75.2, 5.75
142.9, 5.9, 4.113, None, 70.6, 2019-01-11 07:00:00, 70.6, 5.949
128.8, 5.7, 3.064, None, 70.1, 2019-01-11 08:00:00, 70.1, 5.724
131.6, 5.7, 3.347, None, 70.0, 2019-01-11 09:00:00, 70.0, 5.722
123.0, 5.4, 2.684, None, 69.3, 2019-01-11 10:00:00, 69.3, 5.438
139.0, 5.7, 3.184, None, 68.61, 2019-01-11 11:00:00, 68.6, 5.698
138.8, 5.9, 4.104, None, 65.9, 2019-01-11 12:00:00, 65.9, 5.935
140.9, 6.3, 3.623, None, 64.8, 2019-01-11 13:00:00, 64.8, 6.267
91.8, 6.0, 2.69, None, 63.28, 2019-01-11 14:00:00, 63.3, 6.001
100.1, 6.0, 2.908, None, 62.74, 2019-01-11 15:00:00, 62.7, 5.975
133.2, 6.1, 3.109, None, 63.89, 2019-01-11 16:00:00, 63.9, 6.067
164.6, 5.6, 3.214, None, 69.91, 2019-01-11 17:00:00, 69.9, 5.604
154.9, 6.2, 4.573, None, 70.0, 2019-01-11 18:00:00, 70.0, 6.159
185.2, 5.3, 1.587, None, 71.2, 2019-01-11 19:00:00, 71.2, 5.323
303.4, 3.9, 0.898, None, 77.6, 2019-01-11 20:00:00, 77.6, 3.939
137.0, 6.6, 2.815, None, 63.46, 2019-01-11 21:00:00, 63.5, 6.552
137.8, 5.4, 1.509, None, 70.1, 2019-01-11 22:00:00, 70.1, 5.423
180.9, 4.0, 1.077, None, 81.2, 2019-01-11 23:00:00, 81.2, 3.964
12.2, 3.5, 0.476999, None, 82.8, 2019-01-12 00:00:00, 82.8, 3.494
248.3, 3.0, 0.592, None, 89.6, 2019-01-12 01:00:00, 89.6, 2.986
262.8, 2.3, 0.388, None, 92.6, 2019-01-12 02:00:00, 92.6, 2.277
234.2, 2.0, 0.409, None, 96.5, 2019-01-12 03:00:00, 96.5, 1.968
170.7, 1.9, 1.446, None, 97.4, 2019-01-12 04:00:00, 97.4, 1.928
340.6, 1.6, 0.68, None, 95.4, 2019-01-12 05:00:00, 95.4, 1.637
338.0, 1.7, 0.652998, None, 92.9, 2019-01-12 06:00:00, 92.9, 1.667
234.7, 1.8, 0.421999, None, 95.2, 2019-01-12 07:00:00, 95.2, 1.798
223.3, 2.3, 0.833, None, 92.5, 2019-01-12 08:00:00, 92.5, 2.31
208.6, 2.5, 0.991998, None, 89.2, 2019-01-12 09:00:00, 89.2, 2.549
210.9, 3.2, 0.977998, None, 84.1, 2019-01-12 10:00:00, 84.1, 3.229
199.0, 3.5, 1.055, None, 80.4, 2019-01-12 11:00:00, 80.4, 3.498
175.6, 4.2, 1.363, None, 75.1, 2019-01-12 12:00:00, 75.1, 4.186
261.0, 4.3, 0.882, None, 74.2, 2019-01-12 13:00:00, 74.2, 4.289
220.6, 4.9, 0.882, None, 72.6, 2019-01-12 14:00:00, 72.6, 4.857
277.1, 5.0, 0.566999, None, 71.1, 2019-01-12 15:00:00, 71.1, 4.972
272.7, 4.7, 0.612999, None, 73.3, 2019-01-12 16:00:00, 73.3, 4.733
262.5, 3.4, 0.300998, None, 81.1, 2019-01-12 17:00:00, 81.1, 3.422
321.3, 2.6, 0.395999, None, 87.5, 2019-01-12 18:00:00, 87.5, 2.591
184.1, 2.0, 0.625998, None, 92.5, 2019-01-12 19:00:00, 92.5, 2.047
225.3, 1.5, 0.808, None, 96.4, 2019-01-12 20:00:00, 96.4, 1.454
195.1, 1.3, 0.842998, None, 95.8, 2019-01-12 21:00:00, 95.8, 1.255
207.2, 1.1, 0.978999, None, 96.8, 2019-01-12 22:00:00, 96.8, 1.073
237.0, 1.1, 0.768998, None, 96.9, 2019-01-12 23:00:00, 96.9, 1.124
219.1, 0.7, 1.231, None, 97.7, 2019-01-13 00:00:00, 97.7, 0.726
298.4, 0.4, 0.683, None, 97.4, 2019-01-13 01:00:00, 97.4, 0.446
184.1, 0.0, 0.672999, None, 98.3, 2019-01-13 02:00:00, 98.3, 0.043999
186.8, -0.4, 0.107, None, 99.9, 2019-01-13 03:00:00, 99.9, -0.358
186.3, -0.8, 0.081, None, 100.0, 2019-01-13 04:00:00, 100.0, -0.828
0.0, -1.0, None, None, 100.0, 2019-01-13 05:00:00, 100.0, -1.042
290.5, -1.0, 0.296, None, 100.0, 2019-01-13 06:00:00, 100.0, -0.955999
230.3, -0.9, 0.085, None, 100.0, 2019-01-13 07:00:00, 100.0, -0.882
187.9, -1.4, 0.474999, None, 100.0, 2019-01-13 08:00:00, 100.0, -1.385
243.2, -1.8, 0.504, None, 100.0, 2019-01-13 09:00:00, 100.0, -1.835
198.2, -1.9, 0.658999, None, 100.0, 2019-01-13 10:00:00, 100.0, -1.86
231.3, -1.3, 1.029, None, 100.0, 2019-01-13 11:00:00, 100.0, -1.325
207.7, 0.4, 1.042, None, 94.1, 2019-01-13 12:00:00, 94.1, 0.426999
258.2, 2.6, 0.685998, None, 78.7, 2019-01-13 13:00:00, 78.7, 2.609
249.6, 3.9, 0.989, None, 70.1, 2019-01-13 14:00:00, 70.1, 3.904
250.9, 4.2, 0.689, None, 67.86, 2019-01-13 15:00:00, 67.9, 4.238
