station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, time, avg_air_temp_pst1hr
176.6, 1.7, 1.55088, 2019-01-01 00:00:00, 1.66625
162.1, 1.8, 1.17978, 2019-01-01 01:00:00, 1.81847
138.7, 2.0, 0.972221, 2019-01-01 02:00:00, 2.0075
151.8, 2.2, 1.00684, 2019-01-01 03:00:00, 2.16111
170.1, 2.1, 1.54519, 2019-01-01 04:00:00, 2.09264
155.9, 2.1, 1.30779, 2019-01-01 05:00:00, 2.10569
172.4, 2.1, 1.84958, 2019-01-01 06:00:00, 2.13847
166.6, 2.2, 1.69918, 2019-01-01 07:00:00, 2.18972
171.8, 2.4, 1.87612, 2019-01-01 08:00:00, 2.37375
148.0, 2.4, 1.34374, 2019-01-01 09:00:00, 2.43333
129.6, 2.5, 1.08232, 2019-01-01 10:00:00, 2.49792
161.5, 2.7, 1.33405, 2019-01-01 11:00:00, 2.73569
162.7, 3.1, 1.8823, 2019-01-01 12:00:00, 3.06903
176.3, 3.1, 1.97534, 2019-01-01 13:00:00, 3.13583
172.0, 3.7, 2.40408, 2019-01-01 14:00:00, 3.67
169.1, 4.0, 2.2284, 2019-01-01 15:00:00, 4.0475
137.6, 5.2, 1.70107, 2019-01-01 16:00:00, 5.21208
149.4, 6.3, 3.07817, 2019-01-01 17:00:00, 6.33347
159.4, 6.7, 3.11215, 2019-01-01 18:00:00, 6.66319
142.7, 6.7, 3.09481, 2019-01-01 19:00:00, 6.7025
156.3, 7.3, 4.16358, 2019-01-01 20:00:00, 7.25069
161.3, 7.4, 3.65717, 2019-01-01 21:00:00, 7.40208
166.2, 7.3, 3.07971, 2019-01-01 22:00:00, 7.34666
167.7, 7.3, 3.05268, 2019-01-01 23:00:00, 7.28986
156.2, 7.0, 1.77199, 2019-01-02 00:00:00, 6.96083
170.0, 7.2, 2.80973, 2019-01-02 01:00:00, 7.2318
157.5, 6.6, 1.71132, 2019-01-02 02:00:00, 6.59708
154.3, 6.1, 1.61801, 2019-01-02 03:00:00, 6.0725
123.5, 5.0, 1.1564, 2019-01-02 04:00:00, 5.03153
142.7, 5.2, 1.37035, 2019-01-02 05:00:00, 5.15861
127.1, 4.8, 1.33679, 2019-01-02 06:00:00, 4.81875
132.3, 5.2, 1.12873, 2019-01-02 07:00:00, 5.19069
99.8, 4.1, 2.04169, 2019-01-02 08:00:00, 4.1293
110.9, 4.1, 1.42035, 2019-01-02 09:00:00, 4.09542
88.1, 3.9, 0.925387, 2019-01-02 10:00:00, 3.87125
99.7, 4.1, 1.16553, 2019-01-02 11:00:00, 4.07042
128.7, 4.2, 0.645853, 2019-01-02 12:00:00, 4.15792
142.1, 4.5, 0.721476, 2019-01-02 13:00:00, 4.4593
136.0, 4.5, 0.574724, 2019-01-02 14:00:00, 4.54528
117.3, 4.4, 0.465678, 2019-01-02 15:00:00, 4.43986
40.8, 4.1, 0.483864, 2019-01-02 16:00:00, 4.05347
61.8, 3.7, 0.462588, 2019-01-02 17:00:00, 3.74264
77.1, 3.4, 0.584344, 2019-01-02 18:00:00, 3.38556
63.5, 3.1, 0.690231, 2019-01-02 19:00:00, 3.12444
42.9, 3.0, 0.793801, 2019-01-02 20:00:00, 2.96986
25.8, 2.9, 0.956914, 2019-01-02 21:00:00, 2.91778
350.8, 2.7, 4.10523, 2019-01-02 22:00:00, 2.71708
348.4, 2.3, 4.55967, 2019-01-02 23:00:00, 2.25639
349.4, 1.7, 3.91009, 2019-01-03 00:00:00, 1.73653
350.6, 1.2, 4.48341, 2019-01-03 01:00:00, 1.20264
351.9, 0.8, 4.54801, 2019-01-03 02:00:00, 0.807361
358.6, 0.7, 3.10372, 2019-01-03 03:00:00, 0.663332
342.5, 0.9, 5.13482, 2019-01-03 04:00:00, 0.856248
347.6, 0.9, 4.77559, 2019-01-03 05:00:00, 0.928471
354.5, 0.7, 4.45631, 2019-01-03 06:00:00, 0.700694
2.1, 0.5, 3.84142, 2019-01-03 07:00:00, 0.539583
11.7, 0.7, 5.13903, 2019-01-03 08:00:00, 0.730971
8.1, 0.6, 6.03556, 2019-01-03 09:00:00, 0.582082
2.3, 0.8, 6.07242, 2019-01-03 10:00:00, 0.83125
3.1, 1.0, 6.50889, 2019-01-03 11:00:00, 1.03833
3.5, 1.1, 5.90692, 2019-01-03 12:00:00, 1.11139
8.9, 1.4, 6.13302, 2019-01-03 13:00:00, 1.35319
8.8, 1.5, 5.07394, 2019-01-03 14:00:00, 1.52958
8.7, 1.6, 4.53531, 2019-01-03 15:00:00, 1.57958
17.7, 1.6, 5.73068, 2019-01-03 16:00:00, 1.58736
13.5, 1.6, 6.02215, 2019-01-03 17:00:00, 1.55555
