station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
200.7, -5.3, 0.662998, None, 93.6, 2019-01-01 00:00:00, -5.282
181.5, -5.0, 0.580999, None, 92.2, 2019-01-01 01:00:00, -5.023
165.4, -4.9, 0.367, None, 93.9, 2019-01-01 02:00:00, -4.93
159.6, -4.9, 0.54, None, 94.7, 2019-01-01 03:00:00, -4.851
248.8, -4.8, 0.214, None, 95.1, 2019-01-01 04:00:00, -4.818
254.0, -4.6, 0.272, None, 95.5, 2019-01-01 05:00:00, -4.632
155.5, -4.0, 1.287, None, 91.6, 2019-01-01 06:00:00, -4.035
143.9, -3.6, 1.889, None, 88.9, 2019-01-01 07:00:00, -3.611
158.5, -3.7, 1.551, None, 92.8, 2019-01-01 08:00:00, -3.746
171.7, -3.5, 1.357, None, 89.9, 2019-01-01 09:00:00, -3.476
188.4, -3.5, 1.213, None, 90.6, 2019-01-01 10:00:00, -3.464
179.5, -3.0, 1.145, None, 89.2, 2019-01-01 11:00:00, -2.98
140.5, -2.1, 2.218, None, 82.7, 2019-01-01 12:00:00, -2.083
133.7, -1.6, 1.689, None, 81.6, 2019-01-01 13:00:00, -1.646
138.8, -1.4, 1.814, None, 81.5, 2019-01-01 14:00:00, -1.423
142.3, -1.2, 1.907, None, 82.0, 2019-01-01 15:00:00, -1.233
142.5, -1.1, 1.825, None, 81.7, 2019-01-01 16:00:00, -1.087
146.8, -1.0, 2.029, None, 81.6, 2019-01-01 17:00:00, -0.972
170.0, -1.5, 1.225, None, 85.4, 2019-01-01 18:00:00, -1.499
154.6, -1.4, 1.75, None, 84.8, 2019-01-01 19:00:00, -1.373
146.9, -0.8, 3.154, None, 79.07, 2019-01-01 20:00:00, -0.762
146.0, -0.7, 3.468, None, 77.85, 2019-01-01 21:00:00, -0.728999
140.4, -0.8, 3.42, None, 77.76, 2019-01-01 22:00:00, -0.808
143.5, -1.0, 3.121, None, 78.57, 2019-01-01 23:00:00, -0.984
136.0, -0.7, 3.442, None, 76.85, 2019-01-02 00:00:00, -0.707
136.2, -0.5, 3.742, None, 76.17, 2019-01-02 01:00:00, -0.486999
127.9, -0.3, 4.365, None, 75.97, 2019-01-02 02:00:00, -0.263
126.9, -0.1, 4.645, None, 75.85, 2019-01-02 03:00:00, -0.134
128.0, -0.1, 3.981, None, 75.92, 2019-01-02 04:00:00, -0.052999
121.7, 0.0, 3.866, None, 76.45, 2019-01-02 05:00:00, -0.019998
122.6, 0.3, 3.824, None, 76.33, 2019-01-02 06:00:00, 0.296999
132.4, 0.7, 3.179, None, 76.16, 2019-01-02 07:00:00, 0.732999
173.0, 0.1, 1.225, None, 82.5, 2019-01-02 08:00:00, 0.1
146.8, 0.6, 2.341, None, 82.0, 2019-01-02 09:00:00, 0.587
142.5, 1.4, 2.304, None, 77.89, 2019-01-02 10:00:00, 1.402
153.7, 1.7, 2.122, None, 78.36, 2019-01-02 11:00:00, 1.675
152.6, 2.1, 1.985, None, 78.0, 2019-01-02 12:00:00, 2.104
138.4, 2.9, 2.527, None, 76.54, 2019-01-02 13:00:00, 2.853
151.3, 2.4, 1.994, None, 81.3, 2019-01-02 14:00:00, 2.381
121.3, 2.8, 2.76, None, 79.87, 2019-01-02 15:00:00, 2.773
152.0, 2.2, 2.038, None, 84.6, 2019-01-02 16:00:00, 2.21
130.5, 2.5, 2.191, None, 79.13, 2019-01-02 17:00:00, 2.548
192.5, 1.4, 0.853999, None, 88.0, 2019-01-02 18:00:00, 1.352
274.0, 1.1, 0.573, None, 88.8, 2019-01-02 19:00:00, 1.124
244.4, 1.1, 0.372, None, 88.4, 2019-01-02 20:00:00, 1.15
353.4, 1.1, 0.453999, None, 89.2, 2019-01-02 21:00:00, 1.135
343.5, 1.1, 0.819, None, 90.6, 2019-01-02 22:00:00, 1.063
20.3, 0.8, 0.629998, None, 94.5, 2019-01-02 23:00:00, 0.815998
49.4, 0.6, 0.432999, None, 96.2, 2019-01-03 00:00:00, 0.632
83.1, 0.6, 0.347, None, 96.6, 2019-01-03 01:00:00, 0.563
70.6, 0.5, 0.442999, None, 96.8, 2019-01-03 02:00:00, 0.504
152.4, 0.1, 0.37, None, 97.7, 2019-01-03 03:00:00, 0.142
168.6, 0.0, 0.527998, None, 99.0, 2019-01-03 04:00:00, 0.039999
