station_observations
WDIR_VECT, TEMP_MEAN, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
167.8, 1.4, 89.9, 89.9, 2019-01-02 18:00:00, 1.403
167.6, 1.6, 88.8, 88.8, 2019-01-02 19:00:00, 1.624
170.3, 1.8, 89.0, 89.0, 2019-01-02 20:00:00, 1.786
168.2, 1.7, 89.2, 89.2, 2019-01-02 21:00:00, 1.688
167.2, 1.5, 90.2, 90.2, 2019-01-02 22:00:00, 1.474
159.9, 1.4, 90.1, 90.1, 2019-01-02 23:00:00, 1.386
165.6, 1.5, 89.4, 89.4, 2019-01-03 00:00:00, 1.468
154.5, 1.1, 91.5, 91.5, 2019-01-03 01:00:00, 1.09
141.9, 0.8, 93.5, 93.5, 2019-01-03 02:00:00, 0.791
335.5, 0.5, 94.6, 94.6, 2019-01-03 03:00:00, 0.474
119.2, 0.3, 95.3, 95.3, 2019-01-03 04:00:00, 0.305
353.8, 0.2, 95.7, 95.7, 2019-01-03 05:00:00, 0.15
352.7, 0.0, 96.1, 96.1, 2019-01-03 06:00:00, 0.048
345.3, 0.1, 96.4, 96.4, 2019-01-03 07:00:00, 0.094999
344.7, -0.1, 96.7, 96.7, 2019-01-03 08:00:00, -0.086998
338.2, -0.1, 96.8, 96.8, 2019-01-03 09:00:00, -0.119998
337.4, -0.1, 97.0, 97.0, 2019-01-03 10:00:00, -0.089
340.0, -0.1, 97.0, 97.0, 2019-01-03 11:00:00, -0.079998
336.6, 0.0, 96.9, 96.9, 2019-01-03 12:00:00, 0.014
332.0, 0.1, 96.8, 96.8, 2019-01-03 13:00:00, 0.129998
341.9, 0.2, 96.4, 96.4, 2019-01-03 14:00:00, 0.189998
339.3, 0.2, 96.2, 96.2, 2019-01-03 15:00:00, 0.186
330.6, 0.1, 96.1, 96.1, 2019-01-03 16:00:00, 0.067
330.0, -0.2, 96.3, 96.3, 2019-01-03 17:00:00, -0.202998
330.5, -0.5, 96.5, 96.5, 2019-01-03 18:00:00, -0.497999
345.6, -0.7, 96.5, 96.5, 2019-01-03 19:00:00, -0.722
341.9, -1.0, 96.4, 96.4, 2019-01-03 20:00:00, -0.992999
334.5, -1.1, 96.4, 96.4, 2019-01-03 21:00:00, -1.094
345.3, -1.2, 96.3, 96.3, 2019-01-03 22:00:00, -1.231
349.6, -1.6, 95.8, 95.8, 2019-01-03 23:00:00, -1.558
346.4, -1.6, 95.5, 95.5, 2019-01-04 00:00:00, -1.641
344.4, -1.9, 95.6, 95.6, 2019-01-04 01:00:00, -1.858
341.6, -1.9, 95.8, 95.8, 2019-01-04 02:00:00, -1.899
343.9, -1.9, 95.8, 95.8, 2019-01-04 03:00:00, -1.863
337.3, -1.9, 95.5, 95.5, 2019-01-04 04:00:00, -1.886
336.9, -2.0, 95.7, 95.7, 2019-01-04 05:00:00, -1.953
273.9, -2.4, 95.3, 95.3, 2019-01-04 06:00:00, -2.364
345.3, -2.7, 94.2, 94.2, 2019-01-04 07:00:00, -2.739
357.8, -3.1, 93.9, 93.9, 2019-01-04 08:00:00, -3.076
342.1, -3.1, 93.9, 93.9, 2019-01-04 09:00:00, -3.106
337.3, -3.0, 92.3, 92.3, 2019-01-04 10:00:00, -2.976
347.4, -2.9, 92.3, 92.3, 2019-01-04 11:00:00, -2.936
347.1, -2.9, 91.7, 91.7, 2019-01-04 12:00:00, -2.921
341.5, -2.8, 91.3, 91.3, 2019-01-04 13:00:00, -2.752
346.3, -2.5, 90.8, 90.8, 2019-01-04 14:00:00, -2.546
347.4, -2.3, 89.6, 89.6, 2019-01-04 15:00:00, -2.29
347.3, -2.6, 90.9, 90.9, 2019-01-04 16:00:00, -2.568
347.9, -2.6, 93.2, 93.2, 2019-01-04 17:00:00, -2.599
347.8, -2.7, 93.0, 93.0, 2019-01-04 18:00:00, -2.699
328.7, -2.7, 93.1, 93.1, 2019-01-04 19:00:00, -2.715
353.2, -2.8, 92.9, 92.9, 2019-01-04 20:00:00, -2.789
338.4, -2.7, 93.1, 93.1, 2019-01-04 21:00:00, -2.681
354.7, -2.8, 93.3, 93.3, 2019-01-04 22:00:00, -2.773
252.3, -2.8, 93.8, 93.8, 2019-01-04 23:00:00, -2.799
62.9, -2.7, 93.6, 93.6, 2019-01-05 00:00:00, -2.749
0.0, -2.8, 93.6, 93.6, 2019-01-05 01:00:00, -2.758
0.0, -2.7, 93.2, 93.2, 2019-01-05 02:00:00, -2.72
0.0, -3.4, 93.5, 93.5, 2019-01-05 03:00:00, -3.365
0.0, -3.3, 94.3, 94.3, 2019-01-05 04:00:00, -3.275
0.0, -3.0, 94.4, 94.4, 2019-01-05 05:00:00, -2.996
0.0, -3.2, 94.3, 94.3, 2019-01-05 06:00:00, -3.178
0.0, -3.6, 94.7, 94.7, 2019-01-05 07:00:00, -3.635
0.0, -3.4, 95.1, 95.1, 2019-01-05 08:00:00, -3.393
0.0, -3.8, 94.9, 94.9, 2019-01-05 09:00:00, -3.849
0.0, -3.9, 94.7, 94.7, 2019-01-05 10:00:00, -3.949
0.0, -3.5, 93.7, 93.7, 2019-01-05 11:00:00, -3.509
0.0, -2.3, 90.1, 90.1, 2019-01-05 12:00:00, -2.312
0.0, -1.3, 87.0, 87.0, 2019-01-05 13:00:00, -1.304
0.0, -1.4, 89.8, 89.8, 2019-01-05 14:00:00, -1.366
0.0, -1.0, 89.1, 89.1, 2019-01-05 15:00:00, -1.01
0.0, -1.7, 92.4, 92.4, 2019-01-05 16:00:00, -1.725
0.0, -2.1, 94.2, 94.2, 2019-01-05 17:00:00, -2.07
0.0, -2.0, 95.2, 95.2, 2019-01-05 18:00:00, -2.024
0.0, -2.1, 95.6, 95.6, 2019-01-05 19:00:00, -2.132
0.0, -2.4, 95.9, 95.9, 2019-01-05 20:00:00, -2.393
0.0, -2.2, 96.2, 96.2, 2019-01-05 21:00:00, -2.151
0.0, -1.9, 96.2, 96.2, 2019-01-05 22:00:00, -1.865
0.0, -1.8, 96.2, 96.2, 2019-01-05 23:00:00, -1.764
None, -1.6, 96.2, 96.2, 2019-01-06 00:00:00, -1.587
None, -1.2, 96.3, 96.3, 2019-01-06 01:00:00, -1.18
None, -0.8, 96.3, 96.3, 2019-01-06 02:00:00, -0.760999
None, -0.3, 96.4, 96.4, 2019-01-06 03:00:00, -0.303999
None, -0.2, 96.5, 96.5, 2019-01-06 04:00:00, -0.168999
None, -0.1, 96.6, 96.6, 2019-01-06 05:00:00, -0.082
None, -0.1, 96.7, 96.7, 2019-01-06 06:00:00, -0.052999
None, -0.1, 96.7, 96.7, 2019-01-06 07:00:00, -0.081
None, 0.0, 96.8, 96.8, 2019-01-06 08:00:00, -0.043999
347.3, 0.2, 96.9, 96.9, 2019-01-06 09:00:00, 0.194
347.1, -0.1, 95.7, 95.7, 2019-01-06 10:00:00, -0.061
350.0, -0.9, 92.2, 92.2, 2019-01-06 11:00:00, -0.875998
342.1, -1.9, 91.6, 91.6, 2019-01-06 12:00:00, -1.904
343.8, -2.4, 92.1, 92.1, 2019-01-06 13:00:00, -2.389
324.0, -3.0, 93.2, 93.2, 2019-01-06 14:00:00, -2.956
313.8, -3.9, 90.8, 90.8, 2019-01-06 15:00:00, -3.907
354.0, -4.9, 90.8, 90.8, 2019-01-06 16:00:00, -4.946
1.0, -5.2, 91.5, 91.5, 2019-01-06 17:00:00, -5.183
356.1, -5.6, 89.9, 89.9, 2019-01-06 18:00:00, -5.591
350.3, -6.0, 88.6, 88.6, 2019-01-06 19:00:00, -6.036
351.1, -6.3, 87.7, 87.7, 2019-01-06 20:00:00, -6.279
359.5, -6.6, 87.1, 87.1, 2019-01-06 21:00:00, -6.6
346.1, -6.9, 89.3, 89.3, 2019-01-06 22:00:00, -6.929
339.0, -7.1, 85.8, 85.8, 2019-01-06 23:00:00, -7.077
343.8, -8.0, 82.7, 82.7, 2019-01-07 00:00:00, -7.99
346.9, -9.0, 82.5, 82.5, 2019-01-07 01:00:00, -9.03
345.6, -9.2, 80.8, 80.8, 2019-01-07 02:00:00, -9.19
350.3, -9.5, 80.7, 80.7, 2019-01-07 03:00:00, -9.5
355.7, -9.9, 81.3, 81.3, 2019-01-07 04:00:00, -9.88
1.6, -10.5, 81.9, 81.9, 2019-01-07 05:00:00, -10.49
0.1, -11.1, 82.3, 82.3, 2019-01-07 06:00:00, -11.08
40.8, -11.3, 82.4, 82.4, 2019-01-07 07:00:00, -11.3
88.5, -11.8, 82.4, 82.4, 2019-01-07 08:00:00, -11.8
101.9, -12.4, 83.6, 83.6, 2019-01-07 09:00:00, -12.37
34.2, -12.8, 83.3, 83.3, 2019-01-07 10:00:00, -12.77
13.6, -11.3, 81.3, 81.3, 2019-01-07 11:00:00, -11.28
337.2, -10.5, 82.2, 82.2, 2019-01-07 12:00:00, -10.54
339.7, -9.7, 79.6, 79.62, 2019-01-07 13:00:00, -9.66
11.5, -9.4, 78.6, 78.58, 2019-01-07 14:00:00, -9.37
6.8, -8.8, 77.6, 77.62, 2019-01-07 15:00:00, -8.79
346.8, -10.2, 83.7, 83.7, 2019-01-07 16:00:00, -10.22
3.0, -12.2, 88.9, 88.9, 2019-01-07 17:00:00, -12.2
349.2, -14.2, 86.7, 86.7, 2019-01-07 18:00:00, -14.22
350.8, -15.6, 85.2, 85.2, 2019-01-07 19:00:00, -15.57
319.8, -16.3, 84.6, 84.6, 2019-01-07 20:00:00, -16.31
195.5, -17.1, 83.3, 83.3, 2019-01-07 21:00:00, -17.09
140.3, -16.9, 83.2, 83.2, 2019-01-07 22:00:00, -16.89
104.2, -16.6, 84.1, 84.1, 2019-01-07 23:00:00, -16.63
115.5, -16.0, 87.2, 87.2, 2019-01-08 00:00:00, -15.99
88.5, -16.2, 85.5, 85.5, 2019-01-08 01:00:00, -16.19
122.5, -16.1, 84.1, 84.1, 2019-01-08 02:00:00, -16.11
96.8, -16.9, 84.3, 84.3, 2019-01-08 03:00:00, -16.93
73.5, -17.3, 83.2, 83.2, 2019-01-08 04:00:00, -17.26
42.6, -17.1, 82.7, 82.7, 2019-01-08 05:00:00, -17.08
13.4, -17.6, 83.0, 83.0, 2019-01-08 06:00:00, -17.57
25.8, -19.0, 81.2, 81.2, 2019-01-08 07:00:00, -19.02
14.1, -20.2, 79.5, 79.52, 2019-01-08 08:00:00, -20.23
26.2, -20.5, 79.3, 79.33, 2019-01-08 09:00:00, -20.5
None, -20.0, 79.7, 79.72, 2019-01-08 10:00:00, -19.97
122.4, -19.1, 80.3, 80.3, 2019-01-08 11:00:00, -19.09
105.4, -17.9, 81.0, 81.0, 2019-01-08 12:00:00, -17.93
None, -16.6, 82.1, 82.1, 2019-01-08 13:00:00, -16.58
142.3, -15.4, 83.5, 83.5, 2019-01-08 14:00:00, -15.42
126.6, -14.1, 84.8, 84.8, 2019-01-08 15:00:00, -14.12
101.8, -13.1, 85.6, 85.6, 2019-01-08 16:00:00, -13.11
343.2, -12.5, 86.3, 86.3, 2019-01-08 17:00:00, -12.51
341.3, -11.7, 87.0, 87.0, 2019-01-08 18:00:00, -11.71
347.2, -10.2, 87.4, 87.4, 2019-01-08 19:00:00, -10.23
357.7, -9.6, 88.4, 88.4, 2019-01-08 20:00:00, -9.61
347.4, -9.1, 87.6, 87.6, 2019-01-08 21:00:00, -9.07
345.9, -8.8, 87.8, 87.8, 2019-01-08 22:00:00, -8.77
343.9, -8.4, 88.5, 88.5, 2019-01-08 23:00:00, -8.41
343.0, -8.0, 89.5, 89.5, 2019-01-09 00:00:00, -7.997
340.9, -7.6, 89.9, 89.9, 2019-01-09 01:00:00, -7.573
347.8, -7.3, 90.7, 90.7, 2019-01-09 02:00:00, -7.274
344.9, -7.0, 90.7, 90.7, 2019-01-09 03:00:00, -6.999
341.3, -6.9, 90.3, 90.3, 2019-01-09 04:00:00, -6.852
345.8, -6.4, 88.9, 88.9, 2019-01-09 05:00:00, -6.441
343.7, -6.1, 88.3, 88.3, 2019-01-09 06:00:00, -6.097
348.2, -5.8, 88.6, 88.6, 2019-01-09 07:00:00, -5.834
350.0, -5.5, 88.6, 88.6, 2019-01-09 08:00:00, -5.522
355.0, -5.4, 87.8, 87.8, 2019-01-09 09:00:00, -5.386
350.1, -5.3, 90.3, 90.3, 2019-01-09 10:00:00, -5.347
343.3, -5.4, 91.0, 91.0, 2019-01-09 11:00:00, -5.423
342.6, -5.4, 89.5, 89.5, 2019-01-09 12:00:00, -5.431
345.9, -5.1, 89.6, 89.6, 2019-01-09 13:00:00, -5.081
339.7, -4.7, 90.4, 90.4, 2019-01-09 14:00:00, -4.708
338.7, -4.4, 91.3, 91.3, 2019-01-09 15:00:00, -4.436
340.9, -4.2, 89.9, 89.9, 2019-01-09 16:00:00, -4.177
350.9, -4.0, 88.7, 88.7, 2019-01-09 17:00:00, -4.02
346.8, -4.0, 89.4, 89.4, 2019-01-09 18:00:00, -4.008
349.5, -4.1, 89.4, 89.4, 2019-01-09 19:00:00, -4.141
353.9, -4.3, 89.1, 89.1, 2019-01-09 20:00:00, -4.29
354.5, -4.4, 89.5, 89.5, 2019-01-09 21:00:00, -4.36
341.3, -4.3, 89.7, 89.7, 2019-01-09 22:00:00, -4.279
350.3, -4.4, 90.2, 90.2, 2019-01-09 23:00:00, -4.44
356.2, -4.4, 91.0, 91.0, 2019-01-10 00:00:00, -4.423
16.5, -4.6, 91.5, 91.5, 2019-01-10 01:00:00, -4.551
1.8, -4.9, 91.5, 91.5, 2019-01-10 02:00:00, -4.917
2.9, -5.0, 92.4, 92.4, 2019-01-10 03:00:00, -5.026
0.2, -4.3, 92.0, 92.0, 2019-01-10 04:00:00, -4.271
356.6, -3.8, 91.6, 91.6, 2019-01-10 05:00:00, -3.835
2.0, -3.6, 91.7, 91.7, 2019-01-10 06:00:00, -3.608
0.6, -3.4, 91.2, 91.2, 2019-01-10 07:00:00, -3.38
4.8, -3.6, 91.6, 91.6, 2019-01-10 08:00:00, -3.616
3.4, -4.5, 92.5, 92.5, 2019-01-10 09:00:00, -4.461
2.6, -4.4, 91.9, 91.9, 2019-01-10 10:00:00, -4.437
1.4, -3.8, 90.7, 90.7, 2019-01-10 11:00:00, -3.752
1.5, -2.8, 90.1, 90.1, 2019-01-10 12:00:00, -2.795
0.3, -2.2, 89.9, 89.9, 2019-01-10 13:00:00, -2.233
4.2, -1.5, 89.8, 89.8, 2019-01-10 14:00:00, -1.518
6.1, -1.1, 90.0, 90.0, 2019-01-10 15:00:00, -1.101
3.8, -1.3, 91.1, 91.1, 2019-01-10 16:00:00, -1.293
7.0, -1.6, 93.5, 93.5, 2019-01-10 17:00:00, -1.588
9.3, -1.2, 94.3, 94.3, 2019-01-10 18:00:00, -1.21
2.9, -1.0, 95.0, 95.0, 2019-01-10 19:00:00, -1.031
6.5, -0.8, 95.2, 95.2, 2019-01-10 20:00:00, -0.827
9.3, -0.7, 95.2, 95.2, 2019-01-10 21:00:00, -0.699
1.6, -0.6, 95.0, 95.0, 2019-01-10 22:00:00, -0.61
355.8, -0.2, 94.4, 94.4, 2019-01-10 23:00:00, -0.188998
7.9, -0.2, 94.4, 94.4, 2019-01-11 00:00:00, -0.216998
0.5, 0.0, 94.5, 94.5, 2019-01-11 01:00:00, 0.008
20.8, 1.2, 91.5, 91.5, 2019-01-11 02:00:00, 1.156
163.5, 3.1, 81.2, 81.2, 2019-01-11 03:00:00, 3.142
168.4, 5.5, 68.2, 68.16, 2019-01-11 04:00:00, 5.481
170.7, 5.4, 68.2, 68.2, 2019-01-11 05:00:00, 5.449
167.8, 5.4, 67.3, 67.34, 2019-01-11 06:00:00, 5.437
164.8, 5.3, 66.8, 66.82, 2019-01-11 07:00:00, 5.319
169.6, 5.6, 65.2, 65.22, 2019-01-11 08:00:00, 5.58
172.9, 5.7, 64.7, 64.7, 2019-01-11 09:00:00, 5.669
170.6, 5.8, 62.9, 62.93, 2019-01-11 10:00:00, 5.784
171.2, 5.9, 61.3, 61.26, 2019-01-11 11:00:00, 5.933
170.6, 6.1, 59.1, 59.08, 2019-01-11 12:00:00, 6.133
173.1, 6.3, 58.9, 58.94, 2019-01-11 13:00:00, 6.257
170.2, 6.3, 58.0, 57.95, 2019-01-11 14:00:00, 6.302
168.7, 6.4, 56.5, 56.53, 2019-01-11 15:00:00, 6.407
170.3, 6.4, 57.0, 57.01, 2019-01-11 16:00:00, 6.36
173.4, 6.3, 57.7, 57.65, 2019-01-11 17:00:00, 6.326
172.0, 6.5, 56.5, 56.54, 2019-01-11 18:00:00, 6.466
166.0, 6.3, 56.4, 56.42, 2019-01-11 19:00:00, 6.25
160.2, 6.0, 56.8, 56.82, 2019-01-11 20:00:00, 6.025
161.8, 6.1, 57.0, 57.01, 2019-01-11 21:00:00, 6.063
168.3, 6.3, 57.0, 56.99, 2019-01-11 22:00:00, 6.259
170.5, 6.4, 57.5, 57.48, 2019-01-11 23:00:00, 6.395
181.0, 6.4, 59.8, 59.84, 2019-01-12 00:00:00, 6.366
175.0, 6.1, 60.2, 60.21, 2019-01-12 01:00:00, 6.062
169.5, 5.8, 60.8, 60.84, 2019-01-12 02:00:00, 5.847
172.1, 5.6, 62.2, 62.24, 2019-01-12 03:00:00, 5.635
170.8, 5.6, 62.5, 62.47, 2019-01-12 04:00:00, 5.561
164.8, 5.4, 62.4, 62.38, 2019-01-12 05:00:00, 5.394
160.8, 5.2, 62.6, 62.61, 2019-01-12 06:00:00, 5.244
162.2, 5.0, 63.6, 63.55, 2019-01-12 07:00:00, 5.039
159.0, 4.8, 63.8, 63.82, 2019-01-12 08:00:00, 4.844
146.9, 4.5, 64.8, 64.81, 2019-01-12 09:00:00, 4.499
154.1, 4.4, 65.1, 65.1, 2019-01-12 10:00:00, 4.432
140.1, 4.7, 63.5, 63.48, 2019-01-12 11:00:00, 4.667
134.0, 5.0, 62.6, 62.6, 2019-01-12 12:00:00, 4.962
131.7, 5.2, 62.6, 62.6, 2019-01-12 13:00:00, 5.154
109.5, 4.6, 65.8, 65.8, 2019-01-12 14:00:00, 4.602
149.6, 5.4, 59.5, 59.5, 2019-01-12 15:00:00, 5.403
132.8, 5.1, 60.3, 60.3, 2019-01-12 16:00:00, 5.137
7.1, 2.2, 82.8, 82.8, 2019-01-12 17:00:00, 2.162
5.7, 1.4, 88.8, 88.8, 2019-01-12 18:00:00, 1.411
3.9, 1.0, 91.6, 91.6, 2019-01-12 19:00:00, 0.962
340.1, 0.1, 92.7, 92.7, 2019-01-12 20:00:00, 0.079998
351.0, -0.1, 93.9, 93.9, 2019-01-12 21:00:00, -0.086
76.1, 0.2, 93.6, 93.6, 2019-01-12 22:00:00, 0.194
356.6, 0.2, 93.7, 93.7, 2019-01-12 23:00:00, 0.165998
343.7, 0.5, 93.7, 93.7, 2019-01-13 00:00:00, 0.462
344.3, 0.7, 91.7, 91.7, 2019-01-13 01:00:00, 0.675998
29.4, 0.1, 92.2, 92.2, 2019-01-13 02:00:00, 0.056
0.1, -0.1, 93.3, 93.3, 2019-01-13 03:00:00, -0.052999
358.0, -0.2, 93.7, 93.7, 2019-01-13 04:00:00, -0.240998
37.9, 0.1, 90.1, 90.1, 2019-01-13 05:00:00, 0.123
161.8, 3.9, 63.9, 63.86, 2019-01-13 06:00:00, 3.856
167.2, 3.9, 63.2, 63.19, 2019-01-13 07:00:00, 3.855
179.5, 3.2, 67.8, 67.79, 2019-01-13 08:00:00, 3.215
10.1, 1.1, 83.4, 83.4, 2019-01-13 09:00:00, 1.057
6.3, 0.7, 84.7, 84.7, 2019-01-13 10:00:00, 0.723999
19.7, 1.4, 81.3, 81.3, 2019-01-13 11:00:00, 1.424
148.1, 4.5, 59.1, 59.06, 2019-01-13 12:00:00, 4.47
144.1, 5.5, 54.7, 54.7, 2019-01-13 13:00:00, 5.477
114.3, 5.1, 59.5, 59.5, 2019-01-13 14:00:00, 5.055
141.4, 4.8, 58.7, 58.69, 2019-01-13 15:00:00, 4.775
146.9, 4.4, 58.8, 58.76, 2019-01-13 16:00:00, 4.441
1.4, 1.6, 81.8, 81.8, 2019-01-13 17:00:00, 1.561
14.7, 0.2, 85.3, 85.3, 2019-01-13 18:00:00, 0.199
357.8, -0.9, 90.4, 90.4, 2019-01-13 19:00:00, -0.916998
177.1, -1.9, 91.4, 91.4, 2019-01-13 20:00:00, -1.949
160.9, -2.5, 92.7, 92.7, 2019-01-13 21:00:00, -2.534
0.8, -3.5, 94.0, 94.0, 2019-01-13 22:00:00, -3.461
105.3, -3.9, 94.8, 94.8, 2019-01-13 23:00:00, -3.867
178.2, -3.7, 94.6, 94.6, 2019-01-14 00:00:00, -3.708
35.6, -3.9, 94.8, 94.8, 2019-01-14 01:00:00, -3.858
344.9, -3.9, 95.2, 95.2, 2019-01-14 02:00:00, -3.873
359.9, -4.2, 94.8, 94.8, 2019-01-14 03:00:00, -4.192
5.7, -4.3, 94.7, 94.7, 2019-01-14 04:00:00, -4.294
6.6, -4.3, 94.6, 94.6, 2019-01-14 05:00:00, -4.305
11.7, -4.2, 94.7, 94.7, 2019-01-14 06:00:00, -4.209
11.3, -4.8, 94.2, 94.2, 2019-01-14 07:00:00, -4.845
335.5, -4.9, 94.1, 94.1, 2019-01-14 08:00:00, -4.94
338.7, -5.2, 93.9, 93.9, 2019-01-14 09:00:00, -5.236
329.4, -5.1, 93.9, 93.9, 2019-01-14 10:00:00, -5.111
0.6, -3.8, 94.8, 94.8, 2019-01-14 11:00:00, -3.779
3.7, -2.4, 95.7, 95.7, 2019-01-14 12:00:00, -2.383
2.1, -1.9, 96.1, 96.1, 2019-01-14 13:00:00, -1.925
354.1, -1.4, 95.4, 95.4, 2019-01-14 14:00:00, -1.362
0.4, -0.6, 93.2, 93.2, 2019-01-14 15:00:00, -0.620998
338.0, -0.6, 90.7, 90.7, 2019-01-14 16:00:00, -0.647
6.6, -1.7, 92.5, 92.5, 2019-01-14 17:00:00, -1.731
346.5, -3.1, 94.1, 94.1, 2019-01-14 18:00:00, -3.143
153.3, -4.3, 94.7, 94.7, 2019-01-14 19:00:00, -4.279
187.4, -5.0, 94.3, 94.3, 2019-01-14 20:00:00, -4.98
183.2, -5.7, 93.8, 93.8, 2019-01-14 21:00:00, -5.693
133.4, -5.7, 93.5, 93.5, 2019-01-14 22:00:00, -5.709
107.7, -5.9, 93.6, 93.6, 2019-01-14 23:00:00, -5.907
180.6, -5.7, 93.8, 93.8, 2019-01-15 00:00:00, -5.667
106.8, -5.4, 93.9, 93.9, 2019-01-15 01:00:00, -5.363
100.3, -4.9, 94.1, 94.1, 2019-01-15 02:00:00, -4.901
130.0, -4.7, 94.5, 94.5, 2019-01-15 03:00:00, -4.659
98.1, -5.1, 94.4, 94.4, 2019-01-15 04:00:00, -5.115
96.5, -6.0, 93.6, 93.6, 2019-01-15 05:00:00, -5.954
127.1, -6.3, 93.2, 93.2, 2019-01-15 06:00:00, -6.282
117.3, -6.8, 92.8, 92.8, 2019-01-15 07:00:00, -6.799
126.5, -6.8, 92.7, 92.7, 2019-01-15 08:00:00, -6.826
135.4, -6.8, 92.7, 92.7, 2019-01-15 09:00:00, -6.761
154.1, -6.9, 92.6, 92.6, 2019-01-15 10:00:00, -6.902
174.6, -6.6, 92.6, 92.6, 2019-01-15 11:00:00, -6.587
187.2, -6.5, 92.7, 92.7, 2019-01-15 12:00:00, -6.537
138.9, -6.3, 92.8, 92.8, 2019-01-15 13:00:00, -6.329
134.5, -6.0, 92.9, 92.9, 2019-01-15 14:00:00, -5.998
128.7, -5.8, 93.1, 93.1, 2019-01-15 15:00:00, -5.82
344.4, -6.0, 93.1, 93.1, 2019-01-15 16:00:00, -5.991
327.6, -6.0, 93.2, 93.2, 2019-01-15 17:00:00, -5.983
0.0, -5.9, 93.2, 93.2, 2019-01-15 18:00:00, -5.9
148.1, -5.9, 93.3, 93.3, 2019-01-15 19:00:00, -5.913
133.4, -6.0, 93.3, 93.3, 2019-01-15 20:00:00, -6.047
110.2, -6.2, 93.0, 93.0, 2019-01-15 21:00:00, -6.221
133.0, -6.3, 93.0, 93.0, 2019-01-15 22:00:00, -6.251
137.6, -6.4, 92.9, 92.9, 2019-01-15 23:00:00, -6.408
148.2, -6.6, 92.7, 92.7, 2019-01-16 00:00:00, -6.583
128.5, -6.6, 92.7, 92.7, 2019-01-16 01:00:00, -6.602
117.8, -6.7, 92.5, 92.5, 2019-01-16 02:00:00, -6.738
107.9, -6.8, 92.5, 92.5, 2019-01-16 03:00:00, -6.8
