ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
,429.0,166.0, None, None,2017-12-10 00:00:00,3.5, None, 62.0, None,50
,429.0,166.0, None, None,2017-12-10 01:00:00,3.2, None, 62.0, None,50
,429.0,165.0, None, None,2017-12-10 02:00:00,2.6, None, 62.0, None,50
,429.0,165.0, None, None,2017-12-10 03:00:00,2.5, None, 62.0, None,50
,429.0,164.0, None, None,2017-12-10 04:00:00,3.1, None, 62.0, None,50
,429.0,164.0, None, None,2017-12-10 05:00:00,3.0, None, 62.0, None,50
,429.0,163.0, None, None,2017-12-10 06:00:00,3.6, None, 62.0, None,50
,429.0,163.0, None, None,2017-12-10 07:00:00,3.7, None, 62.0, None,50
,429.0,163.0, None, None,2017-12-10 08:00:00,3.4, None, 62.0, None,50
,429.0,163.0, None, None,2017-12-10 09:00:00,4.2, None, 62.0, None,50
,429.0,163.0, None, None,2017-12-10 10:00:00,5.1, None, 63.0, None,50
,429.0,163.0, None, None,2017-12-10 11:00:00,5.6, None, 62.0, None,50
,428.0,163.0, None, None,2017-12-10 12:00:00,5.0, None, 62.0, None,50
,428.0,163.0, None, None,2017-12-10 13:00:00,4.7, None, 62.0, None,50
,428.0,163.0, None, None,2017-12-10 14:00:00,4.6, None, 62.0, None,50
,428.0,163.0, None, None,2017-12-10 15:00:00,5.3, None, 63.0, None,50
,428.0,163.0, None, None,2017-12-10 16:00:00,3.6, None, 62.0, None,50
,428.0,163.0, None, None,2017-12-10 17:00:00,4.0, None, 63.0, None,50
,428.0,163.0, None, None,2017-12-10 18:00:00,4.5, None, 62.0, None,50
,428.0,163.0, None, None,2017-12-10 19:00:00,6.4, None, 62.0, None,50
,428.0,163.0, None, None,2017-12-10 20:00:00,7.3, None, 61.0, None,50
,428.0,164.0, None, None,2017-12-10 21:00:00,9.2, None, 61.0, None,50
,428.0,167.0, None, None,2017-12-10 22:00:00,8.6, None, 61.0, None,50
,428.0,168.0, None, None,2017-12-10 23:00:00,5.3, None, 62.0, None,50
,427.0,168.0, None, None,2017-12-11 00:00:00,3.9, None, 62.0, None,50
,427.0,168.0, None, None,2017-12-11 01:00:00,3.2, None, 62.0, None,50
,427.0,168.0, None, None,2017-12-11 02:00:00,3.2, None, 62.0, None,50
,427.0,167.0, None, None,2017-12-11 03:00:00,3.3, None, 62.0, None,50
,427.0,167.0, None, None,2017-12-11 04:00:00,4.9, None, 62.0, None,50
,427.0,166.0, None, None,2017-12-11 05:00:00,4.4, None, 62.0, None,50
,427.0,166.0, None, None,2017-12-11 06:00:00,5.1, None, 62.0, None,50
,427.0,166.0, None, None,2017-12-11 07:00:00,3.0, None, 62.0, None,50
,427.0,166.0, None, None,2017-12-11 08:00:00,3.5, None, 62.0, None,50
,427.0,165.0, None, None,2017-12-11 09:00:00,3.4, None, 62.0, None,50
,427.0,165.0, None, None,2017-12-11 10:00:00,3.4, None, 62.0, None,50
,427.0,165.0, None, None,2017-12-11 11:00:00,3.7, None, 62.0, None,50
,427.0,165.0, None, None,2017-12-11 12:00:00,3.4, None, 62.0, None,50
