WSPD_SCLR,time,week_of_year
2.47615,2019-12-10 00:00:00,50
2.61345,2019-12-10 01:00:00,50
2.43507,2019-12-10 02:00:00,50
2.70419,2019-12-10 03:00:00,50
3.33918,2019-12-10 04:00:00,50
3.5906,2019-12-10 05:00:00,50
3.78248,2019-12-10 06:00:00,50
4.00808,2019-12-10 07:00:00,50
3.97039,2019-12-10 08:00:00,50
3.8844,2019-12-10 09:00:00,50
4.3429,2019-12-10 10:00:00,50
4.7306,2019-12-10 11:00:00,50
5.42879,2019-12-10 12:00:00,50
4.72846,2019-12-10 13:00:00,50
4.5905,2019-12-10 14:00:00,50
5.1072,2019-12-10 15:00:00,50
5.42609,2019-12-10 16:00:00,50
5.28643,2019-12-10 17:00:00,50
5.00927,2019-12-10 18:00:00,50
5.13183,2019-12-10 19:00:00,50
4.57182,2019-12-10 20:00:00,50
4.23271,2019-12-10 21:00:00,50
4.01471,2019-12-10 22:00:00,50
3.11589,2019-12-10 23:00:00,50
3.07527,2019-12-11 00:00:00,50
2.20046,2019-12-11 01:00:00,50
2.39838,2019-12-11 02:00:00,50
1.75363,2019-12-11 03:00:00,50
1.8168,2019-12-11 04:00:00,50
1.2505,2019-12-11 05:00:00,50
1.44125,2019-12-11 06:00:00,50
1.5975,2019-12-11 07:00:00,50
1.24624,2019-12-11 08:00:00,50
0.96731,2019-12-11 09:00:00,50
1.36348,2019-12-11 10:00:00,50
2.37753,2019-12-11 11:00:00,50
2.20334,2019-12-11 12:00:00,50
2.11231,2019-12-11 13:00:00,50
2.27234,2019-12-11 14:00:00,50
2.02203,2019-12-11 15:00:00,50
2.00852,2019-12-11 16:00:00,50
2.04783,2019-12-11 17:00:00,50
2.15063,2019-12-11 18:00:00,50
1.98437,2019-12-11 19:00:00,50
1.78341,2019-12-11 20:00:00,50
2.28181,2019-12-11 21:00:00,50
2.19187,2019-12-11 22:00:00,50
1.97831,2019-12-11 23:00:00,50
2.16778,2019-12-12 00:00:00,50
2.53918,2019-12-12 01:00:00,50
2.60321,2019-12-12 02:00:00,50
2.56313,2019-12-12 03:00:00,50
2.72771,2019-12-12 04:00:00,50
2.72242,2019-12-12 05:00:00,50
3.05223,2019-12-12 06:00:00,50
3.46538,2019-12-12 07:00:00,50
3.29896,2019-12-12 08:00:00,50
3.31571,2019-12-12 09:00:00,50
3.20873,2019-12-12 10:00:00,50
3.20108,2019-12-12 11:00:00,50
2.98658,2019-12-12 12:00:00,50
2.93854,2019-12-12 13:00:00,50
2.73493,2019-12-12 14:00:00,50
2.78969,2019-12-12 15:00:00,50
2.42565,2019-12-12 16:00:00,50
2.21539,2019-12-12 17:00:00,50
2.21938,2019-12-12 18:00:00,50
2.22072,2019-12-12 19:00:00,50
2.22595,2019-12-12 20:00:00,50
1.96298,2019-12-12 21:00:00,50
1.95172,2019-12-12 22:00:00,50
1.80011,2019-12-12 23:00:00,50
1.7344,2019-12-13 00:00:00,50
1.73486,2019-12-13 01:00:00,50
1.55199,2019-12-13 02:00:00,50
1.36363,2019-12-13 03:00:00,50
1.69116,2019-12-13 04:00:00,50
2.45757,2019-12-13 05:00:00,50
2.37047,2019-12-13 06:00:00,50
2.32172,2019-12-13 07:00:00,50
2.01697,2019-12-13 08:00:00,50
1.94204,2019-12-13 09:00:00,50
2.27024,2019-12-13 10:00:00,50
2.23758,2019-12-13 11:00:00,50
2.1405,2019-12-13 12:00:00,50
2.37278,2019-12-13 13:00:00,50
1.83299,2019-12-13 14:00:00,50
1.58157,2019-12-13 15:00:00,50
1.587,2019-12-13 16:00:00,50
0.853532,2019-12-13 17:00:00,50
1.18781,2019-12-13 18:00:00,50
1.07048,2019-12-13 19:00:00,50
1.2224,2019-12-13 20:00:00,50
0.722887,2019-12-13 21:00:00,50
0.852025,2019-12-13 22:00:00,50
1.76626,2019-12-13 23:00:00,50
2.17299,2019-12-14 00:00:00,50
2.0567,2019-12-14 01:00:00,50
2.5193,2019-12-14 02:00:00,50
2.51332,2019-12-14 03:00:00,50
2.46613,2019-12-14 04:00:00,50
1.88251,2019-12-14 05:00:00,50
1.52112,2019-12-14 06:00:00,50
2.26642,2019-12-14 07:00:00,50
1.18801,2019-12-14 08:00:00,50
1.10717,2019-12-14 09:00:00,50
1.63254,2019-12-14 10:00:00,50
2.21377,2019-12-14 11:00:00,50
1.56294,2019-12-14 12:00:00,50
1.04235,2019-12-14 13:00:00,50
1.14751,2019-12-14 14:00:00,50
1.35441,2019-12-14 15:00:00,50
1.06041,2019-12-14 16:00:00,50
1.19945,2019-12-14 17:00:00,50
1.29909,2019-12-14 18:00:00,50
1.7976,2019-12-14 19:00:00,50
1.60185,2019-12-14 20:00:00,50
3.35448,2019-12-14 21:00:00,50
4.07088,2019-12-14 22:00:00,50
4.34019,2019-12-14 23:00:00,50
4.05868,2019-12-15 00:00:00,50
4.20978,2019-12-15 01:00:00,50
4.30751,2019-12-15 02:00:00,50
4.03681,2019-12-15 03:00:00,50
3.83007,2019-12-15 04:00:00,50
3.94058,2019-12-15 05:00:00,50
2.98715,2019-12-15 06:00:00,50
2.83304,2019-12-15 07:00:00,50
2.55215,2019-12-15 08:00:00,50
1.45328,2019-12-15 09:00:00,50
0.919723,2019-12-15 10:00:00,50
2.44733,2019-12-15 11:00:00,50
4.0739,2019-12-15 12:00:00,50
4.25375,2019-12-15 13:00:00,50
4.42004,2019-12-15 14:00:00,50
4.46561,2019-12-15 15:00:00,50
5.13431,2019-12-15 16:00:00,50
4.16913,2019-12-15 17:00:00,50
2.24902,2019-12-15 18:00:00,50
1.34118,2019-12-15 19:00:00,50
1.02568,2019-12-15 20:00:00,50
1.28657,2019-12-15 21:00:00,50
1.36368,2019-12-15 22:00:00,50
1.69097,2019-12-15 23:00:00,50
2.97975,2019-12-16 00:00:00,50
2.12885,2019-12-16 01:00:00,50
1.99583,2019-12-16 02:00:00,50
1.45297,2019-12-16 03:00:00,50
0.564082,2019-12-16 04:00:00,50
0.985287,2019-12-16 05:00:00,50
0.933433,2019-12-16 06:00:00,50
1.01669,2019-12-16 07:00:00,50
1.63129,2019-12-16 08:00:00,50
1.65382,2019-12-16 09:00:00,50
