pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,204.0, None, 1.5,1.4, 128.0, None, None, None,488.0,2021-04-30 00:00:00, None,18
None, None,204.0, None, 1.3,1.2, 128.0, None, None, None,487.0,2021-04-30 02:00:00, None,18
None, None,204.0, None, 5.6,4.8, 126.0, None, None, None,486.0,2021-04-30 15:00:00, None,18
None, None,204.0, None, 5.3,4.8, 126.0, None, None, None,486.0,2021-04-30 17:00:00, None,18
0.0, None,204.0, None, 1.0,0.9, 125.0, None, None, None,481.0,2021-05-01 02:00:00, None,18
None, None,204.0, None, 5.7,5.7, 122.0, None, None, None,479.0,2021-05-01 19:00:00, None,18
None, None,204.0, None, 0.8,0.7, 122.0, None, None, None,474.0,2021-05-02 00:00:00, None,18
None, None,204.0, None, 0.6,0.6, 122.0, None, None, 0.0,473.0,2021-05-02 01:00:00, None,18
None, None,204.0, None, 5.2,4.3, 122.0, None, None, None,470.0,2021-05-02 11:00:00, None,18
None, None,204.0, None, 6.7,7.0, 121.0, None, None, None,472.0,2021-05-02 14:00:00, None,18
None, None,204.0, None, 5.9,5.1, 121.0, None, None, None,472.0,2021-05-02 16:00:00, None,18
None, None,204.0, None, -1.3,-1.2, 121.0, None, None, None,469.0,2021-05-02 23:00:00, None,18
None, None,204.0, None, 1.0,0.5, 120.0, None, None, None,464.0,2021-05-03 09:00:00, None,18
None, None,205.0, None, 6.2,5.8, 119.0, None, None, None,466.0,2021-05-03 17:00:00, None,18
None, None,205.0, None, 3.6,3.6, 119.0, None, None, None,465.0,2021-05-03 20:00:00, None,18
None, None,205.0, None, 0.7,0.7, 119.0, None, None, None,463.0,2021-05-04 03:00:00, None,18
None, None,205.0, None, 0.2,0.0, 119.0, None, None, None,463.0,2021-05-04 07:00:00, None,18
0.0, None,205.0, None, 6.2,5.9, 117.0, None, None, None,462.0,2021-05-04 17:00:00, None,18
None, None,205.0, None, 1.5,1.5, 118.0, None, None, None,457.0,2021-05-04 23:00:00, None,18
None, None,205.0, None, 7.5,7.1, 117.0, None, None, None,449.0,2021-05-05 12:00:00, None,18
None, None,205.0, None, 9.2,8.1, 116.0, None, None, None,451.0,2021-05-05 15:00:00, None,18
None, None,205.0, None, 8.6,8.4, 115.0, None, None, None,450.0,2021-05-05 19:00:00, None,18
None, None,205.0, None, 5.2,5.0, 112.0, None, None, None,441.0,2021-05-06 22:00:00, None,18
