air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
5.7,5.7, -7999.0,7.8,56.0,2022-04-16 00:00:00,-2.0,16
4.7,4.4, -7999.0,7.8,65.0,2022-04-16 01:00:00,-1.0,16
5.2,4.4, -7999.0,7.8,58.0,2022-04-16 02:00:00,-2.0,16
4.7,4.3, -7999.0,7.8,57.0,2022-04-16 03:00:00,-3.0,16
4.2,4.0, -7999.0,7.8,59.0,2022-04-16 04:00:00,-3.0,16
4.7,4.0, -7999.0,7.8,56.0,2022-04-16 05:00:00,-3.0,16
4.3,4.0, -7999.0,7.8,59.0,2022-04-16 06:00:00,-3.0,16
4.2,3.4, -7999.0,4.4,57.0,2022-04-16 07:00:00,-3.0,16
3.4,3.4, -7999.0,4.5,64.0,2022-04-16 08:00:00,-3.0,16
4.0,3.3, -7999.0,4.5,56.0,2022-04-16 09:00:00,-4.0,16
4.7,3.3, -7999.0,5.1,53.0,2022-04-16 10:00:00,-4.0,16
5.5,3.3, -7999.0,6.0,56.0,2022-04-16 11:00:00,-2.0,16
7.2,3.3, -7999.0,7.6,53.0,2022-04-16 12:00:00,-2.0,16
7.4,3.3, -7999.0,7.9,52.0,2022-04-16 13:00:00,-2.0,16
8.3,3.3, -7999.0,8.5,49.0,2022-04-16 14:00:00,-2.0,16
8.6,3.3, -7999.0,8.7,45.0,2022-04-16 15:00:00,-2.0,16
9.0,3.3, -7999.0,9.3,37.0,2022-04-16 16:00:00,-5.0,16
9.0,3.3, -7999.0,9.3,33.0,2022-04-16 17:00:00,-6.0,16
9.0,3.3, -7999.0,9.3,34.0,2022-04-16 18:00:00,-6.0,16
8.3,8.3, -7999.0,9.4,38.0,2022-04-16 19:00:00,-5.0,16
7.7,7.7, -7999.0,9.4,56.0,2022-04-16 20:00:00,0.0,16
7.3,7.3, -7999.0,9.4,61.0,2022-04-16 21:00:00,0.0,16
7.3,7.2, -7999.0,9.4,65.0,2022-04-16 22:00:00,1.0,16
7.0,7.0, -7999.0,9.4,58.0,2022-04-16 23:00:00,0.0,16
6.5,6.5, -7999.0,9.4,68.0,2022-04-17 00:00:00,1.0,16
5.8,5.7, -7999.0,9.4,78.0,2022-04-17 01:00:00,2.0,16
5.4,5.4, -7999.0,9.4,77.0,2022-04-17 02:00:00,2.0,16
5.2,5.0, -7999.0,9.4,77.0,2022-04-17 03:00:00,1.0,16
4.6,4.1, -7999.0,9.4,82.0,2022-04-17 04:00:00,2.0,16
4.8,4.1, -7999.0,9.4,83.0,2022-04-17 05:00:00,3.0,16
4.2,4.1, -7999.0,9.4,87.0,2022-04-17 06:00:00,2.0,16
4.4,4.0, -7999.0,4.5,86.0,2022-04-17 07:00:00,2.0,16
4.3,4.0, -7999.0,4.5,87.0,2022-04-17 08:00:00,2.0,16
4.8,4.0, -7999.0,5.1,81.0,2022-04-17 09:00:00,2.0,16
5.6,4.0, -7999.0,5.8,73.0,2022-04-17 10:00:00,1.0,16
6.6,4.0, -7999.0,6.7,62.0,2022-04-17 11:00:00,0.0,16
7.1,4.0, -7999.0,7.2,60.0,2022-04-17 12:00:00,0.0,16
7.4,4.0, -7999.0,7.4,63.0,2022-04-17 13:00:00,1.0,16
9.2,4.0, -7999.0,9.6,52.0,2022-04-17 14:00:00,0.0,16
