CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
-4.923,71.38,2022-04-16 00:00:00,-9.0,16
-6.693,76.08,2022-04-16 01:00:00,-10.0,16
-8.15,77.62,2022-04-16 02:00:00,-11.0,16
-9.36,81.6,2022-04-16 03:00:00,-12.0,16
-10.41,84.2,2022-04-16 04:00:00,-13.0,16
-11.17,85.0,2022-04-16 05:00:00,-13.0,16
-11.95,86.5,2022-04-16 06:00:00,-13.0,16
-11.15,85.1,2022-04-16 07:00:00,-13.0,16
-4.576,70.45,2022-04-16 08:00:00,-9.0,16
-0.608,47.37,2022-04-16 09:00:00,-10.0,16
1.529,41.1,2022-04-16 10:00:00,-10.0,16
2.094,35.13,2022-04-16 11:00:00,-12.0,16
2.913,31.5,2022-04-16 12:00:00,-12.0,16
4.424,26.06,2022-04-16 13:00:00,-14.0,16
2.554,25.84,2022-04-16 14:00:00,-15.0,16
2.438,32.44,2022-04-16 15:00:00,-13.0,16
3.397,28.25,2022-04-16 16:00:00,-14.0,16
3.748,23.77,2022-04-16 17:00:00,-15.0,16
3.604,26.54,2022-04-16 18:00:00,-13.0,16
2.681,33.24,2022-04-16 19:00:00,-12.0,16
0.219,42.15,2022-04-16 20:00:00,-10.0,16
-1.876,50.26,2022-04-16 21:00:00,-10.0,16
-2.512,56.08,2022-04-16 22:00:00,-9.0,16
-3.797,62.29,2022-04-16 23:00:00,-9.0,16
-4.825,67.66,2022-04-17 00:00:00,-9.0,16
-5.852,72.42,2022-04-17 01:00:00,-10.0,16
-7.065,75.6,2022-04-17 02:00:00,-10.0,16
-8.25,81.2,2022-04-17 03:00:00,-11.0,16
-9.03,81.5,2022-04-17 04:00:00,-11.0,16
-10.11,82.7,2022-04-17 05:00:00,-12.0,16
-10.0,84.2,2022-04-17 07:00:00,-12.0,16
-2.576,70.33,2022-04-17 08:00:00,-7.0,16
1.192,50.75,2022-04-17 09:00:00,-8.0,16
2.488,46.12,2022-04-17 10:00:00,-8.0,16
4.147,34.05,2022-04-17 11:00:00,-10.0,16
3.979,34.39,2022-04-17 12:00:00,-10.0,16
6.09,29.77,2022-04-17 13:00:00,-11.0,16
5.581,28.91,2022-04-17 15:00:00,-11.0,16
6.136,27.55,2022-04-17 16:00:00,-12.0,16
5.867,26.75,2022-04-17 17:00:00,-12.0,16
5.951,22.31,2022-04-17 18:00:00,-14.0,16
5.42,21.37,2022-04-17 19:00:00,-15.0,16
3.099,25.63,2022-04-17 20:00:00,-15.0,16
-2.166,39.97,2022-04-17 21:00:00,-12.0,16
-3.487,46.99,2022-04-17 22:00:00,-12.0,16
-4.424,49.2,2022-04-17 23:00:00,-12.0,16
-5.459,57.55,2022-04-18 00:00:00,-12.0,16
-4.694,59.99,2022-04-18 01:00:00,-10.0,16
-3.945,63.88,2022-04-18 02:00:00,-9.0,16
-4.474,66.56,2022-04-18 03:00:00,-9.0,16
-1.993,53.82,2022-04-18 04:00:00,-9.0,16
-1.825,55.79,2022-04-18 05:00:00,-9.0,16
-2.753,62.31,2022-04-18 06:00:00,-8.0,16
-0.002,50.48,2022-04-18 07:00:00,-9.0,16
1.318,48.96,2022-04-18 08:00:00,-8.0,16
2.217,52.91,2022-04-18 09:00:00,-7.0,16
2.357,52.18,2022-04-18 10:00:00,-6.0,16
3.322,49.94,2022-04-18 11:00:00,-6.0,16
4.177,47.91,2022-04-18 12:00:00,-5.0,16
3.87,55.41,2022-04-18 13:00:00,-4.0,16
3.442,62.05,2022-04-18 14:00:00,-3.0,16
3.568,63.0,2022-04-18 15:00:00,-3.0,16
4.042,64.29,2022-04-18 16:00:00,-2.0,16
3.927,66.71,2022-04-18 17:00:00,-2.0,16
3.055,78.74,2022-04-18 18:00:00,0.0,16
2.581,83.9,2022-04-18 19:00:00,0.0,16
1.691,92.5,2022-04-18 20:00:00,0.0,16
1.299,94.3,2022-04-18 21:00:00,1.0,16
0.933,95.5,2022-04-18 22:00:00,0.0,16
1.094,94.0,2022-04-18 23:00:00,0.0,16
1.217,94.0,2022-04-19 00:00:00,0.0,16
0.687,94.0,2022-04-19 01:00:00,0.0,16
0.755,82.5,2022-04-19 02:00:00,-2.0,16
-0.57,82.4,2022-04-19 03:00:00,-3.0,16
-0.835,76.89,2022-04-19 04:00:00,-4.0,16
-0.942,72.07,2022-04-19 05:00:00,-5.0,16
-0.849,71.71,2022-04-19 06:00:00,-4.0,16
-0.387,69.31,2022-04-19 07:00:00,-5.0,16
0.313,65.52,2022-04-19 08:00:00,-6.0,16
0.906,66.84,2022-04-19 09:00:00,-4.0,16
3.088,52.31,2022-04-19 10:00:00,-6.0,16
4.495,34.17,2022-04-19 11:00:00,-9.0,16
4.195,32.96,2022-04-19 12:00:00,-10.0,16
3.715,43.26,2022-04-19 13:00:00,-8.0,16
1.683,63.72,2022-04-19 14:00:00,-4.0,16
3.084,59.32,2022-04-19 15:00:00,-4.0,16
3.994,45.86,2022-04-19 16:00:00,-7.0,16
3.924,42.19,2022-04-19 17:00:00,-8.0,16
3.601,45.33,2022-04-19 18:00:00,-7.0,16
2.519,55.87,2022-04-19 19:00:00,-5.0,16
0.643,67.66,2022-04-19 20:00:00,-4.0,16
-1.058,73.83,2022-04-19 21:00:00,-4.0,16
-2.609,83.7,2022-04-19 22:00:00,-4.0,16
-3.527,87.5,2022-04-19 23:00:00,-5.0,16
-4.41,89.9,2022-04-20 00:00:00,-5.0,16
-4.75,90.2,2022-04-20 01:00:00,-6.0,16
-4.365,90.0,2022-04-20 02:00:00,-5.0,16
-5.006,92.3,2022-04-20 03:00:00,-6.0,16
-6.26,92.5,2022-04-20 04:00:00,-7.0,16
-6.811,92.2,2022-04-20 05:00:00,-8.0,16
-7.478,91.6,2022-04-20 06:00:00,-8.0,16
-7.45,90.7,2022-04-20 07:00:00,-8.0,16
-3.341,90.0,2022-04-20 08:00:00,-5.0,16
-1.603,89.0,2022-04-20 09:00:00,-3.0,16
0.913,77.93,2022-04-20 10:00:00,-3.0,16
2.891,67.79,2022-04-20 11:00:00,-3.0,16
4.083,50.33,2022-04-20 12:00:00,-5.0,16
5.985,40.48,2022-04-20 13:00:00,-6.0,16
6.223,35.71,2022-04-20 14:00:00,-8.0,16
7.238,32.11,2022-04-20 15:00:00,-8.0,16
6.971,30.87,2022-04-20 16:00:00,-9.0,16
7.429,27.52,2022-04-20 17:00:00,-10.0,16
7.718,25.15,2022-04-20 18:00:00,-11.0,16
6.802,26.23,2022-04-20 19:00:00,-11.0,16
6.002,31.45,2022-04-20 20:00:00,-9.0,16
5.66,36.59,2022-04-20 21:00:00,-8.0,16
4.547,41.43,2022-04-20 22:00:00,-7.0,16
3.782,53.05,2022-04-20 23:00:00,-5.0,16
3.339,58.83,2022-04-21 00:00:00,-4.0,16
1.37,65.9,2022-04-21 01:00:00,-4.0,16
-0.632,73.69,2022-04-21 02:00:00,-4.0,16
-0.727,78.54,2022-04-21 03:00:00,-3.0,16
-2.457,82.3,2022-04-21 04:00:00,-5.0,16
-2.829,85.2,2022-04-21 05:00:00,-5.0,16
-3.114,87.6,2022-04-21 06:00:00,-5.0,16
-2.88,84.7,2022-04-21 07:00:00,-5.0,16
2.83,65.14,2022-04-21 08:00:00,-3.0,16
3.934,60.4,2022-04-21 09:00:00,-3.0,16
4.997,56.5,2022-04-21 10:00:00,-3.0,16
5.166,50.53,2022-04-21 11:00:00,-4.0,16
5.883,45.7,2022-04-21 12:00:00,-5.0,16
6.69,45.08,2022-04-21 13:00:00,-4.0,16
7.934,41.19,2022-04-21 14:00:00,-4.0,16
