pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,-2.5,-2.6, 1017.3, 0.1, 0.0,4.0,44.0,2022-04-16 00:00:00, 150.0,-12.0, 920.0,16
None,-3.1,-3.0, 1017.2, 0.0, 0.0,4.0,46.0,2022-04-16 01:00:00, 150.0,-12.0, 920.0,16
None,-3.8,-3.8, 1017.2, 0.0, 0.0,4.0,47.0,2022-04-16 02:00:00, 150.0,-12.0, 920.0,16
None,-4.2,-4.6, 1017.2, 0.0, 0.0,4.0,48.0,2022-04-16 03:00:00, 150.0,-12.0, 920.0,16
None,-5.6,-5.6, 1017.3, 0.0, 0.0,4.0,56.0,2022-04-16 04:00:00, 150.0,-12.0, 920.0,16
None,-8.2,-8.5, 1017.6, 0.0, 0.0,4.0,69.0,2022-04-16 05:00:00, 150.0,-12.0, 920.0,16
None,-8.6,-8.7, 1017.6, 0.0, 0.0,4.0,69.0,2022-04-16 06:00:00, 150.0,-13.0, 920.0,16
None,-9.6,-10.0, 1017.8, 0.0, 0.0,-8.4,70.0,2022-04-16 07:00:00, 150.0,-13.0, 920.0,16
None,-8.0,-10.6, 1017.8, 0.0, 1.0,-7.8,63.0,2022-04-16 08:00:00, 150.0,-14.0, 920.0,16
None,-6.6,-10.6, 1017.8, 0.1, 0.0,-6.5,61.0,2022-04-16 09:00:00, 150.0,-12.0, 920.0,16
None,-2.1,-10.6, 1016.3, 0.2, 0.0,-2.3,53.0,2022-04-16 10:00:00, 150.0,-10.0, 919.0,16
None,-0.7,-10.6, 1016.2, -0.1, 1.0,-0.6,45.0,2022-04-16 11:00:00, 150.0,-10.0, 919.0,16
None,0.8,-10.6, 1016.1, -0.2, 0.0,1.0,39.0,2022-04-16 12:00:00, 150.0,-12.0, 919.0,16
None,2.1,-10.6, 1015.0, -0.2, 0.0,2.1,40.0,2022-04-16 13:00:00, 150.0,-10.0, 918.0,16
None,3.1,-10.6, 1014.9, -0.1, -1.0,3.4,36.0,2022-04-16 14:00:00, 150.0,-11.0, 918.0,16
None,3.1,-10.6, 1015.0, -0.1, 1.0,3.4,36.0,2022-04-16 15:00:00, 150.0,-11.0, 918.0,16
None,3.5,-10.6, 1015.1, -0.1, 0.0,3.8,30.0,2022-04-16 16:00:00, 150.0,-12.0, 918.0,16
None,3.6,-10.6, 1015.4, 0.0, -1.0,4.2,32.0,2022-04-16 17:00:00, 149.0,-11.0, 918.0,16
None,3.9,-10.6, 1014.3, -0.2, -1.0,4.5,37.0,2022-04-16 18:00:00, 148.0,-9.0, 917.0,16
None,2.8,2.4, 1015.6, 0.0, -1.0,3.9,40.0,2022-04-16 19:00:00, 147.0,-10.0, 918.0,16
None,1.8,1.7, 1015.5, -0.1, 0.0,3.9,42.0,2022-04-16 20:00:00, 147.0,-10.0, 918.0,16
None,0.4,-0.3, 1015.5, -0.2, 0.0,3.9,42.0,2022-04-16 21:00:00, 147.0,-11.0, 918.0,16
None,0.6,-0.3, 1015.0, -0.1, 0.0,3.9,43.0,2022-04-16 22:00:00, 148.0,-11.0, 918.0,16
None,-0.2,-0.4, 1016.1, 0.0, 1.0,3.9,47.0,2022-04-16 23:00:00, 148.0,-10.0, 919.0,16
None,-0.6,-0.9, 1015.9, 0.1, 0.0,3.9,48.0,2022-04-17 00:00:00, 148.0,-10.0, 919.0,16
None,-1.0,-1.2, 1017.0, 0.0, 0.0,3.9,49.0,2022-04-17 01:00:00, 148.0,-10.0, 920.0,16
None,-1.5,-1.6, 1016.9, 0.0, 1.0,3.9,52.0,2022-04-17 02:00:00, 148.0,-9.0, 920.0,16
None,-2.6,-2.6, 1017.0, 0.0, 0.0,3.9,60.0,2022-04-17 03:00:00, 148.0,-9.0, 920.0,16
None,-3.6,-3.5, 1018.2, 0.1, 0.0,3.9,64.0,2022-04-17 04:00:00, 148.0,-9.0, 921.0,16
None,-3.9,-4.3, 1018.2, 0.0, 0.0,3.9,69.0,2022-04-17 05:00:00, 148.0,-9.0, 921.0,16
None,-4.3,-4.7, 1019.3, 0.0, 0.0,3.9,71.0,2022-04-17 06:00:00, 148.0,-9.0, 922.0,16
None,-4.8,-5.2, 1019.5, 0.0, 0.0,-4.4,71.0,2022-04-17 07:00:00, 148.0,-8.0, 922.0,16
None,-3.5,-5.2, 1019.5, 0.0, 0.0,-3.5,62.0,2022-04-17 08:00:00, 148.0,-9.0, 922.0,16
None,-1.6,-5.2, 1020.5, 0.1, 0.0,-1.7,56.0,2022-04-17 09:00:00, 148.0,-9.0, 923.0,16
None,-0.6,-5.2, 1020.4, 0.0, 0.0,-0.5,56.0,2022-04-17 10:00:00, 147.0,-8.0, 923.0,16
None,1.0,-5.2, 1020.3, 0.1, 0.0,1.1,52.0,2022-04-17 11:00:00, 148.0,-8.0, 923.0,16
None,2.1,-5.2, 1020.2, -0.1, 0.0,2.2,41.0,2022-04-17 12:00:00, 148.0,-10.0, 923.0,16
None,2.5,-5.2, 1021.3, -0.1, 0.0,2.7,45.0,2022-04-17 13:00:00, 148.0,-9.0, 924.0,16
None,3.4,-5.2, 1021.3, 0.0, 0.0,3.7,44.0,2022-04-17 14:00:00, 147.0,-6.0, 924.0,16
None,3.4,-5.2, 1020.3, -0.2, -1.0,3.8,43.0,2022-04-17 15:00:00, 147.0,-8.0, 923.0,16
None,3.7,-5.2, 1020.4, -0.1, 0.0,3.9,44.0,2022-04-17 16:00:00, 147.0,-7.0, 923.0,16
None,3.2,-5.2, 1020.5, -0.2, 0.0,4.1,43.0,2022-04-17 17:00:00, 146.0,-8.0, 923.0,16
None,2.7,-5.2, 1020.6, -0.2, -1.0,4.1,54.0,2022-04-17 18:00:00, 146.0,-6.0, 923.0,16
None,1.7,1.7, 1019.6, -0.2, 0.0,2.8,60.0,2022-04-17 19:00:00, 146.0,-5.0, 922.0,16
None,0.9,0.5, 1019.6, 0.0, 0.0,2.8,64.0,2022-04-17 20:00:00, 145.0,-6.0, 922.0,16
None,-0.6,-0.6, 1019.5, 0.0, 0.0,2.8,69.0,2022-04-17 21:00:00, 145.0,-5.0, 922.0,16
None,-2.2,-2.3, 1019.6, 0.0, 0.0,2.8,75.0,2022-04-17 22:00:00, 145.0,-6.0, 922.0,16
None,-1.8,-2.5, 1019.4, 0.1, 0.0,2.8,72.0,2022-04-17 23:00:00, 145.0,-5.0, 922.0,16
None,-2.1,-2.5, 1019.3, 0.0, 0.0,2.8,73.0,2022-04-18 00:00:00, 145.0,-6.0, 922.0,16
None,-2.6,-2.8, 1018.2, 0.0, 0.0,2.8,74.0,2022-04-18 01:00:00, 145.0,-6.0, 921.0,16
None,-3.3,-3.2, 1018.2, 0.1, 0.0,2.8,74.0,2022-04-18 02:00:00, 145.0,-6.0, 921.0,16
None,-4.2,-4.3, 1017.2, 0.0, 0.0,2.8,77.0,2022-04-18 03:00:00, 145.0,-8.0, 920.0,16
None,-4.9,-5.0, 1017.2, 0.0, -1.0,2.8,77.0,2022-04-18 04:00:00, 144.0,-8.0, 920.0,16
None,-4.7,-5.0, 1016.1, 0.0, 0.0,2.8,74.0,2022-04-18 05:00:00, 145.0,-9.0, 919.0,16
None,-5.3,-5.5, 1015.1, 0.0, 0.0,2.8,73.0,2022-04-18 06:00:00, 144.0,-9.0, 918.0,16
None,-6.0,-6.2, 1015.3, 0.1, 0.0,-5.3,73.0,2022-04-18 07:00:00, 145.0,-9.0, 918.0,16
None,-5.6,-6.2, 1014.3, -0.3, 0.0,-5.3,68.0,2022-04-18 08:00:00, 144.0,-10.0, 917.0,16
None,-3.9,-6.2, 1013.1, 0.3, 0.0,-4.0,63.0,2022-04-18 09:00:00, 144.0,-10.0, 916.0,16
None,-2.7,-6.2, 1012.1, -0.2, 0.0,-2.7,58.0,2022-04-18 10:00:00, 145.0,-9.0, 915.0,16
None,-1.4,-6.2, 1010.8, -0.1, 0.0,-1.2,55.0,2022-04-18 11:00:00, 144.0,-8.0, 914.0,16
None,0.3,-6.2, 1009.5, 0.0, 0.0,0.3,51.0,2022-04-18 12:00:00, 144.0,-8.0, 913.0,16
None,1.5,-6.2, 1007.2, -0.1, 0.0,1.8,48.0,2022-04-18 13:00:00, 144.0,-9.0, 911.0,16
None,2.4,-6.2, 1006.1, 0.1, -1.0,2.9,48.0,2022-04-18 14:00:00, 144.0,-8.0, 910.0,16
None,3.7,-6.2, 1005.0, -0.2, 0.0,3.9,44.0,2022-04-18 15:00:00, 144.0,-7.0, 909.0,16
None,3.6,-6.2, 1003.9, -0.1, 0.0,4.4,44.0,2022-04-18 16:00:00, 144.0,-7.0, 908.0,16
None,4.4,-6.2, 1002.7, 0.1, 0.0,4.4,40.0,2022-04-18 17:00:00, 144.0,-8.0, 907.0,16
None,4.1,-6.2, 1001.7, 0.0, 0.0,4.5,43.0,2022-04-18 18:00:00, 143.0,-8.0, 906.0,16
None,3.6,2.7, 1001.8, -0.1, 0.0,4.1,46.0,2022-04-18 19:00:00, 143.0,-7.0, 906.0,16
None,2.8,2.3, 1000.8, 0.0, 0.0,4.1,54.0,2022-04-18 20:00:00, 143.0,-6.0, 905.0,16
None,1.7,1.6, 1000.7, -0.1, 0.0,4.1,63.0,2022-04-18 21:00:00, 143.0,-4.0, 905.0,16
None,1.4,1.2, 1000.6, 0.1, 0.0,4.1,61.0,2022-04-18 22:00:00, 143.0,-5.0, 905.0,16
None,1.6,1.0, 1000.5, -0.1, 0.0,4.1,60.0,2022-04-18 23:00:00, 143.0,-6.0, 905.0,16
None,0.9,0.8, 1001.5, -0.1, 0.0,4.1,63.0,2022-04-19 00:00:00, 143.0,-6.0, 906.0,16
None,0.9,0.5, 1001.3, 0.1, 0.0,4.1,60.0,2022-04-19 01:00:00, 143.0,-6.0, 906.0,16
None,0.7,0.5, 1001.3, 0.0, 0.0,4.1,65.0,2022-04-19 02:00:00, 143.0,-5.0, 906.0,16
