CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
-7.837, None, None, None, 16.7, 7.308, 185.0, None, None, -7.8, -8.1, None, None, -1.8, None, None, None, None,2022-04-16 00:00:00, None, None, None, None,16
-7.495, None, None, None, 20.4, 5.251, 199.1, None, None, -7.5, -8.1, None, None, -1.8, None, None, None, None,2022-04-16 01:00:00, None, None, None, None,16
-8.34, None, None, None, 42.84, 5.424, 203.1, None, None, -8.3, -8.3, None, None, -1.8, None, None, None, None,2022-04-16 02:00:00, None, None, None, None,16
-8.82, None, None, None, 17.76, 6.521, 171.8, None, None, -8.8, -9.2, None, None, -1.8, None, None, None, None,2022-04-16 03:00:00, None, None, None, None,16
-8.1, None, None, None, 13.41, 8.41, 184.3, None, None, -8.1, -9.2, None, None, -1.8, None, None, None, None,2022-04-16 04:00:00, None, None, None, None,16
-9.17, None, None, None, 19.56, 8.71, 176.6, None, None, -9.2, -9.3, None, None, -1.8, None, None, None, None,2022-04-16 05:00:00, None, None, None, None,16
-9.37, None, None, None, 10.47, 10.06, 167.9, None, None, -9.4, -9.4, None, None, -1.8, None, None, None, None,2022-04-16 06:00:00, None, None, None, None,16
-9.3, None, None, None, 13.31, 7.751, 168.2, None, None, -9.3, -9.6, None, None, -9.2, None, None, None, None,2022-04-16 07:00:00, None, None, None, None,16
-7.165, None, None, None, 10.72, 7.437, 171.6, None, None, -7.2, -9.6, None, None, -7.2, None, None, None, None,2022-04-16 08:00:00, None, None, None, None,16
-5.579, None, None, None, 8.59, 7.125, 172.9, None, None, -5.6, -9.6, None, None, -5.5, None, None, None, None,2022-04-16 09:00:00, None, None, None, None,16
-4.046, None, None, None, 13.06, 9.28, 168.0, None, None, -4.0, -9.6, None, None, -4.1, None, None, None, None,2022-04-16 10:00:00, None, None, None, None,16
-3.71, None, None, None, 12.35, 9.03, 167.5, None, None, -3.7, -9.6, None, None, -3.0, None, None, None, None,2022-04-16 11:00:00, None, None, None, None,16
-1.379, None, None, None, 11.99, 9.13, 159.6, None, None, -1.4, -9.6, None, None, -1.4, None, None, None, None,2022-04-16 12:00:00, None, None, None, None,16
-1.771, None, None, None, 23.1, 7.321, 169.8, None, None, -1.8, -9.6, None, None, -0.6, None, None, None, None,2022-04-16 13:00:00, None, None, None, None,16
-1.974, None, None, None, 42.87, 6.815, 182.5, None, None, -2.0, -9.6, None, None, -0.1, None, None, None, None,2022-04-16 14:00:00, None, None, None, None,16
2.099, None, None, None, 41.43, 3.454, 206.1, None, None, 2.1, -9.6, None, None, 2.4, None, None, None, None,2022-04-16 15:00:00, None, None, None, None,16
1.321, None, None, None, 68.96, 1.805, 338.9, None, None, 1.3, -9.6, None, None, 4.1, None, None, None, None,2022-04-16 16:00:00, None, None, None, None,16
-2.208, None, None, None, 27.39, 5.963, 230.5, None, None, -2.2, -9.6, None, None, 4.1, None, None, None, None,2022-04-16 17:00:00, None, None, None, None,16
-2.999, None, None, None, 18.6, 11.19, 195.4, None, None, -3.0, -9.6, None, None, 4.1, None, None, None, None,2022-04-16 18:00:00, None, None, None, None,16
-3.449, None, None, None, 12.76, 12.07, 217.5, None, None, -3.4, -3.6, None, None, -2.7, None, None, None, None,2022-04-16 19:00:00, None, None, None, None,16
-4.11, None, None, None, 9.5, 17.33, 219.9, None, None, -4.1, -4.2, None, None, -2.7, None, None, None, None,2022-04-16 20:00:00, None, None, None, None,16
-4.593, None, None, None, 9.66, 14.76, 220.4, None, None, -4.6, -4.7, None, None, -2.7, None, None, None, None,2022-04-16 21:00:00, None, None, None, None,16
-5.108, None, None, None, 13.95, 13.84, 211.8, None, None, -5.1, -5.4, None, None, -2.7, None, None, None, None,2022-04-16 22:00:00, None, None, None, None,16
-5.396, None, None, None, 13.27, 13.78, 207.1, None, None, -5.4, -5.4, None, None, -2.7, None, None, None, None,2022-04-16 23:00:00, None, None, None, None,16
-5.355, None, None, None, 16.18, 11.65, 220.8, None, None, -5.4, -5.5, None, None, -2.7, None, None, None, None,2022-04-17 00:00:00, None, None, None, None,16
-5.499, None, None, None, 25.67, 7.03, 222.2, None, None, -5.5, -5.6, None, None, -2.7, None, None, None, None,2022-04-17 01:00:00, None, None, None, None,16
-5.225, None, None, None, 21.7, 9.16, 216.8, None, None, -5.2, -5.6, None, None, -2.7, None, None, None, None,2022-04-17 02:00:00, None, None, None, None,16
-5.749, None, None, None, 18.91, 7.299, 212.4, None, None, -5.7, -5.9, None, None, -2.7, None, None, None, None,2022-04-17 03:00:00, None, None, None, None,16
-5.858, None, None, None, 14.72, 9.48, 213.8, None, None, -5.9, -6.1, None, None, -2.7, None, None, None, None,2022-04-17 04:00:00, None, None, None, None,16
-6.03, None, None, None, 14.64, 8.57, 193.3, None, None, -6.0, -6.6, None, None, -2.7, None, None, None, None,2022-04-17 05:00:00, None, None, None, None,16
None, None, None, None, None, None, None, None, None, -6.7, -6.8, None, None, -2.7, None, None, None, None,2022-04-17 06:00:00, None, None, None, None,16
-6.815, None, None, None, 31.46, 4.345, 215.3, None, None, -6.8, -7.0, None, None, -5.9, None, None, None, None,2022-04-17 07:00:00, None, None, None, None,16
-6.228, None, None, None, 12.26, 7.147, 171.1, None, None, -6.2, -7.0, None, None, -5.9, None, None, None, None,2022-04-17 08:00:00, None, None, None, None,16
-4.662, None, None, None, 9.63, 7.502, 171.9, None, None, -4.7, -7.0, None, None, -4.7, None, None, None, None,2022-04-17 09:00:00, None, None, None, None,16
-3.922, None, None, None, 14.1, 9.92, 169.6, None, None, -3.9, -7.0, None, None, -3.7, None, None, None, None,2022-04-17 10:00:00, None, None, None, None,16
-3.069, None, None, None, 10.26, 12.5, 160.7, None, None, -3.1, -7.0, None, None, -2.5, None, None, None, None,2022-04-17 11:00:00, None, None, None, None,16
-1.361, None, None, None, 14.01, 13.64, 159.2, None, None, -1.4, -7.0, None, None, -1.4, None, None, None, None,2022-04-17 12:00:00, None, None, None, None,16
-0.075, None, None, None, 30.81, 5.384, 180.6, None, None, -0.1, -7.0, None, None, 4.3, None, None, None, None,2022-04-17 17:00:00, None, None, None, None,16
0.403, None, None, None, 40.3, 5.46, 177.8, None, None, 0.4, -7.0, None, None, 4.3, None, None, None, None,2022-04-17 18:00:00, None, None, None, None,16
-0.296, None, None, None, 17.91, 5.486, 176.7, None, None, -0.3, -1.3, None, None, 1.7, None, None, None, None,2022-04-17 19:00:00, None, None, None, None,16
-3.09, None, None, None, 11.52, 5.955, 177.2, None, None, -3.1, -3.0, None, None, 1.7, None, None, None, None,2022-04-17 20:00:00, None, None, None, None,16
-4.312, None, None, None, 13.67, 7.976, 186.8, None, None, -4.3, -4.3, None, None, 1.7, None, None, None, None,2022-04-17 21:00:00, None, None, None, None,16
-5.006, None, None, None, 26.02, 8.06, 153.8, None, None, -5.0, -5.2, None, None, 1.7, None, None, None, None,2022-04-17 22:00:00, None, None, None, None,16
-6.084, None, None, None, 10.78, 7.321, 130.4, None, None, -6.1, -6.1, None, None, 1.7, None, None, None, None,2022-04-17 23:00:00, None, None, None, None,16
-5.351, None, None, None, 75.23, 0.569, 4.097, None, None, -5.4, -6.1, None, None, 1.7, None, None, None, None,2022-04-18 00:00:00, None, None, None, None,16
-5.499, None, None, None, 41.92, 2.243, 6.231, None, None, -5.5, -7.1, None, None, 1.7, None, None, None, None,2022-04-18 01:00:00, None, None, None, None,16
-5.918, None, None, None, 8.13, 5.896, 344.0, None, None, -5.9, -7.1, None, None, 1.7, None, None, None, None,2022-04-18 02:00:00, None, None, None, None,16
-6.143, None, None, None, 6.46, 6.998, 337.2, None, None, -6.1, -7.1, None, None, 1.7, None, None, None, None,2022-04-18 03:00:00, None, None, None, None,16
-6.341, None, None, None, 10.44, 7.708, 336.0, None, None, -6.3, -7.1, None, None, 1.7, None, None, None, None,2022-04-18 04:00:00, None, None, None, None,16
-6.792, None, None, None, 7.664, 8.8, 338.5, None, None, -6.8, -7.1, None, None, 1.7, None, None, None, None,2022-04-18 05:00:00, None, None, None, None,16
-6.969, None, None, None, 9.47, 8.84, 330.6, None, None, -7.0, -7.1, None, None, 1.7, None, None, None, None,2022-04-18 06:00:00, None, None, None, None,16
-6.644, None, None, None, 14.3, 9.65, 341.0, None, None, -6.6, -7.1, None, None, -6.7, None, None, None, None,2022-04-18 07:00:00, None, None, None, None,16
-5.307, None, None, None, 11.64, 7.399, 326.0, None, None, -5.3, -7.1, None, None, -5.3, None, None, None, None,2022-04-18 08:00:00, None, None, None, None,16
