station_observations
ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, SWE, ONE_DAY_SNOW, time, air_temp_1, MIN_TEMP, MAX_TEMP
None, 835.0, 338.0, None, None, 2017-01-04 23:00:00, -8.9, None, None
None, 835.0, 338.0, None, None, 2017-01-05 00:00:00, -9.5, None, None
None, 836.0, 338.0, None, None, 2017-01-05 01:00:00, -9.7, None, None
None, 836.0, 338.0, None, None, 2017-01-05 02:00:00, -9.5, None, None
None, 836.0, 338.0, None, None, 2017-01-05 03:00:00, -9.9, None, None
None, 836.0, 338.0, None, None, 2017-01-05 04:00:00, -9.6, None, None
None, 836.0, 338.0, None, None, 2017-01-05 05:00:00, -9.8, None, None
None, 836.0, 338.0, None, None, 2017-01-05 06:00:00, -10.5, None, None
None, 836.0, 338.0, None, None, 2017-01-05 07:00:00, -10.2, None, None
None, 836.0, 338.0, None, None, 2017-01-05 08:00:00, -10.3, None, None
None, 836.0, 338.0, None, None, 2017-01-05 09:00:00, -10.6, None, None
None, 836.0, 338.0, None, None, 2017-01-05 10:00:00, -10.7, None, None
None, 836.0, 338.0, None, None, 2017-01-05 11:00:00, -9.9, None, None
None, 836.0, 338.0, None, None, 2017-01-05 12:00:00, -10.4, None, None
None, 836.0, 338.0, None, None, 2017-01-05 13:00:00, -10.6, None, None
None, 836.0, 338.0, None, None, 2017-01-05 14:00:00, -10.3, None, None
None, 836.0, 338.0, None, None, 2017-01-05 15:00:00, -10.3, None, None
None, 836.0, 338.0, 600.0, None, 2017-01-05 16:00:00, -10.2, None, None
None, 836.0, 338.0, None, None, 2017-01-05 17:00:00, -9.5, None, None
None, 836.0, 338.0, None, None, 2017-01-05 18:00:00, -9.2, None, None
None, 836.0, 338.0, None, None, 2017-01-05 19:00:00, -8.2, None, None
None, 836.0, 338.0, None, None, 2017-01-05 20:00:00, -8.2, None, None
None, 835.0, 338.0, None, None, 2017-01-05 21:00:00, -6.9, None, None
None, 835.0, 338.0, None, None, 2017-01-05 22:00:00, -7.1, None, None
None, 835.0, 338.0, None, None, 2017-01-05 23:00:00, -7.9, None, None
None, 835.0, 338.0, None, None, 2017-01-06 00:00:00, -8.8, None, None
None, 836.0, 338.0, None, None, 2017-01-06 01:00:00, -9.6, None, None
None, 836.0, 338.0, None, None, 2017-01-06 02:00:00, -9.5, None, None
None, 836.0, 338.0, None, None, 2017-01-06 03:00:00, -9.5, None, None
None, 836.0, 338.0, None, None, 2017-01-06 04:00:00, -9.6, None, None
None, 836.0, 338.0, None, None, 2017-01-06 05:00:00, -9.7, None, None
None, 835.0, 338.0, None, None, 2017-01-06 06:00:00, -9.6, None, None
None, 836.0, 338.0, None, None, 2017-01-06 07:00:00, -10.0, None, None
None, 836.0, 338.0, None, None, 2017-01-06 08:00:00, -10.2, None, None
None, 836.0, 338.0, None, None, 2017-01-06 09:00:00, -10.7, None, None
None, 836.0, 338.0, None, None, 2017-01-06 10:00:00, -10.0, None, None
None, 835.0, 339.0, None, None, 2017-01-06 11:00:00, -9.6, None, None
None, 835.0, 339.0, None, None, 2017-01-06 12:00:00, -9.0, None, None
None, 835.0, 339.0, None, None, 2017-01-06 13:00:00, -9.0, None, None
None, 835.0, 339.0, None, None, 2017-01-06 14:00:00, -10.2, None, None
None, 835.0, 339.0, None, None, 2017-01-06 15:00:00, -8.8, None, None
None, 835.0, 339.0, 607.0, None, 2017-01-06 16:00:00, -8.7, None, None
None, 835.0, 339.0, None, None, 2017-01-06 17:00:00, -8.4, None, None
None, 835.0, 339.0, None, None, 2017-01-06 18:00:00, -8.3, None, None
None, 835.0, 339.0, None, None, 2017-01-06 19:00:00, -8.2, None, None
None, 835.0, 339.0, None, None, 2017-01-06 20:00:00, -8.1, None, None
None, 835.0, 339.0, None, None, 2017-01-06 21:00:00, -8.2, None, None
None, 835.0, 339.0, None, None, 2017-01-06 22:00:00, -8.2, None, None
None, 836.0, 341.0, None, None, 2017-01-06 23:00:00, -8.2, None, None
None, 835.0, 341.0, None, None, 2017-01-07 00:00:00, -8.3, None, None
None, 835.0, 341.0, None, None, 2017-01-07 01:00:00, -8.4, None, None
None, 835.0, 341.0, None, None, 2017-01-07 02:00:00, -8.2, None, None
None, 836.0, 341.0, None, None, 2017-01-07 03:00:00, -8.0, None, None
None, 836.0, 341.0, None, None, 2017-01-07 04:00:00, -8.1, None, None
None, 836.0, 341.0, None, None, 2017-01-07 05:00:00, -8.0, None, None
None, 836.0, 341.0, None, None, 2017-01-07 06:00:00, -7.9, None, None
None, 836.0, 341.0, None, None, 2017-01-07 07:00:00, -8.8, None, None
None, 836.0, 341.0, None, None, 2017-01-07 08:00:00, -9.2, None, None
None, 836.0, 341.0, None, None, 2017-01-07 09:00:00, -8.7, None, None
None, 836.0, 341.0, None, None, 2017-01-07 10:00:00, -8.6, None, None
None, 836.0, 341.0, None, None, 2017-01-07 11:00:00, -8.6, None, None
None, 836.0, 341.0, None, None, 2017-01-07 12:00:00, -8.8, None, None
None, 836.0, 341.0, None, None, 2017-01-07 13:00:00, -9.2, None, None
None, 836.0, 341.0, None, None, 2017-01-07 14:00:00, -10.6, None, None
None, 836.0, 341.0, None, None, 2017-01-07 15:00:00, -11.3, None, None
None, 836.0, 341.0, 610.0, None, 2017-01-07 16:00:00, -12.0, None, None
None, 836.0, 341.0, None, None, 2017-01-07 17:00:00, -11.9, None, None
None, 836.0, 341.0, None, None, 2017-01-07 18:00:00, -12.3, None, None
None, 836.0, 341.0, None, None, 2017-01-07 19:00:00, -13.8, None, None
None, 836.0, 341.0, None, None, 2017-01-07 20:00:00, -10.5, None, None
None, 836.0, 341.0, None, None, 2017-01-07 21:00:00, -11.6, None, None
None, 836.0, 341.0, None, None, 2017-01-07 22:00:00, -10.8, None, None
None, 836.0, 341.0, None, None, 2017-01-07 23:00:00, -10.8, None, None
None, 836.0, 341.0, None, None, 2017-01-08 00:00:00, -12.6, None, None
None, 836.0, 341.0, None, None, 2017-01-08 01:00:00, -11.7, None, None
None, 836.0, 341.0, None, None, 2017-01-08 02:00:00, -12.6, None, None
None, 837.0, 341.0, None, None, 2017-01-08 03:00:00, -13.2, None, None
None, 837.0, 341.0, None, None, 2017-01-08 04:00:00, -13.4, None, None
None, 837.0, 341.0, None, None, 2017-01-08 05:00:00, -13.2, None, None
None, 837.0, 341.0, None, None, 2017-01-08 06:00:00, -13.6, None, None
None, 837.0, 341.0, None, None, 2017-01-08 07:00:00, -13.5, None, None
None, 837.0, 341.0, None, None, 2017-01-08 08:00:00, -13.4, None, None
None, 837.0, 341.0, None, None, 2017-01-08 09:00:00, -13.4, None, None
None, 837.0, 341.0, None, None, 2017-01-08 10:00:00, -12.9, None, None
None, 837.0, 341.0, None, None, 2017-01-08 11:00:00, -13.1, None, None
None, 837.0, 341.0, None, None, 2017-01-08 12:00:00, -13.1, None, None
None, 837.0, 341.0, None, None, 2017-01-08 13:00:00, -13.2, None, None
None, 837.0, 341.0, None, None, 2017-01-08 14:00:00, -13.5, None, None
None, 837.0, 341.0, None, None, 2017-01-08 15:00:00, -13.3, None, None
None, 837.0, 341.0, 610.0, None, 2017-01-08 16:00:00, -12.9, None, None
None, 836.0, 341.0, None, None, 2017-01-08 17:00:00, -12.3, None, None
None, 836.0, 341.0, None, None, 2017-01-08 18:00:00, -11.3, None, None
None, 836.0, 341.0, None, None, 2017-01-08 19:00:00, -9.2, None, None
None, 836.0, 341.0, None, None, 2017-01-08 20:00:00, -9.5, None, None
None, 836.0, 341.0, None, None, 2017-01-08 21:00:00, -10.2, None, None
None, 836.0, 341.0, None, None, 2017-01-08 22:00:00, -10.8, None, None
None, 836.0, 341.0, None, None, 2017-01-08 23:00:00, -10.0, None, None
None, 836.0, 341.0, None, None, 2017-01-09 00:00:00, -10.2, None, None
None, 836.0, 341.0, None, None, 2017-01-09 01:00:00, -10.7, None, None
None, 837.0, 341.0, None, None, 2017-01-09 02:00:00, -9.9, None, None
None, 837.0, 341.0, None, None, 2017-01-09 03:00:00, -10.9, None, None
None, 837.0, 341.0, None, None, 2017-01-09 04:00:00, -10.3, None, None
None, 838.0, 341.0, None, None, 2017-01-09 05:00:00, -10.7, None, None
None, 838.0, 341.0, None, None, 2017-01-09 06:00:00, -11.4, None, None
None, 838.0, 341.0, None, None, 2017-01-09 07:00:00, -11.5, None, None
None, 838.0, 341.0, None, None, 2017-01-09 08:00:00, -5.9, None, None
None, 838.0, 341.0, None, None, 2017-01-09 09:00:00, -5.6, None, None
None, 838.0, 341.0, None, None, 2017-01-09 10:00:00, -7.4, None, None
None, 839.0, 341.0, None, None, 2017-01-09 11:00:00, -9.2, None, None
None, 839.0, 341.0, None, None, 2017-01-09 12:00:00, -12.0, None, None
None, 840.0, 341.0, None, None, 2017-01-09 13:00:00, -12.2, None, None
None, 840.0, 341.0, None, None, 2017-01-09 14:00:00, -12.8, None, None
None, 840.0, 341.0, None, None, 2017-01-09 15:00:00, -12.2, None, None
None, 842.0, 342.0, 607.0, None, 2017-01-09 16:00:00, -13.4, None, None
None, 844.0, 342.0, None, None, 2017-01-09 17:00:00, -13.0, None, None
None, 845.0, 344.0, None, None, 2017-01-09 18:00:00, -13.8, None, None
None, 845.0, 344.0, None, None, 2017-01-09 19:00:00, -13.8, None, None
None, 845.0, 344.0, None, None, 2017-01-09 20:00:00, -13.2, None, None
None, 845.0, 344.0, None, None, 2017-01-09 21:00:00, -13.2, None, None
None, 845.0, 344.0, None, None, 2017-01-09 22:00:00, -12.9, None, None
None, 846.0, 344.0, None, None, 2017-01-09 23:00:00, -13.5, None, None
None, 846.0, 344.0, None, None, 2017-01-10 00:00:00, -15.1, None, None
None, 846.0, 344.0, None, None, 2017-01-10 01:00:00, -15.0, None, None
None, 846.0, 344.0, None, None, 2017-01-10 02:00:00, -16.0, None, None
None, 846.0, 344.0, None, None, 2017-01-10 03:00:00, -16.0, None, None
None, 846.0, 344.0, None, None, 2017-01-10 04:00:00, -17.5, None, None
None, 846.0, 344.0, None, None, 2017-01-10 05:00:00, -17.5, None, None
None, 846.0, 344.0, None, None, 2017-01-10 06:00:00, -17.6, None, None
None, 846.0, 344.0, None, None, 2017-01-10 07:00:00, -17.4, None, None
None, 846.0, 344.0, None, None, 2017-01-10 08:00:00, -17.9, None, None
None, 846.0, 344.0, None, None, 2017-01-10 09:00:00, -18.2, None, None
None, 847.0, 344.0, None, None, 2017-01-10 10:00:00, -18.5, None, None
None, 847.0, 344.0, None, None, 2017-01-10 11:00:00, -18.9, None, None
None, 847.0, 344.0, None, None, 2017-01-10 12:00:00, -17.5, None, None
None, 847.0, 344.0, None, None, 2017-01-10 13:00:00, -18.7, None, None
None, 847.0, 344.0, None, None, 2017-01-10 15:00:00, -20.0, None, None
None, 848.0, 344.0, 610.0, None, 2017-01-10 16:00:00, -20.0, None, None
None, 848.0, 344.0, None, None, 2017-01-10 17:00:00, -19.9, None, None
None, 848.0, 344.0, None, None, 2017-01-10 18:00:00, -20.3, None, None
None, 848.0, 344.0, None, None, 2017-01-10 19:00:00, -19.9, None, None
None, 848.0, 344.0, None, None, 2017-01-10 20:00:00, -17.0, None, None
None, 848.0, 344.0, None, None, 2017-01-10 21:00:00, -17.7, None, None
None, 848.0, 344.0, None, None, 2017-01-10 22:00:00, -18.3, None, None
None, 848.0, 344.0, None, None, 2017-01-10 23:00:00, -17.7, None, None
None, 848.0, 344.0, None, None, 2017-01-11 00:00:00, -18.2, None, None
None, 849.0, 344.0, None, None, 2017-01-11 02:00:00, -18.9, None, None
None, 849.0, 344.0, None, None, 2017-01-11 03:00:00, -19.2, None, None
None, 849.0, 344.0, None, None, 2017-01-11 04:00:00, -19.4, None, None
None, 850.0, 344.0, None, None, 2017-01-11 05:00:00, -19.5, None, None
None, 850.0, 344.0, None, None, 2017-01-11 06:00:00, -19.6, None, None
None, 850.0, 344.0, None, None, 2017-01-11 07:00:00, -19.6, None, None
None, 850.0, 344.0, None, None, 2017-01-11 08:00:00, -19.1, None, None
None, 851.0, 344.0, None, None, 2017-01-11 09:00:00, -19.4, None, None
None, 850.0, 344.0, None, None, 2017-01-11 10:00:00, -18.9, None, None
None, 851.0, 344.0, None, None, 2017-01-11 11:00:00, -19.3, None, None
None, 850.0, 344.0, None, None, 2017-01-11 12:00:00, -18.9, None, None
None, 850.0, 344.0, None, None, 2017-01-11 13:00:00, -18.3, None, None
None, 850.0, 344.0, None, None, 2017-01-11 14:00:00, -18.0, None, None
None, 850.0, 344.0, None, None, 2017-01-11 15:00:00, -17.6, None, None
None, 850.0, 344.0, 622.0, None, 2017-01-11 16:00:00, -17.6, None, None
None, 849.0, 344.0, None, None, 2017-01-11 17:00:00, -17.3, None, None
None, 849.0, 344.0, None, None, 2017-01-11 18:00:00, -16.0, None, None
None, 849.0, 344.0, None, None, 2017-01-11 19:00:00, -15.2, None, None
None, 846.0, 344.0, None, None, 2017-01-11 20:00:00, -12.2, None, None
None, 848.0, 344.0, None, None, 2017-01-11 21:00:00, -13.5, None, None
None, 847.0, 344.0, None, None, 2017-01-11 22:00:00, -12.6, None, None
None, 847.0, 344.0, None, None, 2017-01-11 23:00:00, -12.0, None, None
None, 847.0, 344.0, None, None, 2017-01-12 00:00:00, -11.3, None, None
None, 848.0, 344.0, None, None, 2017-01-12 01:00:00, -12.4, None, None
None, 848.0, 344.0, None, None, 2017-01-12 02:00:00, -12.8, None, None
None, 848.0, 344.0, None, None, 2017-01-12 03:00:00, -12.9, None, None
None, 847.0, 344.0, None, None, 2017-01-12 04:00:00, -11.4, None, None
None, 848.0, 344.0, None, None, 2017-01-12 05:00:00, -12.7, None, None
None, 847.0, 344.0, None, None, 2017-01-12 06:00:00, -11.6, None, None
None, 848.0, 344.0, None, None, 2017-01-12 07:00:00, -11.9, None, None
None, 848.0, 344.0, None, None, 2017-01-12 08:00:00, -11.2, None, None
None, 848.0, 344.0, None, None, 2017-01-12 09:00:00, -10.9, None, None
None, 847.0, 344.0, None, None, 2017-01-12 10:00:00, -10.3, None, None
None, 848.0, 344.0, None, None, 2017-01-12 11:00:00, -10.3, None, None
None, 847.0, 344.0, None, None, 2017-01-12 12:00:00, -10.2, None, None
None, 847.0, 344.0, None, None, 2017-01-12 13:00:00, -9.8, None, None
None, 847.0, 344.0, None, None, 2017-01-12 14:00:00, -9.3, None, None
None, 847.0, 344.0, None, None, 2017-01-12 15:00:00, -10.1, None, None
None, 847.0, 344.0, 658.0, None, 2017-01-12 16:00:00, -10.3, None, None
None, 847.0, 344.0, None, None, 2017-01-12 17:00:00, -9.7, None, None
None, 847.0, 344.0, None, None, 2017-01-12 18:00:00, -9.8, None, None
None, 847.0, 344.0, None, None, 2017-01-12 19:00:00, -9.0, None, None
None, 846.0, 344.0, None, None, 2017-01-12 20:00:00, -6.7, None, None
None, 846.0, 344.0, None, None, 2017-01-12 21:00:00, -8.3, None, None
None, 846.0, 344.0, None, None, 2017-01-12 22:00:00, -8.4, None, None
None, 846.0, 344.0, None, None, 2017-01-12 23:00:00, -8.2, None, None
None, 847.0, 344.0, None, None, 2017-01-13 00:00:00, -8.5, None, None
None, 847.0, 344.0, None, None, 2017-01-13 01:00:00, -9.0, None, None
None, 847.0, 344.0, None, None, 2017-01-13 02:00:00, -9.3, None, None
None, 847.0, 344.0, None, None, 2017-01-13 03:00:00, -9.8, None, None
None, 847.0, 344.0, None, None, 2017-01-13 04:00:00, -9.7, None, None
None, 847.0, 344.0, None, None, 2017-01-13 05:00:00, -9.7, None, None
None, 847.0, 344.0, None, None, 2017-01-13 06:00:00, -9.9, None, None
None, 847.0, 344.0, None, None, 2017-01-13 07:00:00, -9.8, None, None
None, 847.0, 344.0, None, None, 2017-01-13 08:00:00, -10.3, None, None
None, 847.0, 344.0, None, None, 2017-01-13 09:00:00, -10.3, None, None
None, 847.0, 344.0, None, None, 2017-01-13 10:00:00, -10.2, None, None
None, 847.0, 344.0, None, None, 2017-01-13 11:00:00, -9.9, None, None
None, 847.0, 344.0, None, None, 2017-01-13 12:00:00, -8.9, None, None
None, 847.0, 344.0, None, None, 2017-01-13 13:00:00, -8.8, None, None
None, 847.0, 344.0, None, None, 2017-01-13 14:00:00, -8.8, None, None
None, 847.0, 344.0, None, None, 2017-01-13 15:00:00, -9.4, None, None
None, 847.0, 344.0, 668.0, None, 2017-01-13 16:00:00, -8.2, None, None
None, 846.0, 344.0, None, None, 2017-01-13 17:00:00, -7.3, None, None
None, 846.0, 344.0, None, None, 2017-01-13 18:00:00, -6.8, None, None
None, 846.0, 344.0, None, None, 2017-01-13 19:00:00, -5.3, None, None
None, 845.0, 344.0, None, None, 2017-01-13 20:00:00, -3.9, None, None
None, 845.0, 344.0, None, None, 2017-01-13 21:00:00, -3.2, None, None
None, 846.0, 344.0, None, None, 2017-01-13 22:00:00, -3.5, None, None
None, 846.0, 344.0, None, None, 2017-01-13 23:00:00, -4.5, None, None
None, 846.0, 345.0, None, None, 2017-01-14 00:00:00, -5.0, None, None
None, 846.0, 345.0, None, None, 2017-01-14 01:00:00, -4.3, None, None
None, 846.0, 345.0, None, None, 2017-01-14 02:00:00, -4.3, None, None
None, 846.0, 345.0, None, None, 2017-01-14 03:00:00, -4.3, None, None
None, 846.0, 345.0, None, None, 2017-01-14 04:00:00, -4.6, None, None
None, 846.0, 345.0, None, None, 2017-01-14 05:00:00, -3.7, None, None
None, 846.0, 345.0, None, None, 2017-01-14 06:00:00, -5.0, None, None
None, 846.0, 345.0, None, None, 2017-01-14 07:00:00, -3.8, None, None
None, 845.0, 345.0, None, None, 2017-01-14 08:00:00, -3.8, None, None
None, 845.0, 345.0, None, None, 2017-01-14 09:00:00, -3.0, None, None
None, 845.0, 345.0, None, None, 2017-01-14 10:00:00, -2.8, None, None
None, 845.0, 345.0, None, None, 2017-01-14 11:00:00, -2.6, None, None
None, 845.0, 345.0, None, None, 2017-01-14 12:00:00, -3.0, None, None
None, 845.0, 345.0, None, None, 2017-01-14 13:00:00, -2.9, None, None
None, 845.0, 345.0, None, None, 2017-01-14 14:00:00, -3.1, None, None
None, 845.0, 345.0, None, None, 2017-01-14 15:00:00, -2.7, None, None
None, 845.0, 345.0, 668.0, None, 2017-01-14 16:00:00, -2.7, None, None
None, 845.0, 345.0, None, None, 2017-01-14 17:00:00, -1.9, None, None
None, 845.0, 345.0, None, None, 2017-01-14 18:00:00, -1.3, None, None
None, 845.0, 345.0, None, None, 2017-01-14 19:00:00, -0.6, None, None
None, 845.0, 346.0, None, None, 2017-01-14 20:00:00, 0.3, None, None
None, 845.0, 346.0, None, None, 2017-01-14 21:00:00, 0.4, None, None
None, 844.0, 346.0, None, None, 2017-01-14 22:00:00, 0.5, None, None
None, 845.0, 346.0, None, None, 2017-01-14 23:00:00, -0.1, None, None
None, 845.0, 346.0, None, None, 2017-01-15 00:00:00, -0.1, None, None
None, 845.0, 346.0, None, None, 2017-01-15 01:00:00, -0.2, None, None
None, 844.0, 346.0, None, None, 2017-01-15 02:00:00, -0.7, None, None
None, 844.0, 346.0, None, None, 2017-01-15 03:00:00, 0.0, None, None
None, 844.0, 346.0, None, None, 2017-01-15 04:00:00, -0.5, None, None
None, 844.0, 346.0, None, None, 2017-01-15 05:00:00, -1.6, None, None
None, 844.0, 346.0, None, None, 2017-01-15 06:00:00, -1.3, None, None
None, 844.0, 346.0, None, None, 2017-01-15 07:00:00, -1.6, None, None
None, 843.0, 346.0, None, None, 2017-01-15 08:00:00, -1.9, None, None
None, 844.0, 346.0, None, None, 2017-01-15 09:00:00, -1.6, None, None
None, 844.0, 346.0, None, None, 2017-01-15 10:00:00, -2.7, None, None
None, 844.0, 346.0, None, None, 2017-01-15 11:00:00, -2.3, None, None
None, 844.0, 346.0, None, None, 2017-01-15 12:00:00, -2.5, None, None
None, 844.0, 346.0, None, None, 2017-01-15 13:00:00, -3.4, None, None
None, 844.0, 346.0, None, None, 2017-01-15 14:00:00, -3.1, None, None
None, 844.0, 346.0, None, None, 2017-01-15 15:00:00, -2.6, None, None
None, 844.0, 346.0, 671.0, None, 2017-01-15 16:00:00, -3.3, None, None
None, 844.0, 346.0, None, None, 2017-01-15 17:00:00, -3.0, None, None
None, 844.0, 346.0, None, None, 2017-01-15 18:00:00, -2.5, None, None
None, 844.0, 346.0, None, None, 2017-01-15 19:00:00, -2.1, None, None
None, 844.0, 346.0, None, None, 2017-01-15 20:00:00, 0.4, None, None
