station_observations
pcpn_amt_pst24hrs, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, -9.4, 55.0, None, None, 526.0, 162.0, None, 2017-01-01 00:00:00, None
None, None, None, None, -9.9, 54.0, None, None, 526.0, 161.0, None, 2017-01-01 01:00:00, None
None, None, None, None, -10.0, 55.0, None, None, 527.0, 161.0, None, 2017-01-01 02:00:00, None
None, None, None, None, -10.6, 55.0, None, None, 526.0, 161.0, None, 2017-01-01 03:00:00, None
None, None, None, None, -11.6, 55.0, None, None, 525.0, 160.0, None, 2017-01-01 04:00:00, None
None, None, None, None, -12.1, 54.0, None, None, 526.0, 159.0, None, 2017-01-01 05:00:00, None
None, None, None, None, -12.5, 54.0, None, None, 527.0, 158.0, None, 2017-01-01 06:00:00, None
None, None, None, None, -12.1, 54.0, None, None, 527.0, 158.0, None, 2017-01-01 07:00:00, None
None, None, None, None, -12.3, 54.0, None, None, 526.0, 158.0, None, 2017-01-01 08:00:00, None
None, None, None, None, -12.2, 54.0, None, None, 527.0, 158.0, None, 2017-01-01 09:00:00, None
None, None, None, None, -12.4, 54.0, None, None, 529.0, 157.0, None, 2017-01-01 10:00:00, None
None, None, None, None, -12.8, 54.0, None, None, 527.0, 157.0, None, 2017-01-01 11:00:00, None
None, None, None, None, -12.9, 54.0, None, None, 527.0, 157.0, None, 2017-01-01 12:00:00, None
None, None, None, None, -12.9, 54.0, None, None, 528.0, 157.0, None, 2017-01-01 13:00:00, None
None, None, None, None, -12.6, 54.0, None, None, 528.0, 157.0, None, 2017-01-01 14:00:00, None
None, None, None, None, -12.5, 54.0, None, None, 528.0, 157.0, None, 2017-01-01 15:00:00, None
None, None, None, None, -13.1, 54.0, None, None, 528.0, 157.0, None, 2017-01-01 16:00:00, None
None, None, None, None, -13.5, 54.0, None, None, 527.0, 157.0, None, 2017-01-01 17:00:00, None
None, None, None, None, -13.4, 53.0, None, None, 529.0, 157.0, None, 2017-01-01 18:00:00, None
None, None, None, None, -11.6, 53.0, None, None, 529.0, 157.0, None, 2017-01-01 19:00:00, None
None, None, None, None, -11.1, 53.0, None, None, 528.0, 158.0, None, 2017-01-01 20:00:00, None
None, None, None, None, -10.4, 53.0, None, None, 528.0, 158.0, None, 2017-01-01 21:00:00, None
None, None, None, None, -10.8, 53.0, None, None, 525.0, 159.0, None, 2017-01-01 22:00:00, None
None, None, None, None, -11.0, 54.0, None, None, 527.0, 160.0, None, 2017-01-01 23:00:00, None
None, None, None, None, -12.0, 54.0, None, None, 527.0, 160.0, None, 2017-01-02 00:00:00, None
None, None, None, None, -12.0, 54.0, None, None, 527.0, 160.0, None, 2017-01-02 01:00:00, None
None, None, None, None, -11.9, 53.0, None, None, 528.0, 159.0, None, 2017-01-02 02:00:00, None
None, None, None, None, -13.7, 53.0, None, None, 525.0, 159.0, None, 2017-01-02 03:00:00, None
None, None, None, None, -14.5, 53.0, None, None, 527.0, 159.0, None, 2017-01-02 04:00:00, None
None, None, None, None, -16.2, 53.0, None, None, 526.0, 158.0, None, 2017-01-02 05:00:00, None
None, None, None, None, -15.4, 52.0, None, None, 527.0, 158.0, None, 2017-01-02 06:00:00, None
None, None, None, None, -15.2, 53.0, None, None, 526.0, 158.0, None, 2017-01-02 07:00:00, None
None, None, None, None, -14.1, 53.0, None, None, 528.0, 158.0, None, 2017-01-02 08:00:00, None
None, None, None, None, -16.2, 52.0, None, None, 526.0, 158.0, None, 2017-01-02 09:00:00, None
None, None, None, None, -14.6, 53.0, None, None, 529.0, 158.0, None, 2017-01-02 10:00:00, None
None, None, None, None, -13.5, 53.0, None, None, 528.0, 158.0, None, 2017-01-02 11:00:00, None
None, None, None, None, -12.9, 53.0, None, None, 528.0, 158.0, None, 2017-01-02 12:00:00, None
None, None, None, None, -11.9, 53.0, None, None, 527.0, 158.0, None, 2017-01-02 13:00:00, None
None, None, None, None, -10.8, 53.0, None, None, 527.0, 158.0, None, 2017-01-02 14:00:00, None
None, None, None, None, -11.9, 53.0, None, None, 526.0, 158.0, None, 2017-01-02 15:00:00, None
None, None, None, None, -12.1, 53.0, None, None, 527.0, 158.0, None, 2017-01-02 16:00:00, None
