station_observations
pcpn_amt_pst24hrs, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, -9.7, None, None, None, 745.0, 533.0, None, 2017-01-01 00:00:00, None
None, None, None, None, -10.0, None, None, None, 746.0, 533.0, None, 2017-01-01 01:00:00, None
None, None, None, None, -10.5, None, None, None, 746.0, 533.0, None, 2017-01-01 02:00:00, None
None, None, None, None, -10.1, None, None, None, 746.0, 533.0, None, 2017-01-01 03:00:00, None
None, None, None, None, -10.2, None, None, None, 746.0, 533.0, None, 2017-01-01 04:00:00, None
None, None, None, None, -9.1, None, None, None, 745.0, 533.0, None, 2017-01-01 05:00:00, None
None, None, None, None, -9.0, 204.0, None, None, 745.0, 533.0, None, 2017-01-01 06:00:00, None
None, None, None, None, -8.8, 211.0, None, None, 745.0, 532.0, None, 2017-01-01 07:00:00, None
None, None, None, None, -9.3, 211.0, None, None, 746.0, 532.0, None, 2017-01-01 08:00:00, None
None, None, None, None, -9.9, 208.0, None, None, 748.0, 532.0, None, 2017-01-01 09:00:00, None
None, None, None, None, -10.7, None, None, None, 746.0, 532.0, None, 2017-01-01 10:00:00, None
None, None, None, None, -11.5, 212.0, None, None, 746.0, 532.0, None, 2017-01-01 11:00:00, None
None, None, None, None, -12.2, 213.0, None, None, 746.0, 532.0, None, 2017-01-01 12:00:00, None
None, None, None, None, -12.5, 205.0, None, None, 747.0, 532.0, None, 2017-01-01 13:00:00, None
None, None, None, None, -13.1, 211.0, None, None, 746.0, 532.0, None, 2017-01-01 14:00:00, None
None, None, None, None, -13.5, 175.0, None, None, 746.0, 532.0, None, 2017-01-01 15:00:00, None
None, None, None, None, -14.1, 207.0, None, None, 747.0, 532.0, None, 2017-01-01 16:00:00, None
None, None, None, None, -14.6, 211.0, None, None, 746.0, 532.0, None, 2017-01-01 17:00:00, None
None, None, None, None, -14.8, 210.0, None, None, 746.0, 532.0, None, 2017-01-01 18:00:00, None
None, None, None, None, -14.7, 206.0, None, None, 747.0, 532.0, None, 2017-01-01 19:00:00, None
None, None, None, None, -15.0, 211.0, None, None, 747.0, 533.0, None, 2017-01-01 20:00:00, None
None, None, None, None, -15.1, 209.0, None, None, 746.0, 534.0, None, 2017-01-01 21:00:00, None
None, None, None, None, -15.4, 208.0, None, None, 746.0, 534.0, None, 2017-01-01 22:00:00, None
None, None, None, None, -15.5, 209.0, None, None, 746.0, 534.0, None, 2017-01-01 23:00:00, None
None, None, None, None, -15.8, None, None, None, 747.0, 534.0, None, 2017-01-02 00:00:00, None
None, None, None, None, -15.7, None, None, None, 746.0, 533.0, None, 2017-01-02 01:00:00, None
None, None, None, None, -15.6, None, None, None, 746.0, 533.0, None, 2017-01-02 02:00:00, None
None, None, None, None, -15.7, None, None, None, 746.0, 534.0, None, 2017-01-02 03:00:00, None
None, None, None, None, -16.1, None, None, None, 746.0, 534.0, None, 2017-01-02 04:00:00, None
None, None, None, None, -16.4, None, None, None, 746.0, 534.0, None, 2017-01-02 05:00:00, None
None, None, None, None, -16.6, None, None, None, 746.0, 533.0, None, 2017-01-02 06:00:00, None
None, None, None, None, -16.9, None, None, None, 746.0, 533.0, None, 2017-01-02 07:00:00, None
None, None, None, None, -17.1, None, None, None, 746.0, 533.0, None, 2017-01-02 08:00:00, None
None, None, None, None, -17.4, None, None, None, 746.0, 533.0, None, 2017-01-02 09:00:00, None
None, None, None, None, -17.6, None, None, None, 745.0, 533.0, None, 2017-01-02 10:00:00, None
None, None, None, None, -17.7, None, None, None, 745.0, 533.0, None, 2017-01-02 11:00:00, None
None, None, None, None, -17.8, None, None, None, 745.0, 533.0, None, 2017-01-02 12:00:00, None
None, None, None, None, -17.9, None, None, None, 744.0, 533.0, None, 2017-01-02 13:00:00, None
None, None, None, None, -17.9, None, None, None, 744.0, 533.0, None, 2017-01-02 14:00:00, None
None, None, None, None, -17.9, None, None, None, 744.0, 533.0, None, 2017-01-02 15:00:00, None
