station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2014-01-01 00:00:00, 4.0, 5.1, 2.8
2014-01-02 00:00:00, 22.0, 4.5, 0.8
2014-01-03 00:00:00, 0.0, 1.2, -2.6
2014-01-04 00:00:00, 0.0, -1.9, -4.8
2014-01-05 00:00:00, 0.0, -0.1, -4.3
2014-01-06 00:00:00, 1.0, 0.0, -2.9
2014-01-07 00:00:00, 4.0, 1.6, -0.2
2014-01-08 00:00:00, 9.0, 3.0, 0.8
2014-01-09 00:00:00, 7.0, 2.8, 0.6
2014-01-10 00:00:00, 43.0, 4.6, 0.4
2014-01-11 00:00:00, 42.0, 1.8, 0.4
2014-01-12 00:00:00, 11.0, 5.8, 0.5
2014-01-13 00:00:00, 2.0, 9.5, 4.3
2014-01-14 00:00:00, 2.0, 6.9, 3.6
2014-01-15 00:00:00, 0.0, 7.5, 3.8
2014-01-16 00:00:00, 0.0, 4.6, 0.9
2014-01-17 00:00:00, 0.0, 1.7, 0.0
2014-01-18 00:00:00, 0.0, 3.1, -0.5
2014-01-19 00:00:00, 0.0, 3.8, 0.5
2014-01-20 00:00:00, 0.0, 2.4, 0.1
2014-01-21 00:00:00, 0.0, 3.5, 0.1
2014-01-22 00:00:00, 0.0, 3.6, -0.7
2014-01-23 00:00:00, 0.0, 1.0, -2.2
2014-01-24 00:00:00, 0.0, 2.4, -1.9
2014-01-25 00:00:00, 0.0, 2.7, -1.3
2014-01-26 00:00:00, 0.0, 2.0, -2.2
2014-01-27 00:00:00, 2.0, 3.0, -1.4
2014-01-28 00:00:00, 2.0, 5.1, 2.2
2014-01-29 00:00:00, 0.0, 5.9, -0.3
2014-01-30 00:00:00, 0.0, 5.7, -2.0
2014-01-31 00:00:00, 0.0, 1.2, -4.0
2014-02-01 00:00:00, 0.0, 2.5, -1.6
2014-02-02 00:00:00, 0.0, 2.5, -3.7
2014-02-03 00:00:00, 0.0, 1.7, -6.4
2014-02-04 00:00:00, 0.0, -2.2, -5.8
2014-02-05 00:00:00, 0.0, -1.4, -4.7
2014-02-06 00:00:00, 0.0, -2.3, -11.7
2014-02-07 00:00:00, 0.0, -1.8, -13.3
2014-02-08 00:00:00, 0.0, 0.6, -11.7
2014-02-09 00:00:00, 0.0, 1.4, -11.8
2014-02-10 00:00:00, 17.9, 1.5, -0.3
2014-02-11 00:00:00, 24.9, 2.6, -0.6
2014-02-12 00:00:00, 14.2, 4.3, 0.4
2014-02-13 00:00:00, 15.0, 5.6, 0.0
2014-02-14 00:00:00, 21.0, 5.1, 0.0
2014-02-15 00:00:00, 26.0, 3.7, -0.1
2014-02-16 00:00:00, 20.0, 1.1, -0.6
2014-02-17 00:00:00, 10.0, 1.9, 0.2
2014-02-18 00:00:00, 11.0, 1.2, -0.2
2014-02-19 00:00:00, 7.0, 2.3, -0.2
2014-02-20 00:00:00, 2.0, 4.4, -0.2
2014-02-21 00:00:00, 0.0, 3.6, -2.1
2014-02-22 00:00:00, 10.0, 0.5, -1.1
2014-02-23 00:00:00, 9.0, 0.3, -1.4
2014-02-24 00:00:00, 11.0, 0.1, -1.4
2014-02-25 00:00:00, 0.0, 3.5, 0.1
2014-02-26 00:00:00, 0.0, 5.9, 0.5
2014-02-27 00:00:00, 0.0, 8.4, -0.5
2014-02-28 00:00:00, 0.0, 9.6, -1.7
2014-03-01 00:00:00, 0.0, 4.1, -1.0
2014-03-02 00:00:00, 6.2, 1.2, -0.8
2014-03-03 00:00:00, 11.1, 2.8, -1.7
2014-03-04 00:00:00, 0.9, 3.5, -2.0
2014-03-05 00:00:00, 10.0, 3.8, 0.5
2014-03-06 00:00:00, 9.0, 4.9, 1.1
2014-03-07 00:00:00, 0.0, 7.2, 1.3
2014-03-08 00:00:00, 51.9, 3.8, 1.1
2014-03-09 00:00:00, 0.0, 8.9, 0.9
2014-03-10 00:00:00, 0.0, 10.3, -1.0
2014-03-11 00:00:00, 0.0, 7.5, -1.2
2014-03-12 00:00:00, 1.0, 7.5, 0.4
2014-03-13 00:00:00, 4.1, 7.0, -0.7
2014-03-14 00:00:00, 10.2, 6.7, 0.4
2014-03-15 00:00:00, 38.0, 2.7, 0.4
2014-03-16 00:00:00, 12.0, 6.1, 0.8
2014-03-17 00:00:00, 0.0, 8.0, 0.3
2014-03-18 00:00:00, 3.2, 6.5, 1.3
2014-03-19 00:00:00, 5.4, 7.0, 0.9
2014-03-20 00:00:00, 1.3, 7.2, -1.3
2014-03-21 00:00:00, 0.0, 7.9, -2.7
2014-03-22 00:00:00, 3.7, 5.4, 0.5
2014-03-23 00:00:00, 0.0, 7.7, 1.0
2014-03-24 00:00:00, 0.7, 10.0, 2.9
2014-03-25 00:00:00, 14.4, 6.1, 4.0
2014-03-26 00:00:00, 0.0, 9.1, 0.8
2014-03-27 00:00:00, 2.1, 11.9, -1.2
2014-03-28 00:00:00, 15.0, 7.4, 3.6
2014-03-29 00:00:00, 22.0, 6.5, 3.0
2014-03-30 00:00:00, 2.0, 9.7, 2.2
2014-03-31 00:00:00, 0.0, 11.6, -0.1
2014-04-01 00:00:00, 0.0, 15.8, -1.7
2014-04-02 00:00:00, 0.0, 12.5, -0.6
2014-04-03 00:00:00, 3.0, 9.0, 3.4
2014-04-04 00:00:00, 0.0, 9.9, 3.0
2014-04-05 00:00:00, 2.0, 7.7, 2.2
2014-04-06 00:00:00, 4.0, 10.3, 1.2
2014-04-07 00:00:00, 2.0, 9.0, 5.3
2014-04-08 00:00:00, 3.0, 13.3, 3.6
2014-04-09 00:00:00, 0.0, 11.9, 0.6
2014-04-10 00:00:00, 0.0, 13.8, 4.8
2014-04-11 00:00:00, 0.0, 14.6, 3.0
2014-04-12 00:00:00, 0.0, 16.4, -0.6
2014-04-13 00:00:00, 0.0, 17.4, -0.7
2014-04-14 00:00:00, 0.0, 14.8, 0.6
2014-04-15 00:00:00, 3.4, 12.7, 4.5
2014-04-16 00:00:00, 8.1, 10.2, 4.5
2014-04-17 00:00:00, 13.5, 7.9, 3.7
2014-04-18 00:00:00, 0.0, 10.6, 2.6
2014-04-19 00:00:00, 6.0, 9.9, 3.9
2014-04-20 00:00:00, 6.0, 9.6, 2.9
2014-04-21 00:00:00, 0.0, 14.0, 1.9
2014-04-22 00:00:00, 0.0, 13.5, 2.7
2014-04-23 00:00:00, 4.0, 11.1, 1.8
2014-04-24 00:00:00, 16.0, 9.4, 2.9
2014-04-25 00:00:00, 0.0, 12.6, 1.6
2014-04-26 00:00:00, 2.0, 10.8, 0.7
2014-04-27 00:00:00, 4.0, 10.9, 3.5
2014-04-28 00:00:00, 0.0, 11.7, 0.7
2014-04-29 00:00:00, 0.0, 14.0, 6.2
2014-04-30 00:00:00, 0.0, 21.5, 5.4
2014-05-01 00:00:00, 0.0, 25.8, 5.5
2014-05-02 00:00:00, 0.0, 19.1, 4.9
