station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
None, 0.0, None, 2014-01-01 00:00:00, -7.2, -2.8
None, 20.1, None, 2014-01-02 00:00:00, -5.3, -2.0
None, 19.9, None, 2014-01-03 00:00:00, -8.9, -2.3
None, 1.0, None, 2014-01-04 00:00:00, -18.2, -6.9
None, 0.0, None, 2014-01-05 00:00:00, -23.5, -12.2
None, 0.0, None, 2014-01-06 00:00:00, -14.4, -7.4
None, 1.0, None, 2014-01-07 00:00:00, -8.5, -5.0
None, 5.7, None, 2014-01-08 00:00:00, -6.7, -3.6
None, 10.0, None, 2014-01-09 00:00:00, -7.9, -3.3
None, 6.0, None, 2014-01-10 00:00:00, -7.7, -3.3
None, 31.0, None, 2014-01-11 00:00:00, -4.5, -1.1
None, 5.3, None, 2014-01-12 00:00:00, -6.3, -2.6
None, 4.0, None, 2014-01-13 00:00:00, -3.7, -0.6
None, 0.0, None, 2014-01-14 00:00:00, -4.8, -1.2
None, 0.0, None, 2014-01-15 00:00:00, -2.7, -0.7
None, 0.0, None, 2014-01-16 00:00:00, -4.7, 1.0
None, 0.0, None, 2014-01-17 00:00:00, -5.8, 0.3
None, 0.0, None, 2014-01-18 00:00:00, -5.8, 1.9
None, 0.0, None, 2014-01-19 00:00:00, -7.5, -0.6
None, 0.0, None, 2014-01-20 00:00:00, -7.7, -0.1
None, 0.0, None, 2014-01-21 00:00:00, -4.2, 1.3
None, 4.0, None, 2014-01-22 00:00:00, -4.6, 0.2
None, 0.0, None, 2014-01-23 00:00:00, -7.9, -2.9
None, 0.0, None, 2014-01-24 00:00:00, -8.6, -5.2
None, 0.0, None, 2014-01-25 00:00:00, -6.2, -4.3
None, 0.0, None, 2014-01-26 00:00:00, -10.0, -4.7
None, 0.0, None, 2014-01-27 00:00:00, -13.1, -6.9
None, 0.0, None, 2014-01-28 00:00:00, -10.7, -7.0
None, 5.0, None, 2014-01-29 00:00:00, -12.9, -5.5
None, 1.0, None, 2014-01-30 00:00:00, -17.2, -12.9
None, 0.0, None, 2014-01-31 00:00:00, -17.6, -11.7
None, 0.0, None, 2014-02-01 00:00:00, -18.9, -12.3
None, 1.0, None, 2014-02-02 00:00:00, -15.7, -11.1
None, 0.0, None, 2014-02-03 00:00:00, -25.4, -15.1
