station_observations
AirTemp, ONE_DAY_PRECIPITATION, time, MIN_TEMP, MAX_TEMP
None, 1.0, 2014-01-01 00:00:00, -1.1, 0.9
None, 28.0, 2014-01-02 00:00:00, -0.9, 0.1
None, 0.0, 2014-01-03 00:00:00, -7.1, -0.8
None, 0.0, 2014-01-04 00:00:00, -8.0, -2.8
None, 1.0, 2014-01-05 00:00:00, -5.9, -0.9
None, 0.0, 2014-01-06 00:00:00, -3.9, 0.3
None, 2.0, 2014-01-07 00:00:00, -2.0, 0.8
None, 22.0, 2014-01-08 00:00:00, -0.3, 0.3
None, 8.7, 2014-01-09 00:00:00, -1.1, -0.3
None, 44.1, 2014-01-10 00:00:00, -1.2, 0.7
None, 47.2, 2014-01-11 00:00:00, -1.3, 0.1
None, 4.0, 2014-01-12 00:00:00, -2.5, -0.3
None, 14.0, 2014-01-13 00:00:00, -0.3, 2.4
None, 1.0, 2014-01-14 00:00:00, 1.7, 3.0
None, 0.4, 2014-01-15 00:00:00, 0.2, 3.2
None, 0.6, 2014-01-16 00:00:00, -0.7, 3.5
None, 0.0, 2014-01-17 00:00:00, 0.1, 5.7
None, 0.0, 2014-01-18 00:00:00, -1.0, 5.2
None, 0.0, 2014-01-19 00:00:00, -0.8, 4.4
None, 0.0, 2014-01-20 00:00:00, -1.8, 4.7
None, 0.0, 2014-01-21 00:00:00, -0.4, 4.8
None, 0.0, 2014-01-22 00:00:00, -1.7, 4.4
None, 0.0, 2014-01-23 00:00:00, 0.7, 8.2
None, 0.0, 2014-01-24 00:00:00, 2.8, 9.8
None, 0.0, 2014-01-25 00:00:00, 2.2, 8.2
None, 0.0, 2014-01-26 00:00:00, 0.7, 7.4
None, 0.0, 2014-01-27 00:00:00, -0.1, 4.2
None, 1.0, 2014-01-28 00:00:00, -0.1, 3.6
None, 0.0, 2014-01-29 00:00:00, -0.5, 5.4
None, 1.0, 2014-01-30 00:00:00, -5.7, 0.2
None, 0.0, 2014-01-31 00:00:00, -9.3, -1.7
None, 0.0, 2014-02-01 00:00:00, -9.6, -2.0
None, 0.0, 2014-02-02 00:00:00, -8.4, -2.1
None, 0.0, 2014-02-03 00:00:00, -11.4, -4.3
None, 0.0, 2014-02-04 00:00:00, -14.3, -8.5
None, 0.0, 2014-02-05 00:00:00, -15.1, -8.1
None, 0.0, 2014-02-06 00:00:00, -13.6, -6.8
None, 0.0, 2014-02-07 00:00:00, -15.9, -6.3
None, 0.0, 2014-02-08 00:00:00, -13.8, -2.9
None, 0.0, 2014-02-09 00:00:00, -13.1, -2.6
None, 19.2, 2014-02-10 00:00:00, -7.2, -1.1
None, 24.6, 2014-02-11 00:00:00, -3.3, 0.5
None, 21.1, 2014-02-12 00:00:00, -1.7, 1.5
None, 19.0, 2014-02-13 00:00:00, -1.6, 1.7
None, 16.0, 2014-02-14 00:00:00, -1.6, 2.1
None, 24.9, 2014-02-15 00:00:00, -1.6, 0.6
None, 36.8, 2014-02-16 00:00:00, -3.4, -0.4
None, 3.5, 2014-02-17 00:00:00, -1.6, 1.1
None, 32.3, 2014-02-18 00:00:00, -2.2, -1.1
None, 5.9, 2014-02-19 00:00:00, -1.8, 1.3
None, 9.0, 2014-02-20 00:00:00, -1.1, 4.8
None, 0.0, 2014-02-21 00:00:00, -6.6, 0.7
None, 9.1, 2014-02-22 00:00:00, -4.6, -4.1
None, 0.0, 2014-02-23 00:00:00, -4.7, -5.6
None, 0.0, 2014-02-24 00:00:00, -5.6, -5.0
None, 0.0, 2014-02-25 00:00:00, -6.3, -0.2
None, 0.0, 2014-02-26 00:00:00, -4.4, 3.1
None, 0.0, 2014-02-27 00:00:00, -0.4, 6.3
None, 0.0, 2014-02-28 00:00:00, -4.3, 5.1
None, 0.0, 2014-03-01 00:00:00, -9.2, -3.8
None, 18.8, 2014-03-02 00:00:00, -9.2, -5.4
None, 26.3, 2014-03-03 00:00:00, -5.9, 1.0
None, 0.4, 2014-03-04 00:00:00, -2.7, 0.4
None, 17.9, 2014-03-05 00:00:00, -2.0, 3.5
None, 25.5, 2014-03-06 00:00:00, -0.2, 2.4
None, 0.9, 2014-03-07 00:00:00, 1.5, 3.5
None, 55.0, 2014-03-08 00:00:00, -0.1, 2.0
None, 2.0, 2014-03-09 00:00:00, -0.5, 5.4
None, 0.0, 2014-03-10 00:00:00, -1.5, 8.7
None, 0.0, 2014-03-11 00:00:00, -1.5, 7.1
None, 0.0, 2014-03-12 00:00:00, -1.9, 9.3
None, 1.0, 2014-03-13 00:00:00, -1.8, 8.3
None, 16.0, 2014-03-14 00:00:00, -0.7, 5.4
None, 42.0, 2014-03-15 00:00:00, -0.3, 1.8
None, 10.0, 2014-03-16 00:00:00, -0.6, 1.8
None, 0.0, 2014-03-17 00:00:00, -3.3, 3.3
None, 2.0, 2014-03-18 00:00:00, -2.1, 3.1
None, 10.0, 2014-03-19 00:00:00, -2.8, 2.7
None, 0.0, 2014-03-20 00:00:00, -5.0, 3.5
None, 0.0, 2014-03-21 00:00:00, -5.6, 5.2
None, 2.0, 2014-03-22 00:00:00, -4.4, 0.4
None, 0.0, 2014-03-23 00:00:00, -6.2, 5.8
None, 0.0, 2014-03-24 00:00:00, -0.9, 9.3
None, 29.0, 2014-03-25 00:00:00, -0.2, 2.5
None, 3.0, 2014-03-26 00:00:00, -0.7, 4.9
None, 1.0, 2014-03-27 00:00:00, -1.6, 7.0
None, 17.0, 2014-03-28 00:00:00, 0.5, 3.0
None, 22.0, 2014-03-29 00:00:00, -0.2, 2.7
None, 10.0, 2014-03-30 00:00:00, -0.6, 3.3
None, 0.0, 2014-03-31 00:00:00, -2.5, 9.5
None, 0.0, 2014-04-01 00:00:00, -2.2, 10.6
None, 0.0, 2014-04-02 00:00:00, -1.5, 9.2
None, 15.0, 2014-04-03 00:00:00, -0.2, 1.9
None, 4.0, 2014-04-04 00:00:00, -0.2, 5.3
None, 8.0, 2014-04-05 00:00:00, 0.0, 3.9
None, 3.0, 2014-04-06 00:00:00, 0.5, 8.0
None, 3.0, 2014-04-07 00:00:00, 0.9, 8.8
None, 7.0, 2014-04-08 00:00:00, 0.2, 9.8
None, 0.0, 2014-04-09 00:00:00, -1.3, 9.0
None, 0.0, 2014-04-10 00:00:00, -0.5, 8.8
None, 0.0, 2014-04-11 00:00:00, 0.0, 7.6
None, 0.0, 2014-04-12 00:00:00, -0.6, 12.4
None, 0.0, 2014-04-13 00:00:00, -0.5, 14.8
None, 0.0, 2014-04-14 00:00:00, 0.6, 13.7
None, 3.0, 2014-04-15 00:00:00, 0.3, 8.0
None, 10.0, 2014-04-16 00:00:00, -0.1, 4.8
None, 20.1, 2014-04-17 00:00:00, 0.0, 6.0
None, 1.0, 2014-04-18 00:00:00, -0.3, 7.5
None, 15.0, 2014-04-19 00:00:00, 0.1, 5.1
None, 3.0, 2014-04-20 00:00:00, 0.2, 6.3
None, 19.0, 2014-04-21 00:00:00, -0.1, 5.5
None, 4.0, 2014-04-22 00:00:00, -0.7, 6.1
None, 4.0, 2014-04-23 00:00:00, -0.7, 7.4
None, 13.0, 2014-04-24 00:00:00, -0.1, 5.3
None, 1.0, 2014-04-25 00:00:00, 0.0, 10.4
None, 0.0, 2014-04-26 00:00:00, -1.0, 8.8
None, 9.0, 2014-04-27 00:00:00, -1.0, 4.0
None, 0.0, 2014-04-28 00:00:00, 0.3, 8.5
None, 0.0, 2014-04-29 00:00:00, 0.7, 15.4
None, 0.0, 2014-04-30 00:00:00, 4.8, 23.1
None, 0.0, 2014-05-01 00:00:00, 8.2, 25.1
None, 3.1, 2014-05-02 00:00:00, 6.1, 18.9
None, 15.7, 2014-05-03 00:00:00, 2.6, 8.6
None, 7.0, 2014-05-04 00:00:00, 2.2, 9.5
None, 2.0, 2014-05-05 00:00:00, 2.0, 10.9
None, 1.0, 2014-05-06 00:00:00, 1.9, 14.4
None, 0.0, 2014-05-07 00:00:00, 1.9, 15.8
None, 6.0, 2014-05-08 00:00:00, 3.1, 13.3
None, 7.0, 2014-05-09 00:00:00, 2.9, 8.6
None, 1.0, 2014-05-10 00:00:00, 2.5, 13.7
None, 0.0, 2014-05-11 00:00:00, 3.8, 17.2
None, 0.0, 2014-05-12 00:00:00, 4.2, 17.1
None, 0.0, 2014-05-13 00:00:00, 5.7, 20.3
None, 0.0, 2014-05-14 00:00:00, 7.0, 24.7
None, 0.0, 2014-05-15 00:00:00, 8.3, 24.9
None, 0.0, 2014-05-16 00:00:00, 7.8, 19.8
None, 0.0, 2014-05-17 00:00:00, 5.2, 14.6
None, 0.0, 2014-05-18 00:00:00, 4.6, 14.1
None, 0.0, 2014-05-19 00:00:00, 5.7, 10.7
None, 0.0, 2014-05-20 00:00:00, 5.5, 18.8
None, 0.8, 2014-05-21 00:00:00, 6.8, 15.3
None, 8.9, 2014-05-22 00:00:00, 7.3, 15.4
None, 21.5, 2014-05-23 00:00:00, 6.5, 14.5
None, 2.0, 2014-05-24 00:00:00, 5.6, 11.8
None, 5.0, 2014-05-25 00:00:00, 5.1, 8.9
None, 9.0, 2014-05-26 00:00:00, 3.1, 11.8
None, 2.4, 2014-05-27 00:00:00, 3.2, 14.9
