time,HUMIDITY,week_of_year
2022-09-10 00:00:00,48.6,37
2022-09-10 01:00:00,51.3,37
2022-09-10 02:00:00,55.0,37
2022-09-10 03:00:00,49.7,37
2022-09-10 04:00:00,46.7,37
2022-09-10 05:00:00,46.0,37
2022-09-10 06:00:00,52.6,37
2022-09-10 07:00:00,48.5,37
2022-09-10 08:00:00,50.8,37
2022-09-10 09:00:00,43.5,37
2022-09-10 10:00:00,39.9,37
2022-09-10 11:00:00,34.1,37
2022-09-10 12:00:00,32.7,37
2022-09-10 13:00:00,27.1,37
2022-09-10 14:00:00,30.7,37
2022-09-10 15:00:00,40.9,37
2022-09-10 16:00:00,49.5,37
2022-09-10 17:00:00,57.6,37
2022-09-10 18:00:00,63.0,37
2022-09-10 19:00:00,69.0,37
2022-09-10 20:00:00,74.3,37
2022-09-10 21:00:00,78.2,37
2022-09-10 22:00:00,84.1,37
2022-09-10 23:00:00,83.6,37
2022-09-11 00:00:00,85.8,37
2022-09-11 01:00:00,88.7,37
2022-09-11 02:00:00,91.0,37
2022-09-11 03:00:00,91.5,37
2022-09-11 04:00:00,92.4,37
2022-09-11 05:00:00,92.9,37
2022-09-11 06:00:00,93.9,37
2022-09-11 07:00:00,88.8,37
2022-09-11 08:00:00,82.5,37
2022-09-11 09:00:00,76.1,37
2022-09-11 10:00:00,66.6,37
2022-09-11 11:00:00,46.9,37
2022-09-11 12:00:00,40.6,37
2022-09-11 13:00:00,38.3,37
2022-09-11 14:00:00,36.9,37
2022-09-11 15:00:00,37.0,37
2022-09-11 16:00:00,40.7,37
2022-09-11 17:00:00,53.7,37
2022-09-11 18:00:00,68.4,37
2022-09-11 19:00:00,76.6,37
2022-09-11 20:00:00,82.4,37
2022-09-11 21:00:00,86.9,37
2022-09-11 22:00:00,89.4,37
2022-09-11 23:00:00,92.3,37
2022-09-12 00:00:00,93.6,37
2022-09-12 01:00:00,93.6,37
2022-09-12 02:00:00,95.6,37
2022-09-12 03:00:00,93.5,37
2022-09-12 04:00:00,93.9,37
2022-09-12 05:00:00,98.0,37
2022-09-12 06:00:00,98.5,37
2022-09-12 07:00:00,96.8,37
2022-09-12 08:00:00,93.5,37
2022-09-12 09:00:00,85.8,37
2022-09-12 10:00:00,80.1,37
2022-09-12 11:00:00,72.4,37
2022-09-12 12:00:00,65.1,37
2022-09-12 13:00:00,56.6,37
2022-09-12 14:00:00,51.1,37
2022-09-12 15:00:00,48.6,37
2022-09-12 16:00:00,46.1,37
2022-09-12 17:00:00,50.2,37
2022-09-12 18:00:00,53.7,37
2022-09-12 19:00:00,69.5,37
2022-09-12 20:00:00,80.6,37
2022-09-12 21:00:00,82.5,37
2022-09-12 22:00:00,85.8,37
2022-09-12 23:00:00,87.3,37
2022-09-13 00:00:00,88.8,37
2022-09-13 01:00:00,90.1,37
2022-09-13 02:00:00,90.5,37
2022-09-13 03:00:00,90.1,37
2022-09-13 04:00:00,89.9,37
2022-09-13 05:00:00,92.8,37
2022-09-13 06:00:00,94.0,37
2022-09-13 07:00:00,95.8,37
2022-09-13 08:00:00,96.3,37
2022-09-13 09:00:00,93.8,37
2022-09-13 10:00:00,84.2,37
2022-09-13 11:00:00,75.7,37
2022-09-13 12:00:00,67.2,37
2022-09-13 13:00:00,50.9,37
2022-09-13 14:00:00,41.3,37
2022-09-13 15:00:00,38.0,37
2022-09-13 16:00:00,38.1,37
2022-09-13 17:00:00,46.1,37
2022-09-13 18:00:00,60.7,37
2022-09-13 19:00:00,71.7,37
2022-09-13 20:00:00,82.7,37
2022-09-13 21:00:00,89.6,37
2022-09-13 22:00:00,93.3,37
2022-09-13 23:00:00,95.3,37
2022-09-14 00:00:00,92.9,37
2022-09-14 01:00:00,93.9,37
2022-09-14 02:00:00,94.3,37
2022-09-14 03:00:00,96.0,37
2022-09-14 04:00:00,98.3,37
2022-09-14 05:00:00,98.8,37
2022-09-14 06:00:00,99.1,37
2022-09-14 07:00:00,99.1,37
2022-09-14 08:00:00,99.2,37
2022-09-14 09:00:00,98.8,37
2022-09-14 10:00:00,95.2,37
2022-09-14 11:00:00,88.2,37
2022-09-14 12:00:00,78.2,37
2022-09-14 13:00:00,65.8,37
2022-09-14 14:00:00,54.1,37
2022-09-14 15:00:00,49.0,37
2022-09-14 16:00:00,48.4,37
2022-09-14 17:00:00,54.4,37
2022-09-14 18:00:00,63.2,37
2022-09-14 19:00:00,80.1,37
2022-09-14 20:00:00,87.8,37
2022-09-14 21:00:00,90.0,37
2022-09-14 22:00:00,92.8,37
2022-09-14 23:00:00,94.0,37
2022-09-15 00:00:00,95.1,37
2022-09-15 01:00:00,94.8,37
2022-09-15 02:00:00,95.7,37
2022-09-15 03:00:00,95.0,37
2022-09-15 04:00:00,95.2,37
2022-09-15 05:00:00,95.7,37
2022-09-15 06:00:00,95.6,37
2022-09-15 07:00:00,97.3,37
2022-09-15 08:00:00,96.7,37
2022-09-15 09:00:00,96.1,37
2022-09-15 10:00:00,89.1,37
2022-09-15 11:00:00,78.6,37
2022-09-15 12:00:00,68.3,37
2022-09-15 13:00:00,54.3,37
2022-09-15 14:00:00,25.7,37
2022-09-15 15:00:00,21.1,37
2022-09-15 16:00:00,25.7,37
2022-09-15 17:00:00,29.8,37
2022-09-15 18:00:00,46.0,37
2022-09-15 19:00:00,60.5,37
2022-09-15 20:00:00,72.3,37
2022-09-15 21:00:00,76.1,37
2022-09-15 22:00:00,82.0,37
2022-09-15 23:00:00,85.3,37
2022-09-16 00:00:00,90.4,37
2022-09-16 01:00:00,91.7,37
2022-09-16 02:00:00,88.0,37
2022-09-16 03:00:00,87.5,37
2022-09-16 04:00:00,86.5,37
2022-09-16 05:00:00,87.2,37
2022-09-16 06:00:00,85.4,37
2022-09-16 07:00:00,87.3,37
2022-09-16 08:00:00,85.9,37
2022-09-16 09:00:00,81.9,37
2022-09-16 10:00:00,80.0,37
2022-09-16 11:00:00,83.0,37
2022-09-16 12:00:00,77.7,37
2022-09-16 13:00:00,64.7,37
2022-09-16 14:00:00,68.7,37
2022-09-16 15:00:00,72.5,37
2022-09-16 16:00:00,78.2,37
2022-09-16 17:00:00,91.0,37
2022-09-16 18:00:00,95.0,37
2022-09-16 19:00:00,95.4,37
