RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
80.8, None, None, None, 3.152, 124.9, None, None, None, None, None, None, None, None, 279.0, None, None, -3.747, None, None, None, 43.52, None, None, None, None, None,2017-03-19 00:00:00, None,12
83.6, None, None, None, 2.44, 115.6, None, None, None, None, None, None, None, None, 278.9, None, None, -4.216, None, None, None, 37.92, None, None, None, None, None,2017-03-19 01:00:00, None,12
73.87, None, None, None, 2.289, 123.5, None, None, None, None, None, None, None, None, 278.7, None, None, -6.097, None, None, None, 37.76, None, None, None, None, None,2017-03-19 02:00:00, None,12
82.8, None, None, None, 1.927, 131.4, None, None, None, None, None, None, None, None, 278.5, None, None, -8.0, None, None, None, 24.46, None, None, None, None, None,2017-03-19 03:00:00, None,12
86.7, None, None, None, 0.343, 145.8, None, None, None, None, None, None, None, None, 278.5, None, None, -9.18, None, None, None, 27.65, None, None, None, None, None,2017-03-19 04:00:00, None,12
87.1, None, None, None, 0.307, 137.6, None, None, None, None, None, None, None, None, 278.3, None, None, -10.1, None, None, None, 39.69, None, None, None, None, None,2017-03-19 05:00:00, None,12
83.1, None, None, None, 1.032, 142.9, None, None, None, None, None, None, None, None, 278.2, None, None, -9.7, None, None, None, 47.25, None, None, None, None, None,2017-03-19 06:00:00, None,12
84.6, None, None, None, 0.294, 148.2, None, None, None, None, None, None, None, None, 278.0, None, None, -9.94, None, None, None, 31.57, None, None, None, None, None,2017-03-19 08:00:00, None,12
82.0, None, None, None, 0.481, 148.3, None, None, None, None, None, None, None, None, 277.9, None, None, -9.28, None, None, None, 26.89, None, None, None, None, None,2017-03-19 09:00:00, None,12
77.49, None, None, None, 1.273, 124.9, None, None, None, None, None, None, None, None, 277.8, None, None, -8.41, None, None, None, 30.59, None, None, None, None, None,2017-03-19 10:00:00, None,12
51.69, None, None, None, 1.815, 92.4, None, None, None, None, None, None, None, None, 278.0, None, None, -4.998, None, None, None, 65.42, None, None, None, None, None,2017-03-19 11:00:00, None,12
47.4, None, None, None, 2.68, 41.25, None, None, None, None, None, None, None, None, 277.8, None, None, -3.943, None, None, None, 70.33, None, None, None, None, None,2017-03-19 12:00:00, None,12
37.29, None, None, None, 2.663, 63.82, None, None, None, None, None, None, None, None, 277.7, None, None, -2.157, None, None, None, 67.69, None, None, None, None, None,2017-03-19 13:00:00, None,12
36.89, None, None, None, 2.434, 97.5, None, None, None, None, None, None, None, None, 277.5, None, None, -1.689, None, None, None, 69.7, None, None, None, None, None,2017-03-19 14:00:00, None,12
37.75, None, None, None, 3.083, 326.2, None, None, None, None, None, None, None, None, 277.8, None, None, -2.336, None, None, None, 73.95, None, None, None, None, None,2017-03-19 15:00:00, None,12
38.91, None, None, None, 2.701, 37.5, None, None, None, None, None, None, None, None, 277.8, None, None, -2.37, None, None, None, 73.38, None, None, None, None, None,2017-03-19 16:00:00, None,12
38.84, None, None, None, 2.783, 27.46, None, None, None, None, None, None, None, None, 277.6, None, None, -2.644, None, None, None, 66.5, None, None, None, None, None,2017-03-19 17:00:00, None,12
50.25, None, None, None, 1.355, 114.5, None, None, None, None, None, None, None, None, 277.4, None, None, -3.584, None, None, None, 66.83, None, None, None, None, None,2017-03-19 18:00:00, None,12
64.2, None, None, None, 0.456, 122.7, None, None, None, None, None, None, None, None, 276.7, None, None, -5.749, None, None, None, 42.08, None, None, None, None, None,2017-03-19 19:00:00, None,12
73.69, None, None, None, 0.018, 138.3, None, None, None, None, None, None, None, None, 276.7, None, None, -7.882, None, None, None, 15.49, None, None, None, None, None,2017-03-19 20:00:00, None,12
