wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
30.0, 100.9, 7.8, 90.0, 79.0, 11.3,2017-04-23 00:00:00, None, None, 38.0, None, -0.05,17
31.0, 100.9, 8.5, 90.0, 83.0, 11.4,2017-04-23 01:00:00, None, None, None, None, 0.07,17
29.0, 101.0, 8.6, 90.0, 86.0, 10.8,2017-04-23 02:00:00, None, None, None, None, 0.16,17
24.0, 101.0, 8.5, 90.0, 80.0, 11.9,2017-04-23 03:00:00, None, None, 36.0, None, 0.11,17
29.0, 101.1, 8.1, 90.0, 78.0, 11.8,2017-04-23 04:00:00, None, None, None, None, 0.15,17
23.0, 101.2, 7.4, 90.0, 82.0, 10.4,2017-04-23 05:00:00, None, None, None, None, 0.21,17
13.0, 101.2, 7.2, 90.0, 85.0, 9.5,2017-04-23 06:00:00, None, None, None, None, 0.19,17
6.0, 101.2, 6.7, 67.5, 82.0, 9.5,2017-04-23 07:00:00, None, None, None, None, 0.15,17
6.0, 101.2, 6.7, 90.0, 83.0, 9.5,2017-04-23 08:00:00, None, None, None, None, 0.05,17
2.0, 101.2, 7.3, 67.5, 90.0, 8.8,2017-04-23 09:00:00, None, None, None, None, 0.04,17
2.0, 101.2, 7.3, 292.5, 92.0, 8.6,2017-04-23 10:00:00, None, None, None, None, 0.0,17
24.0, 101.2, 7.3, 90.0, 91.0, 8.8,2017-04-23 11:00:00, None, None, None, None, -0.07,17
13.0, 101.1, 7.5, 90.0, 92.0, 8.8,2017-04-23 12:00:00, None, None, None, None, -0.12,17
18.0, 101.1, 7.5, 90.0, 89.0, 9.3,2017-04-23 13:00:00, None, None, None, None, -0.11,17
19.0, 101.1, 7.7, 90.0, 92.0, 8.9,2017-04-23 14:00:00, None, None, None, None, -0.08,17
23.0, 101.1, 7.5, 90.0, 88.0, 9.4,2017-04-23 15:00:00, None, None, None, None, -0.05,17
25.0, 101.0, 7.4, 90.0, 87.0, 9.4,2017-04-23 16:00:00, None, None, None, None, -0.06,17
