RelativeHumidity,AirTemperature,time,Rain,week_of_year
88.0,14.5,2020-10-07 00:00:00,0.0,41
89.0,14.3,2020-10-07 00:15:00,0.0,41
90.0,14.2,2020-10-07 00:30:00,0.0,41
90.0,14.1,2020-10-07 00:45:00,0.0,41
90.0,14.0,2020-10-07 01:00:00,0.0,41
91.0,13.8,2020-10-07 01:15:00,0.0,41
92.0,13.6,2020-10-07 01:30:00,0.0,41
89.0,14.0,2020-10-07 01:45:00,0.0,41
88.0,14.2,2020-10-07 02:00:00,0.0,41
90.0,14.0,2020-10-07 02:15:00,0.0,41
90.0,13.9,2020-10-07 02:30:00,0.0,41
90.0,13.9,2020-10-07 02:45:00,0.0,41
90.0,13.8,2020-10-07 03:00:00,0.0,41
89.0,13.9,2020-10-07 03:15:00,0.0,41
88.0,14.2,2020-10-07 03:30:00,0.0,41
88.0,14.1,2020-10-07 03:45:00,0.0,41
89.0,13.9,2020-10-07 04:00:00,0.0,41
88.0,14.0,2020-10-07 04:15:00,0.0,41
88.0,14.1,2020-10-07 04:30:00,0.0,41
87.0,14.2,2020-10-07 04:45:00,0.0,41
86.0,14.4,2020-10-07 05:00:00,0.0,41
86.0,14.4,2020-10-07 05:15:00,0.0,41
82.0,14.7,2020-10-07 05:30:00,0.0,41
80.0,15.1,2020-10-07 05:45:00,0.0,41
81.0,15.1,2020-10-07 06:00:00,0.0,41
82.0,14.9,2020-10-07 06:15:00,0.0,41
83.0,14.8,2020-10-07 06:30:00,0.0,41
83.0,14.7,2020-10-07 06:45:00,0.0,41
85.0,14.5,2020-10-07 07:00:00,0.0,41
86.0,14.3,2020-10-07 07:15:00,0.0,41
88.0,14.2,2020-10-07 07:30:00,0.0,41
89.0,13.9,2020-10-07 07:45:00,0.0,41
90.0,13.8,2020-10-07 08:00:00,0.0,41
85.0,14.6,2020-10-07 08:15:00,0.0,41
83.0,15.3,2020-10-07 08:30:00,0.0,41
82.0,15.7,2020-10-07 08:45:00,0.0,41
81.0,16.2,2020-10-07 09:00:00,0.0,41
79.0,16.8,2020-10-07 09:15:00,0.0,41
77.0,16.7,2020-10-07 09:30:00,0.0,41
77.0,16.9,2020-10-07 09:45:00,0.0,41
77.0,17.3,2020-10-07 10:00:00,0.0,41
