WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
197.0, 9.6, 1.519,2019-04-02 00:00:00, 8.43,14
185.0, 8.4, 1.376,2019-04-02 01:00:00, 7.0,14
172.6, 7.0, 1.467,2019-04-02 02:00:00, 6.17,14
178.3, 6.2, 1.844,2019-04-02 03:00:00, 5.845,14
187.3, 5.8, 1.664,2019-04-02 04:00:00, 5.66,14
184.8, 5.7, 1.176,2019-04-02 05:00:00, 4.91,14
196.3, 4.9, 1.529,2019-04-02 06:00:00, 4.621,14
192.8, 4.6, 1.385,2019-04-02 07:00:00, 5.986,14
188.1, 6.0, 1.302,2019-04-02 08:00:00, 10.01,14
220.8, 10.0, 1.381,2019-04-02 09:00:00, 12.92,14
270.8, 12.9, 1.822,2019-04-02 10:00:00, 14.33,14
306.6, 14.3, 3.193,2019-04-02 11:00:00, 14.52,14
322.1, 14.5, 3.346,2019-04-02 12:00:00, 15.2,14
328.3, 15.2, 2.93,2019-04-02 13:00:00, 16.08,14
326.7, 16.1, 2.446,2019-04-02 14:00:00, 17.12,14
312.9, 17.1, 2.314,2019-04-02 15:00:00, 16.89,14
314.9, 16.9, 1.923,2019-04-02 16:00:00, 15.96,14
311.2, 16.0, 2.141,2019-04-02 17:00:00, 15.37,14
319.8, 15.4, 1.767,2019-04-02 18:00:00, 14.94,14
324.9, 14.9, 1.774,2019-04-02 19:00:00, 14.0,14
305.2, 14.0, 1.307,2019-04-02 20:00:00, 13.18,14
181.0, 13.2, 2.274,2019-04-02 21:00:00, 13.23,14
154.0, 13.2, 2.695,2019-04-02 22:00:00, 14.0,14
148.7, 14.0, 1.914,2019-04-02 23:00:00, 11.29,14
158.7, 11.3, 1.21,2019-04-03 00:00:00, 9.34,14
100.7, 9.3, 1.5,2019-04-03 01:00:00, 8.75,14
83.5, 8.8, 0.888998,2019-04-03 02:00:00, 8.76,14
170.0, 8.8, 1.3,2019-04-03 03:00:00, 8.8,14
139.7, 8.8, 1.85,2019-04-03 04:00:00, 8.9,14
156.1, 8.9, 3.378,2019-04-03 05:00:00, 9.07,14
124.3, 9.1, 3.45,2019-04-03 06:00:00, 8.93,14
120.4, 8.9, 4.149,2019-04-03 07:00:00, 9.03,14
120.5, 9.0, 4.129,2019-04-03 08:00:00, 9.31,14
118.9, 9.3, 3.878,2019-04-03 09:00:00, 9.58,14
110.8, 9.6, 3.724,2019-04-03 10:00:00, 9.53,14
107.2, 9.5, 3.905,2019-04-03 11:00:00, 10.14,14
110.1, 10.1, 4.382,2019-04-03 12:00:00, 11.54,14
107.6, 11.5, 3.709,2019-04-03 13:00:00, 12.49,14
86.2, 12.5, 2.033,2019-04-03 14:00:00, 12.96,14
225.9, 13.0, 3.127,2019-04-03 15:00:00, 13.49,14
191.1, 13.5, 5.047,2019-04-03 16:00:00, 12.38,14
190.1, 12.4, 3.82,2019-04-03 17:00:00, 12.56,14
172.9, 12.6, 4.041,2019-04-03 18:00:00, 12.08,14
173.0, 12.1, 2.921,2019-04-03 19:00:00, 11.42,14
169.0, 11.4, 2.201,2019-04-03 20:00:00, 11.19,14
172.4, 11.2, 2.148,2019-04-03 21:00:00, 11.1,14
180.0, 11.1, 1.278,2019-04-03 22:00:00, 9.06,14
141.0, 9.1, 2.265,2019-04-03 23:00:00, 9.3,14
144.4, 9.3, 1.673,2019-04-04 00:00:00, 8.88,14
163.3, 8.9, 1.802,2019-04-04 01:00:00, 8.95,14
188.9, 8.9, 1.934,2019-04-04 02:00:00, 8.32,14
170.1, 8.3, 1.721,2019-04-04 03:00:00, 7.49,14
162.0, 7.5, 1.109,2019-04-04 04:00:00, 6.684,14
151.7, 6.7, 1.464,2019-04-04 05:00:00, 6.01,14
127.2, 6.0, 1.649,2019-04-04 06:00:00, 6.564,14
155.1, 6.6, 1.216,2019-04-04 07:00:00, 7.6,14
157.3, 7.6, 1.491,2019-04-04 08:00:00, 8.92,14
107.4, 8.9, 3.291,2019-04-04 09:00:00, 10.74,14
114.2, 10.7, 3.738,2019-04-04 10:00:00, 11.01,14
114.9, 11.0, 3.631,2019-04-04 11:00:00, 11.47,14
111.5, 11.5, 3.407,2019-04-04 12:00:00, 12.53,14
104.2, 12.5, 3.955,2019-04-04 13:00:00, 12.94,14
94.5, 12.9, 3.671,2019-04-04 14:00:00, 13.41,14
100.0, 13.4, 3.529,2019-04-04 15:00:00, 13.64,14
107.7, 13.6, 3.126,2019-04-04 16:00:00, 13.95,14
124.9, 14.0, 2.748,2019-04-04 17:00:00, 13.98,14
133.0, 14.0, 1.809,2019-04-04 18:00:00, 13.47,14
172.8, 13.5, 1.322,2019-04-04 19:00:00, 11.49,14
175.0, 11.5, 1.652,2019-04-04 20:00:00, 9.92,14
159.0, 9.9, 1.722,2019-04-04 21:00:00, 10.37,14
153.0, 10.4, 2.154,2019-04-04 22:00:00, 10.52,14
111.3, 10.5, 2.055,2019-04-04 23:00:00, 9.84,14
152.8, 9.8, 1.781,2019-04-05 00:00:00, 9.39,14
136.5, 9.4, 2.684,2019-04-05 01:00:00, 9.81,14
117.3, 9.8, 3.895,2019-04-05 02:00:00, 9.88,14
111.8, 9.9, 3.728,2019-04-05 03:00:00, 9.52,14
123.9, 9.5, 4.61,2019-04-05 04:00:00, 9.61,14
110.8, 9.6, 4.073,2019-04-05 05:00:00, 9.67,14
116.1, 9.7, 4.18,2019-04-05 06:00:00, 9.48,14
111.4, 9.5, 3.784,2019-04-05 07:00:00, 9.4,14
113.8, 9.4, 3.293,2019-04-05 08:00:00, 9.62,14
110.0, 9.6, 4.129,2019-04-05 09:00:00, 9.88,14
115.6, 9.9, 4.633,2019-04-05 10:00:00, 10.0,14
110.3, 10.0, 4.715,2019-04-05 11:00:00, 10.43,14
108.5, 10.4, 3.681,2019-04-05 12:00:00, 11.13,14
115.8, 11.1, 3.836,2019-04-05 13:00:00, 11.62,14
128.8, 11.6, 4.279,2019-04-05 14:00:00, 11.18,14
147.0, 11.2, 2.564,2019-04-05 15:00:00, 11.03,14
126.1, 11.0, 3.518,2019-04-05 16:00:00, 10.5,14
171.3, 10.5, 3.485,2019-04-05 17:00:00, 10.36,14
167.2, 10.4, 4.868,2019-04-05 18:00:00, 10.16,14
147.8, 10.2, 3.325,2019-04-05 19:00:00, 9.37,14
156.0, 9.4, 3.146,2019-04-05 20:00:00, 9.18,14
137.3, 9.2, 2.948,2019-04-05 21:00:00, 8.31,14
124.4, 8.3, 2.892,2019-04-05 22:00:00, 8.44,14
138.3, 8.4, 4.309,2019-04-05 23:00:00, 8.08,14
131.0, 8.1, 4.544,2019-04-06 00:00:00, 8.06,14
128.7, 8.1, 5.271,2019-04-06 01:00:00, 8.11,14
116.2, 8.1, 6.115,2019-04-06 02:00:00, 8.11,14
117.5, 8.1, 4.97,2019-04-06 03:00:00, 7.96,14
113.4, 8.0, 4.094,2019-04-06 04:00:00, 7.66,14
110.6, 7.7, 4.557,2019-04-06 05:00:00, 7.81,14
112.7, 7.8, 4.63,2019-04-06 06:00:00, 8.14,14
117.2, 8.1, 5.959,2019-04-06 07:00:00, 8.14,14
110.3, 8.1, 6.17,2019-04-06 08:00:00, 7.52,14
105.7, 7.5, 6.686,2019-04-06 09:00:00, 7.29,14
118.6, 7.3, 7.61,2019-04-06 10:00:00, 7.15,14
133.6, 7.2, 7.8,2019-04-06 11:00:00, 8.07,14
121.7, 8.1, 7.82,2019-04-06 12:00:00, 9.11,14
121.1, 9.1, 4.632,2019-04-06 13:00:00, 7.96,14
135.7, 8.0, 4.453,2019-04-06 14:00:00, 7.98,14
130.1, 8.0, 4.215,2019-04-06 15:00:00, 9.12,14
131.5, 9.1, 3.393,2019-04-06 16:00:00, 10.03,14
111.5, 10.0, 3.223,2019-04-06 17:00:00, 10.98,14
135.2, 11.0, 4.373,2019-04-06 18:00:00, 10.0,14
157.6, 10.0, 3.629,2019-04-06 19:00:00, 8.51,14
145.3, 8.5, 4.644,2019-04-06 20:00:00, 7.94,14
135.8, 7.9, 3.939,2019-04-06 21:00:00, 7.01,14
133.4, 7.0, 3.489,2019-04-06 22:00:00, 6.927,14
142.0, 6.9, 4.201,2019-04-06 23:00:00, 7.06,14
151.7, 7.1, 1.868,2019-04-07 00:00:00, 6.78,14
140.4, 6.8, 1.555,2019-04-07 01:00:00, 6.561,14
134.0, 6.6, 1.979,2019-04-07 02:00:00, 6.309,14
185.6, 6.3, 1.296,2019-04-07 03:00:00, 6.034,14
175.8, 6.0, 1.182,2019-04-07 04:00:00, 6.107,14
228.5, 6.1, 1.016,2019-04-07 05:00:00, 6.14,14
195.9, 6.1, 1.261,2019-04-07 06:00:00, 6.147,14
109.4, 6.1, 1.823,2019-04-07 07:00:00, 5.996,14
169.9, 6.0, 1.489,2019-04-07 08:00:00, 6.49,14
151.3, 6.5, 2.921,2019-04-07 09:00:00, 8.41,14
135.4, 8.4, 3.533,2019-04-07 10:00:00, 8.92,14
122.7, 8.9, 4.086,2019-04-07 11:00:00, 9.76,14
112.8, 9.8, 4.995,2019-04-07 12:00:00, 10.89,14
100.1, 10.9, 3.623,2019-04-07 13:00:00, 9.85,14
91.3, 9.9, 3.786,2019-04-07 14:00:00, 10.3,14
101.6, 10.3, 3.151,2019-04-07 15:00:00, 10.4,14
103.9, 10.4, 2.941,2019-04-07 16:00:00, 11.63,14
107.9, 11.6, 2.188,2019-04-07 17:00:00, 12.34,14
338.5, 12.3, 2.023,2019-04-07 18:00:00, 11.23,14
297.1, 11.2, 1.293,2019-04-07 19:00:00, 10.18,14
279.9, 10.2, 0.614,2019-04-07 20:00:00, 7.85,14
330.8, 7.8, 1.04,2019-04-07 21:00:00, 7.87,14
