WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
310.5, 5.9, 0.919, None,2019-04-02 00:00:00, 3.922,14
190.0, 3.9, 0.861998, None,2019-04-02 01:00:00, 3.096,14
263.4, 3.1, 0.609, None,2019-04-02 02:00:00, 0.977998,14
334.1, 1.0, 0.700999, None,2019-04-02 03:00:00, -0.448,14
337.0, -0.4, 1.005, None,2019-04-02 04:00:00, -1.459,14
2.3, -1.5, 1.24, None,2019-04-02 05:00:00, -1.755,14
342.9, -1.8, 1.049, None,2019-04-02 06:00:00, -1.909,14
329.1, -1.9, 1.179, None,2019-04-02 07:00:00, -2.175,14
343.6, -2.2, 0.869, None,2019-04-02 08:00:00, -0.893,14
358.2, -0.9, 1.084, None,2019-04-02 09:00:00, 1.187,14
54.4, 1.2, 0.802999, None,2019-04-02 10:00:00, 3.606,14
42.5, 3.6, 0.859, None,2019-04-02 11:00:00, 6.166,14
67.1, 6.2, 0.999, None,2019-04-02 12:00:00, 8.11,14
28.4, 8.1, 1.015, None,2019-04-02 13:00:00, 9.83,14
117.0, 9.8, 1.368, None,2019-04-02 14:00:00, 10.67,14
99.7, 10.7, 1.678, None,2019-04-02 15:00:00, 11.21,14
74.7, 11.2, 1.164, None,2019-04-02 16:00:00, 11.57,14
31.0, 11.6, 1.035, None,2019-04-02 17:00:00, 11.62,14
91.9, 11.6, 1.681, None,2019-04-02 18:00:00, 10.98,14
54.5, 11.0, 1.028, None,2019-04-02 19:00:00, 9.96,14
71.1, 10.0, 0.841, None,2019-04-02 20:00:00, 8.53,14
55.6, 8.5, 0.875998, None,2019-04-02 21:00:00, 7.6,14
32.6, 7.6, 0.34, None,2019-04-02 22:00:00, 6.608,14
20.6, 6.6, 0.090998, None,2019-04-02 23:00:00, 5.361,14
214.8, 5.4, 0.3, None,2019-04-03 00:00:00, 4.963,14
204.3, 5.0, 1.298, None,2019-04-03 01:00:00, 2.135,14
8.0, 2.1, 1.532, None,2019-04-03 02:00:00, 1.02,14
347.0, 1.0, 1.324, None,2019-04-03 03:00:00, -0.317999,14
353.1, -0.3, 1.463, None,2019-04-03 04:00:00, -1.272,14
1.9, -1.3, 1.46, None,2019-04-03 05:00:00, -1.882,14
349.0, -1.9, 1.344, None,2019-04-03 06:00:00, -2.426,14
348.3, -2.4, 1.152, None,2019-04-03 07:00:00, -2.329,14
349.1, -2.3, 1.148, None,2019-04-03 08:00:00, -1.383,14
17.2, -1.4, 0.734, None,2019-04-03 09:00:00, 0.409,14
8.5, 0.4, 0.829999, None,2019-04-03 10:00:00, 3.372,14
56.4, 3.4, 1.436, None,2019-04-03 11:00:00, 6.474,14
174.2, 6.5, 2.304, None,2019-04-03 12:00:00, 7.65,14
171.3, 7.7, 3.481, None,2019-04-03 13:00:00, 9.17,14
175.7, 9.2, 2.403, None,2019-04-03 14:00:00, 10.26,14
182.1, 10.3, 2.38, None,2019-04-03 15:00:00, 10.57,14
191.9, 10.6, 2.096, None,2019-04-03 16:00:00, 10.79,14
183.2, 10.8, 2.451, None,2019-04-03 17:00:00, 10.63,14
172.3, 10.6, 1.971, None,2019-04-03 18:00:00, 10.05,14
180.1, 10.1, 1.894, None,2019-04-03 19:00:00, 9.36,14
190.5, 9.4, 2.674, None,2019-04-03 20:00:00, 9.06,14
220.6, 9.1, 2.455, None,2019-04-03 21:00:00, 8.36,14
199.1, 8.4, 2.118, None,2019-04-03 22:00:00, 7.51,14
223.0, 7.5, 2.159, None,2019-04-03 23:00:00, 6.72,14
236.1, 6.7, 1.593, None,2019-04-04 00:00:00, 5.936,14
208.3, 5.9, 2.747, None,2019-04-04 01:00:00, 5.664,14
247.1, 5.7, 2.392, None,2019-04-04 02:00:00, 4.924,14
244.6, 4.9, 2.055, None,2019-04-04 03:00:00, 4.615,14
232.3, 4.6, 2.199, None,2019-04-04 04:00:00, 4.096,14
229.1, 4.1, 1.856, None,2019-04-04 05:00:00, 3.787,14
211.2, 3.8, 2.656, None,2019-04-04 06:00:00, 3.528,14
214.9, 3.5, 2.643, None,2019-04-04 07:00:00, 3.232,14
212.7, 3.2, 2.696, None,2019-04-04 08:00:00, 4.132,14
206.2, 4.1, 3.074, None,2019-04-04 09:00:00, 5.246,14
210.1, 5.2, 3.112, None,2019-04-04 10:00:00, 6.004,14
217.6, 6.0, 2.76, None,2019-04-04 11:00:00, 6.208,14
265.4, 6.2, 3.39, None,2019-04-04 12:00:00, 5.983,14
265.5, 6.0, 2.526, None,2019-04-04 13:00:00, 5.432,14
267.3, 5.4, 1.366, None,2019-04-04 14:00:00, 7.61,14
214.5, 7.6, 2.093, None,2019-04-04 15:00:00, 8.29,14
125.9, 8.3, 1.53, None,2019-04-04 16:00:00, 8.81,14
133.5, 8.8, 1.913, None,2019-04-04 17:00:00, 9.46,14
131.5, 9.5, 1.89, None,2019-04-04 18:00:00, 8.76,14
94.6, 8.8, 1.745, None,2019-04-04 19:00:00, 7.96,14
87.4, 8.0, 1.928, None,2019-04-04 20:00:00, 6.741,14
73.3, 6.7, 1.629, None,2019-04-04 21:00:00, 5.468,14
45.6, 5.5, 1.361, None,2019-04-04 22:00:00, 4.144,14
13.7, 4.1, 1.69, None,2019-04-04 23:00:00, 2.868,14
356.1, 2.9, 1.786, None,2019-04-05 00:00:00, 1.937,14
347.7, 1.9, 1.966, None,2019-04-05 01:00:00, 1.375,14
348.8, 1.4, 1.937, None,2019-04-05 02:00:00, 1.425,14
2.5, 1.4, 1.962, None,2019-04-05 03:00:00, 1.12,14
2.4, 1.1, 1.953, None,2019-04-05 04:00:00, 0.866998,14
6.0, 0.9, 2.055, None,2019-04-05 05:00:00, 0.637,14
6.3, 0.6, 1.874, None,2019-04-05 06:00:00, 0.646,14
3.2, 0.6, 2.087, None,2019-04-05 07:00:00, 1.331,14
15.1, 1.3, 1.983, None,2019-04-05 08:00:00, 3.409,14
48.8, 3.4, 1.479, None,2019-04-05 09:00:00, 4.907,14
54.2, 4.9, 1.996, None,2019-04-05 10:00:00, 5.747,14
53.9, 5.7, 2.389, None,2019-04-05 11:00:00, 7.46,14
68.6, 7.5, 2.507, None,2019-04-05 12:00:00, 8.97,14
86.2, 9.0, 2.403, None,2019-04-05 13:00:00, 10.11,14
98.7, 10.1, 1.87, None,2019-04-05 14:00:00, 10.86,14
99.0, 10.9, 2.02, None,2019-04-05 15:00:00, 11.8,14
151.9, 11.8, 2.981, None,2019-04-05 16:00:00, 12.0,14
155.3, 12.0, 1.951, None,2019-04-05 17:00:00, 11.41,14
120.0, 11.4, 1.791, None,2019-04-05 18:00:00, 10.68,14
122.8, 10.7, 0.87, None,2019-04-05 19:00:00, 9.99,14
111.9, 10.0, 1.073, None,2019-04-05 20:00:00, 9.47,14
96.4, 9.5, 1.807, None,2019-04-05 21:00:00, 9.04,14
89.2, 9.0, 1.463, None,2019-04-05 22:00:00, 8.53,14
100.6, 8.5, 1.967, None,2019-04-05 23:00:00, 8.55,14
150.3, 8.6, 3.557, None,2019-04-06 00:00:00, 8.44,14
179.6, 8.4, 3.038, None,2019-04-06 01:00:00, 6.61,14
266.2, 6.6, 2.173, None,2019-04-06 02:00:00, 4.873,14
270.6, 4.9, 1.803, None,2019-04-06 03:00:00, 3.971,14
281.2, 4.0, 1.127, None,2019-04-06 04:00:00, 3.597,14
147.9, 3.6, 0.754, None,2019-04-06 05:00:00, 3.239,14
41.5, 3.2, 1.442, None,2019-04-06 06:00:00, 2.752,14
86.7, 2.8, 1.479, None,2019-04-06 07:00:00, 2.16,14
101.0, 2.2, 1.176, None,2019-04-06 08:00:00, 3.655,14
72.2, 3.7, 2.402, None,2019-04-06 09:00:00, 5.582,14
157.7, 5.6, 4.01, None,2019-04-06 10:00:00, 7.03,14
172.5, 7.0, 5.016, None,2019-04-06 11:00:00, 8.1,14
174.4, 8.1, 4.803, None,2019-04-06 12:00:00, 8.85,14
173.7, 8.9, 4.227, None,2019-04-06 13:00:00, 9.9,14
176.1, 9.9, 4.491, None,2019-04-06 14:00:00, 10.49,14
169.6, 10.5, 4.903, None,2019-04-06 15:00:00, 10.5,14
170.9, 10.5, 6.161, None,2019-04-06 16:00:00, 9.58,14
175.4, 9.6, 3.587, None,2019-04-06 17:00:00, 8.9,14
155.6, 8.9, 2.477, None,2019-04-06 18:00:00, 8.63,14
142.3, 8.6, 3.57, None,2019-04-06 19:00:00, 8.55,14
154.8, 8.6, 4.466, None,2019-04-06 20:00:00, 8.27,14
160.3, 8.3, 5.058, None,2019-04-06 21:00:00, 7.9,14
175.7, 7.9, 4.941, None,2019-04-06 22:00:00, 7.52,14
186.5, 7.5, 4.98, None,2019-04-06 23:00:00, 7.06,14
197.3, 7.1, 4.453, None,2019-04-07 00:00:00, 6.472,14
201.1, 6.5, 3.082, None,2019-04-07 01:00:00, 5.987,14
187.3, 6.0, 3.734, None,2019-04-07 02:00:00, 5.371,14
177.9, 5.4, 3.229, None,2019-04-07 03:00:00, 4.92,14
181.5, 4.9, 3.509, None,2019-04-07 04:00:00, 4.577,14
187.9, 4.6, 3.807, None,2019-04-07 05:00:00, 4.254,14
196.7, 4.3, 3.603, None,2019-04-07 06:00:00, 3.848,14
194.3, 3.8, 3.712, None,2019-04-07 07:00:00, 3.765,14
191.8, 3.8, 4.589, None,2019-04-07 08:00:00, 4.179,14
192.7, 4.2, 5.166, None,2019-04-07 09:00:00, 4.704,14
187.0, 4.7, 4.747, None,2019-04-07 10:00:00, 5.916,14
186.9, 5.9, 4.688, None,2019-04-07 11:00:00, 6.107,14
195.4, 6.1, 3.889, None,2019-04-07 12:00:00, 6.729,14
206.6, 6.7, 3.174, None,2019-04-07 13:00:00, 7.8,14
195.4, 7.8, 2.861, None,2019-04-07 14:00:00, 9.24,14
187.9, 9.2, 3.817, None,2019-04-07 15:00:00, 9.32,14
305.2, 9.3, 3.769, None,2019-04-07 16:00:00, 8.75,14
201.2, 8.8, 3.091, None,2019-04-07 17:00:00, 7.49,14
189.6, 7.5, 2.117, None,2019-04-07 18:00:00, 7.41,14
158.1, 7.4, 2.165, None,2019-04-07 19:00:00, 6.542,14
192.0, 6.5, 2.245, None,2019-04-07 20:00:00, 6.108,14
193.6, 6.1, 2.693, None,2019-04-07 21:00:00, 5.678,14
196.4, 5.7, 1.973, None,2019-04-07 22:00:00, 5.25,14
200.0, 5.3, 1.934, None,2019-04-07 23:00:00, 4.66,14
198.1, 4.7, 1.475, None,2019-04-08 00:00:00, 4.129,14
199.5, 4.1, 1.747, None,2019-04-08 01:00:00, 3.435,14
190.4, 3.4, 1.612, None,2019-04-08 02:00:00, 2.88,14
182.7, 2.9, 1.89, None,2019-04-08 03:00:00, 2.142,14
191.3, 2.1, 2.054, None,2019-04-08 04:00:00, 1.245,14
196.5, 1.2, 2.096, None,2019-04-08 05:00:00, 0.453,14
197.4, 0.5, 0.432, None,2019-04-08 06:00:00, -0.56,14
176.1, -0.6, 0.587998, None,2019-04-08 07:00:00, 0.589999,14
175.6, 0.6, 2.14, None,2019-04-08 08:00:00, 2.534,14
184.7, 2.5, 2.332, None,2019-04-08 09:00:00, 3.889,14
177.2, 3.9, 2.31, None,2019-04-08 10:00:00, 5.411,14
178.9, 5.4, 1.598, None,2019-04-08 11:00:00, 7.28,14
184.1, 7.3, 1.399, None,2019-04-08 12:00:00, 8.62,14
195.2, 8.6, 1.921, None,2019-04-08 13:00:00, 9.24,14
186.6, 9.2, 1.537, None,2019-04-08 14:00:00, 9.9,14
339.6, 9.9, 1.515, None,2019-04-08 15:00:00, 10.29,14
48.7, 10.3, 1.74, None,2019-04-08 16:00:00, 10.48,14
53.9, 10.5, 2.322, None,2019-04-08 17:00:00, 10.66,14
22.5, 10.7, 2.106, None,2019-04-08 18:00:00, 10.06,14
25.6, 10.1, 1.026, None,2019-04-08 19:00:00, 9.21,14
15.0, 9.2, 0.944998, None,2019-04-08 20:00:00, 8.05,14
358.6, 8.1, 0.814998, None,2019-04-08 21:00:00, 7.07,14
341.8, 7.1, 0.755999, None,2019-04-08 22:00:00, 7.08,14
338.6, 7.1, 1.169, None,2019-04-08 23:00:00, 6.93,14
