SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
0.0, 12.1, 0.0,0.0, 2.1, 0.0,2020-09-23 00:00:00, 181.0,87.0,39
None, 12.1, None,0.0, 3.8, None,2020-09-23 00:15:00, 144.0,88.0,39
None, 12.6, None,0.0, 7.6, None,2020-09-23 00:30:00, 112.0,84.0,39
None, 12.5, None,0.0, 3.1, None,2020-09-23 00:45:00, 301.0,85.0,39
0.0, 12.2, 0.0,0.0, 2.8, 0.0,2020-09-23 01:00:00, 271.0,88.0,39
None, 12.0, None,0.0, 4.2, None,2020-09-23 01:15:00, 54.0,91.0,39
None, 11.7, None,0.0, 2.7, None,2020-09-23 01:30:00, 334.0,94.0,39
None, 11.6, None,0.254, 1.2, None,2020-09-23 01:45:00, 29.0,95.0,39
0.0, 11.5, 0.0,0.254, 2.5, 0.0,2020-09-23 02:00:00, 267.0,95.0,39
None, 11.5, None,0.0, 3.7, None,2020-09-23 02:15:00, 273.0,96.0,39
None, 11.5, None,0.509, 3.4, None,2020-09-23 02:30:00, 271.0,96.0,39
None, 11.4, None,0.508, 5.1, None,2020-09-23 02:45:00, 97.0,96.0,39
0.0, 11.4, 2.0,0.0, 3.7, 0.0,2020-09-23 03:00:00, 12.0,96.0,39
None, 11.4, None,0.508, 6.7, None,2020-09-23 03:15:00, 340.0,96.0,39
None, 11.3, None,0.254, 5.6, None,2020-09-23 03:30:00, 7.0,96.0,39
None, 11.3, None,0.254, 3.1, None,2020-09-23 03:45:00, 329.0,96.0,39
0.0, 11.3, 2.0,0.762, 4.5, 0.0,2020-09-23 04:00:00, 310.0,96.0,39
None, 11.4, None,1.017, 5.8, None,2020-09-23 04:15:00, 9.0,96.0,39
None, 11.4, None,1.27, 1.7, None,2020-09-23 04:30:00, 318.0,96.0,39
None, 11.4, None,0.508, 4.7, None,2020-09-23 04:45:00, 341.0,96.0,39
0.0, 11.5, 2.0,0.0, 3.7, 0.0,2020-09-23 05:00:00, 128.0,97.0,39
None, 11.5, None,0.0, 7.2, None,2020-09-23 05:15:00, 136.0,96.0,39
None, 11.5, None,0.255, 4.5, None,2020-09-23 05:30:00, 138.0,96.0,39
None, 11.5, None,0.254, 3.8, None,2020-09-23 05:45:00, 125.0,97.0,39
0.0, 11.6, 2.0,0.508, 1.2, 0.0,2020-09-23 06:00:00, 27.0,97.0,39
None, 11.6, None,0.0, 3.7, None,2020-09-23 06:15:00, 111.0,97.0,39
None, 11.7, None,0.254, 2.9, None,2020-09-23 06:30:00, 8.0,97.0,39
None, 11.9, None,0.0, 5.8, None,2020-09-23 06:45:00, 341.0,97.0,39
2.0, 11.8, 1.0,0.508, 5.7, 0.0,2020-09-23 07:00:00, 341.0,97.0,39
None, 11.8, None,2.794, 2.9, None,2020-09-23 07:15:00, 7.0,97.0,39
None, 12.0, None,1.017, 2.8, None,2020-09-23 07:30:00, 356.0,97.0,39
None, 12.1, None,1.016, 5.4, None,2020-09-23 07:45:00, 341.0,97.0,39
16.0, 12.2, 5.0,0.762, 6.2, 0.0,2020-09-23 08:00:00, 359.0,97.0,39
None, 12.3, None,0.763, 2.3, None,2020-09-23 08:15:00, 11.0,97.0,39
None, 12.4, None,0.508, 6.1, None,2020-09-23 08:30:00, 352.0,97.0,39
None, 12.6, None,0.0, 6.9, None,2020-09-23 08:45:00, 339.0,97.0,39
29.0, 12.8, 2.0,0.0, 6.3, 0.0,2020-09-23 09:00:00, 353.0,97.0,39
None, 13.2, None,0.0, 5.6, None,2020-09-23 09:15:00, 359.0,97.0,39
None, 13.4, None,0.254, 4.4, None,2020-09-23 09:30:00, 355.0,97.0,39
None, 13.7, None,0.0, 1.7, None,2020-09-23 09:45:00, 145.0,97.0,39
53.0, 13.7, 1.0,0.508, 1.9, 0.0,2020-09-23 10:00:00, 142.0,97.0,39
None, 13.7, None,0.762, 4.8, None,2020-09-23 10:15:00, 334.0,97.0,39
None, 13.7, None,0.0, 3.9, None,2020-09-23 10:30:00, 62.0,97.0,39
None, 13.5, None,0.509, 11.1, None,2020-09-23 10:45:00, 143.0,97.0,39
26.0, 13.4, 2.0,1.523, 6.0, 0.0,2020-09-23 11:00:00, 158.0,97.0,39
None, 13.3, None,0.762, 11.2, None,2020-09-23 11:15:00, 138.0,97.0,39
None, 13.2, None,0.509, 13.3, None,2020-09-23 11:30:00, 145.0,97.0,39
None, 13.1, None,0.762, 9.7, None,2020-09-23 11:45:00, 149.0,97.0,39
37.0, 13.0, 3.0,0.762, 9.4, 0.0,2020-09-23 12:00:00, 155.0,97.0,39
None, 13.2, None,1.017, 9.6, None,2020-09-23 12:15:00, 138.0,97.0,39
None, 13.6, None,0.0, 6.5, None,2020-09-23 12:30:00, 162.0,97.0,39
None, 13.4, None,0.508, 10.5, None,2020-09-23 12:45:00, 137.0,96.0,39
106.0, 13.4, 2.0,0.0, 9.1, 0.0,2020-09-23 13:00:00, 140.0,96.0,39
None, 13.4, None,0.254, 5.5, None,2020-09-23 13:15:00, 153.0,96.0,39
None, 13.4, None,0.762, 3.3, None,2020-09-23 13:30:00, 279.0,96.0,39
None, 13.2, None,0.254, 2.5, None,2020-09-23 13:45:00, 302.0,96.0,39
76.0, 13.5, 1.0,0.254, 2.9, 0.0,2020-09-23 14:00:00, 183.0,96.0,39
None, 14.1, None,0.0, 5.6, None,2020-09-23 14:15:00, 297.0,96.0,39
None, 14.3, None,0.0, 6.1, None,2020-09-23 14:30:00, 283.0,95.0,39
None, 14.2, None,0.0, 7.2, None,2020-09-23 14:45:00, 293.0,94.0,39
171.0, 14.1, 0.0,0.0, 5.8, 0.0,2020-09-23 15:00:00, 285.0,94.0,39
None, 14.0, None,0.508, 5.0, None,2020-09-23 15:15:00, 235.0,95.0,39
None, 14.0, None,0.0, 5.7, None,2020-09-23 15:30:00, 213.0,95.0,39
None, 13.9, None,0.255, 4.4, None,2020-09-23 15:45:00, 191.0,95.0,39
91.0, 13.6, 2.0,0.762, 4.6, 0.001,2020-09-23 16:00:00, 179.0,95.0,39
None, 13.4, None,2.286, 5.1, None,2020-09-23 16:15:00, 274.0,96.0,39
None, 13.0, None,2.54, 9.0, None,2020-09-23 16:30:00, 189.0,95.0,39
None, 12.9, None,1.016, 11.2, None,2020-09-23 16:45:00, 196.0,95.0,39
13.0, 12.8, 7.0,0.762, 6.5, 0.0,2020-09-23 17:00:00, 192.0,96.0,39
None, 12.8, None,1.524, 5.8, None,2020-09-23 17:15:00, 181.0,96.0,39
None, 12.7, None,2.54, 8.0, None,2020-09-23 17:30:00, 212.0,96.0,39
None, 12.1, None,2.032, 8.6, None,2020-09-23 17:45:00, 310.0,95.0,39
3.0, 11.5, 8.0,1.27, 8.5, 0.0,2020-09-23 18:00:00, 289.0,95.0,39
None, 11.3, None,0.508, 8.4, None,2020-09-23 18:15:00, 258.0,95.0,39
None, 11.1, None,0.0, 12.4, None,2020-09-23 18:30:00, 285.0,95.0,39
None, 10.9, None,0.0, 13.8, None,2020-09-23 18:45:00, 235.0,94.0,39
2.0, 10.8, 0.0,0.0, 14.0, 0.0,2020-09-23 19:00:00, 240.0,94.0,39
None, 10.6, None,0.0, 11.2, None,2020-09-23 19:15:00, 255.0,95.0,39
None, 10.7, None,0.0, 10.6, None,2020-09-23 19:30:00, 272.0,94.0,39
None, 10.7, None,0.0, 13.2, None,2020-09-23 19:45:00, 257.0,94.0,39
0.0, 10.7, 0.0,0.0, 13.2, 0.0,2020-09-23 20:00:00, 256.0,93.0,39
None, 10.9, None,0.0, 11.9, None,2020-09-23 20:15:00, 235.0,92.0,39
None, 11.2, None,0.0, 13.2, None,2020-09-23 20:30:00, 230.0,90.0,39
None, 11.3, None,0.0, 12.1, None,2020-09-23 20:45:00, 260.0,89.0,39
0.0, 11.3, 1.0,0.0, 10.2, 0.0,2020-09-23 21:00:00, 275.0,90.0,39
None, 11.4, None,0.0, 10.7, None,2020-09-23 21:15:00, 242.0,90.0,39
None, 11.5, None,0.0, 9.4, None,2020-09-23 21:30:00, 261.0,89.0,39
None, 11.8, None,0.0, 11.7, None,2020-09-23 21:45:00, 229.0,87.0,39
0.0, 11.9, 0.0,0.0, 12.3, 0.0,2020-09-23 22:00:00, 229.0,88.0,39
None, 12.0, None,0.0, 15.0, None,2020-09-23 22:15:00, 220.0,89.0,39
None, 11.9, None,0.0, 12.4, None,2020-09-23 22:30:00, 190.0,91.0,39
None, 11.8, None,0.0, 10.6, None,2020-09-23 22:45:00, 203.0,91.0,39
0.0, 11.7, 0.0,0.763, 11.1, 0.0,2020-09-23 23:00:00, 243.0,93.0,39
None, 11.6, None,0.0, 12.2, None,2020-09-23 23:15:00, 196.0,94.0,39
None, 11.7, None,0.0, 12.1, None,2020-09-23 23:30:00, 234.0,95.0,39
None, 11.7, None,0.0, 9.8, None,2020-09-23 23:45:00, 260.0,94.0,39
0.0, 11.7, 1.0,0.0, 11.8, 0.0,2020-09-24 00:00:00, 218.0,94.0,39
None, 11.7, None,0.0, 12.3, None,2020-09-24 00:15:00, 249.0,93.0,39
None, 11.7, None,0.254, 9.0, None,2020-09-24 00:30:00, 216.0,94.0,39
None, 11.4, None,2.286, 12.9, None,2020-09-24 00:45:00, 217.0,93.0,39
0.0, 11.1, 2.0,0.0, 11.6, 0.0,2020-09-24 01:00:00, 223.0,95.0,39
None, 11.3, None,0.0, 11.8, None,2020-09-24 01:15:00, 253.0,95.0,39
None, 11.5, None,0.0, 13.4, None,2020-09-24 01:30:00, 227.0,95.0,39
None, 11.6, None,0.0, 9.2, None,2020-09-24 01:45:00, 204.0,95.0,39
0.0, 11.6, 0.0,0.0, 9.6, 0.0,2020-09-24 02:00:00, 197.0,95.0,39
None, 11.5, None,0.0, 10.2, None,2020-09-24 02:15:00, 247.0,95.0,39
None, 11.5, None,0.0, 8.7, None,2020-09-24 02:30:00, 264.0,95.0,39
None, 11.5, None,0.0, 7.4, None,2020-09-24 02:45:00, 182.0,95.0,39
0.0, 11.6, -1.0,0.0, 9.2, 0.0,2020-09-24 03:00:00, 235.0,95.0,39
None, 11.7, None,0.0, 8.8, None,2020-09-24 03:15:00, 214.0,95.0,39
None, 11.7, None,0.0, 6.9, None,2020-09-24 03:30:00, 210.0,95.0,39
None, 11.7, None,0.0, 8.2, None,2020-09-24 03:45:00, 182.0,95.0,39
0.0, 11.0, 2.0,1.777, 12.8, 0.0,2020-09-24 04:00:00, 193.0,93.0,39
None, 10.7, None,0.0, 9.5, None,2020-09-24 04:15:00, 197.0,94.0,39
None, 11.1, None,0.0, 10.0, None,2020-09-24 04:30:00, 214.0,95.0,39
None, 11.3, None,0.0, 10.1, None,2020-09-24 04:45:00, 195.0,95.0,39
0.0, 11.4, 1.0,0.0, 8.8, 0.004,2020-09-24 05:00:00, 241.0,95.0,39
None, 11.5, None,0.0, 8.4, None,2020-09-24 05:15:00, 200.0,95.0,39
None, 11.3, None,0.0, 7.2, None,2020-09-24 05:30:00, 195.0,96.0,39
None, 11.1, None,0.0, 7.5, None,2020-09-24 05:45:00, 204.0,96.0,39
0.0, 11.1, 0.0,0.0, 7.1, 0.001,2020-09-24 06:00:00, 176.0,96.0,39
