AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
10.6, 0.0,0.0, 2.1,2020-09-23 00:00:00, 1.0, 91.0,39
10.7, None,0.0, 3.5,2020-09-23 00:15:00, 208.0, 81.0,39
11.5, None,0.0, 6.9,2020-09-23 00:30:00, 180.0, 76.0,39
11.3, None,0.0, 5.1,2020-09-23 00:45:00, 195.0, 83.0,39
11.0, 0.0,0.0, 7.2,2020-09-23 01:00:00, 183.0, 84.0,39
10.5, None,0.254, 6.4,2020-09-23 01:15:00, 182.0, 85.0,39
10.1, None,0.508, 5.3,2020-09-23 01:30:00, 177.0, 87.0,39
10.0, None,0.254, 5.6,2020-09-23 01:45:00, 189.0, 87.0,39
9.8, 2.0,0.508, 6.1,2020-09-23 02:00:00, 182.0, 87.0,39
9.6, None,1.016, 8.1,2020-09-23 02:15:00, 184.0, 89.0,39
9.3, None,1.27, 10.3,2020-09-23 02:30:00, 184.0, 92.0,39
9.1, None,1.778, 8.0,2020-09-23 02:45:00, 196.0, 92.0,39
8.8, 5.0,1.778, 9.2,2020-09-23 03:00:00, 184.0, 97.0,39
8.9, None,0.254, 7.8,2020-09-23 03:15:00, 185.0, 97.0,39
8.9, None,1.778, 8.7,2020-09-23 03:30:00, 183.0, 98.0,39
8.8, None,1.016, 13.1,2020-09-23 03:45:00, 191.0, 99.0,39
8.9, 3.0,0.762, 14.0,2020-09-23 04:00:00, 186.0, 99.0,39
8.9, None,3.302, 10.7,2020-09-23 04:15:00, 194.0, 99.0,39
9.1, None,1.778, 11.0,2020-09-23 04:30:00, 192.0, 100.0,39
9.5, None,0.508, 5.3,2020-09-23 04:45:00, 252.0, 100.0,39
9.8, 6.0,0.508, 4.5,2020-09-23 05:00:00, 343.0, 100.0,39
9.7, None,0.0, 4.3,2020-09-23 05:15:00, 354.0, 100.0,39
9.8, None,0.0, 5.9,2020-09-23 05:30:00, 294.0, 100.0,39
9.8, None,2.032, 6.7,2020-09-23 05:45:00, 329.0, 100.0,39
10.2, 4.0,2.794, 8.3,2020-09-23 06:00:00, 286.0, 100.0,39
10.1, None,2.794, 8.2,2020-09-23 06:15:00, 319.0, 100.0,39
10.1, None,2.032, 4.6,2020-09-23 06:30:00, 11.0, 100.0,39
10.3, None,1.524, 4.8,2020-09-23 06:45:00, 330.0, 100.0,39
10.5, 8.0,1.27, 5.4,2020-09-23 07:00:00, 162.0, 100.0,39
10.3, None,1.778, 4.8,2020-09-23 07:15:00, 13.0, 100.0,39
10.5, None,3.048, 4.2,2020-09-23 07:30:00, 0.0, 100.0,39
10.6, None,2.286, 6.0,2020-09-23 07:45:00, 312.0, 100.0,39
10.6, 9.0,2.286, 5.5,2020-09-23 08:00:00, 313.0, 100.0,39
10.7, None,2.286, 5.3,2020-09-23 08:15:00, 358.0, 100.0,39
10.8, None,2.032, 3.2,2020-09-23 08:30:00, 17.0, 100.0,39
10.9, None,2.032, 6.1,2020-09-23 08:45:00, 182.0, 100.0,39
11.0, 7.0,0.762, 3.2,2020-09-23 09:00:00, 360.0, 100.0,39
11.1, None,0.254, 6.3,2020-09-23 09:15:00, 201.0, 100.0,39
11.1, None,0.762, 6.2,2020-09-23 09:30:00, 214.0, 100.0,39
11.2, None,0.254, 6.7,2020-09-23 09:45:00, 191.0, 100.0,39
11.2, 2.0,0.762, 5.2,2020-09-23 10:00:00, 187.0, 100.0,39
11.1, None,2.794, 7.4,2020-09-23 10:15:00, 192.0, 100.0,39
11.1, None,0.762, 11.6,2020-09-23 10:30:00, 187.0, 100.0,39
11.2, None,0.508, 14.6,2020-09-23 10:45:00, 183.0, 100.0,39
11.0, 4.0,0.762, 16.3,2020-09-23 11:00:00, 189.0, 100.0,39
10.9, None,0.508, 16.9,2020-09-23 11:15:00, 194.0, 100.0,39
10.9, None,0.508, 17.5,2020-09-23 11:30:00, 186.0, 100.0,39
10.8, None,0.0, 9.8,2020-09-23 11:45:00, 198.0, 100.0,39
