AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
12.5,0.0, 4.4, 0.008,2020-09-23 00:00:00, 286.0,92.0,39
12.5,0.0, 2.0, None,2020-09-23 00:15:00, 21.0,92.0,39
12.4,0.0, 2.4, None,2020-09-23 00:30:00, 357.0,93.0,39
12.2,0.0, 3.9, None,2020-09-23 00:45:00, 281.0,94.0,39
12.9,0.0, 4.0, 0.009,2020-09-23 01:00:00, 314.0,91.0,39
12.5,0.0, 2.5, None,2020-09-23 01:15:00, 318.0,98.0,39
11.9,0.254, 2.0, None,2020-09-23 01:30:00, 25.0,100.0,39
11.5,0.254, 4.2, None,2020-09-23 01:45:00, 273.0,100.0,39
11.7,0.0, 2.7, 0.009,2020-09-23 02:00:00, 55.0,100.0,39
11.7,0.509, 3.2, None,2020-09-23 02:15:00, 265.0,100.0,39
11.9,0.762, 3.1, None,2020-09-23 02:30:00, 135.0,100.0,39
11.8,0.508, 2.9, None,2020-09-23 02:45:00, 47.0,100.0,39
11.8,1.271, 7.4, 0.005,2020-09-23 03:00:00, 294.0,100.0,39
12.1,0.508, 3.2, None,2020-09-23 03:15:00, 15.0,100.0,39
12.1,0.762, 2.9, None,2020-09-23 03:30:00, 46.0,100.0,39
12.1,1.016, 3.4, None,2020-09-23 03:45:00, 307.0,100.0,39
12.0,1.017, 1.7, 0.008,2020-09-23 04:00:00, 242.0,100.0,39
12.0,1.777, 3.0, None,2020-09-23 04:15:00, 244.0,100.0,39
12.0,1.271, 3.8, None,2020-09-23 04:30:00, 302.0,100.0,39
12.0,1.27, 2.3, None,2020-09-23 04:45:00, 112.0,100.0,39
12.0,0.0, 1.7, 0.008,2020-09-23 05:00:00, 214.0,100.0,39
12.0,0.0, 1.9, None,2020-09-23 05:15:00, 295.0,100.0,39
12.0,0.0, 3.2, None,2020-09-23 05:30:00, 261.0,100.0,39
12.0,0.509, 1.8, None,2020-09-23 05:45:00, 194.0,100.0,39
12.0,1.27, 1.7, 0.005,2020-09-23 06:00:00, 179.0,100.0,39
12.0,1.524, 1.6, None,2020-09-23 06:15:00, 205.0,100.0,39
12.0,2.54, 3.1, None,2020-09-23 06:30:00, 282.0,100.0,39
12.0,1.27, 4.4, None,2020-09-23 06:45:00, 285.0,99.0,39
12.1,1.524, 3.6, 0.005,2020-09-23 07:00:00, 292.0,99.0,39
12.2,1.777, 1.3, None,2020-09-23 07:15:00, 117.0,99.0,39
12.2,2.286, 4.8, None,2020-09-23 07:30:00, 285.0,99.0,39
12.2,4.064, 3.1, None,2020-09-23 07:45:00, 303.0,99.0,39
12.2,1.523, 2.2, 0.001,2020-09-23 08:00:00, 2.0,99.0,39
12.3,1.524, 2.5, None,2020-09-23 08:15:00, 312.0,99.0,39
12.4,1.523, 2.6, None,2020-09-23 08:30:00, 308.0,99.0,39
12.4,2.032, 3.2, None,2020-09-23 08:45:00, 284.0,99.0,39
12.6,1.017, 2.6, 0.001,2020-09-23 09:00:00, 18.0,99.0,39
12.7,0.254, 2.8, None,2020-09-23 09:15:00, 61.0,99.0,39
