WDIR_VECT,time,TEMP_MEAN,week_of_year
4.7,2019-07-30 00:00:00,19.2,31
82.2,2019-07-30 01:00:00,18.8,31
117.2,2019-07-30 02:00:00,18.5,31
133.7,2019-07-30 03:00:00,17.8,31
127.8,2019-07-30 04:00:00,16.8,31
107.9,2019-07-30 05:00:00,15.5,31
91.7,2019-07-30 06:00:00,14.8,31
102.2,2019-07-30 07:00:00,14.8,31
100.5,2019-07-30 08:00:00,15.1,31
87.6,2019-07-30 09:00:00,15.4,31
91.7,2019-07-30 10:00:00,15.8,31
106.8,2019-07-30 11:00:00,16.4,31
121.5,2019-07-30 12:00:00,17.4,31
140.4,2019-07-30 13:00:00,18.4,31
144.5,2019-07-30 14:00:00,19.4,31
132.6,2019-07-30 15:00:00,20.5,31
155.4,2019-07-30 16:00:00,21.3,31
182.0,2019-07-30 17:00:00,21.5,31
181.9,2019-07-30 18:00:00,20.8,31
184.0,2019-07-30 19:00:00,20.5,31
178.1,2019-07-30 20:00:00,20.1,31
179.7,2019-07-30 21:00:00,19.9,31
172.5,2019-07-30 22:00:00,19.8,31
35.1,2019-07-30 23:00:00,19.5,31
5.1,2019-07-31 00:00:00,18.5,31
3.6,2019-07-31 01:00:00,18.2,31
25.5,2019-07-31 02:00:00,18.5,31
219.3,2019-07-31 03:00:00,18.3,31
12.2,2019-07-31 04:00:00,18.2,31
1.1,2019-07-31 05:00:00,18.1,31
354.5,2019-07-31 06:00:00,17.4,31
7.0,2019-07-31 07:00:00,17.4,31
43.9,2019-07-31 08:00:00,18.0,31
160.0,2019-07-31 09:00:00,18.7,31
203.8,2019-07-31 10:00:00,19.6,31
215.3,2019-07-31 11:00:00,20.9,31
175.8,2019-07-31 12:00:00,22.1,31
243.0,2019-07-31 13:00:00,23.0,31
258.8,2019-07-31 14:00:00,23.2,31
276.9,2019-07-31 15:00:00,23.9,31
287.8,2019-07-31 16:00:00,24.3,31
284.6,2019-07-31 17:00:00,24.2,31
292.8,2019-07-31 18:00:00,22.6,31
7.0,2019-07-31 19:00:00,23.1,31
297.8,2019-07-31 20:00:00,22.3,31
289.0,2019-07-31 21:00:00,21.3,31
263.0,2019-07-31 22:00:00,20.4,31
7.5,2019-07-31 23:00:00,19.2,31
2.6,2019-08-01 00:00:00,18.4,31
15.3,2019-08-01 01:00:00,18.3,31
354.2,2019-08-01 02:00:00,18.0,31
357.5,2019-08-01 03:00:00,17.7,31
355.2,2019-08-01 04:00:00,17.2,31
9.0,2019-08-01 05:00:00,16.9,31
5.7,2019-08-01 06:00:00,16.6,31
17.4,2019-08-01 07:00:00,16.8,31
59.2,2019-08-01 08:00:00,17.3,31
118.3,2019-08-01 09:00:00,18.1,31
119.8,2019-08-01 10:00:00,18.0,31
58.0,2019-08-01 11:00:00,18.4,31
41.2,2019-08-01 12:00:00,19.4,31
37.8,2019-08-01 13:00:00,20.2,31
13.6,2019-08-01 14:00:00,20.5,31
234.3,2019-08-01 15:00:00,20.8,31
23.5,2019-08-01 16:00:00,20.8,31
22.3,2019-08-01 17:00:00,21.2,31
26.4,2019-08-01 18:00:00,21.8,31
16.7,2019-08-01 19:00:00,22.1,31
15.2,2019-08-01 20:00:00,21.4,31
11.4,2019-08-01 21:00:00,20.5,31
9.2,2019-08-01 22:00:00,20.4,31
357.3,2019-08-01 23:00:00,20.1,31
343.2,2019-08-02 00:00:00,19.7,31
275.8,2019-08-02 01:00:00,18.6,31
18.7,2019-08-02 02:00:00,17.4,31
16.7,2019-08-02 03:00:00,17.4,31
77.0,2019-08-02 04:00:00,17.8,31
141.6,2019-08-02 05:00:00,17.7,31
128.1,2019-08-02 06:00:00,17.4,31
153.3,2019-08-02 07:00:00,17.3,31
140.4,2019-08-02 08:00:00,17.5,31
156.1,2019-08-02 09:00:00,17.9,31
169.1,2019-08-02 10:00:00,18.2,31
158.7,2019-08-02 11:00:00,18.8,31
119.2,2019-08-02 12:00:00,19.4,31
33.8,2019-08-02 13:00:00,19.7,31
39.7,2019-08-02 14:00:00,20.7,31
139.3,2019-08-02 15:00:00,22.2,31
162.9,2019-08-02 16:00:00,22.9,31
180.9,2019-08-02 17:00:00,23.7,31
204.6,2019-08-02 18:00:00,23.9,31
174.5,2019-08-02 19:00:00,23.4,31
182.9,2019-08-02 20:00:00,22.5,31
178.3,2019-08-02 21:00:00,21.3,31
4.6,2019-08-02 22:00:00,19.8,31
6.0,2019-08-02 23:00:00,17.9,31
6.2,2019-08-03 00:00:00,17.3,31
14.1,2019-08-03 01:00:00,16.8,31
8.2,2019-08-03 02:00:00,16.4,31
7.6,2019-08-03 03:00:00,16.1,31
4.1,2019-08-03 04:00:00,15.7,31
32.1,2019-08-03 05:00:00,15.5,31
356.2,2019-08-03 06:00:00,15.1,31
10.9,2019-08-03 07:00:00,14.8,31
16.3,2019-08-03 08:00:00,15.7,31
40.1,2019-08-03 09:00:00,17.5,31
28.9,2019-08-03 10:00:00,18.4,31
226.4,2019-08-03 11:00:00,19.9,31
245.5,2019-08-03 12:00:00,20.8,31
269.4,2019-08-03 13:00:00,21.5,31
276.5,2019-08-03 14:00:00,22.1,31
271.9,2019-08-03 15:00:00,22.7,31
285.6,2019-08-03 16:00:00,23.1,31
281.0,2019-08-03 17:00:00,23.6,31
283.2,2019-08-03 18:00:00,23.9,31
283.5,2019-08-03 19:00:00,24.7,31
294.5,2019-08-03 20:00:00,24.2,31
338.5,2019-08-03 21:00:00,22.5,31
17.5,2019-08-03 22:00:00,20.6,31
4.4,2019-08-03 23:00:00,19.9,31
358.6,2019-08-04 00:00:00,19.2,31
1.7,2019-08-04 01:00:00,18.8,31
2.8,2019-08-04 02:00:00,18.3,31
