pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,228.0, None,10.5,10.7, 0.0, None, None, None,-1.0,2023-06-18 23:00:00, None,25
None, None,228.0, None,7.9,8.0, 0.0, None, None, 0.0,-2.0,2023-06-19 00:00:00, None,25
None, None,228.0, None,5.9,5.9, -1.0, None, None, None,-7.0,2023-06-19 08:00:00, None,25
None, None,229.0, None,19.1,18.9, 1.0, None, None, None,3.0,2023-06-21 19:00:00, None,25
None, None,229.0, None,19.2,19.1, 1.0, None, None, 0.0,2.0,2023-06-21 20:00:00, None,25
None, None,228.0, None,14.3,14.4, 0.0, None, None, None,0.0,2023-06-21 23:00:00, None,25
None, None,229.0, None,13.1,13.1, 0.0, None, None, 1.0,-1.0,2023-06-22 00:00:00, None,25
None, None,229.0, None,16.0,16.0, 1.0, None, None, None,1.0,2023-06-22 22:00:00, None,25
None, None,228.0, None,12.9,12.9, 0.0, None, None, None,-1.0,2023-06-23 00:00:00, None,25
None, None,228.0, None,23.7,22.4, 0.0, None, None, None,2.0,2023-06-23 13:00:00, None,25
None, None,228.0, None,15.4,15.3, -1.0, None, None, None,1.0,2023-06-23 23:00:00, None,25
