wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
138.0, 91.0, 6.5, 0.0, 3.2, 5.1, 4.5, 3.5, 236.0, 0.0, 10.6, 94.0,2021-05-28 00:00:00, 193.0,22
117.0, 91.0, 6.1, 0.0, 2.8, 4.8, 4.1, 2.5, 228.0, 0.2, 10.6, 95.0,2021-05-28 01:00:00, 193.0,22
155.0, 94.0, 5.1, 0.0, 2.6, 5.5, 3.5, 2.2, 138.0, 0.0, 10.6, 95.0,2021-05-28 02:00:00, 193.0,22
131.0, 95.0, 4.8, 0.0, 1.8, 5.3, 2.5, 1.1, 117.0, 0.0, 10.4, 95.0,2021-05-28 03:00:00, 193.0,22
112.0, 95.0, 5.5, 0.0, 1.5, 3.3, 2.2, 1.5, 155.0, 0.0, 10.2, 95.0,2021-05-28 04:00:00, 193.0,22
100.0, None, None, 0.0, None, 5.6, None, 7.4, None, None, None, 78.0,2021-05-28 05:00:00, None,22
334.0, 95.0, 3.3, 0.0, 0.8, 4.9, 1.5, 8.2, 112.0, 0.0, 10.2, 65.0,2021-05-28 06:00:00, 193.0,22
144.0, 78.0, 5.6, 0.0, 3.8, 6.7, 7.4, 9.0, 100.0, 0.0, 10.0, 65.0,2021-05-28 07:00:00, 193.0,22
77.0, 65.0, 4.9, 0.0, 2.0, 6.5, 8.2, 10.7, 334.0, 0.0, 9.8, 55.0,2021-05-28 08:00:00, 193.0,22
203.0, 65.0, 6.7, 0.0, 2.8, 9.4, 9.0, 11.7, 144.0, 0.0, 9.2, 55.0,2021-05-28 09:00:00, 193.0,22
202.0, 55.0, 6.5, 0.0, 2.0, 12.7, 10.7, 11.5, 77.0, 0.0, 7.8, 52.0,2021-05-28 10:00:00, 193.0,22
188.0, None, None, 0.0, None, 13.1, None, 12.0, None, None, None, 48.0,2021-05-28 11:00:00, None,22
192.0, None, None, 0.0, None, 15.0, None, 13.8, None, None, None, 45.0,2021-05-28 12:00:00, None,22
211.0, 48.0, 13.1, 0.0, 1.3, 17.3, 12.0, 15.1, 188.0, 0.0, 2.8, 36.0,2021-05-28 13:00:00, 193.0,22
205.0, 45.0, 15.0, 0.0, 2.1, 12.7, 13.8, 13.8, 192.0, 0.0, 2.4, 41.0,2021-05-28 14:00:00, 193.0,22
208.0, 36.0, 17.3, 0.0, 0.1, 12.6, 15.1, 12.8, 211.0, 0.0, 1.6, 41.0,2021-05-28 15:00:00, 193.0,22
