WSPD_SCLR,time,week_of_year
9.45,2017-12-17 00:00:00,51
9.48,2017-12-17 01:00:00,51
9.8,2017-12-17 02:00:00,51
8.83,2017-12-17 03:00:00,51
7.557,2017-12-17 04:00:00,51
5.552,2017-12-17 05:00:00,51
6.269,2017-12-17 06:00:00,51
5.912,2017-12-17 07:00:00,51
6.065,2017-12-17 08:00:00,51
7.358,2017-12-17 09:00:00,51
7.593,2017-12-17 10:00:00,51
8.61,2017-12-17 11:00:00,51
9.28,2017-12-17 12:00:00,51
7.706,2017-12-17 13:00:00,51
8.36,2017-12-17 14:00:00,51
6.975,2017-12-17 15:00:00,51
5.999,2017-12-17 16:00:00,51
5.16,2017-12-17 17:00:00,51
3.666,2017-12-17 18:00:00,51
3.376,2017-12-17 19:00:00,51
4.182,2017-12-17 20:00:00,51
4.266,2017-12-17 21:00:00,51
4.268,2017-12-17 22:00:00,51
3.822,2017-12-17 23:00:00,51
4.281,2017-12-18 00:00:00,51
3.863,2017-12-18 01:00:00,51
3.422,2017-12-18 02:00:00,51
3.007,2017-12-18 03:00:00,51
3.475,2017-12-18 04:00:00,51
4.167,2017-12-18 05:00:00,51
4.466,2017-12-18 06:00:00,51
4.382,2017-12-18 07:00:00,51
4.01,2017-12-18 08:00:00,51
3.55,2017-12-18 09:00:00,51
1.66,2017-12-18 10:00:00,51
3.053,2017-12-18 11:00:00,51
2.15725,2017-12-18 17:00:00,51
2.33762,2017-12-18 18:00:00,51
2.96494,2017-12-18 19:00:00,51
3.51559,2017-12-18 20:00:00,51
3.44971,2017-12-18 21:00:00,51
3.88466,2017-12-18 22:00:00,51
3.97545,2017-12-18 23:00:00,51
3.58889,2017-12-19 00:00:00,51
4.0064,2017-12-19 01:00:00,51
3.35306,2017-12-19 02:00:00,51
2.99932,2017-12-19 03:00:00,51
2.97051,2017-12-19 04:00:00,51
2.33122,2017-12-19 05:00:00,51
2.66342,2017-12-19 06:00:00,51
2.49719,2017-12-19 07:00:00,51
1.84616,2017-12-19 08:00:00,51
1.49439,2017-12-19 09:00:00,51
2.37525,2017-12-19 10:00:00,51
1.18758,2017-12-19 11:00:00,51
1.4685,2017-12-19 12:00:00,51
