time,TEMP_MEAN,HUMIDITY,week_of_year
2017-12-17 00:00:00,1.6, 64.2,51
2017-12-17 01:00:00,3.1, 59.3,51
2017-12-17 02:00:00,3.2, 59.8,51
2017-12-17 03:00:00,3.1, 61.3,51
2017-12-17 04:00:00,2.8, 63.8,51
2017-12-17 05:00:00,2.6, 66.5,51
2017-12-17 06:00:00,2.5, 66.5,51
2017-12-17 07:00:00,2.4, 63.9,51
2017-12-17 08:00:00,2.4, 57.7,51
2017-12-17 09:00:00,2.1, 59.2,51
2017-12-17 10:00:00,2.0, 55.4,51
2017-12-17 11:00:00,2.1, 49.5,51
2017-12-17 12:00:00,1.3, 54.4,51
2017-12-17 13:00:00,1.3, 48.0,51
2017-12-17 14:00:00,1.5, 43.8,51
2017-12-17 15:00:00,1.1, 43.0,51
2017-12-17 16:00:00,0.4, 45.6,51
2017-12-17 17:00:00,-0.3, 47.9,51
2017-12-17 18:00:00,-0.8, 49.3,51
2017-12-17 19:00:00,-1.1, 49.2,51
2017-12-17 20:00:00,-1.0, 46.0,51
2017-12-17 21:00:00,-1.2, 46.1,51
2017-12-17 22:00:00,-1.5, 47.2,51
2017-12-17 23:00:00,-1.9, 50.0,51
2017-12-18 00:00:00,-2.4, 53.9,51
2017-12-18 01:00:00,-2.3, 54.8,51
2017-12-18 02:00:00,-2.3, 55.6,51
2017-12-18 03:00:00,-2.5, 55.8,51
2017-12-18 04:00:00,-2.7, 56.8,51
2017-12-18 05:00:00,-2.9, 57.5,51
2017-12-18 06:00:00,-3.2, 58.6,51
2017-12-18 07:00:00,-3.5, 59.4,51
2017-12-18 08:00:00,-3.7, 59.6,51
2017-12-18 09:00:00,-3.7, 58.9,51
2017-12-18 10:00:00,-3.4, 57.4,51
2017-12-18 11:00:00,-2.3, 53.7,51
2017-12-18 12:00:00,-2.1, 53.7,51
2017-12-18 13:00:00,-1.1, 50.8,51
2017-12-18 14:00:00,-1.2, 51.1,51
2017-12-18 15:00:00,-1.6, 54.6,51
2017-12-18 16:00:00,-2.2, 57.1,51
2017-12-18 17:00:00,-2.8, 60.2,51
2017-12-18 18:00:00,-3.2, 62.4,51
2017-12-18 19:00:00,-4.4, 69.3,51
2017-12-18 20:00:00,-4.8, 71.5,51
2017-12-18 21:00:00,-5.3, 73.3,51
2017-12-18 22:00:00,-6.1, 77.4,51
2017-12-18 23:00:00,-6.6, 79.2,51
2017-12-19 00:00:00,-7.1, 81.7,51
2017-12-19 01:00:00,-7.5, 85.8,51
2017-12-19 02:00:00,-8.0, 88.8,51
2017-12-19 03:00:00,-8.3, 91.1,51
2017-12-19 04:00:00,-8.5, 92.9,51
2017-12-19 05:00:00,-8.6, 94.1,51
2017-12-19 06:00:00,-8.6, 94.5,51
2017-12-19 07:00:00,-8.7, 94.0,51
2017-12-19 08:00:00,-8.9, 93.7,51
2017-12-19 09:00:00,-8.9, 93.5,51
2017-12-19 10:00:00,-8.4, 93.6,51
2017-12-19 11:00:00,-8.3, 93.6,51
2017-12-19 12:00:00,-8.5, 93.2,51
2017-12-19 13:00:00,-8.5, 93.1,51
2017-12-19 14:00:00,-8.8, 93.0,51
2017-12-19 15:00:00,-9.2, 92.8,51
2017-12-19 16:00:00,-9.6, 92.5,51
2017-12-19 17:00:00,-9.9, 92.3,51
2017-12-19 18:00:00,-9.9, 92.2,51
2017-12-19 19:00:00,-9.8, 92.2,51
2017-12-19 20:00:00,-9.6, 92.4,51
2017-12-19 21:00:00,-9.4, 92.5,51
2017-12-19 22:00:00,-9.4, 92.5,51
2017-12-19 23:00:00,-9.5, 92.4,51
2017-12-20 00:00:00,-9.5, 92.4,51
2017-12-20 01:00:00,-9.6, 92.3,51
2017-12-20 02:00:00,-9.9, 92.1,51
2017-12-20 03:00:00,-10.3, 91.7,51
2017-12-20 04:00:00,-11.1, 90.9,51
2017-12-20 05:00:00,-11.7, 90.3,51
2017-12-20 06:00:00,-12.2, 89.7,51
2017-12-20 07:00:00,-12.6, 89.3,51
2017-12-20 08:00:00,-13.1, 88.7,51
2017-12-20 09:00:00,-13.3, 88.5,51
2017-12-20 10:00:00,-12.4, 89.0,51
2017-12-20 11:00:00,-11.0, 89.7,51
2017-12-20 12:00:00,-9.2, 89.1,51
2017-12-20 13:00:00,-7.0, 78.6,51
2017-12-20 14:00:00,-4.5, 57.4,51
2017-12-20 15:00:00,-5.2, 58.2,51
2017-12-20 16:00:00,-4.5, 50.2,51
2017-12-20 17:00:00,-4.1, 47.3,51
2017-12-20 18:00:00,-3.4, 44.8,51
2017-12-20 19:00:00,-2.7, 45.8,51
2017-12-20 20:00:00,-2.1, 44.7,51
2017-12-20 21:00:00,-1.8, 44.1,51
2017-12-20 22:00:00,-1.7, 44.5,51
2017-12-20 23:00:00,-2.0, 47.3,51
2017-12-21 00:00:00,-1.9, 47.9,51
2017-12-21 01:00:00,-2.9, 53.2,51
2017-12-21 02:00:00,-3.9, 57.3,51
2017-12-21 03:00:00,-3.5, 55.2,51
2017-12-21 04:00:00,-4.1, 66.3,51
2017-12-21 05:00:00,-5.1, 83.2,51
2017-12-21 06:00:00,-5.6, 90.6,51
2017-12-21 07:00:00,-6.0, 91.0,51
2017-12-21 08:00:00,-6.7, 91.7,51
2017-12-21 09:00:00,-7.2, 91.6,51
2017-12-21 10:00:00,-7.4, 91.4,51
2017-12-21 14:00:00,-8.1, 88.1,51
2017-12-21 15:00:00,-8.2, 88.3,51
2017-12-21 16:00:00,-8.5, 88.5,51
2017-12-21 17:00:00,-8.6, 89.7,51
2017-12-21 18:00:00,-8.4, 90.7,51
2017-12-21 19:00:00,-8.0, 90.1,51
2017-12-21 20:00:00,-8.0, 86.5,51
2017-12-21 21:00:00,-7.9, 84.8,51
2017-12-21 22:00:00,-8.0, 83.3,51
2017-12-21 23:00:00,-8.8, 87.0,51
2017-12-22 00:00:00,-9.8, 91.6,51
2017-12-22 01:00:00,-9.4, 89.3,51
2017-12-22 02:00:00,-10.1, 90.3,51
2017-12-22 03:00:00,-10.6, 90.1,51
2017-12-22 04:00:00,-10.8, 89.6,51
2017-12-22 05:00:00,-11.2, 89.8,51
2017-12-22 06:00:00,-10.7, 86.5,51
2017-12-22 07:00:00,-10.5, 85.5,51
2017-12-22 08:00:00,-10.3, 86.3,51
2017-12-22 09:00:00,-10.4, 84.7,51
2017-12-22 10:00:00,-11.3, 84.1,51
2017-12-22 11:00:00,-10.6, 81.3,51
2017-12-22 12:00:00,-9.1, 72.1,51
2017-12-22 13:00:00,-9.6, 70.3,51
2017-12-22 14:00:00,-9.3, 65.9,51
2017-12-22 15:00:00,-9.4, 64.1,51
2017-12-22 16:00:00,-10.2, 73.3,51
2017-12-22 17:00:00,-10.0, 75.4,51
2017-12-22 18:00:00,-9.9, 83.3,51
2017-12-22 19:00:00,-9.9, 79.7,51
2017-12-22 20:00:00,-9.4, 75.4,51
2017-12-22 21:00:00,-8.2, 68.2,51
2017-12-22 22:00:00,-8.1, 64.8,51
2017-12-22 23:00:00,-8.6, 67.0,51
2017-12-23 00:00:00,-8.5, 68.5,51
2017-12-23 01:00:00,-7.9, 69.9,51
2017-12-23 02:00:00,-7.6, 69.6,51
2017-12-23 03:00:00,-7.0, 69.7,51
2017-12-23 04:00:00,-6.6, 68.3,51
2017-12-23 05:00:00,-5.9, 62.6,51
2017-12-23 06:00:00,-5.7, 58.2,51
2017-12-23 07:00:00,-5.7, 54.5,51
2017-12-23 08:00:00,-6.4, 54.5,51
2017-12-23 09:00:00,-6.8, 53.8,51
2017-12-23 10:00:00,-6.0, 49.9,51
2017-12-23 11:00:00,-6.0, 49.6,51
2017-12-23 12:00:00,-7.0, 55.6,51
2017-12-23 13:00:00,-7.4, 57.9,51
2017-12-23 14:00:00,-7.4, 64.0,51
2017-12-23 15:00:00,-7.7, 70.4,51
2017-12-23 16:00:00,-7.7, 72.7,51
2017-12-23 17:00:00,-8.0, 73.7,51
2017-12-23 18:00:00,-8.0, 73.2,51
2017-12-23 19:00:00,-8.7, 74.9,51
2017-12-23 20:00:00,-10.2, 78.8,51
2017-12-23 21:00:00,-10.5, 80.6,51
2017-12-23 22:00:00,-9.8, 76.8,51
2017-12-23 23:00:00,-9.7, 75.9,51
