ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
4.2,4.2,6.0,0.0,2021-10-29,0.0,10.0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,2021-10-30,0.0,7.0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,-1.0,0.0,2021-10-31,0.0,6.0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6,0.6,-1.0,0.0,2021-11-01,0.0,7.0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8,5.8,-1.0,0.0,2021-11-02,0.0,6.5,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,5.0,0.0,2021-11-03,0.0,8.0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4,3.4,6.5,0.0,2021-11-04,0.0,12.0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-10-29 00:00:00,,,44,357.0, 100.0, 9.5,0.0, 4.6,9.8, 4.6,4.6, 5.0, 0.2, 18.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-10-29 01:00:00,,,44,359.0, 100.0, 8.8,0.0, 4.6,7.8, 4.6,4.5, 355.0, 0.0, 18.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-10-29 02:00:00,,,44,355.0, 100.0, 9.8,0.0, 4.6,8.7, 4.6,4.4, 357.0, 0.0, 18.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-10-29 03:00:00,,,44,319.0, 100.0, 7.8,0.0, 4.5,5.4, 4.5,4.4, 359.0, 0.0, 18.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-10-29 04:00:00,,,44,358.0, 100.0, 8.7,0.0, 4.4,6.4, 4.4,4.3, 355.0, 0.0, 18.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-10-29 05:00:00,,,44,7.0, 100.0, 5.4,0.0, 4.4,5.9, 4.4,4.3, 319.0, 0.0, 18.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-10-29 06:00:00,,,44,4.0, 100.0, 6.4,0.0, 4.3,6.5, 4.3,4.2, 358.0, 0.0, 18.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-10-29 07:00:00,,,44,11.0, 100.0, 5.9,0.2, 4.3,4.9, 4.3,4.2, 7.0, 0.0, 17.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-10-29 08:00:00,,,44,6.0, 100.0, 6.5,0.4, 4.2,3.9, 4.2,4.6, 4.0, 0.0, 15.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-10-29 09:00:00,,,44,359.0, 100.0, 4.9,0.0, 4.2,5.9, 4.2,4.9, 11.0, 0.2, 12.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-10-29 10:00:00,,,44,10.0, 100.0, 3.9,0.0, 4.6,3.8, 4.6,5.6, 6.0, 0.4, 11.8,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-10-29 11:00:00,,,44,242.0, 100.0, 5.9,0.0, 4.9,2.4, 4.9,6.1, 359.0, 0.0, 10.6,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-10-29 12:00:00,,,44,84.0, 97.0, 3.8,0.0, 5.2,5.9, 5.6,7.8, 10.0, 0.0, 9.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-10-29 13:00:00,,,44,270.0, 93.0, 2.4,0.0, 5.1,6.4, 6.1,8.7, 242.0, 0.0, 7.2,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,
