wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
202.0, 98.0, 0.0,0.0, 0.2,2.1, 0.5,0.6, 344.0, 0.6, 25.0,98.0,2021-10-29 00:00:00,44,,,,,,,,,,,,,,,,
253.0, None, None,0.0, None,2.0, None,0.6, None, None, None,99.0,2021-10-29 01:00:00,44,,,,,,,,,,,,,,,,
40.0, 98.0, 2.1,0.0, 0.3,0.0, 0.6,0.5, 202.0, 0.0, 25.2,99.0,2021-10-29 02:00:00,44,,,,,,,,,,,,,,,,
347.0, None, None,0.0, None,2.0, None,-0.1, None, None, None,98.0,2021-10-29 03:00:00,44,,,,,,,,,,,,,,,,
226.0, None, None,0.0, None,2.3, None,0.3, None, None, None,99.0,2021-10-29 04:00:00,44,,,,,,,,,,,,,,,,
10.0, 98.0, 2.0,0.0, -0.4,2.1, -0.1,0.0, 347.0, 0.0, 25.2,98.0,2021-10-29 05:00:00,44,,,,,,,,,,,,,,,,
53.0, 99.0, 2.3,0.0, 0.2,2.3, 0.3,0.5, 226.0, 0.0, 25.0,99.0,2021-10-29 06:00:00,44,,,,,,,,,,,,,,,,
3.0, 98.0, 2.1,0.2, -0.3,2.1, 0.0,0.6, 10.0, 0.0, 24.6,99.0,2021-10-29 07:00:00,44,,,,,,,,,,,,,,,,
5.0, 99.0, 2.3,0.0, 0.4,2.1, 0.5,1.0, 53.0, 0.0, 23.8,99.0,2021-10-29 08:00:00,44,,,,,,,,,,,,,,,,
85.0, None, None,0.0, None,2.7, None,0.7, None, None, None,99.0,2021-10-29 09:00:00,44,,,,,,,,,,,,,,,,
202.0, None, None,0.0, None,3.7, None,1.3, None, None, None,99.0,2021-10-29 10:00:00,44,,,,,,,,,,,,,,,,
335.0, None, None,0.0, None,4.8, None,1.8, None, None, None,97.0,2021-10-29 11:00:00,44,,,,,,,,,,,,,,,,
174.0, 99.0, 3.7,0.2, 1.2,3.4, 1.3,2.3, 202.0, 0.0, 19.8,96.0,2021-10-29 12:00:00,44,,,,,,,,,,,,,,,,
137.0, None, None,0.0, None,3.4, None,2.2, None, None, None,95.0,2021-10-29 13:00:00,44,,,,,,,,,,,,,,,,
241.0, None, None,0.0, None,4.4, None,2.1, None, None, None,85.0,2021-10-29 14:00:00,44,,,,,,,,,,,,,,,,
328.0, 95.0, 3.4,0.0, 1.5,5.4, 2.2,1.0, 137.0, 0.0, 15.8,73.0,2021-10-29 15:00:00,44,,,,,,,,,,,,,,,,
307.0, 85.0, 4.4,0.0, -0.2,7.4, 2.1,0.4, 241.0, 0.0, 13.4,62.0,2021-10-29 16:00:00,44,,,,,,,,,,,,,,,,
322.0, 73.0, 5.4,0.0, -3.3,8.0, 1.0,-0.5, 328.0, 0.0, 10.8,67.0,2021-10-29 17:00:00,44,,,,,,,,,,,,,,,,
340.0, 62.0, 7.4,0.0, -6.0,6.9, 0.4,-0.6, 307.0, 0.0, 8.4,66.0,2021-10-29 18:00:00,44,,,,,,,,,,,,,,,,
359.0, 67.0, 8.0,0.0, -5.9,6.5, -0.5,-1.7, 322.0, 0.0, 6.0,78.0,2021-10-29 19:00:00,44,,,,,,,,,,,,,,,,
333.0, None, None,0.0, None,6.1, None,-2.3, None, None, None,72.0,2021-10-29 20:00:00,44,,,,,,,,,,,,,,,,
0.0, None, None,0.0, None,5.6, None,-3.3, None, None, None,91.0,2021-10-29 21:00:00,44,,,,,,,,,,,,,,,,
0.0, None, None,0.0, None,6.1, None,-4.0, None, None, None,91.0,2021-10-29 22:00:00,44,,,,,,,,,,,,,,,,
348.0, 91.0, 5.6,0.0, -4.6,6.0, -3.3,-4.7, 0.0, 0.0, 1.2,92.0,2021-10-29 23:00:00,44,,,,,,,,,,,,,,,,
356.0, 91.0, 6.1,0.0, -5.3,8.0, -4.0,-4.9, 0.0, 0.0, 0.6,90.0,2021-10-30 00:00:00,44,,,,,,,,,,,,,,,,
340.0, 92.0, 6.0,0.0, -5.8,5.9, -4.7,-5.4, 348.0, 0.0, 0.4,92.0,2021-10-30 01:00:00,44,,,,,,,,,,,,,,,,
355.0, 90.0, 8.0,0.0, -6.3,7.5, -4.9,-5.6, 356.0, 0.0, 0.4,91.0,2021-10-30 02:00:00,44,,,,,,,,,,,,,,,,
357.0, None, None,0.0, None,5.7, None,-5.7, None, None, None,92.0,2021-10-30 03:00:00,44,,,,,,,,,,,,,,,,
359.0, 91.0, 7.5,0.0, -6.8,5.5, -5.6,-5.9, 355.0, 0.0, 0.4,92.0,2021-10-30 04:00:00,44,,,,,,,,,,,,,,,,
349.0, None, None,0.0, None,5.9, None,-6.1, None, None, None,92.0,2021-10-30 05:00:00,44,,,,,,,,,,,,,,,,
317.0, None, None,0.0, None,4.5, None,-6.4, None, None, None,92.0,2021-10-30 06:00:00,44,,,,,,,,,,,,,,,,
