time,tasmin,tasmax,pcp,week_of_year
2018-11-12,-3.9,-1.3,0.0,46
2018-11-13,-4.4,8.9,0.0,46
2018-11-14,0.8,6.5,0.0,46
2018-11-15,0.0,4.6,12.0,46
2018-11-16,-7.7,1.9,0.0,46
2018-11-17,-9.4,-1.4,0.0,46
2018-11-18,-1.4,7.2,0.0,46
