time,tasmin,tasmax,pcp,week_of_year
2018-11-12,0.0,1.4,0.0,46
2018-11-13,-0.5,4.0,19.3,46
2018-11-14,0.8,3.3,16.0,46
2018-11-15,-0.7,2.9,22.1,46
2018-11-16,-1.5,1.7,0.2,46
2018-11-17,-1.6,3.2,0.0,46
2018-11-18,-0.8,6.0,0.0,46
