pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,15.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-10 10:00:00, None, None, None,37
None, None,15.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-10 11:00:00, None, None, None,37
None, None,16.76, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-10 12:00:00, None, None, None,37
None, None,17.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-10 13:00:00, None, None, None,37
None, None,19.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-10 14:00:00, None, None, None,37
None, None,20.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-10 15:00:00, None, None, None,37
None, None,21.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-10 16:00:00, None, None, None,37
None, None,20.99, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-10 17:00:00, None, None, None,37
None, None,19.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-10 18:00:00, None, None, None,37
None, None,18.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-10 19:00:00, None, None, None,37
None, None,18.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-10 20:00:00, None, None, None,37
None, None,16.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-10 21:00:00, None, None, None,37
None, None,15.97, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-10 22:00:00, None, None, None,37
None, None,15.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-10 23:00:00, None, None, None,37
None, None,15.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 00:00:00, None, None, None,37
None, None,16.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 01:00:00, None, None, None,37
None, None,16.87, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 02:00:00, None, None, None,37
None, None,15.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 03:00:00, None, None, None,37
None, None,14.12, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 04:00:00, None, None, None,37
None, None,15.76, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 05:00:00, None, None, None,37
None, None,16.18, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 06:00:00, None, None, None,37
None, None,14.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 07:00:00, None, None, None,37
None, None,15.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 08:00:00, None, None, None,37
None, None,15.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 09:00:00, None, None, None,37
None, None,15.78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 10:00:00, None, None, None,37
None, None,15.67, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 11:00:00, None, None, None,37
None, None,16.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 12:00:00, None, None, None,37
None, None,16.93, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 13:00:00, None, None, None,37
None, None,17.32, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 14:00:00, None, None, None,37
None, None,16.17, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 15:00:00, None, None, None,37
None, None,15.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 16:00:00, None, None, None,37
None, None,14.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 17:00:00, None, None, None,37
None, None,14.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 18:00:00, None, None, None,37
None, None,14.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 19:00:00, None, None, None,37
None, None,14.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 20:00:00, None, None, None,37
None, None,13.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 21:00:00, None, None, None,37
None, None,13.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 22:00:00, None, None, None,37
None, None,13.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-11 23:00:00, None, None, None,37
None, None,13.15, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-12 00:00:00, None, None, None,37
None, None,13.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-12 01:00:00, None, None, None,37
None, None,13.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-12 02:00:00, None, None, None,37
None, None,14.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-12 03:00:00, None, None, None,37
None, None,14.24, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-12 04:00:00, None, None, None,37
None, None,14.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-12 05:00:00, None, None, None,37
