pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,49.0, None, -1.0,-1.2, 116.0, None, None, None,418.0,2022-04-23 03:00:00, None,17
None, None,49.0, None, 4.5,3.8, 116.0, None, None, None,417.0,2022-04-23 11:00:00, None,17
None, None,49.0, None, 3.2,2.7, 115.0, None, None, None,417.0,2022-04-23 18:00:00, None,17
None, None,49.0, None, 2.4,2.2, 114.0, None, None, None,417.0,2022-04-23 20:00:00, None,17
None, None,50.0, None, 6.4,5.6, 112.0, None, None, None,419.0,2022-04-24 17:00:00, None,17
None, None,54.0, None, 4.2,4.1, 112.0, None, None, None,422.0,2022-04-25 18:00:00, None,17
None, None,54.0, None, -1.7,-1.7, 113.0, None, None, None,424.0,2022-04-26 03:00:00, None,17
None, None,54.0, None, 4.6,3.7, 111.0, None, None, None,422.0,2022-04-26 16:00:00, None,17
None, None,54.0, None, 0.1,0.0, 112.0, None, None, None,422.0,2022-04-26 22:00:00, None,17
None, None,57.0, None, -5.8,-5.8, 112.0, None, None, None,427.0,2022-04-28 06:00:00, None,17
None, None,57.0, None, 7.5,5.7, 110.0, None, None, None,421.0,2022-04-28 14:00:00, None,17
None, None,57.0, None, -1.6,-1.9, 111.0, None, None, None,425.0,2022-04-29 08:00:00, None,17
None, None,57.0, None, 1.8,1.7, 111.0, None, None, None,422.0,2022-04-29 20:00:00, None,17
