pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, -4.837, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 00:00:00, None, 188.4,12
None, None, -5.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 01:00:00, None, 188.2,12
None, None, -4.658, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 02:00:00, None, 188.1,12
None, None, -4.963, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 03:00:00, None, 187.7,12
None, None, -5.167, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 04:00:00, None, 187.7,12
None, None, -5.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 05:00:00, None, 187.2,12
None, None, -5.591, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 06:00:00, None, 187.0,12
None, None, -5.247, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 08:00:00, None, 187.0,12
None, None, -5.163, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 09:00:00, None, 186.8,12
None, None, -3.656, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 10:00:00, None, 186.6,12
None, None, -2.471, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 11:00:00, None, 186.2,12
None, None, -2.055, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 12:00:00, None, 186.1,12
None, None, -1.152, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 13:00:00, None, 183.6,12
None, None, -0.236, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 14:00:00, None, 184.1,12
None, None, 0.723, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 15:00:00, None, 182.7,12
None, None, 0.431, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 16:00:00, None, 182.7,12
None, None, 0.212, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 17:00:00, None, 182.0,12
None, None, -1.201, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 18:00:00, None, 181.9,12
None, None, -2.715, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 19:00:00, None, 181.8,12
None, None, -4.32, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 20:00:00, None, 182.0,12
None, None, -5.651, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 21:00:00, None, 182.0,12
None, None, -6.184, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 22:00:00, None, 181.8,12
None, None, -6.394, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-19 23:00:00, None, 181.8,12
None, None, -6.907, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 00:00:00, None, 181.7,12
None, None, -7.46, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 01:00:00, None, 181.5,12
None, None, -7.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 02:00:00, None, 181.4,12
None, None, -6.843, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 03:00:00, None, 181.1,12
None, None, -6.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 04:00:00, None, 180.9,12
None, None, -7.022, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 05:00:00, None, 180.8,12
None, None, -7.021, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 06:00:00, None, 180.6,12
None, None, -6.959, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 07:00:00, None, 180.8,12
None, None, -6.504, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 08:00:00, None, 180.7,12
None, None, -5.288, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 09:00:00, None, 180.8,12
None, None, -3.032, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 10:00:00, None, 180.7,12
None, None, -1.029, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 11:00:00, None, 180.6,12
None, None, 0.074, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 12:00:00, None, 180.4,12
None, None, 1.088, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 13:00:00, None, 180.7,12
None, None, 2.029, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 14:00:00, None, 180.8,12
None, None, 2.132, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 15:00:00, None, 180.7,12
None, None, 2.847, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 16:00:00, None, 180.4,12
None, None, 2.711, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 17:00:00, None, 180.2,12
None, None, 1.577, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 18:00:00, None, 179.8,12
None, None, 0.909, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 19:00:00, None, 179.9,12
None, None, -0.777, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 20:00:00, None, 179.6,12
None, None, -1.198, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 21:00:00, None, 179.0,12
None, None, -0.875, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 22:00:00, None, 178.8,12
None, None, -0.172, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-20 23:00:00, None, 179.6,12
None, None, -0.93, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-21 00:00:00, None, 179.4,12
