RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
83.8, None, None, None,9.03,308.2, None, None, -6.0, None, None, None, None, None, None, None, None,-3.878, None, None, None, None,11.72, None, None, None, None,2017-03-21 10:00:00, None,12
83.6, None, None, None,8.24,308.2, None, None, -5.0, None, None, None, None, None, None, None, None,-2.402, None, None, None, None,8.22, None, None, None, None,2017-03-21 11:00:00, None,12
83.4, None, None, None,7.95,306.5, None, None, -4.0, None, None, None, None, None, None, None, None,-2.162, None, None, None, None,3.063, None, None, None, None,2017-03-21 12:00:00, None,12
83.2, None, None, None,5.737,305.6, None, None, -3.0, None, None, None, None, None, None, None, None,-1.302, None, None, None, None,3.528, None, None, None, None,2017-03-21 13:00:00, None,12
83.7, None, None, None,6.781,305.7, None, None, -4.0, None, None, None, None, None, None, None, None,-2.329, None, None, None, None,3.333, None, None, None, None,2017-03-21 14:00:00, None,12
84.1, None, None, None,10.29,306.9, None, None, -4.0, None, None, None, None, None, None, None, None,-1.939, None, None, None, None,2.507, None, None, None, None,2017-03-21 15:00:00, None,12
83.7, None, None, None,10.41,305.5, None, None, -4.0, None, None, None, None, None, None, None, None,-1.683, None, None, None, None,1.846, None, None, None, None,2017-03-21 16:00:00, None,12
84.4, None, None, None,12.86,306.7, None, None, -4.0, None, None, None, None, None, None, None, None,-1.826, None, None, None, None,2.182, None, None, None, None,2017-03-21 17:00:00, None,12
84.4, None, None, None,8.78,305.0, None, None, -4.0, None, None, None, None, None, None, None, None,-2.402, None, None, None, None,2.603, None, None, None, None,2017-03-21 18:00:00, None,12
85.4, None, None, None,35.53,308.3, None, None, -6.0, None, None, None, None, None, None, None, None,-4.205, None, None, None, None,1.282, None, None, None, None,2017-03-22 07:00:00, None,12
84.9, None, None, None,34.37,308.4, None, None, -5.0, None, None, None, None, None, None, None, None,-3.436, None, None, None, None,1.28, None, None, None, None,2017-03-22 08:00:00, None,12
82.4, None, None, None,18.19,307.2, None, None, -4.0, None, None, None, None, None, None, None, None,-2.11, None, None, None, None,1.93, None, None, None, None,2017-03-22 10:00:00, None,12
82.4, None, None, None,19.64,306.3, None, None, -4.0, None, None, None, None, None, None, None, None,-2.039, None, None, None, None,1.672, None, None, None, None,2017-03-22 11:00:00, None,12
82.9, None, None, None,22.21,306.3, None, None, -5.0, None, None, None, None, None, None, None, None,-2.954, None, None, None, None,1.53, None, None, None, None,2017-03-22 12:00:00, None,12
83.6, None, None, None,16.72,303.8, None, None, -5.0, None, None, None, None, None, None, None, None,-3.364, None, None, None, None,2.698, None, None, None, None,2017-03-22 13:00:00, None,12
84.3, None, None, None,15.18,301.3, None, None, -6.0, None, None, None, None, None, None, None, None,-4.036, None, None, None, None,2.961, None, None, None, None,2017-03-22 14:00:00, None,12
82.4, None, None, None,14.98,304.1, None, None, -3.0, None, None, None, None, None, None, None, None,-0.349, None, None, None, None,3.537, None, None, None, None,2017-03-22 15:00:00, None,12
81.4, None, None, None,22.99,307.0, None, None, -3.0, None, None, None, None, None, None, None, None,-0.745, None, None, None, None,2.095, None, None, None, None,2017-03-22 16:00:00, None,12
82.4, None, None, None,37.46,308.0, None, None, -4.0, None, None, None, None, None, None, None, None,-1.253, None, None, None, None,1.616, None, None, None, None,2017-03-22 17:00:00, None,12
83.5, None, None, None,39.76,308.5, None, None, -5.0, None, None, None, None, None, None, None, None,-3.171, None, None, None, None,2.476, None, None, None, None,2017-03-22 18:00:00, None,12
