WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
211.2, None, None, None,54.6, None,2022-09-10 00:00:00, None,37
198.5, None, None, None,58.0, None,2022-09-10 01:00:00, None,37
196.5, None, None, None,56.1, None,2022-09-10 02:00:00, None,37
180.5, None, None, None,59.5, None,2022-09-10 03:00:00, None,37
169.5, None, None, None,60.0, None,2022-09-10 04:00:00, None,37
193.4, None, None, None,62.7, None,2022-09-10 05:00:00, None,37
203.5, None, None, None,65.3, None,2022-09-10 06:00:00, None,37
201.0, None, None, None,60.5, None,2022-09-10 07:00:00, None,37
311.3, None, None, None,48.3, None,2022-09-10 08:00:00, None,37
321.2, None, None, None,44.3, None,2022-09-10 09:00:00, None,37
345.0, None, None, None,44.8, None,2022-09-10 10:00:00, None,37
347.5, None, None, None,41.8, None,2022-09-10 11:00:00, None,37
346.4, None, None, None,42.2, None,2022-09-10 12:00:00, None,37
341.3, None, None, None,37.6, None,2022-09-10 13:00:00, None,37
329.2, None, None, None,34.6, None,2022-09-10 14:00:00, None,37
84.9, None, None, None,33.4, None,2022-09-10 15:00:00, None,37
345.4, None, None, None,36.6, None,2022-09-10 16:00:00, None,37
143.0, None, None, None,41.0, None,2022-09-10 17:00:00, None,37
177.1, None, None, None,44.5, None,2022-09-10 18:00:00, None,37
180.6, None, None, None,48.1, None,2022-09-10 19:00:00, None,37
166.3, None, None, None,49.1, None,2022-09-10 20:00:00, None,37
169.3, None, None, None,49.8, None,2022-09-10 21:00:00, None,37
171.7, None, None, None,52.5, None,2022-09-10 22:00:00, None,37
165.5, None, None, None,54.2, None,2022-09-10 23:00:00, None,37
180.9, None, None, None,58.6, None,2022-09-11 00:00:00, None,37
206.1, None, None, None,62.7, None,2022-09-11 01:00:00, None,37
148.3, None, None, None,62.5, None,2022-09-11 02:00:00, None,37
189.3, None, None, None,63.9, None,2022-09-11 03:00:00, None,37
153.2, None, None, None,64.8, None,2022-09-11 04:00:00, None,37
178.7, None, None, None,64.6, None,2022-09-11 05:00:00, None,37
201.7, None, None, None,65.0, None,2022-09-11 06:00:00, None,37
248.0, None, None, None,64.4, None,2022-09-11 07:00:00, None,37
122.5, None, None, None,62.0, None,2022-09-11 08:00:00, None,37
75.3, None, None, None,57.4, None,2022-09-11 09:00:00, None,37
92.5, None, None, None,50.6, None,2022-09-11 10:00:00, None,37
358.5, None, None, None,47.1, None,2022-09-11 11:00:00, None,37
91.6, None, None, None,43.2, None,2022-09-11 12:00:00, None,37
93.2, None, None, None,42.1, None,2022-09-11 13:00:00, None,37
105.1, None, None, None,40.4, None,2022-09-11 14:00:00, None,37
102.9, None, None, None,42.9, None,2022-09-11 15:00:00, None,37
102.0, None, None, None,43.8, None,2022-09-11 16:00:00, None,37
100.7, None, None, None,48.0, None,2022-09-11 17:00:00, None,37
102.7, None, None, None,53.2, None,2022-09-11 18:00:00, None,37
177.7, None, None, None,61.0, None,2022-09-11 19:00:00, None,37
174.9, None, None, None,67.8, None,2022-09-11 20:00:00, None,37
202.3, None, None, None,72.4, None,2022-09-11 21:00:00, None,37
164.9, None, None, None,75.5, None,2022-09-11 22:00:00, None,37
134.4, None, None, None,79.9, None,2022-09-11 23:00:00, None,37
156.6, None, None, None,82.6, None,2022-09-12 00:00:00, None,37
145.8, None, None, None,83.6, None,2022-09-12 01:00:00, None,37
307.5, None, None, None,84.6, None,2022-09-12 02:00:00, None,37
143.8, None, None, None,85.0, None,2022-09-12 03:00:00, None,37
170.3, None, None, None,85.4, None,2022-09-12 04:00:00, None,37
187.5, None, None, None,86.7, None,2022-09-12 05:00:00, None,37
179.5, None, None, None,88.3, None,2022-09-12 06:00:00, None,37
133.3, None, None, None,88.3, None,2022-09-12 07:00:00, None,37
129.4, None, None, None,86.8, None,2022-09-12 08:00:00, None,37
320.6, None, None, None,81.5, None,2022-09-12 09:00:00, None,37
1.5, None, None, None,72.7, None,2022-09-12 10:00:00, None,37
82.2, None, None, None,68.9, None,2022-09-12 11:00:00, None,37
338.0, None, None, None,67.5, None,2022-09-12 12:00:00, None,37
85.5, None, None, None,61.5, None,2022-09-12 13:00:00, None,37
85.2, None, None, None,58.1, None,2022-09-12 14:00:00, None,37
86.4, None, None, None,57.0, None,2022-09-12 15:00:00, None,37
89.4, None, None, None,58.5, None,2022-09-12 16:00:00, None,37
96.0, None, None, None,58.2, None,2022-09-12 17:00:00, None,37
112.0, None, None, None,64.1, None,2022-09-12 18:00:00, None,37
170.3, None, None, None,72.4, None,2022-09-12 19:00:00, None,37
178.5, None, None, None,76.3, None,2022-09-12 20:00:00, None,37
200.9, None, None, None,79.8, None,2022-09-12 21:00:00, None,37
207.8, None, None, None,81.6, None,2022-09-12 22:00:00, None,37
195.3, None, None, None,82.7, None,2022-09-12 23:00:00, None,37
214.6, None, None, None,84.3, None,2022-09-13 00:00:00, None,37
191.7, None, None, None,85.0, None,2022-09-13 01:00:00, None,37
174.6, None, None, None,85.9, None,2022-09-13 02:00:00, None,37
215.4, None, None, None,85.4, None,2022-09-13 03:00:00, None,37
245.7, None, None, None,83.5, None,2022-09-13 04:00:00, None,37
261.7, None, None, None,82.0, None,2022-09-13 05:00:00, None,37
226.4, None, None, None,81.5, None,2022-09-13 06:00:00, None,37
172.3, None, None, None,81.8, None,2022-09-13 07:00:00, None,37
189.6, None, None, None,80.4, None,2022-09-13 08:00:00, None,37
294.5, None, None, None,77.0, None,2022-09-13 09:00:00, None,37
330.8, None, None, None,74.1, None,2022-09-13 10:00:00, None,37
344.7, None, None, None,70.9, None,2022-09-13 11:00:00, None,37
338.9, None, None, None,67.8, None,2022-09-13 12:00:00, None,37
353.9, None, None, None,64.2, None,2022-09-13 13:00:00, None,37
344.5, None, None, None,59.8, None,2022-09-13 14:00:00, None,37
338.0, None, None, None,58.7, None,2022-09-13 15:00:00, None,37
348.1, None, None, None,58.3, None,2022-09-13 16:00:00, None,37
107.5, None, None, None,59.6, None,2022-09-13 17:00:00, None,37
118.4, None, None, None,65.2, None,2022-09-13 18:00:00, None,37
167.5, None, None, None,74.0, None,2022-09-13 19:00:00, None,37
171.4, None, None, None,76.4, None,2022-09-13 20:00:00, None,37
166.1, None, None, None,78.7, None,2022-09-13 21:00:00, None,37
150.5, None, None, None,79.7, None,2022-09-13 22:00:00, None,37
190.3, None, None, None,83.2, None,2022-09-13 23:00:00, None,37
182.3, None, None, None,85.2, None,2022-09-14 00:00:00, None,37
190.3, None, None, None,86.8, None,2022-09-14 01:00:00, None,37
168.0, None, None, None,87.7, None,2022-09-14 02:00:00, None,37
175.8, None, None, None,88.6, None,2022-09-14 03:00:00, None,37
194.2, None, None, None,88.7, None,2022-09-14 04:00:00, None,37
176.2, None, None, None,90.0, None,2022-09-14 05:00:00, None,37
144.5, None, None, None,89.2, None,2022-09-14 06:00:00, None,37
214.2, None, None, None,88.2, None,2022-09-14 07:00:00, None,37
102.6, None, None, None,82.8, None,2022-09-14 08:00:00, None,37
106.1, None, None, None,72.8, None,2022-09-14 09:00:00, None,37
88.6, None, None, None,65.9, None,2022-09-14 10:00:00, None,37
346.4, None, None, None,66.5, None,2022-09-14 11:00:00, None,37
330.3, None, None, None,64.5, None,2022-09-14 12:00:00, None,37
59.8, None, None, None,58.5, None,2022-09-14 13:00:00, None,37
