ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None,578.0, 82.0, None, None,2019-12-10 00:00:00,0.4, None, 6.0, None,50
None,578.0, 90.0, None, None,2019-12-10 01:00:00,-0.2, None, 7.0, None,50
None,578.0, 80.0, None, None,2019-12-10 02:00:00,-0.2, None, 7.0, None,50
None,578.0, 51.0, None, None,2019-12-10 03:00:00,-0.3, None, 6.0, None,50
None,578.0, 45.0, None, None,2019-12-10 04:00:00,0.0, None, 6.0, None,50
None,578.0, 44.0, None, None,2019-12-10 05:00:00,0.2, None, 6.0, None,50
None,578.0, 44.0, None, None,2019-12-10 06:00:00,0.2, None, 6.0, None,50
None,578.0, 44.0, None, None,2019-12-10 07:00:00,0.3, None, 6.0, None,50
None,578.0, 40.0, None, None,2019-12-10 08:00:00,1.0, None, 5.0, None,50
None,578.0, 42.0, None, None,2019-12-10 09:00:00,0.8, None, 6.0, None,50
None,578.0, 44.0, None, None,2019-12-10 10:00:00,0.6, None, 5.0, None,50
None,578.0, 42.0, None, None,2019-12-10 11:00:00,-0.2, None, 6.0, None,50
None,578.0, 44.0, None, None,2019-12-10 12:00:00,0.4, None, 5.0, None,50
None,578.0, 45.0, None, None,2019-12-10 13:00:00,0.6, None, 6.0, None,50
None,578.0, 43.0, None, None,2019-12-10 14:00:00,1.1, None, 6.0, None,50
None,578.0, 44.0, None, None,2019-12-10 15:00:00,0.9, None, 5.0, None,50
None,578.0, 46.0, None, None,2019-12-10 16:00:00,0.0, None, 6.0, None,50
None,578.0, 41.0, None, None,2019-12-10 17:00:00,2.6, None, 5.0, None,50
None,578.0, 12.0, None, None,2019-12-10 18:00:00,2.4, None, 6.0, None,50
None,578.0, 67.0, None, None,2019-12-10 19:00:00,3.1, None, 6.0, None,50
None,578.0, 43.0, None, None,2019-12-10 20:00:00,3.0, None, 6.0, None,50
None,578.0, 47.0, None, None,2019-12-10 21:00:00,2.6, None, 6.0, None,50
None,578.0, 63.0, None, None,2019-12-10 22:00:00,2.2, None, 6.0, None,50
None,579.0, 62.0, None, None,2019-12-10 23:00:00,0.2, None, 6.0, None,50
