pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, None, 5.9, 2.0, None, None, 369.0, None, None,2016-09-02 00:00:00, None,36
None, None, None, None, None, 6.9, 2.0, None, None, 369.0, None, None,2016-09-02 01:00:00, None,36
None, None, None, None, None, 6.0, 2.0, None, None, 369.0, None, None,2016-09-02 02:00:00, None,36
None, None, None, None, None, 5.3, 2.0, None, None, 369.0, None, None,2016-09-02 03:00:00, None,36
None, None, None, None, None, 4.0, 2.0, None, None, 368.0, None, None,2016-09-02 04:00:00, None,36
None, None, None, None, None, 3.3, 2.0, None, None, 368.0, None, None,2016-09-02 05:00:00, None,36
None, None, None, None, None, 3.6, 2.0, None, None, 368.0, None, None,2016-09-02 06:00:00, None,36
None, None, None, None, None, 3.7, 2.0, None, None, 368.0, None, None,2016-09-02 07:00:00, None,36
None, None, None, None, None, 3.6, 2.0, None, None, 367.0, None, None,2016-09-02 08:00:00, None,36
None, None, None, None, None, 3.6, 2.0, None, None, 367.0, None, None,2016-09-02 09:00:00, None,36
None, None, None, None, None, 3.8, 2.0, None, None, 367.0, None, None,2016-09-02 10:00:00, None,36
None, None, None, None, None, 3.8, 2.0, None, None, 367.0, None, None,2016-09-02 11:00:00, None,36
None, None, None, None, None, 3.8, 2.0, None, None, 367.0, None, None,2016-09-02 12:00:00, None,36
None, None, None, None, None, 3.8, 2.0, None, None, 368.0, None, None,2016-09-02 13:00:00, None,36
None, None, None, None, None, 3.9, 2.0, None, None, 367.0, None, None,2016-09-02 14:00:00, None,36
None, None, None, None, None, 4.1, 2.0, None, None, 368.0, None, None,2016-09-02 15:00:00, None,36
None, None, None, None, None, 4.3, 2.0, None, None, 368.0, None, None,2016-09-02 16:00:00, None,36
None, None, None, None, None, 5.2, 2.0, None, None, 368.0, None, None,2016-09-02 17:00:00, None,36
None, None, None, None, None, 5.6, 2.0, None, None, 369.0, None, None,2016-09-02 18:00:00, None,36
None, None, None, None, None, 5.0, 2.0, None, None, 369.0, None, None,2016-09-02 19:00:00, None,36
None, None, None, None, None, 5.2, 2.0, None, None, 369.0, None, None,2016-09-02 20:00:00, None,36
None, None, None, None, None, 5.6, 2.0, None, None, 369.0, None, None,2016-09-02 21:00:00, None,36
None, None, None, None, None, 5.7, 2.0, None, None, 370.0, None, None,2016-09-02 22:00:00, None,36
None, None, None, None, None, 6.6, 2.0, None, None, 370.0, None, None,2016-09-02 23:00:00, None,36
None, None, None, None, None, 6.4, 2.0, None, None, 370.0, None, None,2016-09-03 00:00:00, None,36
None, None, None, None, None, 5.8, 2.0, None, None, 370.0, None, None,2016-09-03 01:00:00, None,36
None, None, None, None, None, 5.0, 2.0, None, None, 370.0, None, None,2016-09-03 02:00:00, None,36
None, None, None, None, None, 4.8, 2.0, None, None, 370.0, None, None,2016-09-03 03:00:00, None,36
None, None, None, None, None, 4.6, 2.0, None, None, 370.0, None, None,2016-09-03 04:00:00, None,36
None, None, None, None, None, 4.3, 2.0, None, None, 370.0, None, None,2016-09-03 05:00:00, None,36
None, None, None, None, None, 4.2, 2.0, None, None, 370.0, None, None,2016-09-03 06:00:00, None,36
None, None, None, None, None, 3.9, 2.0, None, None, 371.0, None, None,2016-09-03 07:00:00, None,36
None, None, None, None, None, 4.1, 2.0, None, None, 371.0, None, None,2016-09-03 08:00:00, None,36
None, None, None, None, None, 3.4, 2.0, None, None, 373.0, None, None,2016-09-03 09:00:00, None,36
None, None, None, None, None, 3.5, 2.0, None, None, 374.0, None, None,2016-09-03 10:00:00, None,36
None, None, None, None, None, 3.6, 2.0, None, None, 374.0, None, None,2016-09-03 11:00:00, None,36
None, None, None, None, None, 3.6, 2.0, None, None, 374.0, None, None,2016-09-03 12:00:00, None,36
None, None, None, None, None, 3.3, 2.0, None, None, 374.0, None, None,2016-09-03 13:00:00, None,36
None, None, None, None, None, 3.4, 2.0, None, None, 374.0, None, None,2016-09-03 14:00:00, None,36
None, None, None, None, None, 3.9, 2.0, None, None, 374.0, None, None,2016-09-03 15:00:00, None,36
None, None, None, None, None, 5.0, 2.0, None, None, 375.0, None, None,2016-09-03 16:00:00, None,36
None, None, None, None, None, 4.8, 2.0, None, None, 375.0, None, None,2016-09-03 17:00:00, None,36
None, None, None, None, None, 5.5, 1.0, None, None, 376.0, None, None,2016-09-03 18:00:00, None,36
None, None, None, None, None, 4.7, 2.0, None, None, 376.0, None, None,2016-09-03 19:00:00, None,36
None, None, None, None, None, 4.9, 2.0, None, None, 376.0, None, None,2016-09-03 20:00:00, None,36
None, None, None, None, None, 5.3, 2.0, None, None, 377.0, None, None,2016-09-03 21:00:00, None,36
None, None, None, None, None, 7.7, 1.0, None, None, 378.0, None, None,2016-09-03 22:00:00, None,36
None, None, None, None, None, 5.7, 1.0, None, None, 378.0, None, None,2016-09-03 23:00:00, None,36
None, None, None, None, None, 5.7, 2.0, None, None, 377.0, None, None,2016-09-04 00:00:00, None,36
None, None, None, None, None, 5.0, 2.0, None, None, 377.0, None, None,2016-09-04 01:00:00, None,36
None, None, None, None, None, 4.6, 2.0, None, None, 377.0, None, None,2016-09-04 02:00:00, None,36
None, None, None, None, None, 3.9, 2.0, None, None, 377.0, None, None,2016-09-04 03:00:00, None,36
None, None, None, None, None, 3.6, 2.0, None, None, 376.0, None, None,2016-09-04 04:00:00, None,36
None, None, None, None, None, 2.6, 2.0, None, None, 376.0, None, None,2016-09-04 05:00:00, None,36
None, None, None, None, None, 2.3, 2.0, None, None, 376.0, None, None,2016-09-04 06:00:00, None,36
None, None, None, None, None, 1.9, 2.0, None, None, 375.0, None, None,2016-09-04 07:00:00, None,36
None, None, None, None, None, 2.7, 2.0, None, None, 375.0, None, None,2016-09-04 08:00:00, None,36
None, None, None, None, None, 3.0, 2.0, None, None, 376.0, None, None,2016-09-04 09:00:00, None,36
None, None, None, None, None, 3.0, 2.0, None, None, 376.0, None, None,2016-09-04 10:00:00, None,36
None, None, None, None, None, 3.2, 2.0, None, None, 376.0, None, None,2016-09-04 11:00:00, None,36
None, None, None, None, None, 3.2, 2.0, None, None, 376.0, None, None,2016-09-04 12:00:00, None,36
None, None, None, None, None, 3.0, 2.0, None, None, 376.0, None, None,2016-09-04 13:00:00, None,36
None, None, None, None, None, 3.0, 2.0, None, None, 376.0, None, None,2016-09-04 14:00:00, None,36
None, None, None, None, None, 3.6, 2.0, None, None, 377.0, None, None,2016-09-04 15:00:00, None,36
None, None, None, None, None, 3.5, 2.0, None, None, 377.0, None, None,2016-09-04 16:00:00, None,36
None, None, None, None, None, 4.7, 1.0, None, None, 377.0, None, None,2016-09-04 17:00:00, None,36
None, None, None, None, None, 5.0, 2.0, None, None, 378.0, None, None,2016-09-04 18:00:00, None,36
