pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
266.0, 744.0, None, None,2020-02-26 00:00:00,-10.7, None, None,9
266.0, 744.0, None, None,2020-02-26 01:00:00,-11.3, None, None,9
267.0, 744.0, None, None,2020-02-26 02:00:00,-11.7, None, None,9
267.0, 744.0, None, None,2020-02-26 03:00:00,-11.6, None, None,9
267.0, 744.0, None, None,2020-02-26 04:00:00,-11.7, None, None,9
267.0, 745.0, None, None,2020-02-26 05:00:00,-11.4, None, None,9
268.0, 745.0, None, None,2020-02-26 06:00:00,-11.1, None, None,9
268.0, 746.0, None, None,2020-02-26 07:00:00,-10.6, None, None,9
269.0, 747.0, None, None,2020-02-26 08:00:00,-10.7, None, None,9
269.0, 747.0, None, None,2020-02-26 09:00:00,-10.6, None, None,9
270.0, 748.0, None, None,2020-02-26 10:00:00,-9.7, None, None,9
270.0, 748.0, None, None,2020-02-26 11:00:00,-9.3, None, None,9
270.0, 748.0, None, None,2020-02-26 12:00:00,-9.5, None, None,9
270.0, 748.0, None, None,2020-02-26 13:00:00,-9.6, None, None,9
270.0, 748.0, None, None,2020-02-26 14:00:00,-9.7, None, None,9
271.0, 749.0, None, None,2020-02-26 15:00:00,-9.4, None, None,9
271.0, 749.0, None, None,2020-02-26 16:00:00,-9.3, None, None,9
272.0, 749.0, None, None,2020-02-26 17:00:00,-6.8, None, None,9
272.0, 751.0, None, None,2020-02-26 18:00:00,-6.2, None, None,9
272.0, 751.0, None, None,2020-02-26 19:00:00,-6.0, None, None,9
273.0, 751.0, None, None,2020-02-26 20:00:00,-5.1, None, None,9
273.0, 752.0, None, None,2020-02-26 21:00:00,-5.7, None, None,9
273.0, 752.0, None, None,2020-02-26 22:00:00,-5.9, None, None,9
273.0, 752.0, None, None,2020-02-26 23:00:00,-5.6, None, None,9
273.0, 752.0, None, None,2020-02-27 00:00:00,-6.3, None, None,9
273.0, 752.0, None, None,2020-02-27 01:00:00,-6.9, None, None,9
273.0, 752.0, None, None,2020-02-27 02:00:00,-6.8, None, None,9
273.0, 752.0, None, None,2020-02-27 03:00:00,-6.8, None, None,9
273.0, 752.0, None, None,2020-02-27 04:00:00,-6.5, None, None,9
273.0, 752.0, None, None,2020-02-27 05:00:00,-6.2, None, None,9
274.0, 752.0, None, None,2020-02-27 06:00:00,-6.1, None, None,9
273.0, 752.0, None, None,2020-02-27 07:00:00,-5.8, None, None,9
274.0, 752.0, None, None,2020-02-27 08:00:00,-6.2, None, None,9
274.0, 752.0, None, None,2020-02-27 09:00:00,-6.8, None, None,9
274.0, 752.0, None, None,2020-02-27 10:00:00,-6.4, None, None,9
274.0, 753.0, None, None,2020-02-27 11:00:00,-6.1, None, None,9
274.0, 753.0, None, None,2020-02-27 12:00:00,-6.1, None, None,9
275.0, 753.0, None, None,2020-02-27 13:00:00,-6.5, None, None,9
275.0, 754.0, None, None,2020-02-27 14:00:00,-6.2, None, None,9
275.0, 754.0, None, None,2020-02-27 15:00:00,-6.1, None, None,9
275.0, 754.0, None, None,2020-02-27 16:00:00,-5.7, None, None,9
275.0, 754.0, None, None,2020-02-27 17:00:00,-5.2, None, None,9
275.0, 754.0, None, None,2020-02-27 18:00:00,-3.7, None, None,9
275.0, 754.0, None, None,2020-02-27 19:00:00,-4.2, None, None,9
275.0, 754.0, None, None,2020-02-27 20:00:00,-4.1, None, None,9
275.0, 755.0, None, None,2020-02-27 21:00:00,-3.6, None, None,9
275.0, 756.0, None, None,2020-02-27 22:00:00,-3.9, None, None,9
276.0, 756.0, None, None,2020-02-27 23:00:00,-3.2, None, None,9
276.0, 756.0, None, None,2020-02-28 00:00:00,-4.0, None, None,9
276.0, 756.0, None, None,2020-02-28 01:00:00,-4.5, None, None,9
276.0, 756.0, None, None,2020-02-28 02:00:00,-5.5, None, None,9
276.0, 756.0, None, None,2020-02-28 03:00:00,-5.5, None, None,9
276.0, 756.0, None, None,2020-02-28 04:00:00,-5.6, None, None,9
277.0, 757.0, None, None,2020-02-28 05:00:00,-5.8, None, None,9
277.0, 757.0, None, None,2020-02-28 06:00:00,-5.6, None, None,9
278.0, 757.0, None, None,2020-02-28 07:00:00,-5.2, None, None,9
278.0, 757.0, None, None,2020-02-28 08:00:00,-5.0, None, None,9
278.0, 758.0, None, None,2020-02-28 09:00:00,-4.6, None, None,9
278.0, 758.0, None, None,2020-02-28 10:00:00,-4.8, None, None,9
278.0, 758.0, None, None,2020-02-28 11:00:00,-5.0, None, None,9
279.0, 759.0, None, None,2020-02-28 12:00:00,-5.0, None, None,9
279.0, 759.0, None, None,2020-02-28 13:00:00,-5.0, None, None,9
280.0, 760.0, None, None,2020-02-28 14:00:00,-5.1, None, None,9
280.0, 761.0, None, None,2020-02-28 15:00:00,-4.9, None, None,9
280.0, 761.0, None, None,2020-02-28 16:00:00,-4.1, None, None,9
281.0, 761.0, None, None,2020-02-28 17:00:00,-3.0, None, None,9
281.0, 762.0, None, None,2020-02-28 18:00:00,-1.9, None, None,9
281.0, 763.0, None, None,2020-02-28 19:00:00,-2.3, None, None,9
282.0, 764.0, None, None,2020-02-28 20:00:00,-2.1, None, None,9
282.0, 765.0, None, None,2020-02-28 21:00:00,-2.3, None, None,9
282.0, 765.0, None, None,2020-02-28 22:00:00,-3.0, None, None,9
282.0, 766.0, None, None,2020-02-28 23:00:00,-3.0, None, None,9
282.0, 766.0, None, None,2020-02-29 00:00:00,-3.4, None, None,9
282.0, 767.0, None, None,2020-02-29 01:00:00,-3.2, None, None,9
282.0, 767.0, None, None,2020-02-29 02:00:00,-3.8, None, None,9
283.0, 768.0, None, None,2020-02-29 03:00:00,-4.3, None, None,9
284.0, 770.0, None, None,2020-02-29 04:00:00,-4.3, None, None,9
285.0, 771.0, None, None,2020-02-29 05:00:00,-4.0, None, None,9
290.0, 774.0, None, None,2020-02-29 06:00:00,-4.0, None, None,9
294.0, 778.0, None, None,2020-02-29 07:00:00,-4.3, None, None,9
297.0, 781.0, None, None,2020-02-29 08:00:00,-5.0, None, None,9
299.0, 785.0, None, None,2020-02-29 09:00:00,-6.4, None, None,9
300.0, 785.0, None, None,2020-02-29 10:00:00,-6.6, None, None,9
300.0, 785.0, None, None,2020-02-29 11:00:00,-7.3, None, None,9
300.0, 785.0, None, None,2020-02-29 12:00:00,-7.9, None, None,9
300.0, 785.0, None, None,2020-02-29 13:00:00,-8.3, None, None,9
300.0, 785.0, None, None,2020-02-29 14:00:00,-8.5, None, None,9
300.0, 785.0, None, None,2020-02-29 15:00:00,-8.5, None, None,9
300.0, 785.0, None, None,2020-02-29 16:00:00,-8.6, None, None,9
300.0, 785.0, None, None,2020-02-29 17:00:00,-7.6, None, None,9
300.0, 785.0, None, None,2020-02-29 18:00:00,-7.6, None, None,9
300.0, 785.0, None, None,2020-02-29 19:00:00,-7.4, None, None,9
301.0, 785.0, None, None,2020-02-29 20:00:00,-7.3, None, None,9
301.0, 785.0, None, None,2020-02-29 21:00:00,-7.3, None, None,9
302.0, 785.0, None, None,2020-02-29 22:00:00,-7.8, None, None,9
