pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
2.0, None, 0.0,901.0,243.0, None, None,2021-03-26 00:00:00,-6.5, None,240.0, None,13
2.0, None, 0.0,901.0,243.0, None, None,2021-03-26 01:00:00,-7.2, None,239.0, None,13
2.0, None, 0.0,901.0,243.0, None, None,2021-03-26 02:00:00,-7.0, None,240.0, None,13
2.0, None, 0.0,901.0,243.0, None, None,2021-03-26 03:00:00,-6.6, None,241.0, None,13
2.0, None, 0.0,900.0,243.0, None, None,2021-03-26 04:00:00,-6.2, None,240.0, None,13
2.0, None, 0.0,900.0,243.0, None, None,2021-03-26 05:00:00,-5.9, None,239.0, None,13
2.0, None, 0.0,900.0,243.0, None, None,2021-03-26 06:00:00,-5.8, None,242.0, None,13
2.0, None, 0.0,900.0,243.0, None, None,2021-03-26 07:00:00,-5.7, None,242.0, None,13
2.0, None, 0.0,900.0,243.0, None, None,2021-03-26 08:00:00,-5.1, None,242.0, None,13
2.0, None, 0.0,899.0,243.0, None, None,2021-03-26 09:00:00,-4.3, None,242.0, None,13
2.0, None, 0.0,899.0,243.0, None, None,2021-03-26 10:00:00,-3.7, None,242.0, None,13
2.0, None, 0.0,899.0,243.0, None, None,2021-03-26 11:00:00,-3.5, None,244.0, None,13
3.0, None, 1.0,899.0,244.0, None, None,2021-03-26 12:00:00,-3.1, None,244.0, None,13
3.0, None, 0.0,899.0,244.0, None, None,2021-03-26 13:00:00,-2.6, None,245.0, None,13
2.0, None, 0.0,900.0,244.0, None, None,2021-03-26 14:00:00,-2.4, None,245.0, None,13
4.0, None, 1.0,900.0,245.0, None, None,2021-03-26 15:00:00,-1.3, None,243.0, None,13
3.0, None, None,900.0,244.0, None, None,2021-03-26 16:00:00,-1.0, None,245.0, None,13
3.0, None, 1.0,900.0,245.0, None, None,2021-03-26 17:00:00,-1.0, None,245.0, None,13
