pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
1.0, None,498.0, None, 7.5, 10.0, None, None, 0.0,-486.0, None,2023-06-25 00:00:00, None,26
1.0, None,498.0, None, 7.9, -21.0, None, None, 0.0,-486.0, None,2023-06-25 01:00:00, None,26
0.0, None,497.0, None, 7.1, 22.0, None, None, None,-486.0, None,2023-06-25 02:00:00, None,26
1.0, None,498.0, None, 7.1, 21.0, None, None, 1.0,-486.0, None,2023-06-25 03:00:00, None,26
1.0, None,498.0, None, 6.9, -18.0, None, None, 0.0,-486.0, None,2023-06-25 04:00:00, None,26
1.0, None,498.0, None, 8.0, 20.0, None, None, 0.0,-486.0, None,2023-06-25 05:00:00, None,26
0.0, None,498.0, None, 7.4, 21.0, None, None, 0.0,-486.0, None,2023-06-25 06:00:00, None,26
0.0, None,498.0, None, 7.5, -21.0, None, None, 0.0,-486.0, None,2023-06-25 07:00:00, None,26
1.0, None,498.0, None, 8.2, 21.0, None, None, 0.0,-486.0, None,2023-06-25 08:00:00, None,26
3.0, None,499.0, None, 8.9, 20.0, None, None, 1.0,-486.0, None,2023-06-25 09:00:00, None,26
3.0, None,499.0, None, 9.7, -25.0, None, None, 0.0,-486.0, None,2023-06-25 10:00:00, None,26
2.0, None,498.0, None, 9.6, 21.0, None, None, None,-486.0, None,2023-06-25 11:00:00, None,26
2.0, None,499.0, None, 11.0, -22.0, None, None, 1.0,-486.0, None,2023-06-25 12:00:00, None,26
1.0, None,498.0, None, 12.6, 21.0, None, None, None,-486.0, None,2023-06-25 13:00:00, None,26
1.0, None,498.0, None, 12.8, 13.0, None, None, 0.0,-486.0, None,2023-06-25 14:00:00, None,26
1.0, None,498.0, None, 15.3, 16.0, None, None, 0.0,-485.0, None,2023-06-25 15:00:00, None,26
1.0, None,498.0, None, 14.2, 14.0, None, None, 0.0,-485.0, None,2023-06-25 16:00:00, None,26
1.0, None,498.0, None, 16.4, 14.0, None, None, 0.0,-485.0, None,2023-06-25 17:00:00, None,26
1.0, None,498.0, None, 14.4, 14.0, None, None, 0.0,-485.0, None,2023-06-25 18:00:00, None,26
1.0, None,498.0, None, 15.7, 11.0, None, None, 0.0,-485.0, None,2023-06-25 19:00:00, None,26
1.0, None,498.0, None, 14.0, 10.0, None, None, 0.0,-485.0, None,2023-06-25 20:00:00, None,26
1.0, None,498.0, None, 11.9, 7.0, None, None, 0.0,-486.0, None,2023-06-25 21:00:00, None,26
1.0, None,498.0, None, 10.0, 15.0, None, None, 0.0,-486.0, None,2023-06-25 22:00:00, None,26
0.0, None,498.0, None, 9.5, 13.0, None, None, 0.0,-486.0, None,2023-06-25 23:00:00, None,26
0.0, None,498.0, None, 9.2, 13.0, None, None, 0.0,-486.0, None,2023-06-26 00:00:00, None,26
0.0, None,498.0, None, 8.9, 13.0, None, None, 0.0,-486.0, None,2023-06-26 01:00:00, None,26
1.0, None,498.0, None, 8.9, 13.0, None, None, 0.0,-486.0, None,2023-06-26 02:00:00, None,26
0.0, None,498.0, None, 8.4, 13.0, None, None, 0.0,-486.0, None,2023-06-26 03:00:00, None,26
0.0, None,498.0, None, 8.7, 12.0, None, None, 0.0,-486.0, None,2023-06-26 04:00:00, None,26
0.0, None,498.0, None, 8.5, 14.0, None, None, 0.0,-486.0, None,2023-06-26 05:00:00, None,26
1.0, None,499.0, None, 10.3, 12.0, None, None, 1.0,-486.0, None,2023-06-26 06:00:00, None,26
1.0, None,499.0, None, 13.9, 13.0, None, None, 0.0,-486.0, None,2023-06-26 07:00:00, None,26
0.0, None,498.0, None, 15.3, 12.0, None, None, None,-486.0, None,2023-06-26 08:00:00, None,26
None, None,498.0, None, 15.6, 17.0, None, None, 0.0,-486.0, None,2023-06-26 09:00:00, None,26
None, None,497.0, None, 17.3, 13.0, None, None, None,-486.0, None,2023-06-26 10:00:00, None,26
None, None,497.0, None, 18.3, 23.0, None, None, 0.0,-485.0, None,2023-06-26 11:00:00, None,26
None, None,498.0, None, 20.1, 15.0, None, None, 1.0,-485.0, None,2023-06-26 12:00:00, None,26
None, None,497.0, None, 19.0, 17.0, None, None, None,-485.0, None,2023-06-26 13:00:00, None,26
0.0, None,498.0, None, 20.0, -23.0, None, None, 1.0,-485.0, None,2023-06-26 14:00:00, None,26
0.0, None,498.0, None, 20.2, 17.0, None, None, 0.0,-485.0, None,2023-06-26 15:00:00, None,26
0.0, None,498.0, None, 20.1, -16.0, None, None, 0.0,-485.0, None,2023-06-26 16:00:00, None,26
0.0, None,498.0, None, 20.3, 18.0, None, None, 0.0,-485.0, None,2023-06-26 17:00:00, None,26
None, None,497.0, None, 17.1, 18.0, None, None, None,-485.0, None,2023-06-26 18:00:00, None,26
None, None,497.0, None, 16.5, 18.0, None, None, 0.0,-485.0, None,2023-06-26 19:00:00, None,26
0.0, None,498.0, None, 16.3, 17.0, None, None, 1.0,-485.0, None,2023-06-26 20:00:00, None,26
0.0, None,498.0, None, 14.5, 10.0, None, None, 0.0,-486.0, None,2023-06-26 21:00:00, None,26
