RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
71.1, None, None, None,14.97,304.3, None, None, -5.0, None, None, None, None, None, None, None, None,-1.093, None, None, None, None,5.507, None, None, None, None,2019-04-23 00:00:00, None,17
71.1, None, None, None,15.0,305.4, None, None, -5.0, None, None, None, None, None, None, None, None,-0.949, None, None, None, None,3.981, None, None, None, None,2019-04-23 01:00:00, None,17
70.9, None, None, None,16.87,306.4, None, None, -5.0, None, None, None, None, None, None, None, None,-0.851, None, None, None, None,7.45, None, None, None, None,2019-04-23 02:00:00, None,17
70.8, None, None, None,14.71,304.3, None, None, -5.0, None, None, None, None, None, None, None, None,-0.985, None, None, None, None,5.671, None, None, None, None,2019-04-23 03:00:00, None,17
70.8, None, None, None,18.86,306.4, None, None, -6.0, None, None, None, None, None, None, None, None,-1.465, None, None, None, None,3.171, None, None, None, None,2019-04-23 04:00:00, None,17
71.0, None, None, None,21.24,306.8, None, None, -5.0, None, None, None, None, None, None, None, None,-1.273, None, None, None, None,2.935, None, None, None, None,2019-04-23 05:00:00, None,17
70.9, None, None, None,19.49,305.9, None, None, -6.0, None, None, None, None, None, None, None, None,-1.85, None, None, None, None,4.308, None, None, None, None,2019-04-23 06:00:00, None,17
70.9, None, None, None,23.62,306.4, None, None, -6.0, None, None, None, None, None, None, None, None,-1.706, None, None, None, None,3.48, None, None, None, None,2019-04-23 08:00:00, None,17
70.7, None, None, None,22.06,304.9, None, None, -6.0, None, None, None, None, None, None, None, None,-1.666, None, None, None, None,4.734, None, None, None, None,2019-04-23 09:00:00, None,17
70.3, None, None, None,21.98,305.7, None, None, -5.0, None, None, None, None, None, None, None, None,-0.443, None, None, None, None,5.46, None, None, None, None,2019-04-23 10:00:00, None,17
69.75, None, None, None,26.58,305.6, None, None, -4.0, None, None, None, None, None, None, None, None,-0.082, None, None, None, None,4.118, None, None, None, None,2019-04-23 11:00:00, None,17
69.0, None, None, None,28.78,305.9, None, None, -4.0, None, None, None, None, None, None, None, None,0.78, None, None, None, None,4.965, None, None, None, None,2019-04-23 12:00:00, None,17
69.13, None, None, None,30.22,306.3, None, None, -3.0, None, None, None, None, None, None, None, None,2.16, None, None, None, None,4.145, None, None, None, None,2019-04-23 13:00:00, None,17
69.26, None, None, None,38.73,307.1, None, None, -3.0, None, None, None, None, None, None, None, None,1.584, None, None, None, None,3.832, None, None, None, None,2019-04-23 14:00:00, None,17
68.93, None, None, None,36.49,305.6, None, None, -3.0, None, None, None, None, None, None, None, None,2.448, None, None, None, None,4.724, None, None, None, None,2019-04-23 15:00:00, None,17
69.54, None, None, None,27.94,305.8, None, None, -4.0, None, None, None, None, None, None, None, None,0.97, None, None, None, None,4.403, None, None, None, None,2019-04-23 16:00:00, None,17
69.75, None, None, None,27.31,306.8, None, None, -3.0, None, None, None, None, None, None, None, None,1.944, None, None, None, None,3.558, None, None, None, None,2019-04-23 17:00:00, None,17
69.69, None, None, None,28.06,306.1, None, None, -5.0, None, None, None, None, None, None, None, None,0.024, None, None, None, None,3.494, None, None, None, None,2019-04-23 18:00:00, None,17
69.28, None, None, None,22.68,306.4, None, None, -5.0, None, None, None, None, None, None, None, None,0.024, None, None, None, None,3.292, None, None, None, None,2019-04-23 19:00:00, None,17
70.2, None, None, None,24.21,307.5, None, None, -7.0, None, None, None, None, None, None, None, None,-2.515, None, None, None, None,3.459, None, None, None, None,2019-04-23 20:00:00, None,17
70.6, None, None, None,19.1,308.6, None, None, -6.0, None, None, None, None, None, None, None, None,-2.352, None, None, None, None,4.676, None, None, None, None,2019-04-23 21:00:00, None,17
70.6, None, None, None,5.591,303.1, None, None, -7.0, None, None, None, None, None, None, None, None,-2.476, None, None, None, None,14.02, None, None, None, None,2019-04-23 22:00:00, None,17
70.2, None, None, None,5.435,301.4, None, None, -7.0, None, None, None, None, None, None, None, None,-2.427, None, None, None, None,13.96, None, None, None, None,2019-04-23 23:00:00, None,17
70.6, None, None, None,6.423,304.0, None, None, -7.0, None, None, None, None, None, None, None, None,-2.424, None, None, None, None,2.613, None, None, None, None,2019-04-24 00:00:00, None,17
70.5, None, None, None,7.48,306.2, None, None, -7.0, None, None, None, None, None, None, None, None,-2.619, None, None, None, None,2.483, None, None, None, None,2019-04-24 01:00:00, None,17
70.6, None, None, None,2.142,302.1, None, None, -7.0, None, None, None, None, None, None, None, None,-2.754, None, None, None, None,29.04, None, None, None, None,2019-04-24 02:00:00, None,17
70.6, None, None, None,4.609,308.4, None, None, -7.0, None, None, None, None, None, None, None, None,-3.028, None, None, None, None,3.86, None, None, None, None,2019-04-24 03:00:00, None,17
70.6, None, None, None,8.23,311.3, None, None, -7.0, None, None, None, None, None, None, None, None,-3.172, None, None, None, None,11.17, None, None, None, None,2019-04-24 04:00:00, None,17
