pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 1.863, None, None, None, None, None, 29.56, None, 13.58, 293.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-23 00:00:00, None, None, 78.5,17
None, None, 1.686, None, None, None, None, None, 33.82, None, 10.48, 273.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-23 01:00:00, None, None, 79.4,17
None, None, 1.937, None, None, None, None, None, 34.66, None, 10.95, 263.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-23 02:00:00, None, None, 79.53,17
None, None, 1.814, None, None, None, None, None, 26.08, None, 13.79, 269.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-23 03:00:00, None, None, 79.26,17
None, None, 1.72, None, None, None, None, None, 10.26, None, 13.4, 281.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-23 04:00:00, None, None, 79.26,17
None, None, 1.677, None, None, None, None, None, 41.68, None, 13.45, 231.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-23 05:00:00, None, None, 79.02,17
None, None, 1.517, None, None, None, None, None, 29.97, None, 10.76, 236.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-23 06:00:00, None, None, 79.31,17
None, None, 1.377, None, None, None, None, None, 19.94, None, 8.89, 287.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-23 07:00:00, None, None, 79.36,17
None, None, 1.496, None, None, None, None, None, 38.91, None, 7.557, 273.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-23 08:00:00, None, None, 79.22,17
None, None, 1.41, None, None, None, None, None, 24.85, None, 7.444, 290.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-23 09:00:00, None, None, 79.06,17
None, None, 1.8, None, None, None, None, None, 23.91, None, 9.35, 289.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-23 10:00:00, None, None, 78.77,17
None, None, 2.255, None, None, None, None, None, 39.2, None, 7.43, 304.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-23 11:00:00, None, None, 79.35,17
None, None, 2.728, None, None, None, None, None, 34.33, None, 8.01, 305.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-23 12:00:00, None, None, 79.21,17
None, None, 2.693, None, None, None, None, None, 53.96, None, 7.987, 321.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-23 13:00:00, None, None, 78.09,17
None, None, 3.305, None, None, None, None, None, 64.53, None, 6.065, 351.0, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-23 14:00:00, None, None, 78.39,17
None, None, 2.957, None, None, None, None, None, 51.04, None, 9.05, 314.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-23 15:00:00, None, None, 77.88,17
None, None, 2.808, None, None, None, None, None, 33.98, None, 12.67, 299.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-04-23 16:00:00, None, None, 77.38,17
