wind_speed,time,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,week_of_year
6.6,2016-07-29 00:00:00, None,308.0, None,0.0, None, None, None,0.0,31
4.2,2016-07-29 01:00:00, None,272.0, None,0.0, None, None, None,0.0,31
0.0,2016-07-29 02:00:00, None,291.0, None,0.0, None, None, None,0.0,31
2.1,2016-07-29 03:00:00, None,197.0, None,0.0, None, None, None,0.0,31
2.1,2016-07-29 04:00:00, None,188.0, None,0.0, None, None, None,0.0,31
3.3,2016-07-29 05:00:00, None,217.0, None,0.0, None, None, None,0.0,31
0.0,2016-07-29 06:00:00, None,124.0, None,0.0, None, None, None,0.0,31
6.1,2016-07-29 07:00:00, None,161.0, None,0.0, None, None, None,0.0,31
8.7,2016-07-29 08:00:00, None,169.0, None,0.0, None, None, None,0.0,31
8.6,2016-07-29 09:00:00, None,156.0, None,0.0, None, None, None,0.0,31
9.0,2016-07-29 10:00:00, None,200.0, None,0.0, None, None, None,0.0,31
11.3,2016-07-29 11:00:00, None,153.0, None,0.0, None, None, None,0.0,31
17.3,2016-07-29 12:00:00, None,182.0, None,0.0, None, None, None,0.0,31
21.2,2016-07-29 13:00:00, None,162.0, None,0.0, None, None, None,0.0,31
24.8,2016-07-29 14:00:00, None,178.0, None,0.0, None, None, None,0.0,31
16.3,2016-07-29 15:00:00, None,165.0, None,0.0, None, None, None,0.0,31
19.8,2016-07-29 16:00:00, None,175.0, None,0.0, None, None, None,0.0,31
24.3,2016-07-29 17:00:00, None,166.0, None,0.0, None, None, None,0.0,31
18.9,2016-07-29 18:00:00, None,176.0, None,0.0, None, None, None,0.0,31
13.4,2016-07-29 19:00:00, None,150.0, None,0.0, None, None, None,0.0,31
7.0,2016-07-29 20:00:00, None,213.0, None,0.0, None, None, None,0.0,31
43.3,2016-07-29 21:00:00, None,165.0, None,0.0, None, None, None,0.0,31
17.8,2016-07-29 22:00:00, None,334.0, None,0.0, None, None, None,0.0,31
16.3,2016-07-29 23:00:00, None,54.0, None,0.0, None, None, None,0.0,31
35.5,2016-07-30 00:00:00, None,95.0, None,0.0, None, None, None,0.0,31
20.0,2016-07-30 01:00:00, None,42.0, None,0.0, None, None, None,0.0,31
8.2,2016-07-30 02:00:00, None,46.0, None,0.0, None, None, None,0.0,31
4.4,2016-07-30 03:00:00, None,121.0, None,0.0, None, None, None,0.0,31
0.0,2016-07-30 04:00:00, None,120.0, None,0.0, None, None, None,0.0,31
4.9,2016-07-30 05:00:00, None,174.0, None,0.0, None, None, None,0.0,31
8.3,2016-07-30 06:00:00, None,139.0, None,0.0, None, None, None,0.0,31
5.5,2016-07-30 07:00:00, None,212.0, None,0.0, None, None, None,0.0,31
