station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.6, 0.6, 6.0, 0.0, 2020-01-01 00:00:00, 0.0, 11.5
31.8, 31.8, 2.0, 0.0, 2020-01-02 00:00:00, 0.0, 7.0
17.1, 17.1, 2.0, 0.0, 2020-01-03 00:00:00, 0.0, 12.0
12.2, 12.2, 4.5, 0.0, 2020-01-04 00:00:00, 0.0, 6.5
22.0, 22.0, 4.5, 0.0, 2020-01-05 00:00:00, 0.0, 5.0
31.5, 31.5, -4.0, 0.0, 2020-01-07 00:00:00, 0.0, 9.0
0.0, 0.0, 3.0, 0.0, 2020-01-08 00:00:00, 0.0, 9.0
1.6, 0.0, -0.5, 3.0, 2020-01-09 00:00:00, 0.0, 4.5
27.4, 27.4, 0.0, 0.0, 2020-01-10 00:00:00, 3.0, 3.5
0.0, 0.0, 2.5, 0.0, 2020-01-11 00:00:00, 0.0, 6.0
0.0, 0.0, -7.0, 0.0, 2020-01-13 00:00:00, 0.0, -6.0
3.0, 0.0, -10.5, 6.0, 2020-01-15 00:00:00, 28.0, 2.5
0.0, 0.0, -4.0, 0.0, 2020-01-16 00:00:00, 27.0, -0.5
16.0, 0.0, -3.5, 0.0, 2020-01-17 00:00:00, 26.0, 4.5
6.0, 6.0, -2.0, 0.0, 2020-01-18 00:00:00, 20.0, 6.0
8.4, 8.4, 4.0, 0.0, 2020-01-19 00:00:00, 0.0, 8.0
11.0, 11.0, 4.5, 0.0, 2020-01-20 00:00:00, 0.0, 8.0
10.0, 10.0, 6.5, 0.0, 2020-01-21 00:00:00, 0.0, 8.0
43.0, 43.0, 5.0, 0.0, 2020-01-22 00:00:00, 0.0, 7.5
37.6, 37.6, 4.5, 0.0, 2020-01-23 00:00:00, 0.0, 9.5
14.9, 14.9, 8.0, 0.0, 2020-01-24 00:00:00, 0.0, 9.0
9.9, 9.9, 5.5, 0.0, 2020-01-25 00:00:00, 0.0, 8.0
9.8, 9.8, 5.0, 0.0, 2020-01-26 00:00:00, 0.0, 10.0
7.6, 7.6, 5.0, 0.0, 2020-01-27 00:00:00, 0.0, 9.0
1.3, 1.3, 4.5, 0.0, 2020-01-28 00:00:00, 0.0, 9.0
29.8, 29.8, 5.0, 0.0, 2020-01-29 00:00:00, 0.0, 8.5
24.6, 24.6, 4.0, 0.0, 2020-01-30 00:00:00, 0.0, 8.0
97.0, 97.0, 5.0, 0.0, 2020-01-31 00:00:00, 0.0, 11.0
