CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,snwfl_amt_pst1hr,stn_pres,week_of_year
3.365, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 00:00:00, None, None, None,13
2.639, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 01:00:00, None, None, None,13
2.642, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 02:00:00, None, None, None,13
2.086, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 03:00:00, None, None, None,13
1.869, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 04:00:00, None, None, None,13
3.002, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 05:00:00, None, None, None,13
1.746, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 06:00:00, None, None, None,13
1.312, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 07:00:00, None, None, None,13
0.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 08:00:00, None, None, None,13
0.671, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 09:00:00, None, None, None,13
1.595, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 10:00:00, None, None, None,13
1.755, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 11:00:00, None, None, None,13
1.463, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 12:00:00, None, None, None,13
0.549, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 13:00:00, None, None, None,13
0.991, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 14:00:00, None, None, None,13
1.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 15:00:00, None, None, None,13
2.766, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 16:00:00, None, None, None,13
3.869, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 17:00:00, None, None, None,13
4.285, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 18:00:00, None, None, None,13
3.536, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 19:00:00, None, None, None,13
2.269, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 20:00:00, None, None, None,13
1.374, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 21:00:00, None, None, None,13
1.208, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 22:00:00, None, None, None,13
1.105, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 23:00:00, None, None, None,13
1.256, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 00:00:00, None, None, None,13
0.709, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 01:00:00, None, None, None,13
-0.951, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 02:00:00, None, None, None,13
-1.074, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 03:00:00, None, None, None,13
-1.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 04:00:00, None, None, None,13
-1.431, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 05:00:00, None, None, None,13
-1.572, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 06:00:00, None, None, None,13
-1.657, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 07:00:00, None, None, None,13
-1.743, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 08:00:00, None, None, None,13
-1.451, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 09:00:00, None, None, None,13
-0.798, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 10:00:00, None, None, None,13
-0.866, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 11:00:00, None, None, None,13
-0.074, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 12:00:00, None, None, None,13
2.369, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 13:00:00, None, None, None,13
6.142, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 14:00:00, None, None, None,13
2.335, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 15:00:00, None, None, None,13
1.599, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 16:00:00, None, None, None,13
4.978, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 17:00:00, None, None, None,13
4.627, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 18:00:00, None, None, None,13
1.561, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 19:00:00, None, None, None,13
0.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 20:00:00, None, None, None,13
0.331, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 21:00:00, None, None, None,13
0.049, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 22:00:00, None, None, None,13
-0.404, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 23:00:00, None, None, None,13
-0.639, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 00:00:00, None, None, None,13
-1.184, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 01:00:00, None, None, None,13
-1.823, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 02:00:00, None, None, None,13
-1.275, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 03:00:00, None, None, None,13
-1.586, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 04:00:00, None, None, None,13
-1.472, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 05:00:00, None, None, None,13
-1.811, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 06:00:00, None, None, None,13
-2.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 07:00:00, None, None, None,13
-2.359, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 08:00:00, None, None, None,13
-2.179, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 09:00:00, None, None, None,13
-1.405, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 10:00:00, None, None, None,13
0.154, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 11:00:00, None, None, None,13
3.854, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 12:00:00, None, None, None,13
6.333, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 13:00:00, None, None, None,13
8.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 14:00:00, None, None, None,13
9.79, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 15:00:00, None, None, None,13
8.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 16:00:00, None, None, None,13
10.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 17:00:00, None, None, None,13
10.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 18:00:00, None, None, None,13
7.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 19:00:00, None, None, None,13
4.188, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 20:00:00, None, None, None,13
2.94, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 21:00:00, None, None, None,13
2.215, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 22:00:00, None, None, None,13
1.954, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 23:00:00, None, None, None,13
1.133, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 00:00:00, None, None, None,13
0.765, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 01:00:00, None, None, None,13
0.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 02:00:00, None, None, None,13
0.133, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 03:00:00, None, None, None,13
-0.184, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 04:00:00, None, None, None,13
-0.495, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 05:00:00, None, None, None,13
-0.711, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 06:00:00, None, None, None,13
-0.887, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 07:00:00, None, None, None,13
-1.207, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 08:00:00, None, None, None,13
-0.894, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 09:00:00, None, None, None,13
0.074, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 10:00:00, None, None, None,13
1.567, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 11:00:00, None, None, None,13
4.908, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 12:00:00, None, None, None,13
6.783, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 13:00:00, None, None, None,13
10.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 14:00:00, None, None, None,13
11.24, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 15:00:00, None, None, None,13
12.03, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 16:00:00, None, None, None,13
12.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 17:00:00, None, None, None,13
11.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 18:00:00, None, None, None,13
9.29, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 19:00:00, None, None, None,13
6.196, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 20:00:00, None, None, None,13
4.635, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-29 21:00:00, None, None, None,13
