wind_speed,time,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,week_of_year
0.0,2016-01-29 00:00:00, None,280.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 01:00:00, None,280.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 02:00:00, None,217.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 03:00:00, None,272.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 04:00:00, None,264.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 05:00:00, None,52.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 06:00:00, None,73.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 07:00:00, None,87.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 08:00:00, None,79.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 09:00:00, None,90.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 10:00:00, None,70.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 11:00:00, None,66.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 12:00:00, None,63.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 13:00:00, None,69.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 14:00:00, None,73.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 15:00:00, None,57.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 16:00:00, None,73.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 17:00:00, None,71.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 18:00:00, None,73.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 19:00:00, None,88.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 20:00:00, None,115.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 21:00:00, None,138.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 22:00:00, None,153.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-29 23:00:00, None,172.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-30 00:00:00, None,173.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-30 01:00:00, None,173.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-30 02:00:00, None,169.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-30 03:00:00, None,167.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-30 04:00:00, None,266.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-30 05:00:00, None,163.0, None,0.0, None, None, None,0.0,5
0.0,2016-01-30 06:00:00, None,208.0, None,0.0, None, None, None,0.0,5
